MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201008,2.130583333333333,47,260.91272644904257,0.0,0.0,0.0,4.0,20.182171516573298,-1.6,8,34.466310129983036,3.2,7.0,25.154590490730214,4.0,22.16127573869539,3.0,1.886792452830189,-6.0,6.0,53.19941553390258,32,180.4771770396361,96.0,0.0,0.0,0.0,6.0,35.66894248905,20.4,0.0,0.0,0.0,1.0,3.5928143712574796,4.0,14,99.76808685258007,56.0,6.0,30.61925305159863,31.2,6.0,26.838040058924513,31.2,2.0,10.5266244428806,14.0,51,326.2121854446977,204.0,66,356.15909903926314,66.0,124,592.5798893036485,235.6000000000003,104,500.9593074959323,291.2000000000004,1.0,10.2216827730999,5.0,21,128.7132372935979,147.0,2.0,15.59264013855296,7.0,61,455.45455801676917,207.4000000000002,1.0,4.898967444561389,7.0,13.0,95.65869817185009,104.0,18,119.16673380522207,108.0,5.0,18.139663424675636,32.0,26,120.54560174426649,182.0,12.0,76.49475198543311,88.80000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.77635095460538,25.0,2.0,11.62790697674418,10.0,10.0,59.25869246066701,50.0,11.0,49.906154508368104,77.0,4.0,22.646797911030873,40.0,7,24.44764186808979,-14.0,4.0,13.02768812429952,-20.0,19.0,96.65549722760777,-38.0,8,48.98032451295931,-16.0,37,132.519273148379,-74.0,6.0,26.52150922556078,-12.0,12,54.68563296187357,-48.0,0.0,0.0,0.0,9.0,44.05100942978294,-45.0,3.0,14.763778020545962,-15.0,4.0,12.581256241289505,-17.6,1.0,5.59701492537313,-7.0,5.0,15.903958400766324,-32.5,4.0,14.649241012750428,-16.0,0.0,0.0,0.0,3.0,13.21830858073227,-27.6,6.0,27.045735597345047,-30.0,58,203.868302946718,-290.0,0.0,0.0,0.0,3.0,19.730941704035878,-27.0,9.0,46.3044890805702,-81.0,0.0,0.0,0.0,2.0,4.89795918367346,-20.0,23.0,66.52671142235634,-230.0,2.0,7.477992674934139,-19.0,13.0,52.841731287417886,-130.0
201009,2.131666666666667,63,342.34236966003937,0.0,0.0,0.0,14.0,68.6215661828032,-5.6000000000000005,37,178.62910704587875,14.800000000000008,11.0,72.19117279827012,0.0,0.0,14.0,34.430913352012546,-28.0,3.0,9.7633496996127,64,364.09178950314043,192.0,2.0,3.4237333873035096,6.8,1.0,3.77358490566038,3.4,0.0,0.0,0.0,6.0,40.35853473321003,24.0,18,120.37503989744265,72.0,0.0,0.0,0.0,1.0,0.0,5.2,2.0,10.342332411507991,14.0,60,390.975101798744,240.0,47,326.8431834168102,47.0,100,584.7335998088647,190.00000000000026,91,556.4382829960366,254.8000000000003,0.0,0.0,0.0,58,315.6363930799436,406.0,8.0,62.184277114593385,28.0,74,502.9892581494277,251.60000000000028,3.0,20.04235201418299,21.0,10.0,73.12043364487562,80.0,26,115.69495050716809,156.0,20.0,128.77188481124838,128.00000000000003,14,99.83926440724116,98.0,10.0,88.06768535458922,74.0,0.0,0.0,0.0,4.0,15.079380416244561,29.6,0.0,0.0,0.0,9.0,37.27701496389104,45.0,0.0,0.0,0.0,2.0,13.361546901494739,10.0,7.0,30.742099899951263,49.0,2.0,12.66922948353669,20.0,50,147.52654686941855,-100.0,4.0,15.993265993265979,-20.0,9.0,38.17542278729253,-18.0,12,86.01150785028919,-24.0,45,202.86762196001584,-90.0,6.0,17.432818274262328,-12.0,8,47.825802543940185,-32.0,0.0,0.0,0.0,1.0,5.637982195845701,-5.0,0.0,0.0,0.0,8.0,44.09072066173714,-35.2,3.0,6.895569406233459,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.958904109589,-18.4,4.0,12.447403203705733,-20.0,55,232.4620073107835,-275.0,5.0,11.2094602226646,-25.0,3.0,7.92781461244578,-27.0,5.0,22.72836131455329,-45.0,6.0,13.144571791317098,-59.0,3.0,30.7692307692309,-30.0,35.0,176.0864025351263,-350.0,5.0,17.536253885263786,-47.5,11.0,29.70908491493851,-110.0
201010,2.13275,92,473.5056914055161,3.0,8.128896171015139,-0.30000000000000004,9.0,57.011437481949464,-3.6,31,166.88929293469172,12.400000000000004,7.0,30.37593379192229,0.0,0.0,3.0,18.470446703251017,-6.0,11.0,93.03555462320891,41,220.07537670666858,123.0,1.0,2.15462610899873,3.4,1.0,3.90070921985816,3.4,5.0,28.259444980565906,-1.5,1.0,2.94117647058824,4.0,21,106.45573166141352,84.0,1.0,5.180180180180179,5.2,3.0,18.22774000193355,15.6,1.0,7.9175003466788105,7.0,38,213.72125877830638,152.0,63,473.4858487364225,63.0,80,449.26528448949966,152.0000000000002,80,434.8123092017459,224.00000000000003,4.0,29.31933314912038,20.0,45,266.5947531295762,315.0,11.0,57.78895147062865,38.5,55,327.7621680509831,187.0000000000001,0.0,0.0,0.0,7.0,24.641899554873792,56.0,32,158.26829055593814,192.0,7.0,39.710194386796964,44.8,24,118.806444454221,168.0,7.0,42.83608822242639,51.8,3.0,12.809535279446152,24.9,12.0,50.6206237337099,88.80000000000003,0.0,0.0,0.0,16.0,84.12311475917109,80.0,0.0,0.0,0.0,1.0,8.39160839160839,5.0,16.0,67.21945557804375,112.0,3.0,25.357912561576352,29.0,52,182.08319108285457,-104.0,9.0,49.13940362455897,-45.0,6.0,34.93209103475232,-12.0,15,62.25803735581882,-30.0,27,115.38119431567304,-54.0,8.0,41.11489594077313,-16.0,13,65.44545468702728,-52.0,2.0,8.923884514435699,-8.0,3.0,11.77110295995723,-15.0,1.0,7.692307692307691,-5.0,7.0,29.05231952784744,-30.8,1.0,3.93974507531866,-7.0,8.0,23.48094417945183,-52.0,14.0,80.18729963123451,-56.0,3.0,19.6035336595433,-12.0,2.0,6.14241527703066,-18.4,18.0,99.81403247591156,-90.0,46,135.30397552863735,-230.0,4.0,17.597490565429162,-20.0,3.0,9.00680153651291,-27.0,4.0,14.82957011246265,-36.0,0.0,0.0,0.0,2.0,5.18518518518518,-20.0,41.0,171.0723362966586,-410.0,12.0,49.01015422706479,-114.0,23.0,75.89364232243877,-230.0
201011,2.133833333333333,140,642.2842644204112,1.0,6.0856687172476605,-0.1,25.0,121.38755217217094,-10.000000000000004,25,144.15613540925742,10.000000000000004,13.0,59.842842870576135,4.0,31.26140641749839,0.0,0.0,0.0,8.0,39.21476680929411,87,483.62523620959513,261.0,3.0,11.082950266661909,10.2,8.0,67.71445355406868,27.2,2.0,9.37056014906254,-0.6,0.0,0.0,0.0,24,125.28892374771983,96.0,3.0,17.40836225412941,15.6,3.0,30.145827293993932,15.6,3.0,12.91585127201565,21.0,49,210.46310981733768,196.0,29,130.4392652483525,29.0,180,868.3481032869786,341.9999999999999,166,800.4768224525462,464.800000000001,0.0,0.0,0.0,37,222.0048217574129,259.0,22.0,119.16970339597113,77.0,65,446.05665611521636,221.00000000000026,2.0,11.15688137417965,14.0,33.0,245.2774113578239,264.0,29,201.8293054640429,174.0,15.0,54.30433438160616,96.0,35,191.92273879431926,245.0,9.0,54.068993793786824,66.6,2.0,9.109730848861279,16.6,5.0,28.556143154711062,37.0,4.0,10.33031106450121,28.0,17.0,83.67040758985806,85.0,5.0,23.041158536585368,25.0,4.0,17.33229552213782,20.0,18.0,87.94270069743472,126.0,0.0,0.0,0.0,26,114.27600778276441,-52.0,10.0,62.077608146716535,-50.0,19.0,120.80279109769432,-38.0,39,191.40715728905877,-78.0,30,126.21899025730995,-60.0,5.0,23.67932721098282,-10.0,15,72.0029350223284,-60.0,3.0,14.515750086370089,-12.0,3.0,18.584070796460193,-15.0,0.0,0.0,0.0,18.0,58.503066296590255,-79.2,1.0,8.40336134453782,-7.0,9.0,39.090049913149855,-58.5,3.0,11.578813559068552,-12.0,7.0,28.9818789707234,-28.0,3.0,9.799552592526972,-27.6,17.0,69.494025919035,-85.0,56,230.39111185833409,-280.0,2.0,5.22875816993464,-10.0,4.0,18.293626646348837,-36.0,1.0,2.7272727272727297,-9.0,7.0,18.598410932279318,-66.5,1.0,7.16981132075472,-10.0,52.0,257.85937108328585,-520.0,9.0,35.283998143786896,-85.5,12.0,55.028443158515856,-120.0
201012,2.134916666666667,78,351.20024987398483,0.0,0.0,0.0,7.0,32.6310208180685,-2.8,9,46.0210794762301,3.6,4.0,21.98995609038413,4.0,16.92590772363091,16.0,56.41044828447982,-32.0,11.0,48.83615168358824,69,404.2198304018029,207.0,9.0,37.3978938436386,30.599999999999994,5.0,65.0245025657881,17.0,0.0,0.0,0.0,3.0,24.088496500339726,12.0,7,38.566416262094215,28.0,5.0,22.52883791574273,26.0,5.0,27.47010247751519,26.0,1.0,4.3343653250774,7.0,61,357.0774804088475,244.0,77,570.1023248761893,77.0,129,719.6509895435495,245.10000000000042,113,656.2120732296453,316.40000000000043,0.0,0.0,0.0,27,192.6166140045753,189.0,0.0,0.0,0.0,57,370.4275601727291,193.80000000000013,1.0,3.60065466448445,7.0,7.0,42.3404041394567,56.0,12,99.2784678517825,72.0,16.0,80.019434066784,102.40000000000002,16,98.0118563782599,112.0,24.0,135.37866546386854,177.60000000000008,0.0,0.0,0.0,4.0,22.48259600841298,29.6,2.0,15.31001511060468,14.0,14.0,66.57049062997547,70.0,7.0,39.95213720667421,35.0,1.0,5.045871559633031,5.0,37.0,181.95985167719897,259.0,0.0,0.0,0.0,41,161.3906136139064,-82.0,6.0,33.96528850413634,-30.0,16.0,75.43560206997125,-32.0,33,163.69906349878926,-66.0,27,79.40174849553914,-54.0,3.0,11.734323777119071,-6.0,9,48.432970153479225,-36.0,10.0,36.51229230325267,-40.0,2.0,15.444015444015438,-10.0,2.0,12.20638559420579,-10.0,5.0,23.388794279611396,-22.0,2.0,13.59211630645478,-14.0,1.0,5.90717299578059,-6.5,9.0,42.92119934533141,-36.0,2.0,8.040237099697219,-8.0,2.0,9.01010805158592,-18.4,4.0,11.419758818328269,-20.0,96,382.79599058506096,-480.0,4.0,20.1006429969248,-20.0,2.0,6.74746137244955,-18.0,0.0,0.0,0.0,3.0,7.632822783295441,-28.0,1.0,5.816135084427769,-10.0,21.0,68.2731945625922,-210.0,4.0,16.655288921201482,-38.0,7.0,23.49427003481952,-70.0
201101,2.136,43,193.4791615611183,3.0,3.0404491886100096,-0.30000000000000004,9.0,38.280025595785105,-3.6,34,197.07393025583423,13.600000000000007,0.0,0.0,4.0,11.862234082350307,1.0,1.7632241813602,-2.0,11.0,48.8938251481853,49,218.73299884579188,147.0,5.0,8.091168091168095,17.0,2.0,10.533193514559981,6.8,3.0,14.9678823061993,-0.8999999999999999,1.0,8.947368421052632,4.0,21,124.91404301660972,84.0,2.0,9.756097560975599,10.4,0.0,0.0,0.0,2.0,11.035679102240119,14.0,23,137.53185871533148,92.0,57,310.38418122506687,57.0,145,756.0005559635497,275.50000000000017,161,838.3963536069002,450.80000000000086,0.0,0.0,0.0,64,470.7309405619277,448.0,10.0,49.48922670262694,35.0,57,335.0976467896563,193.80000000000013,1.0,7.47330960854092,7.0,11.0,61.567964479349754,88.0,11,47.895852169363096,66.0,9.0,43.567115731810894,57.6,7,35.64173102643779,49.0,13.0,87.12957658758387,96.20000000000002,0.0,0.0,0.0,1.0,6.803619466862321,7.4,0.0,0.0,0.0,45.0,219.68443328250981,225.0,1.0,3.5971223021582697,5.0,0.0,0.0,0.0,8.0,30.21543091117707,56.0,6.0,28.57588085438539,57.0,13,42.08007016773824,-26.0,16.0,72.61174137263278,-80.0,8.0,44.47511113637179,-16.0,26,108.1463207448628,-52.0,47,198.0571096104292,-94.0,0.0,0.0,0.0,13,63.96435977941954,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.560495318835859,-22.0,0.0,0.0,0.0,6.0,23.29753770032366,-39.0,3.0,15.728929233148053,-12.0,0.0,0.0,0.0,5.0,17.143312271013667,-46.0,11.0,46.661092191177765,-55.0,49,185.17634192658366,-245.0,16.0,29.940146142329784,-80.0,1.0,3.36633663366337,-9.0,0.0,0.0,0.0,1.0,4.71950133570792,-9.0,0.0,0.0,0.0,26.0,95.17544276809444,-260.0,3.0,16.311317182934822,-28.5,71.0,276.75112015976435,-710.0
201102,2.1334166666666667,69,349.60612260531593,5.0,18.25157443758966,-0.5,4.0,18.893449712982626,-1.6,27,150.87927564028905,10.800000000000004,2.0,13.883010328567279,9.0,24.612721639235648,4.0,16.0986466892919,-8.0,6.0,50.10156514144745,37,190.28627198532547,111.0,2.0,12.07729468599034,6.8,2.0,13.43632958801498,6.8,0.0,0.0,0.0,6.0,45.95825059199703,24.0,14,83.79067057033262,56.0,4.0,33.31887344582993,20.8,4.0,29.569332109904607,20.8,1.0,4.2763157894736805,7.0,55,306.7216092208447,220.0,53,307.6550641194515,53.0,169,886.5344118367798,321.1,147,753.5170244931261,411.60000000000053,0.0,0.0,0.0,67,503.95324112776086,469.0,7.0,29.618689785367273,24.5,74,485.37686838591316,251.60000000000028,1.0,5.18292682926829,7.0,13.0,84.49140275800474,104.0,9,45.0768989653133,54.0,12.0,63.94122344709186,76.8,20,106.82008530534512,140.0,19.0,151.8046797703989,140.60000000000005,2.0,15.683147262094591,16.6,4.0,26.32428013409215,29.6,1.0,3.03030303030303,7.0,12.0,43.48102010323974,60.0,2.0,9.62566844919786,10.0,0.0,0.0,0.0,22.0,92.1769186816453,154.0,3.0,12.75741580016063,29.0,20,79.66078464448141,-40.0,8.0,28.33125651955884,-40.0,5.0,25.89805367929369,-10.0,12,73.44681421957505,-24.0,36,122.6539985220562,-72.0,6.0,26.49879759609064,-12.0,20,78.27086463970906,-80.0,6.0,9.09785653391792,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.274326918363464,-35.2,1.0,2.7322404371584703,-7.0,2.0,4.0799281868974795,-13.0,2.0,5.6966909036949085,-8.0,0.0,0.0,0.0,2.0,7.5422509888529286,-18.4,8.0,29.99018139663738,-40.0,86,272.8745721835175,-430.0,0.0,0.0,0.0,4.0,10.72168833615978,-36.0,3.0,9.0,-27.0,7.0,47.0523173833485,-66.5,0.0,0.0,0.0,45.0,154.631265930358,-450.0,3.0,8.23409357500648,-28.5,14.0,41.95022341234896,-140.0
201103,2.1308333333333334,70,353.4814152831682,1.0,6.95364238410596,-0.1,9.0,44.94584989545483,-3.6,21,120.41276633781577,8.400000000000002,10.0,86.61460647755911,9.0,39.12684604906076,16.0,90.40213123824041,-32.0,8.0,43.60985986250472,47,251.59813588617843,141.0,0.0,0.0,0.0,3.0,18.352241858942982,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4,38.324477593653846,16.0,1.0,5.68181818181818,5.2,2.0,12.11299731350839,10.4,0.0,0.0,0.0,62,416.2000113177741,248.0,44,268.4255117643703,44.0,131,698.4193965249548,248.90000000000043,133,762.9728209315582,372.4000000000008,2.0,18.41048856836442,10.0,28,156.81734420675622,196.0,7.0,43.64310282987441,24.5,63,416.3824556448218,214.20000000000016,1.0,4.10958904109589,7.0,18.0,117.22526756460344,144.0,11,80.77706470881182,66.0,12.0,83.21856525101673,76.8,11,85.1464573612377,77.0,8.0,70.86971822683395,59.2,1.0,5.12396694214876,8.3,2.0,11.05408927989574,14.8,3.0,17.83158922342464,21.0,13.0,68.33397802920955,65.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,98.78071062881573,84.0,1.0,5.26315789473684,10.0,14,60.46876185857768,-28.0,9.0,50.63073956827043,-45.0,11.0,85.42373165218807,-22.0,20,98.09211552329992,-40.0,27,115.02654649693129,-54.0,6.0,19.553540152318483,-12.0,18,114.21143663864801,-72.0,0.0,0.0,0.0,2.0,16.58521104411298,-10.0,1.0,5.38625088589653,-5.0,6.0,28.44383063845889,-26.4,4.0,13.718590936843492,-28.0,11.0,45.92991361804989,-71.5,16.0,77.29250380956111,-64.0,2.0,12.86155727489902,-8.0,2.0,5.11740331491713,-18.4,6.0,43.016032601087616,-30.0,50,188.27069088850638,-250.0,1.0,3.55329949238579,-5.0,2.0,6.74157303370786,-18.0,0.0,0.0,0.0,2.0,6.689009914816361,-19.0,5.0,26.97364123475104,-50.0,22.0,94.63610553047748,-220.0,2.0,13.113648407766052,-19.0,15.0,59.71448663506507,-150.0
201104,2.12825,44,244.8389167020165,0.0,0.0,0.0,12.0,77.58847884685571,-4.8,7,30.633281260646964,2.8,8.0,37.46372918272806,6.0,18.180885149925942,3.0,11.90463813414917,-6.0,5.0,19.848609712175325,51,298.51192690053205,153.0,0.0,0.0,0.0,4.0,33.25422499381643,13.6,0.0,0.0,0.0,0.0,0.0,0.0,7,35.8555664687512,28.0,0.0,0.0,0.0,4.0,45.13267489062485,20.8,1.0,9.48905109489051,7.0,21,131.17791285609184,84.0,19,130.06456648565307,19.0,75,383.6409624313554,142.50000000000014,86,434.63287780077553,240.80000000000027,0.0,0.0,0.0,14,72.862755229148,98.0,3.0,24.25726789705635,10.5,35,259.20022709544344,119.00000000000006,0.0,0.0,0.0,19.0,144.74992911175815,152.0,16,57.34675820969569,96.0,4.0,17.372212297585428,25.6,9,38.94925846609542,63.0,7.0,62.318798310309326,51.8,1.0,3.77833753148615,8.3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.74985643539553,55.0,0.0,0.0,0.0,2.0,6.204825167986809,10.0,10.0,41.19370896993377,70.0,3.0,15.39551695444144,30.0,15,66.53329021973941,-30.0,4.0,22.656594525974604,-20.0,9.0,58.06698503455901,-18.0,15,68.9435060933977,-30.0,26,88.16388749546776,-52.0,2.0,8.03258911726868,-4.0,30,254.6595629148473,-120.0,1.0,6.928571428571429,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.299090094982212,-13.2,0.0,0.0,0.0,4.0,31.12180030098899,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.23279751388675,-36.8,4.0,24.986133479756788,-20.0,78,265.81787492271593,-390.0,0.0,0.0,0.0,8.0,30.7837969498036,-72.0,2.0,5.85688820982939,-18.0,1.0,2.58064516129032,-9.0,0.0,0.0,0.0,25.0,95.0095744266498,-250.0,2.0,10.590743415170893,-19.0,5.0,16.47859361510454,-50.0
201105,2.1256666666666666,39,165.0147126954194,0.0,0.0,0.0,9.0,26.842719986020022,-3.6,10,54.1064505671266,4.0,4.0,30.878164016444767,2.0,8.91820623891857,1.0,6.54590849541418,-2.0,4.0,24.64402222914868,28,163.8019169893424,84.0,0.0,0.0,0.0,4.0,25.637098408837552,13.6,4.0,29.122055674518197,-1.2,7.0,16.101806937868382,28.0,13,95.00516813349647,52.0,1.0,5.94795539033457,5.2,1.0,5.03597122302158,5.2,0.0,0.0,0.0,80,498.89036581459504,320.0,42,217.37103174770732,42.0,133,793.6083551873672,252.7000000000004,115,697.0400272260631,322.0000000000005,4.0,7.69230769230768,20.0,32,249.251014959124,224.0,12.0,53.1645569620253,42.0,121,909.4304631664596,411.3999999999997,0.0,0.0,0.0,37.0,273.8560637818755,296.0,2,6.73076923076924,12.0,6.0,15.59065934065932,38.4,3,23.293772337481712,21.0,4.0,34.75233652497529,29.6,0.0,0.0,0.0,2.0,9.4459609746234,14.8,2.0,19.493440634990602,14.0,24.0,134.1944785901944,120.0,2.0,11.89710610932476,10.0,5.0,26.45440980716755,25.0,13.0,78.3555045344377,91.0,0.0,0.0,0.0,12,78.8102992809072,-24.0,15.0,68.18850236802777,-75.0,4.0,10.16871522531199,-8.0,6,34.779868241561914,-12.0,18,68.36453706813658,-36.0,6.0,46.875,-12.0,11,55.53774292635128,-44.0,5.0,26.54969756901011,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.866914300160623,-13.2,0.0,0.0,0.0,1.0,10.3703703703704,-6.5,5.0,25.41751270888226,-20.0,0.0,0.0,0.0,1.0,2.95566502463054,-9.2,3.0,16.93083262617401,-15.0,35,114.43098151707407,-175.0,1.0,1.2032085561497299,-5.0,5.0,42.1634628527549,-45.0,0.0,0.0,0.0,10.0,52.12351398524842,-90.5,6.0,33.98493325231262,-60.0,26.0,97.96530888555651,-260.0,0.0,0.0,0.0,19.0,58.412037205237944,-190.0
201106,2.123083333333333,47,261.7466546102945,3.0,10.84509966777408,-0.30000000000000004,5.0,30.735505812141234,-2.0,9,50.39600599275426,3.6,10.0,50.49327486372992,7.0,27.11384022599489,1.0,5.68421052631579,-2.0,1.0,5.74396191762974,84,395.3394560803093,252.0,3.0,15.196428571428571,10.2,7.0,44.23918910801175,23.8,0.0,0.0,0.0,0.0,0.0,0.0,9,54.51702446494219,36.0,0.0,0.0,0.0,1.0,10.179640718562899,5.2,1.0,3.1847133757961803,7.0,59,373.9549487396193,236.0,54,350.8139002102805,54.0,139,782.0639452538983,264.1000000000003,122,694.4371206603413,341.6000000000005,1.0,8.09426229508197,5.0,23,167.32615702740713,161.0,10.0,49.11054075859581,35.0,73,565.7875335196178,248.20000000000027,0.0,0.0,0.0,24.0,169.27304078988752,192.0,10,51.146261586580884,60.0,4.0,29.28348986720739,25.6,5,20.854323442722368,35.0,4.0,27.17056864428347,29.6,0.0,0.0,0.0,5.0,25.30382844999043,37.0,10.0,23.61911704996076,70.0,14.0,26.765964976468396,70.0,1.0,2.20183486238532,5.0,7.0,30.12643507145586,35.0,5.0,25.25983248921072,35.0,2.0,12.81562161338837,20.0,26,105.62423537828786,-52.0,11.0,51.63170491905129,-55.0,8.0,59.4572108465078,-16.0,5,28.791387550727034,-10.0,18,61.022222584670715,-36.0,7.0,36.57290531085675,-14.0,15,75.25779562130997,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.64736930087034,-15.0,6.0,26.040844361400108,-26.4,2.0,12.13872832369942,-14.0,1.0,3.55329949238579,-6.5,1.0,5.6890012642225,-4.0,0.0,0.0,0.0,1.0,3.85321100917431,-9.2,5.0,25.224400140991577,-25.0,41,157.0733264865624,-205.0,2.0,3.87067395264117,-10.0,6.0,21.31573219728023,-54.0,2.0,12.78350515463918,-18.0,6.0,15.48650384868581,-56.5,2.0,11.378002528445,-20.0,39.0,119.19712812220284,-390.0,13.0,71.12420132926273,-123.5,16.0,32.63154963215867,-160.0
201107,2.1205,52,294.92912251651313,0.0,0.0,0.0,14.0,78.1291081945383,-5.6,3,14.792312564589787,1.2000000000000002,7.0,31.54333369196497,1.0,2.01342281879195,0.0,0.0,0.0,5.0,16.7733202067438,31,168.2519636944663,93.0,2.0,15.136975198573511,6.8,1.0,7.692307692307691,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14,66.95011018487403,56.0,2.0,18.300990099009898,10.4,2.0,15.101885355170447,10.4,1.0,5.392156862745099,7.0,42,264.25822969262197,168.0,19,100.92546089183551,19.0,101,494.6812303017894,191.90000000000026,86,432.7677997797018,240.8000000000003,3.0,19.429198682766174,15.0,9,49.993077162098544,63.0,9.0,69.83137257126906,31.5,48,311.3248204510685,163.20000000000013,0.0,0.0,0.0,16.0,117.87393634928641,128.0,8,54.92285074832582,48.0,0.0,0.0,0.0,16,85.66633248456243,112.0,11.0,56.64184390208674,81.4,2.0,11.96581196581196,16.6,1.0,11.351351351351399,7.4,0.0,0.0,0.0,5.0,30.24506441201273,25.0,0.0,0.0,0.0,4.0,18.113887412133028,20.0,7.0,33.945539820814,49.0,7.0,56.3444729824477,70.0,15,64.49489302303988,-30.0,7.0,34.393229482823855,-35.0,9.0,34.74812797040575,-18.0,13,51.105633937801045,-26.0,12,31.51548188859308,-24.0,0.0,0.0,0.0,13,62.98769816550952,-52.0,0.0,0.0,0.0,3.0,16.29139072847682,-15.0,0.0,0.0,0.0,5.0,17.417815503073097,-22.0,2.0,15.0375939849624,-14.0,0.0,0.0,0.0,1.0,8.87573964497041,-4.0,0.0,0.0,0.0,2.0,6.4516129032258,-18.4,6.0,24.85849662025128,-30.0,29,85.80922760539447,-145.0,0.0,0.0,0.0,1.0,4.20792079207921,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.4074074074074,-20.0,14.0,37.97611002221965,-140.0,0.0,0.0,0.0,18.0,48.81940613486271,-180.0
