MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_19,goldstein_19,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_24,tone_count_24,goldstein_24,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,tone_count_27,goldstein_27,event_count_28,tone_count_28,goldstein_28,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_37,tone_count_37,goldstein_37,event_count_39,tone_count_39,goldstein_39,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_53,tone_count_53,goldstein_53,event_count_54,tone_count_54,goldstein_54,event_count_55,tone_count_55,goldstein_55,event_count_56,tone_count_56,goldstein_56,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,tone_count_63,goldstein_63,event_count_64,tone_count_64,goldstein_64,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_85,tone_count_85,goldstein_85,event_count_86,tone_count_86,goldstein_86,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_91,tone_count_91,goldstein_91,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_104,tone_count_104,goldstein_104,event_count_105,tone_count_105,goldstein_105,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_113,tone_count_113,goldstein_113,event_count_114,tone_count_114,goldstein_114,event_count_115,tone_count_115,goldstein_115,event_count_120,tone_count_120,goldstein_120,event_count_122,tone_count_122,goldstein_122,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_127,tone_count_127,goldstein_127,event_count_128,tone_count_128,goldstein_128,event_count_129,tone_count_129,goldstein_129,event_count_130,tone_count_130,goldstein_130,event_count_131,tone_count_131,goldstein_131,event_count_133,tone_count_133,goldstein_133,event_count_138,tone_count_138,goldstein_138,event_count_139,tone_count_139,goldstein_139,event_count_140,tone_count_140,goldstein_140,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_145,tone_count_145,goldstein_145,event_count_150,tone_count_150,goldstein_150,event_count_153,tone_count_153,goldstein_153,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_162,tone_count_162,goldstein_162,event_count_163,tone_count_163,goldstein_163,event_count_164,tone_count_164,goldstein_164,event_count_170,tone_count_170,goldstein_170,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_175,tone_count_175,goldstein_175,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_183,tone_count_183,goldstein_183,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_191,tone_count_191,goldstein_191,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_194,tone_count_194,goldstein_194,event_count_195,tone_count_195,goldstein_195
200801,1.993,826,1953.9685897796148,10.0,55.43793170854414,-1.0,55,296.35025931399366,-21.99999999999999,72,331.6386182058382,28.799999999999965,51,221.44838445607914,31.0,97.77023249101235,2,3.812075551782679,-4.0,12,64.8416346490949,3.0,20.698924731182792,10.2,0.0,0.0,277,890.3782104003208,831.0,18.0,63.77101402449051,61.19999999999998,1.0,5.56045895851721,3.2,6,32.03365002147354,20.4,0.0,0.0,0.0,5.0,34.24016894376303,-1.5,9,59.70046183639039,36.0,0.0,0.0,0.0,0.0,0.0,0.0,72,462.53978447805235,288.0,31,132.03483659486972,161.19999999999996,0.0,0.0,0.0,40,265.2453609182943,207.99999999999986,6.0,60.819516587681186,42.0,203,1021.2328966973066,812.0,0.0,0.0,0.0,0.0,0.0,0.0,591,1603.181326881861,591.0,5.0,18.36773394317647,5.0,327,1695.7797141347075,621.2999999999988,308,1604.6216459096077,862.3999999999994,2.0,14.50381679389312,5.0,9.0,19.978655896408164,45.0,184,1082.4079377468224,1288.0,41,180.16433941984346,143.5,206,1047.9550646874864,700.3999999999985,4.0,7.102389601431518,14.0,0.0,0.0,0.0,4.0,10.70414920935262,24.0,0.0,0.0,0.0,0.0,0.0,0.0,68,469.39142193570467,544.0,77,420.32596699464193,462.0,53,204.05366035673092,339.2,1.0,0.515995872033024,7.4,1.0,4.22077922077922,7.4,1.0,9.21985815602837,7.0,71,404.2750917216716,497.0,94,406.73919752346063,695.5999999999989,3.0,11.13551437504766,24.9,3,13.798530454308061,22.200000000000006,0.0,0.0,0.0,3.0,14.15779042078396,21.0,55,194.6164496623569,275.0,6.0,32.7924693988544,30.0,1,6.054279749478081,5.0,56,382.83877717749533,392.0,0.0,0.0,0.0,2.0,12.91666666666666,18.0,15,55.35910871180138,149.0,119,469.8430991906656,-238.0,0.0,0.0,0.0,24,92.97945966929804,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.381179430396429,-5.0,69,279.1056668068461,-138.0,62,316.3534362128562,-124.0,73,374.0891635205835,-146.0,1.0,4.11985018726592,-2.0,16,69.55598234987566,-32.0,5.0,16.927896098346388,-10.0,69,383.6694715604122,-276.0,2.0,10.32504780114722,-8.0,3.0,13.322475878261562,-12.0,3,19.545102017920808,-15.0,0.0,0.0,0.0,3.0,27.753567954749023,-15.0,15.0,5.7206879311883405,-75.0,25,130.39644565656758,-110.00000000000004,1.0,0.0,-5.8,0.0,0.0,0.0,8.0,37.7888586098607,-56.0,0.0,0.0,0.0,2.0,9.269084868469982,-13.0,6,24.02566642677459,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9138755980861202,-7.2,3.0,13.873839009287929,-21.6,0.0,0.0,0.0,6,18.4944066151644,-24.0,1.0,7.90340285400659,-4.0,0.0,0.0,0.0,8.0,41.82635291786201,-64.0,2.0,8.628196998520389,-14.0,0.0,0.0,0.0,11.0,48.62720735950125,-101.20000000000002,86,237.0248223898178,-430.0,87,315.95895129468016,-435.0,1.0,6.351351351351349,-5.0,0.0,0.0,0.0,10,44.12402498156615,-90.0,13.0,91.56012197681488,-117.0,3,8.918777200985788,-28.5,0.0,0.0,0.0,2.0,14.41443440822034,-20.0,216,790.1049080760107,-2160.0,1.0,4.32622040339082,-9.5,21.0,104.74892117874485,-199.5,69,254.29069011551164,-690.0,0.0,0.0,0.0,8.0,38.93908458107853,-80.0
200802,1.99375,1006,2527.29272356234,20.0,91.92364364071017,-2.0000000000000004,62,333.4909867518423,-24.79999999999998,74,403.67499205238676,29.599999999999977,63,269.9401661505571,8.0,19.71967237784036,12,40.17997947012113,-24.0,13,64.98633853844595,0.0,0.0,0.0,0.0,0.0,332,1263.8402223688029,996.0,4.0,15.22590186753278,13.6,6.0,40.48753665689149,19.2,11,61.31336499512456,37.39999999999999,0.0,0.0,0.0,1.0,3.6585365853658502,-0.3,9,42.32826815857923,36.0,1.0,5.454545454545451,4.0,0.0,0.0,0.0,112,589.3770666270898,448.0,34,144.3378668898999,176.79999999999993,0.0,0.0,0.0,22,139.11194911850947,114.40000000000003,6.0,40.68843585713236,42.0,209,1125.6380188246537,836.0,12.0,70.7493400980738,60.0,0.0,0.0,0.0,704,1615.571574947904,704.0,36.0,116.48574158958284,36.0,329,1549.8126500600122,625.0999999999988,309,1439.5424603729798,865.1999999999989,2.0,12.757973733583482,5.0,6.0,14.510155357255229,30.0,226,1306.7863915138546,1582.0,55,293.0733900605924,192.5,268,1466.7606321996313,911.199999999998,1.0,0.5934718100890211,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.017857142857141,7.0,0.0,0.0,0.0,85,562.3935023073363,680.0,104,534.6250647415778,624.0,47,261.9620564079739,300.8,0.0,0.0,0.0,1.0,2.36882944925125,7.4,0.0,0.0,0.0,104,540.7818332782857,728.0,89,373.63362546170913,658.5999999999991,12.0,33.93891293891295,99.59999999999998,10,19.782468044376422,74.0,0.0,0.0,0.0,16.0,63.91582995124864,112.0,60,202.254928488614,300.0,8.0,26.42851759783413,40.0,20,110.3102827046763,100.0,34,218.06236718787517,238.0,0.0,0.0,0.0,1.0,5.64915758176412,9.0,3,19.58310478980492,30.0,106,380.86087240680985,-212.0,0.0,0.0,0.0,28,147.59199412479262,-140.0,0.0,0.0,0.0,5.0,27.610906104981726,-25.0,0.0,0.0,0.0,85,331.8420158117155,-170.0,55,306.8987578734317,-110.0,49,178.68904103998554,-98.0,3.0,26.84326260426418,-6.0,20,122.77637651674354,-40.0,4.0,21.51580134303864,-8.0,72,344.46235972860785,-288.0,0.0,0.0,0.0,0.0,0.0,0.0,6,31.9520230461308,-30.0,1.0,6.80272108843537,-5.0,13.0,51.50553846067773,-65.0,21.0,3.396261545552397,-105.0,26,113.97246334471834,-114.40000000000003,1.0,10.294117647058801,-5.8,0.0,0.0,0.0,3.0,10.6451667167612,-21.0,13.0,65.37024498082745,-91.0,1.0,0.47619047619047605,-6.5,20,103.61842919667481,-130.0,0.0,0.0,0.0,1.0,3.91705069124424,-7.5,5.0,22.502471825087515,-36.0,0.0,0.0,0.0,2.0,16.607354685646502,-14.4,8,21.173403779481724,-32.0,1.0,5.72972972972973,-4.0,0.0,0.0,0.0,10.0,37.30625701535417,-80.0,2.0,11.49247187727174,-14.0,11.0,17.388179717707203,-77.0,29.0,84.9133331621759,-266.7999999999999,134,268.62894391322305,-670.0,79,307.28773063919874,-395.0,4.0,26.20041084730918,-20.0,2.0,4.28753191727946,-18.0,13,46.82874701018096,-117.0,4.0,14.126239049136501,-36.0,10,43.413168317582766,-93.5,1.0,2.82186948853616,-10.0,4.0,26.80761601247509,-40.0,147,611.1245802999639,-1470.0,4.0,6.015576827635993,-38.0,13.0,54.714284231539715,-123.5,59,198.5025920541834,-590.0,0.0,0.0,0.0,3.0,2.6207188716441117,-30.0
200803,1.9945,798,2203.3141078092804,6.0,18.45158775014671,-0.6,53,278.2634033591969,-21.199999999999992,105,557.5138524477949,41.999999999999964,50,189.7391351630741,12.0,50.29311255496581,16,61.73197506416007,-32.0,9,60.69216198207089,4.0,32.17835317416328,13.6,1.0,3.4,230,1003.3678806142557,690.0,6.0,35.920791362364795,20.4,0.0,0.0,0.0,4,25.317020260721694,13.6,0.0,0.0,0.0,7.0,32.62969335598005,-2.1,5,26.984791254120232,20.0,3.0,8.30461367426348,12.0,0.0,0.0,0.0,45,243.9796978197577,180.0,28,150.51004743402913,145.60000000000005,3.0,11.441802744667447,13.5,14,47.609377532420034,76.00000000000001,7.0,57.71856280746086,49.0,276,1306.7014688922168,1104.0,6.0,35.039590996944945,30.0,37.0,181.15613883050233,185.0,595,1714.0728300326737,595.0,44.0,199.86461838686267,44.0,336,1517.3638919012506,638.399999999999,317,1459.5875571268618,887.5999999999996,1.0,6.81818181818182,2.5,26.0,141.8515091378386,130.0,265,1381.6449194525821,1855.0,35,222.84418189471862,122.5,149,768.9451047341686,506.5999999999994,4.0,24.16618315162839,14.0,1.0,4.71785383903793,3.8,0.0,0.0,0.0,8.0,41.60170055706681,56.0,0.0,0.0,0.0,47,272.626324817176,376.0,104,525.9008505814069,624.0,46,239.40161879267842,294.4,0.0,0.0,0.0,2.0,8.52058389371822,14.8,0.0,0.0,0.0,52,285.5650011727631,364.0,46,166.69156122468226,340.4,8.0,29.28129352284369,66.39999999999999,8,47.408844238058975,59.2,1.0,11.969151670951199,8.5,1.0,9.202453987730062,7.0,54,230.55983841157416,270.0,3.0,5.555450630807582,15.0,4,18.95341960656816,20.0,25,138.83232199328754,175.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11.125158027812901,18.0,53,195.97450120941215,-106.0,0.0,0.0,0.0,19,86.8470642104865,-95.0,3.0,20.868085014797888,-15.0,2.0,8.02384339891086,-10.0,3.0,24.11575562700966,-15.0,79,328.6823650064452,-158.0,102,527.3365929423319,-204.0,84,383.845820220433,-168.0,6.0,44.74808326847209,-12.0,12,74.45151681211216,-24.0,1.0,9.64187327823691,-2.0,49,248.34867472105873,-196.0,0.0,0.0,0.0,2.0,12.90322580645162,-8.0,3,18.56031125388798,-15.0,0.0,0.0,0.0,5.0,13.32324060105332,-25.0,16.0,3.647317747451201,-80.0,23,173.30066524621768,-101.20000000000003,1.0,5.9139784946236595,-5.8,2.0,0.250312891113892,-11.6,10.0,43.864549277749795,-70.0,0.0,0.0,0.0,1.0,2.77777777777778,-6.5,21,113.8687252348043,-136.5,4.0,23.588757015220732,-26.0,5.0,20.38369304556355,-37.5,2.0,10.652920962199321,-14.4,1.0,4.66377797279508,-7.2,3.0,7.9343568190741385,-21.6,13,75.31516509463412,-52.0,9.0,53.32692329242684,-36.0,0.0,0.0,0.0,1.0,4.71785383903793,-8.0,8.0,46.085497264126396,-56.0,1.0,3.14685314685315,-7.0,10.0,36.6011769868181,-92.0,72,200.07569895695354,-360.0,138,565.4979875025648,-690.0,20.0,90.67091573174702,-100.0,2.0,4.869827986982799,-18.0,3,10.87827734024525,-27.0,2.0,12.63573543928924,-18.0,10,45.32486582171377,-91.5,0.0,0.0,0.0,10.0,28.04662959942885,-100.0,124,356.3029315410068,-1240.0,2.0,1.880591328881231,-19.0,2.0,5.69323794924204,-19.0,34,100.1075939188978,-340.0,1.0,6.81818181818182,-10.0,1.0,2.31023102310231,-10.0
200804,1.99525,976,2581.9205665489835,11.0,65.78834146540662,-1.1,45,210.93041471932472,-18.000000000000004,98,516.7381920550309,39.19999999999996,60,257.31291495327326,8.0,27.570301548983068,9,36.460980590660284,-18.0,9,62.575953710638025,0.0,0.0,0.0,0.0,0.0,299,1294.8689347339387,897.0,6.0,26.06476256203665,20.4,7.0,54.97003855651414,22.4,17,75.15370687993561,57.79999999999998,1.0,7.653061224489799,-0.3,3.0,19.580335890855423,-0.8999999999999999,16,85.73979702740967,64.0,1.0,2.87081339712919,4.0,0.0,0.0,0.0,54,334.23444504086217,216.0,34,145.04040566683162,176.79999999999995,4.0,24.489795918367356,18.0,13,79.37407179621637,67.60000000000001,11.0,72.5188176562592,77.0,429,1792.1289338179915,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,545,1546.5348252029282,545.0,24.0,128.42618993130313,24.0,407,1978.3595146773544,773.2999999999989,399,1935.8194708323485,1117.1999999999991,6.0,41.40889546223137,15.0,5.0,24.70660043320368,25.0,241,1351.82926401884,1687.0,35,185.01311466015494,122.5,223,1142.7626325676179,758.1999999999988,11.0,25.095598810822626,38.5,1.0,3.6697247706422003,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,742.3146964975812,816.0,109,526.9144068172515,654.0,63,308.33935030952887,403.1999999999997,11.0,36.18469386324981,81.4,0.0,0.0,0.0,0.0,0.0,0.0,80,451.0434285252282,560.0,85,296.081363192845,628.9999999999992,11.0,46.77860563747207,91.29999999999998,27,122.27785446325458,199.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,54,128.85894773284136,270.0,2.0,8.379754417490268,10.0,7,31.146469044560824,35.0,52,233.9933159194931,364.0,0.0,0.0,0.0,0.0,0.0,0.0,18,94.82031701804705,164.0,168,733.6783037772984,-336.0,3.0,14.862385321100913,-6.0,33,161.0289461659823,-165.0,4.0,25.57223037472957,-20.0,0.0,0.0,0.0,2.0,9.15395284327324,-10.0,73,301.5358075022024,-146.0,44,192.16416272416672,-88.0,92,359.3955843628912,-184.0,0.0,0.0,0.0,22,81.3576722285917,-44.0,0.0,0.0,0.0,59,294.2676223057708,-236.0,0.0,0.0,0.0,8.0,28.82163481697341,-32.0,2,12.728440048585801,-10.0,0.0,0.0,0.0,6.0,10.304967696102981,-30.0,31.0,8.714606152547974,-155.0,44,254.03662807989897,-193.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.83030001602693,-42.0,2.0,12.38847188783458,-14.0,0.0,0.0,0.0,25,128.56683282814492,-162.5,0.0,0.0,0.0,2.0,2.9523913280313803,-15.0,6.0,20.84713446304898,-43.2,0.0,0.0,0.0,0.0,0.0,0.0,9,30.94828152805729,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.83277652843716,-24.0,5.0,17.668200629336077,-35.0,0.0,0.0,0.0,10.0,42.98160196210661,-92.0,74,111.25905695608965,-370.0,130,545.7289806934451,-650.0,13.0,73.14643115577826,-65.0,0.0,0.0,0.0,13,82.0312667818401,-117.0,5.0,17.134622551738552,-45.0,17,97.33131140297724,-157.5,0.0,0.0,0.0,10.0,61.41397858923838,-100.0,181,561.2510745437644,-1810.0,3.0,10.67925170563449,-28.5,16.0,61.270363849932636,-152.0,65,259.1355229919626,-650.0,3.0,15.92141856686514,-30.0,2.0,10.13685700802266,-20.0
200805,1.996,1179,3169.2420362479024,0.0,0.0,0.0,80,422.32453775988097,-31.999999999999968,112,552.934195217606,44.79999999999993,72,306.12350605997955,7.0,25.35697104588222,16,66.7729425418175,-32.0,15,90.88188332127429,12.0,44.84355791380861,40.79999999999999,0.0,0.0,413,1630.5591039719045,1239.0,4.0,5.158439431517347,13.6,4.0,27.07363588762294,12.8,7,44.31312488597946,23.8,0.0,0.0,0.0,0.0,0.0,0.0,15,105.78521749241725,60.0,1.0,5.15916575192097,4.0,3.0,14.714134285365267,12.0,73,395.9635382725089,292.0,34,160.13860803105248,176.79999999999993,6.0,30.501207693714644,27.0,24,170.93092424085438,127.20000000000003,7.0,42.887621085294704,49.0,266,1195.4118573743494,1064.0,1.0,6.74157303370786,5.0,0.0,0.0,0.0,564,1209.0448338973142,564.0,34.0,129.03734231485444,34.0,492,2409.5382296217576,934.7999999999984,398,1948.887532867243,1114.3999999999978,8.0,31.104494302696214,20.0,0.0,0.0,0.0,319,1670.8444376004488,2233.0,43,177.03423754938248,150.5,247,1149.5639328631726,839.7999999999981,3.0,10.91724476210492,10.5,1.0,3.6585365853658502,3.8,4.0,32.806118015121214,24.0,5.0,46.81243132662215,35.0,0.0,0.0,0.0,79,496.0679150429978,632.0,134,721.435082748648,804.0,58,265.36101545578225,371.19999999999993,5.0,23.917421953675746,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37,209.4994034652556,259.0,84,357.7697251412339,621.5999999999992,4.0,31.011213707910944,33.2,42,179.6745763179474,310.7999999999999,0.0,0.0,0.0,3.0,15.74427480916032,21.0,83,339.19340083275534,415.0,30.0,135.73245843964358,150.0,43,202.409524561939,215.0,31,150.27091503731282,217.0,0.0,0.0,0.0,1.0,8.05369127516778,9.0,11,57.61210281306038,109.0,126,508.5845439751116,-252.0,0.0,0.0,0.0,41,210.00368076150917,-205.0,2.0,10.68249258160238,-10.0,4.0,24.407811699994802,-20.0,4.0,17.93007518796993,-20.0,87,316.80771170513833,-174.0,74,359.76981594774026,-148.0,109,521.4891327422704,-218.0,1.0,4.863221884498481,-2.0,26,119.58036921162794,-52.0,0.0,0.0,0.0,67,339.46299865736864,-268.0,0.0,0.0,0.0,2.0,6.73076923076924,-8.0,7,36.29311608699396,-35.0,3.0,11.57270029673589,-15.0,12.0,9.624642575041307,-60.0,45.0,15.6595720832321,-225.0,29,145.98395651742055,-127.60000000000008,10.0,7.430951928771234,-57.99999999999999,7.0,3.440535398104821,-40.6,7.0,24.183583295705404,-49.0,1.0,3.90625,-7.0,1.0,5.74257425742574,-6.5,26,98.34204785431622,-169.0,2.0,10.08064516129032,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.287925696594419,-21.6,15,27.914614629448362,-60.0,4.0,18.77124836200531,-16.0,0.0,0.0,0.0,1.0,4.863221884498481,-8.0,6.0,25.61438775308115,-42.0,14.0,65.11689074498608,-98.0,8.0,22.793047605812287,-73.60000000000002,96,165.5043828722315,-480.0,120,411.34383274073645,-600.0,5.0,9.878827810292707,-25.0,3.0,17.227722772277218,-27.0,14,63.042069917572185,-126.0,4.0,10.555154633784118,-36.0,9,47.22192204778533,-83.5,0.0,0.0,0.0,0.0,0.0,0.0,261,971.3506338874049,-2610.0,4.0,16.35094513676265,-38.0,12.0,66.76574416196398,-114.0,31,123.48367501535714,-310.0,2.0,11.245150794643981,-20.0,0.0,0.0,0.0
200806,1.99675,1099,2265.2057036923384,20.0,81.76883977519479,-2.0000000000000004,54,305.84546618325925,-21.59999999999999,59,304.38248955361735,23.59999999999999,62,239.0645883276172,9.0,57.45907397043646,12,46.05467623709386,-24.0,21,158.57632396194523,1.0,4.72889717823463,3.4,0.0,0.0,353,1171.5005574407428,1059.0,1.0,1.70454545454545,3.4,0.0,0.0,0.0,1,5.160390516039049,3.4,0.0,0.0,0.0,0.0,0.0,0.0,13,57.452241438490326,52.0,0.0,0.0,0.0,0.0,0.0,0.0,89,483.72289365530366,356.0,24,118.41847378883769,124.80000000000004,2.0,12.942688336328349,9.0,23,134.61218456453847,119.60000000000004,0.0,0.0,0.0,148,847.4673397701532,592.0,0.0,0.0,0.0,0.0,0.0,0.0,627,945.6286308131916,627.0,17.0,80.98610929264666,17.0,283,1442.5693354346224,537.6999999999994,231,1229.539694399256,646.8000000000002,6.0,33.019793160894565,15.0,10.0,35.41992114154045,50.0,175,943.443936798555,1225.0,50,348.17102227041227,175.0,243,1166.669989480416,826.1999999999983,15.0,39.65515845034191,52.5,0.0,0.0,0.0,2.0,11.889152368996141,12.0,0.0,0.0,0.0,0.0,0.0,0.0,95,407.251772963526,760.0,115,469.63080566029913,690.0,40,182.58098380852815,256.00000000000006,0.0,0.0,0.0,8.0,53.21015159468155,59.2,0.0,0.0,0.0,53,269.9964542413524,371.0,106,343.2371863647269,784.3999999999987,9.0,36.66374682257312,74.69999999999997,6,33.321255097353436,44.4,0.0,0.0,0.0,6.0,56.17665096722418,42.0,83,214.7738943381661,415.0,14.0,69.50820525512496,70.0,14,58.0495649670884,70.0,69,280.1977420666155,483.0,3.0,15.41162409386856,21.0,0.0,0.0,0.0,7,38.099170689200356,68.0,127,459.11572273576917,-254.0,1.0,7.06650831353919,-2.0,40,209.32430603093525,-200.0,7.0,25.772182337271985,-35.0,2.0,10.21277489090853,-10.0,3.0,12.740183792815358,-15.0,65,184.9906592236255,-130.0,95,465.05867432876863,-190.0,95,406.33606605967714,-190.0,0.0,0.0,0.0,10,65.59364337590067,-20.0,0.0,0.0,0.0,59,267.9372840079636,-236.0,0.0,0.0,0.0,7.0,31.043251507497892,-28.0,3,20.049304234685604,-15.0,2.0,11.720555771977661,-10.0,6.0,6.513108683809367,-30.0,46.0,16.156853821951564,-230.0,16,87.87869031575359,-70.39999999999998,11.0,13.503953697982555,-63.79999999999998,5.0,5.197011644884637,-29.0,5.0,19.38855232802314,-35.0,1.0,5.59716287197997,-7.0,2.0,5.952380952380951,-13.0,25,77.8427307055275,-162.5,1.0,2.96442687747036,-6.5,1.0,1.70454545454545,-7.5,4.0,12.74702960124738,-28.8,8.0,39.80676654323236,-57.6,5.0,16.455923969051078,-36.0,6,15.687681133743364,-24.0,0.0,0.0,0.0,2.0,8.917197452229301,-11.2,6.0,24.62236366043352,-48.0,11.0,58.427976396992506,-77.0,14.0,58.47432154529589,-98.0,26.0,67.42372263290777,-239.19999999999993,107,227.13563240101453,-535.0,107,458.26403231764857,-535.0,14.0,45.403396440977794,-70.0,3.0,7.60370511841099,-27.0,4,20.34506878910645,-36.0,11.0,35.36464710407386,-99.0,28,81.68177859137731,-257.0,2.0,6.037735849056599,-20.0,1.0,9.459459459459461,-10.0,167,597.5229933693821,-1670.0,11.0,31.84564102378961,-104.5,37.0,152.8689231983836,-351.5,39,133.79499572089588,-390.0,6.0,20.5166494067951,-60.0,1.0,1.98019801980198,-10.0
