MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,goldstein_150,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_183,tone_count_183,goldstein_183,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201008,2.21475,66,415.3579036279764,8.0,46.22970734057749,-3.2,17,107.83771225080828,6.8000000000000025,6.0,32.15339904798716,0.0,0.0,0.0,9.0,84.28812490925381,14.0,99.16755544028791,47.59999999999999,54,333.4183457360029,162.0,0.0,0.0,0.0,12.0,92.7732372990915,48.0,41,259.035092818736,164.0,9,65.77000269882785,46.8,11.0,59.10379134149746,57.20000000000001,3.0,11.16497240343898,21.0,78,393.4746977242353,312.0,151,994.9371042093477,151.0,94,636.5183702961536,178.60000000000022,85,561.5700529953782,238.00000000000026,2.0,6.32246376811594,5.0,4.0,24.575733725198496,20.0,92,534.1158454877376,644.0,42,297.0631290252241,147.0,37,271.20078136474785,125.80000000000008,1.0,2.54545454545455,6.0,47,235.3037555087331,376.0,24,128.19204933313029,144.0,54,273.89352359479705,345.59999999999985,12.0,95.20223129363501,84.0,7.0,35.50304463210809,51.8,3.0,14.76855253490082,24.9,6.0,59.04298459042979,44.4,2,11.283261729874633,10.0,0.0,0.0,0.0,13.0,62.98601431431546,91.0,1.0,8.37988826815642,10.0,5,24.99136228393457,-10.0,23.0,171.2556450199889,-115.0,15,99.99418887536184,-30.0,9.0,57.283680066557906,-18.0,6.0,24.49370864712568,-12.0,4.0,21.269214177603658,-8.0,7.0,37.064664042057174,-28.0,1.0,7.027649769585249,-5.0,2.0,10.002586981199721,-8.8,0.0,0.0,0.0,3.0,16.66348641018559,-19.5,2.0,-14.4,4.0,19.359847601807466,-16.0,9.0,46.00103759172354,-82.80000000000003,3.0,12.067229206450447,-15.0,21.0,106.25119564242708,-105.0,3.0,11.91246158884683,-27.0,0.0,0.0,0.0,2.0,8.33333333333334,-20.0,12,55.375056779499396,-120.0,3.0,20.755000476410352,-28.5,4.0,5.92592592592592,-40.0
201009,2.2110000000000003,81,551.8846070726105,4.0,24.98127913903954,-1.6,14,120.08176964098654,5.6000000000000005,6.0,46.855334661202214,2.0,8.68678908880143,-4.0,7.0,47.326048734778645,9.0,69.85081042553432,30.599999999999994,55,400.2119222514243,165.0,0.0,0.0,0.0,8.0,75.8339930875089,32.0,20,99.15753271834534,80.0,32,201.3278420247643,166.39999999999995,10.0,64.03140370128573,52.00000000000001,5.0,32.18764363534344,35.0,142,906.5918899890004,568.0,224,1644.6709644256875,224.0,187,1355.7117735113018,355.2999999999999,161,1184.3344401886689,450.80000000000086,0.0,0.0,0.0,0.0,0.0,0.0,99,653.7187013689953,693.0,41,371.9116982030386,143.5,54,585.4859427701529,183.60000000000016,3.0,29.924756583542088,18.0,71,434.61283858182566,568.0,41,236.37222030412468,246.0,45,268.3031884037204,288.0,12.0,90.85033472757765,84.0,4.0,41.90412153122433,29.6,0.0,0.0,0.0,0.0,0.0,0.0,11,88.11738187152623,55.0,0.0,0.0,0.0,9.0,62.404366081596315,63.0,0.0,0.0,0.0,6,39.59312657113933,-12.0,26.0,175.41422054269515,-130.0,8,59.31299118170507,-16.0,7.0,43.18225986076006,-14.0,8.0,36.64018355360742,-16.0,1.0,6.281407035175881,-2.0,8.0,51.47391554473672,-32.0,1.0,6.957708049113231,-5.0,2.0,13.28356328356329,-8.8,2.0,17.435897435897438,-14.0,8.0,57.763900741170815,-52.0,0.0,0.0,4.0,26.40421175404857,-16.0,1.0,7.7596996245306595,-9.2,7.0,36.565879123749276,-35.0,19.0,114.00255580268616,-95.0,0.0,0.0,0.0,1.0,9.70873786407767,-9.5,1.0,1.28205128205128,-10.0,10,50.96361184695178,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
201010,2.20725,94,507.69396544528837,18.0,74.54036761301947,-7.200000000000002,14,83.55325362248175,5.6000000000000005,13.0,60.20677025243217,5.0,25.43297030518227,-10.0,5.0,48.37784115461068,10.0,44.91841085360314,34.0,50,308.5812450257355,150.0,3.0,13.874220198954639,10.2,15.0,61.98730224707713,60.0,48,255.45743898770655,192.0,21,123.99757397206447,109.20000000000003,7.0,26.508511814045402,36.4,1.0,4.6303950928931705,7.0,88,526.3962484016129,352.0,187,1153.4176187534151,187.0,173,1137.0266657487516,328.7,167,1094.2138386777006,467.6000000000008,2.0,8.77024944821556,5.0,0.0,0.0,0.0,126,808.6888781485363,882.0,22,164.4192201691177,77.0,64,569.0328759238322,217.60000000000028,14.0,102.58045084085285,84.0,16,98.09216370620409,128.0,18,90.65386570728212,108.0,67,331.0226987961239,428.79999999999967,9.0,55.812182117650096,63.0,4.0,21.13601721854814,29.6,0.0,0.0,0.0,0.0,0.0,0.0,5,31.360400966860343,25.0,0.0,0.0,0.0,9.0,46.214827624392264,63.0,2.0,14.489535651659029,20.0,6,29.7400078725102,-12.0,15.0,105.63261787753649,-75.0,18,120.54042802508795,-36.0,4.0,19.68080952413549,-8.0,14.0,62.193257913975394,-28.0,7.0,31.98882886182582,-14.0,34.0,182.81403233741418,-136.0,0.0,0.0,0.0,2.0,17.021905633009037,-8.8,1.0,6.9532428355957805,-7.0,14.0,88.10147616939203,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.899495765287064,-35.0,14.0,69.48818215554233,-70.0,2.0,5.55555555555556,-18.0,9.0,26.355998832415146,-85.5,0.0,0.0,0.0,9,27.707575116538536,-90.0,2.0,16.622691292876,-19.0,0.0,0.0,0.0
201011,2.2035,66,330.4346805538346,6.0,45.0355552807241,-2.4,13,76.9302223869172,5.200000000000001,0.0,0.0,2.0,8.592122923126759,-4.0,20.0,123.73311880211384,2.0,11.320754716981142,6.8,43,245.94476226330056,129.0,1.0,4.933586337760911,3.4,12.0,57.33823503672965,48.0,59,416.8570485930368,236.0,40,231.125485791147,207.99999999999986,4.0,24.306001100811162,20.8,4.0,20.452777968389046,28.0,89,403.6020508166024,356.0,352,2063.679880958516,352.0,208,1293.7468110263217,395.1999999999997,198,1211.5199872732649,554.4000000000003,28.0,131.77201040732618,70.0,0.0,0.0,0.0,238,1517.8264791001895,1666.0,46,316.0083591557473,161.0,98,763.0438922602248,333.1999999999998,4.0,37.201699901928755,24.0,162,1034.007052319929,1296.0,12,55.04161197854722,72.0,132,642.294802897099,844.7999999999986,2.0,15.98318855289217,14.0,4.0,18.06560681442938,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3,17.38653437842531,15.0,0.0,0.0,0.0,2.0,10.575466063063919,14.0,0.0,0.0,0.0,2,10.968144739878118,-4.0,14.0,92.82584114291014,-70.0,12,66.8975374593991,-24.0,6.0,31.717392444525213,-12.0,14.0,80.96316310384438,-28.0,3.0,19.672050195278057,-6.0,14.0,75.09348959629865,-56.0,4.0,37.94532118189669,-20.0,2.0,5.61914672216442,-8.8,0.0,0.0,0.0,3.0,10.17441860465116,-19.5,2.0,-14.4,3.0,14.414414414414404,-12.0,0.0,0.0,0.0,3.0,13.820348287456438,-15.0,27.0,152.97609466884788,-135.0,0.0,0.0,0.0,4.0,22.518879818651858,-36.0,3.0,0.138888888888889,-30.0,19,75.68014405281974,-190.0,1.0,2.2012578616352205,-9.5,0.0,0.0,0.0
201012,2.1997500000000003,122,673.2562912572732,13.0,77.74127087826852,-5.2,20,123.27917638275143,8.000000000000002,2.0,9.31372549019608,0.0,0.0,0.0,36.0,234.53232639381372,1.0,13.4657836644592,3.4,62,415.79875471402266,186.0,0.0,0.0,0.0,9.0,67.05567013583307,36.0,56,285.93999420490366,224.0,40,229.6549047917072,207.99999999999991,10.0,72.76389841277049,52.00000000000001,2.0,13.89396709323584,14.0,115,638.7777851870311,460.0,179,1046.8806419626003,179.0,224,1473.8544238259528,425.59999999999945,209,1398.229911988476,585.2000000000006,3.0,24.001698033111648,7.5,1.0,6.25,5.0,90,528.2351284709214,630.0,60,333.80433420111365,210.0,90,783.2988513120732,306.0,0.0,0.0,0.0,299,1753.7369070699579,2392.0,31,189.5456042600646,186.0,80,462.43076588424856,511.9999999999994,20.0,180.18020227799562,140.0,6.0,53.64216332522014,44.4,2.0,12.41156006401438,16.6,0.0,0.0,0.0,16,131.30147868609654,80.0,0.0,0.0,0.0,13.0,117.9989208367642,91.0,0.0,0.0,0.0,2,15.51433389544688,-4.0,29.0,188.5428430267964,-145.0,7,42.4085624707258,-14.0,8.0,41.54248327790304,-16.0,7.0,44.05036797654446,-14.0,8.0,49.3161813583701,-16.0,31.0,191.90806794915287,-124.0,1.0,10.6194690265487,-5.0,6.0,30.122344559896263,-26.4,0.0,0.0,0.0,1.0,5.14705882352941,-6.5,0.0,0.0,7.0,33.58808536134892,-28.0,0.0,0.0,0.0,4.0,32.5497287522604,-20.0,19.0,101.91498807393543,-95.0,0.0,0.0,0.0,2.0,12.42690058479532,-18.0,0.0,0.0,0.0,22,116.19581996163237,-220.0,5.0,18.957428030334174,-47.5,0.0,0.0,0.0
201101,2.1959999999999997,77,462.16945945202286,10.0,56.44251821723718,-4.0,6,37.01464338531153,2.4,2.0,16.288457992311947,0.0,0.0,0.0,1.0,11.9402985074627,5.0,24.023400591402574,17.0,43,248.57231039030987,129.0,2.0,13.92857142857142,6.8,3.0,22.13628152456431,12.0,58,310.34665004057894,232.0,29,138.229412056306,150.79999999999995,2.0,20.87226469279614,10.4,0.0,0.0,0.0,92,477.89008530425593,368.0,133,827.602465528622,133.0,110,625.188360903358,209.00000000000026,99,586.4599035258977,277.20000000000044,0.0,0.0,0.0,0.0,0.0,0.0,54,344.0262407165479,378.0,3,19.51727165916105,10.5,62,522.7677525557484,210.80000000000018,0.0,0.0,0.0,80,426.30449962182126,640.0,18,75.93057729110788,108.0,63,313.9204988143861,403.19999999999976,12.0,59.35397507730619,84.0,1.0,3.4116532690298302,7.4,1.0,8.18181818181818,8.3,2.0,8.680981595092021,14.8,2,14.00915506389472,10.0,0.0,0.0,0.0,1.0,7.40740740740741,7.0,1.0,8.196721311475411,10.0,4,18.33969095900956,-8.0,8.0,46.74302624350178,-40.0,17,84.42728567353623,-34.0,10.0,73.59349380859483,-20.0,2.0,10.410460948149641,-4.0,2.0,11.026033690658501,-4.0,6.0,34.43776953804859,-24.0,1.0,6.10932475884244,-5.0,2.0,12.66968325791856,-8.8,0.0,0.0,0.0,2.0,12.76595744680852,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.944055944055938,-10.0,2.0,7.213435888572,-10.0,0.0,0.0,0.0,5.0,24.831742714599557,-47.5,0.0,0.0,0.0,8,35.81515056796811,-80.0,1.0,5.316590969810309,-9.5,0.0,0.0,0.0
201102,2.201416666666667,45,308.82012945386924,3.0,18.58994338664322,-1.2000000000000002,18,107.0046236671215,7.200000000000002,7.0,33.46669405094204,0.0,0.0,0.0,13.0,92.79220800266995,0.0,0.0,0.0,42,281.5959972463012,126.0,2.0,17.5609756097561,6.8,7.0,54.743612069902184,28.0,21,177.97541799006046,84.0,4,25.608057976831823,20.8,1.0,6.59696747370996,5.2,0.0,0.0,0.0,70,446.9911173493931,280.0,117,900.3695003993437,117.0,116,823.8651331582863,220.40000000000032,126,920.5808436694837,352.8000000000005,0.0,0.0,0.0,0.0,0.0,0.0,67,429.8024457287504,469.0,9,83.01714315475391,31.5,46,370.08848460105975,156.40000000000012,0.0,0.0,0.0,18,98.97553378439976,144.0,11,70.7966160565787,66.0,15,58.109605264716045,96.0,2.0,29.2993630573248,14.0,2.0,12.42967148600729,14.8,1.0,5.3509983124027505,8.3,0.0,0.0,0.0,10,87.12804374917418,50.0,0.0,0.0,0.0,6.0,50.09248167581222,42.0,0.0,0.0,0.0,2,14.031231925968768,-4.0,12.0,124.89630857886831,-60.0,30,276.38306200062254,-60.0,4.0,28.55665286820735,-8.0,4.0,11.686729977787108,-8.0,2.0,9.68541262658909,-4.0,12.0,68.67335320544233,-48.0,0.0,0.0,0.0,11.0,71.6647547067953,-48.4,0.0,0.0,0.0,9.0,47.80585375694998,-58.5,0.0,0.0,2.0,9.264820375931489,-8.0,0.0,0.0,0.0,5.0,35.84115146883214,-25.0,2.0,7.44077340235229,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.49108007661083,-40.0,10,43.92215027519292,-100.0,2.0,15.11423550087874,-19.0,3.0,13.160847203868348,-30.0
201103,2.206833333333333,59,309.67288517977346,11.0,60.126162198790176,-4.4,14,76.13678766617068,5.6000000000000005,0.0,0.0,6.0,27.267156862745107,-12.0,15.0,119.36521192079107,4.0,30.610687022900766,13.6,35,248.77136069933917,105.0,8.0,48.756052831462256,27.2,7.0,65.50132543826535,28.0,40,235.99805600936185,160.0,25,80.40549668183564,130.00000000000003,3.0,8.67052023121386,15.6,1.0,2.47933884297521,7.0,63,372.0834128107314,252.0,213,1189.8579044995474,213.0,147,1372.3649092901567,279.3000000000004,154,1424.9823270796371,431.20000000000067,10.0,47.39939814600632,25.0,0.0,0.0,0.0,96,519.1394739708911,672.0,11,80.906436731758,38.5,83,671.7814427252712,282.2000000000001,3.0,27.42887815351584,18.0,35,163.48621111964096,280.0,29,150.4462879697036,174.0,25,136.92279589252314,160.00000000000006,4.0,31.73986722373818,28.0,6.0,21.14866603281316,44.4,2.0,16.59816857740284,16.6,1.0,9.52380952380952,7.4,3,22.69849376774303,15.0,5.0,30.278964244808652,25.0,8.0,47.705903313934215,56.0,5.0,20.625161076543574,50.0,10,46.49026435157732,-20.0,23.0,144.6152237565729,-115.0,4,25.481175337366576,-8.0,7.0,39.747929777932185,-14.0,6.0,22.05152811529268,-12.0,6.0,33.347581289325106,-12.0,14.0,81.35004575362147,-56.0,1.0,3.30708661417323,-5.0,14.0,78.47880085236287,-61.59999999999999,0.0,0.0,0.0,7.0,30.886100430244745,-45.5,2.0,-14.4,1.0,6.72993960310613,-4.0,0.0,0.0,0.0,15.0,116.063834353954,-75.0,7.0,47.40763910223298,-35.0,0.0,0.0,0.0,2.0,9.37542508331633,-18.5,0.0,0.0,0.0,14,44.76923654090064,-140.0,0.0,0.0,0.0,7.0,22.76715087012799,-70.0
201104,2.21225,49,300.0046491195286,3.0,11.074060551972199,-1.2000000000000002,7,62.12399330575983,2.8,5.0,47.932490248832714,5.0,31.447640235181947,-10.0,6.0,48.899371069182386,3.0,12.18238993710693,10.2,35,225.22160900320662,105.0,0.0,0.0,0.0,2.0,12.72612889696631,8.0,47,302.2284539310182,188.0,18,121.05186536818508,93.60000000000002,2.0,16.12903225806452,10.4,0.0,0.0,0.0,79,438.1574538692547,316.0,222,1390.2301219200951,222.0,221,1338.246112638452,419.89999999999964,226,1381.065893612014,632.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,197,1267.5108619732566,1379.0,106,518.0943009427583,371.0,69,632.9814195001936,234.60000000000028,1.0,6.25,6.0,147,1041.1329119215072,1176.0,16,96.63441587298271,96.0,38,182.01783996241116,243.2000000000001,9.0,78.80380776680802,63.0,8.0,41.88616395202156,59.2,0.0,0.0,0.0,1.0,5.40827147401909,7.4,2,9.52380952380952,10.0,0.0,0.0,0.0,7.0,36.817902776438,49.0,0.0,0.0,0.0,3,14.4744195241436,-6.0,9.0,59.97578466464634,-45.0,10,48.1346436543516,-20.0,12.0,61.631038541661816,-24.0,9.0,48.874247229123,-18.0,4.0,19.817641501714608,-8.0,19.0,145.29807071100834,-76.0,0.0,0.0,0.0,6.0,23.75933195661461,-26.4,0.0,0.0,0.0,5.0,39.842460982545525,-32.5,5.0,-36.0,0.0,0.0,0.0,1.0,8.09399477806789,-9.2,17.0,146.08733946528008,-85.0,21.0,112.2614801023673,-105.0,2.0,15.897435897435901,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.509665913745561,-30.0,3.0,13.30647925968033,-28.5,0.0,0.0,0.0
201105,2.2176666666666667,72,388.651282815429,4.0,27.360265588281468,-1.6,12,96.76703695887986,4.8,0.0,0.0,0.0,0.0,0.0,8.0,63.727614430781266,9.0,54.266627350957386,30.599999999999994,15,82.42855444530919,45.0,4.0,18.95440201119464,13.6,7.0,59.3491421316914,28.0,101,957.6772952930338,404.0,12,49.58026455301086,62.40000000000001,6.0,21.23819940133548,31.2,1.0,7.45341614906832,7.0,96,610.2390188925548,384.0,187,1117.0821290863666,187.0,273,1724.6661026947327,518.6999999999995,255,1595.7145522543772,713.9999999999999,2.0,10.568538542030002,5.0,2.0,9.01116427432217,10.0,114,721.6484516258556,798.0,38,270.17150973152235,133.0,55,429.64590302926837,187.0000000000001,1.0,4.21875,6.0,108,679.1086052459358,864.0,11,79.25531746325983,66.0,41,212.21585346454756,262.4000000000001,15.0,128.15619810534992,105.0,1.0,5.2584403943830305,7.4,1.0,8.46325167037862,8.3,1.0,5.53191489361702,7.4,8,63.12158631634614,40.0,0.0,0.0,0.0,4.0,26.35451121255207,28.0,0.0,0.0,0.0,3,13.742727331020289,-6.0,24.0,155.7559342766395,-120.0,5,30.10227550941163,-10.0,15.0,73.6761101213863,-30.0,6.0,35.3638855177562,-12.0,3.0,12.66398390342052,-6.0,15.0,78.80713915953298,-60.0,1.0,5.05681224788466,-5.0,12.0,62.19030003648295,-52.79999999999999,3.0,9.27835051546392,-21.0,0.0,0.0,0.0,0.0,0.0,1.0,4.21875,-4.0,0.0,0.0,0.0,4.0,18.79758890269109,-20.0,4.0,24.888804978595147,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,58.242258684095724,-90.0,0.0,0.0,0.0,0.0,0.0,0.0
201106,2.2230833333333333,74,504.0974355729728,1.0,3.7924151696606803,-0.4,17,127.56290315828163,6.8000000000000025,5.0,37.80336959324788,2.0,10.31746031746032,-4.0,1.0,7.27272727272727,6.0,37.96203796203793,20.4,40,267.6903488114187,120.0,0.0,0.0,0.0,5.0,40.88698868594379,20.0,17,117.82772366642295,68.0,8,48.100854333332855,41.6,2.0,14.874448917002107,10.4,1.0,3.94174757281554,7.0,62,313.00373757135867,248.0,171,1119.6832877923057,171.0,119,711.8026436397045,226.1000000000004,108,662.6808955630165,302.4000000000005,3.0,32.6651126651127,7.5,0.0,0.0,0.0,114,665.0308915530177,798.0,15,131.2375011485596,52.5,56,400.58572843693395,190.40000000000012,0.0,0.0,0.0,39,207.26799393329793,312.0,6,26.26989051704213,36.0,25,136.82411458171592,160.00000000000006,3.0,12.4344950834768,21.0,3.0,20.268795839772373,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,7,29.99863059024084,35.0,0.0,0.0,0.0,3.0,16.99861094088327,21.0,0.0,0.0,0.0,7,47.757227681980254,-14.0,12.0,71.41219980569745,-60.0,8,48.49184539344662,-16.0,4.0,20.88177235179787,-8.0,5.0,33.77170490164388,-10.0,3.0,8.08624708624708,-6.0,10.0,30.98440576433665,-40.0,1.0,4.94505494505495,-5.0,7.0,45.023232567805,-30.8,2.0,10.9855653973301,-14.0,5.0,28.312428892614694,-32.5,0.0,0.0,3.0,21.44523545747657,-12.0,1.0,7.30337078651685,-9.2,6.0,14.34250717564732,-30.0,8.0,58.381921396061976,-40.0,0.0,0.0,0.0,5.0,34.26341228006382,-46.0,2.0,6.8515497553018,-20.0,3,10.26825824669489,-30.0,3.0,21.910112359550553,-28.5,2.0,11.47741147741148,-20.0
201107,2.2285000000000004,93,514.7814739053762,10.0,49.06004628565326,-4.0,18,112.84478882397129,7.200000000000002,5.0,39.26656869371302,9.0,44.42057267194981,-18.0,4.0,25.22875954127288,35.0,227.7306434110187,119.00000000000004,40,237.2512907298331,120.0,0.0,0.0,0.0,25.0,109.7458135536644,100.0,37,265.9033500687748,148.0,18,92.70248452006346,93.60000000000002,3.0,17.956736325442893,15.6,0.0,0.0,0.0,95,658.5518300253289,380.0,168,984.7209658088924,168.0,236,1367.0247913491264,448.39999999999975,238,1380.8599268150979,666.4000000000002,2.0,11.42857142857142,5.0,2.0,11.07754478862948,10.0,160,902.1118968820032,1120.0,58,407.8655662306975,203.0,44,300.6601815742322,149.6000000000001,3.0,13.679513184584179,18.0,67,483.3200170611438,536.0,22,129.75896947916198,132.0,20,102.74709018659244,128.00000000000003,10.0,46.217156172666854,70.0,7.0,26.530896365798373,51.8,0.0,0.0,0.0,3.0,10.38699056000938,22.200000000000006,5,17.805007081662488,25.0,4.0,15.29395050462552,20.0,12.0,84.66433805992972,84.0,1.0,6.481481481481481,10.0,10,53.388453713918,-20.0,19.0,142.98608961460232,-95.0,30,114.74197357838557,-60.0,43.0,91.30429000363866,-86.0,13.0,35.72504740950999,-26.0,2.0,6.283993783993781,-4.0,21.0,106.42112821464396,-84.0,2.0,7.9546027742749,-10.0,14.0,61.523814991182434,-61.59999999999999,0.0,0.0,0.0,1.0,8.15789473684211,-6.5,1.0,-7.2,0.0,0.0,0.0,1.0,2.9900332225913595,-9.2,11.0,19.39803211733036,-55.0,28.0,149.85426683401585,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.07250221043324,-20.0,41,137.32504549304846,-410.0,12.0,31.124926321648587,-114.0,0.0,0.0,0.0
201108,2.233916666666667,56,372.9340548134698,5.0,18.64264109990186,-2.0,9,83.0515552962107,3.6,3.0,16.75918583135078,0.0,0.0,0.0,2.0,15.272599455177648,12.0,91.1502173616416,40.79999999999999,43,281.25461720040846,129.0,2.0,13.5431744527137,6.8,9.0,63.67739314066714,36.0,23,181.67871399395474,92.0,19,105.34036383978541,98.80000000000004,3.0,21.48010086587132,15.6,0.0,0.0,0.0,54,373.88931910618635,216.0,169,1118.1729633680286,169.0,114,725.4732861386818,216.60000000000028,109,707.0119771898738,305.2000000000004,6.0,39.46656321495644,15.0,1.0,9.19540229885057,5.0,100,651.8036646235504,700.0,24,166.02676201910094,84.0,68,655.7503394465584,231.2000000000002,0.0,0.0,0.0,107,600.6748596385248,856.0,20,101.65929354978293,120.0,28,198.92923682869844,179.20000000000007,2.0,14.60738769619341,14.0,1.0,11.618257261410802,7.4,2.0,7.261956998683639,16.6,2.0,11.53846153846154,14.8,17,167.73509645082106,85.0,0.0,0.0,0.0,30.0,287.91594086103663,210.0,4.0,15.493380261819368,38.0,3,10.119957478919961,-6.0,34.0,297.03279706368016,-170.0,12,70.79981927802855,-24.0,19.0,103.06823179696524,-38.0,4.0,24.98591335543376,-8.0,0.0,0.0,0.0,3.0,16.82682767516081,-12.0,0.0,0.0,0.0,14.0,89.48229824729039,-61.6,0.0,0.0,0.0,5.0,27.74280728370035,-32.5,0.0,0.0,0.0,0.0,0.0,1.0,7.64331210191083,-9.2,0.0,0.0,0.0,13.0,85.02308149171836,-65.0,0.0,0.0,0.0,1.0,13.492063492063501,-9.0,1.0,0.6493506493506489,-10.0,5,23.224215325150947,-50.0,0.0,0.0,0.0,1.0,4.05844155844156,-10.0
201109,2.2393333333333336,79,470.1879143823774,10.0,65.35383891967061,-4.0,21,129.89461763323757,8.400000000000002,9.0,60.20427916417521,0.0,0.0,0.0,7.0,52.48058537234047,9.0,26.793694408075122,30.599999999999994,40,262.7801193313461,120.0,1.0,8.309455587392549,3.4,10.0,68.41432548545279,40.0,37,206.4960306730619,148.0,24,95.20891888310656,124.80000000000004,5.0,37.25571335837346,26.0,2.0,12.857142857142858,14.0,121,686.6283887800496,484.0,194,1241.3920319672839,194.0,137,820.5000741320816,260.3000000000003,130,824.0396390192354,364.0000000000005,0.0,0.0,0.0,3.0,25.413859525933233,15.0,117,714.6925728988226,819.0,78,410.5817409769645,273.0,61,433.2645985492772,207.40000000000015,6.0,43.549897359508506,36.0,125,1007.7669112126422,1000.0,11,54.37835544461357,66.0,60,287.15893294818625,383.99999999999983,9.0,86.74382119507965,63.0,3.0,26.05166924337777,22.200000000000006,3.0,12.73209549071619,24.9,0.0,0.0,0.0,1,4.34782608695652,5.0,1.0,7.40740740740741,5.0,17.0,100.4550114310524,119.0,3.0,12.73209549071619,30.0,13,65.00066859067329,-26.0,23.0,147.77055446659446,-115.0,15,106.44479611403095,-30.0,3.0,26.04914598635316,-6.0,22.0,96.58430394058092,-44.0,4.0,18.83874043080234,-8.0,11.0,76.67036134903742,-44.0,1.0,3.60376812917561,-5.0,11.0,61.76072391748832,-48.39999999999999,0.0,0.0,0.0,2.0,13.62711199391844,-13.0,0.0,0.0,1.0,5.45774647887324,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,113.31379406243485,-100.0,0.0,0.0,0.0,3.0,22.731926309162077,-27.0,1.0,3.1611111111111097,-10.0,13,70.42284166287943,-130.0,0.0,0.0,0.0,0.0,0.0,0.0
