MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_19,tone_count_19,goldstein_19,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_24,tone_count_24,goldstein_24,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,tone_count_27,goldstein_27,event_count_28,tone_count_28,goldstein_28,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_37,tone_count_37,goldstein_37,event_count_39,goldstein_39,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_53,tone_count_53,goldstein_53,event_count_54,tone_count_54,goldstein_54,event_count_55,tone_count_55,goldstein_55,event_count_56,tone_count_56,goldstein_56,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,tone_count_63,goldstein_63,event_count_64,tone_count_64,goldstein_64,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_86,tone_count_86,goldstein_86,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_91,tone_count_91,goldstein_91,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_104,tone_count_104,goldstein_104,event_count_105,tone_count_105,goldstein_105,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_115,tone_count_115,goldstein_115,event_count_120,tone_count_120,goldstein_120,event_count_122,tone_count_122,goldstein_122,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_127,tone_count_127,goldstein_127,event_count_128,tone_count_128,goldstein_128,event_count_129,tone_count_129,goldstein_129,event_count_130,tone_count_130,goldstein_130,event_count_131,tone_count_131,goldstein_131,event_count_138,tone_count_138,goldstein_138,event_count_139,tone_count_139,goldstein_139,event_count_140,tone_count_140,goldstein_140,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_145,tone_count_145,goldstein_145,event_count_150,tone_count_150,goldstein_150,event_count_151,goldstein_151,event_count_152,tone_count_152,goldstein_152,event_count_153,tone_count_153,goldstein_153,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_162,tone_count_162,goldstein_162,event_count_163,tone_count_163,goldstein_163,event_count_164,tone_count_164,goldstein_164,event_count_170,tone_count_170,goldstein_170,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_183,tone_count_183,goldstein_183,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_191,tone_count_191,goldstein_191,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_194,tone_count_194,goldstein_194,event_count_195,tone_count_195,goldstein_195
200801,1.58,217,1228.0662778472774,2,10.44295378534509,-0.2,49,266.4315909021926,-19.6,59,326.2075324089133,23.59999999999999,30,173.72650261818092,14,62.29630595248143,3.0,13.34451472993026,-6.0,11,84.2671781711326,18,103.24449504414386,61.19999999999998,0.0,0.0,0.0,111,711.3324255636021,333.0,0.0,0.0,0.0,6.0,37.550235978604064,19.2,9,70.89287686279924,30.599999999999994,0.0,0.0,0.0,2.0,10.41208391659243,-0.6,12,81.08854270047784,48.0,0.0,0.0,0.0,0.0,0.0,0.0,50,332.9649536969968,200.0,16,102.84223533913332,83.20000000000002,1.0,5.4,4.5,17,110.21366631623545,88.40000000000002,5.0,20.45809146847852,35.0,207,1145.705988521359,828.0,0.0,0.0,0.0,0.0,0.0,84,503.3310481307418,84.0,4.0,35.757771411772424,4.0,242,1379.6720004892402,459.7999999999994,236,1378.5916569281014,660.8000000000002,6.0,64.11483253588514,15.0,4,28.96807739028131,20.0,60,382.11654572099036,420.0,35,174.87015549382141,122.5,94,734.2111157923863,319.6,2.0,12.44444444444444,7.0,1.0,6.49038461538462,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,415.82754278597037,440.0,37,238.67252855542026,222.0,51,277.21287462315075,326.4,15.0,107.92988480865536,111.00000000000004,4.0,19.16808123263396,29.6,0.0,0.0,0.0,25,195.8918754912053,175.0,121,998.887731374516,895.3999999999987,6.0,28.95658102158617,49.8,2,15.18324607329842,14.8,0.0,0.0,0.0,24,113.59432106985186,120.0,4.0,16.500204939055898,20.0,7,48.860856580069466,35.0,30,159.2907824942188,210.0,0.0,0.0,0.0,8,49.310259981852504,80.0,35,180.9647027049024,-70.0,1.0,1.92307692307692,-2.0,13,75.32413945014802,-65.0,0.0,0.0,0.0,1.0,5.6105610561056105,-5.0,0.0,0.0,0.0,30,191.6924726946565,-60.0,20,132.55882669045315,-40.0,25,122.94391376298007,-50.0,13,46.60883798588778,-26.0,0.0,0.0,0.0,77,447.4582922894249,-308.0,1.0,5.5913978494623695,-4.0,0.0,0.0,0.0,3.0,20.41579064143743,-15.0,0.0,0.0,0.0,3.0,10.929230559343369,-15.0,0.0,0.0,0.0,16,78.93575624784236,-70.39999999999998,0.0,0.0,0.0,14.0,78.97123646981895,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.200376411525841,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.41750841750842,-7.2,0.0,0.0,0.0,2.0,10.06451612903226,-14.4,12.0,46.73298422604272,-48.0,0.0,0.0,0.0,1.0,1.47058823529412,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,109.87659134122428,-110.0,56,203.27515876635633,-280.0,0.0,0.0,0.0,2.0,4.651162790697679,-18.0,2.0,15.64612037708484,-18.0,3.0,11.440153961449822,-28.0,3.0,8.989215557620208,-30.0,2.0,10.411255411255409,-20.0,23,92.69021273848604,-230.0,0.0,0.0,0.0,2,17.15952909510129,-19.0,5,21.298832324910077,-50.0,3.0,8.09362662154541,-30.0,0.0,0.0,0.0
200802,1.5748333333333333,299,1606.4371907003851,4,26.247622501455698,-0.4,65,419.6525048142631,-25.999999999999982,74,408.0874872995673,29.599999999999966,34,230.8672146731611,3,6.97576730071221,11.0,48.113725856273916,-22.0,4,25.44820442213209,1,6.71026531118274,3.4,0.0,0.0,0.0,169,953.7736312182643,507.0,5.0,21.865274952317787,17.0,1.0,9.926470588235288,3.2,4,22.697080713156947,13.6,1.0,5.28771384136858,-0.3,2.0,13.693129575530438,-0.6,12,72.40606972675543,48.0,2.0,15.544041450777199,8.0,0.0,0.0,0.0,56,328.77665604491693,224.0,31,153.26132325271905,161.19999999999996,1.0,4.18222554144884,4.5,7,50.096505133848474,36.4,8.0,49.23574938846707,56.0,178,877.7021963020804,712.0,0.0,0.0,0.0,0.0,0.0,198,1237.3550804250353,198.0,12.0,86.25698376058423,12.0,263,1495.3768325752735,499.69999999999914,257,1438.044005766801,719.6,2.0,6.5217391304347805,5.0,9,57.93852803925165,45.0,154,950.1340374110916,1078.0,22,148.74258191399406,77.0,131,949.1945989110447,445.39999999999947,1.0,6.38297872340426,3.5,2.0,11.05990783410138,7.6,0.0,0.0,0.0,2.0,8.02152225681388,14.0,1.0,6.88524590163934,7.0,95,534.7073099580123,760.0,59,293.17083910475964,354.0,59,314.226289381282,377.5999999999999,96.0,671.6712451175885,710.399999999999,13.0,35.20261931327751,96.20000000000002,0.0,0.0,0.0,43,275.52161581254524,301.0,122,954.6183952682617,902.7999999999988,12.0,55.630961925825225,99.6,1,8.508604206500959,7.4,0.0,0.0,0.0,39,203.29805272214858,195.0,10.0,50.547386474540794,50.0,8,55.24869288035862,40.0,43,260.43576416177797,301.0,0.0,0.0,0.0,8,28.35182257570315,80.0,62,320.1106987902241,-124.0,1.0,7.0561044519116605,-2.0,30,170.90509310712827,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,222.55095865738681,-82.0,42,228.77945049449585,-84.0,54,214.03315082086826,-108.0,9,47.86189383741665,-18.0,3.0,12.652045882837553,-6.0,47,259.7920701770755,-188.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.42936819052237,-40.0,0.0,0.0,0.0,6.0,36.443997604615205,-30.0,2.0,18.335684062059237,-10.0,44,261.99715477028855,-193.60000000000008,0.0,0.0,0.0,11.0,52.292748876185286,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,8,38.281485389527155,-52.0,1.0,8.80681818181818,-6.5,0.0,0.0,0.0,14.0,63.312990334541766,-100.80000000000004,1.0,-7.2,7.0,17.1823626659553,-50.40000000000001,6.0,19.318847426302842,-43.2,16.0,80.6186937183629,-115.20000000000003,7.0,33.65703687628166,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.99329347209182,-32.0,0.0,0.0,0.0,2.0,10.066179031696269,-14.0,5.0,14.966700118602311,-46.0,55,304.11753933968174,-275.0,98,363.4584071681543,-490.0,1.0,2.8056112224448904,-5.0,1.0,2.25563909774436,-9.0,4.0,14.527845036319599,-36.0,3.0,6.225166725166731,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,101,371.4231198925454,-1010.0,3.0,9.79653562534252,-28.5,13,87.46909558734271,-123.5,10,49.56284864563956,-100.0,1.0,4.64925132735857,-10.0,1.0,3.3043478260869596,-10.0
200803,1.5696666666666668,217,1203.4388943021322,4,21.11369013881768,-0.4,24,133.5604450932798,-9.600000000000003,71,432.775375288821,28.399999999999984,21,120.36925571086462,5,16.26687038451744,2.0,4.91660778177821,-4.0,8,63.99402680500489,2,12.327302631578947,6.8,0.0,0.0,0.0,169,952.8174137347572,507.0,3.0,15.831598826797302,10.2,5.0,22.416380729962693,16.0,10,47.490859775166385,33.99999999999999,0.0,0.0,0.0,1.0,4.48598130841121,-0.3,8,40.30317026819321,32.0,0.0,0.0,0.0,0.0,0.0,0.0,40,287.91504619465616,160.0,16,115.43860495776808,83.20000000000002,0.0,0.0,0.0,15,122.53385981809241,78.00000000000001,4.0,20.74523136492108,28.0,162,1075.5729126144427,648.0,0.0,0.0,0.0,0.0,0.0,116,890.0595377954915,116.0,4.0,16.04278074866312,4.0,227,1175.5618922206395,431.2999999999994,226,1172.6711034478594,632.8000000000005,3.0,22.46381585138619,7.5,4,28.06890668091959,20.0,107,727.537119031934,749.0,50,330.17825977694315,175.0,121,873.1788336015651,411.3999999999997,2.0,19.47826086956522,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,418.64143923261145,464.0,58,314.1236796606805,348.0,9,40.887151646738474,57.6,3.0,21.884808537350914,22.200000000000006,4.0,9.23699095782558,29.6,1.0,6.32806433721575,7.0,32,225.00914594869803,224.0,122,1141.7907459790238,902.7999999999988,21.0,73.75572843798787,174.3,6,45.28251084878375,44.4,1.0,3.7037037037037,7.0,49,245.46259790352246,245.0,3.0,15.56962025316456,15.0,4,26.49302827959072,20.0,48,267.72780475219525,336.0,0.0,0.0,0.0,4,18.077582057520853,40.0,52,238.20550581565846,-104.0,0.0,0.0,0.0,39,207.69550341805808,-195.0,1.0,3.84615384615385,-5.0,0.0,0.0,0.0,5.0,32.0966712266302,-25.0,19,99.35017512011784,-38.0,42,208.55951100477432,-84.0,32,147.11893890847074,-64.0,18,100.45492485261448,-36.0,0.0,0.0,0.0,47,231.80525335374588,-188.0,1.0,5.41586073500967,-4.0,4.0,26.98039215686276,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.04738760631835,-5.0,0.0,0.0,0.0,18,72.84469321108074,-79.19999999999997,0.0,0.0,0.0,12.0,49.30743805637705,-84.0,1.0,6.44067796610169,-7.0,2.0,13.347373963406598,-13.0,18,84.44991911496177,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.66610446029978,-21.6,0.0,0.0,3.0,7.4034951181548,-21.6,0.0,0.0,0.0,6.0,43.98089480974794,-43.2,7.0,30.45589978900809,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.67010309278351,-8.0,6.0,45.87502400478311,-42.0,0.0,0.0,0.0,5.0,17.14353867262117,-46.0,12,58.40573870241458,-60.0,92,318.51870406492355,-460.0,3.0,10.15296489539835,-15.0,5.0,28.74332104622784,-45.0,0.0,0.0,0.0,2.0,7.75193798449612,-19.5,3.0,8.40806109192307,-30.0,0.0,0.0,0.0,37,137.11273069855852,-370.0,1.0,6.89655172413793,-9.5,3,13.382555437013412,-28.5,8,46.41188473733389,-80.0,3.0,6.2499999999999885,-30.0,0.0,0.0,0.0
200804,1.5645,220,1202.7158306123592,3,22.908738673697535,-0.30000000000000004,32,193.7257392838609,-12.800000000000004,62,354.1665987913911,24.799999999999986,29,172.24027603868404,18,70.18600199376382,8.0,37.43145679242098,-16.0,4,21.556521490831145,1,6.162464985994401,3.4,1.0,7.37327188940092,3.4,145,816.4852564610884,435.0,6.0,29.460905349794224,20.4,0.0,0.0,0.0,6,39.17251501738347,20.4,0.0,0.0,0.0,2.0,7.9098834748751505,-0.6,24,163.20771248053796,96.0,0.0,0.0,0.0,0.0,0.0,0.0,33,170.72859299034883,132.0,14,69.38288133199394,72.80000000000003,0.0,0.0,0.0,6,46.50734514488618,31.2,4.0,26.614158984226126,28.0,183,1093.1868617664536,732.0,2.0,12.834224598930481,10.0,3.0,15.0,199,1102.227112107914,199.0,7.0,37.458522447207365,7.0,215,1152.9504043394418,408.49999999999983,210,1138.5765799213655,588.0000000000006,9.0,49.39412683156019,22.5,5,20.904947799134764,25.0,136,798.7635730135437,952.0,27,182.6624356351479,94.5,109,820.178841389037,370.5999999999999,3.0,21.014642906478787,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,459.7067552203565,488.0,47,223.46576999900586,282.0,26,137.1330138524794,166.40000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,192.63793979507233,203.0,76,561.4335777590964,562.3999999999996,1.0,4.31034482758621,8.3,1,7.9338842975206605,7.4,0.0,0.0,0.0,23,123.76508112543723,115.0,1.0,3.97489539748954,5.0,14,90.95026219825465,70.0,20,101.12939461104123,140.0,0.0,0.0,0.0,1,6.34891234377467,10.0,29,161.3587087787915,-58.0,0.0,0.0,0.0,18,138.3799625061011,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,90.2838506630506,-32.0,30,147.61654436964355,-60.0,28,126.23602159542529,-56.0,14,84.33413531432502,-28.0,1.0,2.58064516129032,-2.0,33,151.87040895177958,-132.0,0.0,0.0,0.0,1.0,6.5217391304347805,-4.0,4.0,22.335543176858078,-20.0,0.0,0.0,0.0,2.0,5.851851851851849,-10.0,0.0,0.0,0.0,15,80.14101772223988,-66.0,0.0,0.0,0.0,7.0,36.78147075906381,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30.891367141305214,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.269230769230763,-14.4,0.0,0.0,1.0,1.85185185185185,-7.2,0.0,0.0,0.0,7.0,36.59793990574463,-50.40000000000001,3.0,20.254720245481657,-12.0,4.0,13.05023539872026,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.38259690509845,-28.0,0.0,0.0,0.0,2.0,14.629946182312779,-18.4,45,201.34078628203991,-225.0,40,162.9614366530539,-200.0,0.0,0.0,0.0,2.0,12.48627323382275,-18.0,1.0,4.846938775510201,-9.0,2.0,7.260787992495309,-19.0,3.0,2.63157894736842,-30.0,1.0,5.42005420054201,-10.0,21,85.16950623130859,-210.0,0.0,0.0,0.0,12,76.6364601216248,-114.0,4,14.846139702316554,-40.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,1.5593333333333337,250,1371.5697765479856,6,33.20302333539021,-0.6,48,285.2465760533713,-19.2,86,530.1670215094312,34.39999999999996,58,386.8245749815522,2,8.92870174414361,3.0,21.2760448274467,-6.0,41,276.6400334998003,3,22.42635809926932,10.2,0.0,0.0,0.0,202,1151.5272504564734,606.0,4.0,25.02650602409639,13.6,1.0,3.2071840923668997,3.2,23,157.19971640846612,78.2,0.0,0.0,0.0,7.0,46.85172571245315,-2.1,37,244.44369186884262,148.0,0.0,0.0,0.0,0.0,0.0,0.0,121,763.7340518303322,484.0,40,245.09495909030804,207.99999999999991,0.0,0.0,0.0,44,311.4478484450615,228.7999999999998,10.0,54.503261212842006,70.0,211,1275.1751850724484,844.0,1.0,5.980066445182719,5.0,0.0,0.0,378,2351.802931928086,378.0,8.0,36.70729274468578,8.0,315,1750.2642206745572,598.4999999999992,273,1537.8886833705267,764.3999999999999,4.0,23.546760763644627,10.0,12,87.64916542625956,60.0,127,778.6340030423062,889.0,55,350.5405078971258,192.5,100,730.2720308776137,339.99999999999994,0.0,0.0,0.0,2.0,13.090909090909099,7.6,11.0,64.23891268839387,66.0,1.0,7.31707317073171,7.0,0.0,0.0,0.0,68,371.885136845648,544.0,99,583.500872889428,594.0,36,217.0042636604738,230.40000000000006,7.0,20.02278591370953,51.8,0.0,0.0,0.0,1.0,3.0898876404494398,7.0,69,446.9509311218888,483.0,84,592.2950138371051,621.5999999999995,6.0,30.379618953494763,49.8,59,415.97190200843283,436.5999999999997,1.0,5.21541950113379,7.0,25,141.2305737731229,125.0,1.0,6.1377245508982,5.0,31,196.12377117436645,155.0,25,177.38087883276557,175.0,2.0,19.055330634278,18.0,19,85.59239266075724,190.0,36,202.4422333805996,-72.0,0.0,0.0,0.0,30,178.902512682117,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,205.62270009453187,-76.0,34,184.4780028745773,-68.0,45,225.14715935154393,-90.0,11,49.64339232119642,-22.0,2.0,8.123512799978538,-4.0,54,280.85842026246496,-216.0,3.0,17.61922503725782,-12.0,12.0,53.94149231693235,-48.0,4.0,23.332528825619196,-20.0,0.0,0.0,0.0,4.0,19.608060784748282,-20.0,2.0,9.090909090909099,-10.0,16,82.22892786512884,-70.39999999999998,0.0,0.0,0.0,1.0,4.5016077170418,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.505429963222486,-52.0,1.0,3.9337474120082794,-6.5,1.0,2.7316499955570697,-7.5,1.0,4.9382716049382696,-7.2,0.0,0.0,0.0,0.0,0.0,2.0,7.600057690920899,-14.4,1.0,4.821342768531871,-7.2,13.0,83.0161203659853,-52.0,4.0,25.169227922822863,-16.0,0.0,0.0,0.0,1.0,2.17391304347826,-8.0,6.0,36.58737332073425,-42.0,0.0,0.0,0.0,3.0,13.24824440916416,-27.6,38,186.7440835308947,-190.0,74,283.60664102444355,-370.0,3.0,14.678032626027221,-15.0,1.0,6.216216216216219,-9.0,0.0,0.0,0.0,2.0,10.70559610705596,-19.0,1.0,3.1470777135517003,-10.0,2.0,16.8860254314645,-20.0,44,226.28353087970288,-440.0,2.0,9.6662830840046,-19.0,26,156.46046484549737,-247.0,2,11.21556060996516,-20.0,0.0,0.0,0.0,1.0,3.1450577663671404,-10.0
200806,1.5541666666666667,195,1099.6231575746906,2,8.30422356303588,-0.2,29,160.49181587501508,-11.600000000000005,50,297.50146630151886,19.999999999999996,17,107.5752107506505,6,24.590865191072933,8.0,27.931824215192137,-16.0,10,72.25137263589579,8,47.292596647048796,27.2,1.0,9.915966386554619,3.4,138,860.6277548004725,414.0,3.0,26.174066356787897,10.2,0.0,0.0,0.0,1,3.6585365853658502,3.4,0.0,0.0,0.0,0.0,0.0,0.0,11,100.8200860382468,44.0,0.0,0.0,0.0,0.0,0.0,0.0,26,188.6693377775668,104.0,33,217.13415527432701,171.59999999999997,2.0,19.709565400399853,9.0,12,94.71535125338491,62.40000000000001,6.0,47.8017779929537,42.0,143,834.2863820196964,572.0,0.0,0.0,0.0,0.0,0.0,131,773.1003491467499,131.0,3.0,12.08977050474602,3.0,189,1023.4000420996996,359.10000000000014,165,883.0518297496898,462.0000000000009,4.0,15.612236480034358,10.0,6,46.79555142837261,30.0,92,581.5668524774472,644.0,26,143.26483884281245,91.0,97,723.7509339186254,329.7999999999998,5.0,33.14456269055337,17.5,0.0,0.0,0.0,6.0,59.6762018792784,36.0,1.0,10.101867572156198,7.0,0.0,0.0,0.0,74,599.8070954087602,592.0,27,142.58123510976515,162.0,46,215.05484785623142,294.4000000000001,13.0,78.85316518306233,96.20000000000002,1.0,2.55813953488372,7.4,1.0,2.8985507246376803,7.0,19,108.31709978850176,133.0,103,854.3026968760763,762.1999999999989,0.0,0.0,0.0,12,84.58998106083263,88.80000000000003,3.0,22.759282921801052,21.0,16,75.12124327060057,80.0,1.0,4.21686746987952,5.0,4,23.89849866187688,20.0,33,186.46094559910014,231.0,0.0,0.0,0.0,6,20.70108726797957,60.0,39,187.0018257212533,-78.0,0.0,0.0,0.0,21,146.64004654948312,-105.0,0.0,0.0,0.0,1.0,5.432937181663839,-5.0,1.0,2.98507462686567,-5.0,27,147.76085049039628,-54.0,51,312.88938051671414,-102.0,37,149.78304338342647,-74.0,10,52.1901553408344,-20.0,0.0,0.0,0.0,47,279.12228167324633,-188.0,0.0,0.0,0.0,4.0,15.108340907213087,-16.0,4.0,22.40593076748447,-20.0,0.0,0.0,0.0,4.0,12.17741412789162,-20.0,0.0,0.0,0.0,6,44.2945798352959,-26.4,4.0,12.00868891066805,-23.2,6.0,11.169351127900322,-42.0,4.0,41.885990640439,-28.0,0.0,0.0,0.0,8,62.13700260454827,-52.0,2.0,14.00457665903892,-13.0,0.0,0.0,0.0,8.0,75.91326716597602,-57.60000000000001,3.0,-21.6,1.0,2.64550264550265,-7.2,0.0,0.0,0.0,7.0,31.879621237912282,-50.40000000000001,4.0,21.97802197802196,-16.0,1.0,3.61067503924647,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.73849201969718,-14.0,2.0,14.557982652363231,-14.0,0.0,0.0,0.0,20,77.4658827933982,-100.0,99,368.42081577277236,-495.0,4.0,18.38918907663636,-20.0,3.0,15.225956734477124,-27.0,1.0,9.871244635193131,-9.0,5.0,19.84820673416673,-47.0,5.0,12.617554858934175,-50.0,0.0,0.0,0.0,32,117.05389975413492,-320.0,0.0,0.0,0.0,8,36.11439343768097,-76.0,2,9.409245569126778,-20.0,2.0,7.99182435211847,-20.0,2.0,11.130166352255195,-20.0
200807,1.5490000000000002,406,2171.7821456011307,5,21.92767632973541,-0.5,52,251.4955469830212,-20.799999999999994,102,552.5913471869703,40.799999999999955,36,216.63898035232293,5,16.9585799118207,5.0,20.80365719272048,-10.0,4,28.652361031364297,6,21.269599118014323,20.4,0.0,0.0,0.0,226,1267.6785028553786,678.0,6.0,23.10753863016518,20.4,1.0,4.5189504373177805,3.2,7,31.14991586712987,23.8,0.0,0.0,0.0,32.0,167.3077179161396,-9.6,46,250.39797345065162,184.0,4.0,21.07474776932379,16.0,1.0,3.5087719298245603,4.0,61,413.9441662530722,244.0,23,155.56851754248925,119.60000000000004,0.0,0.0,0.0,20,104.43130959280846,104.00000000000004,11.0,80.55959983901391,77.0,516,2773.9312033527144,2064.0,4.0,23.6644745737992,20.0,0.0,0.0,819,4696.663264778687,819.0,1.0,6.696428571428571,1.0,440,2523.116841037331,835.9999999999985,433,2522.856294057128,1212.399999999999,53.0,287.89571004732187,132.5,17,87.61416105978977,85.0,413,2305.034741011233,2891.0,52,393.00865730841963,182.0,108,790.6060172760922,367.1999999999999,9.0,52.07967540238778,31.5,0.0,0.0,0.0,1.0,6.010230179028129,6.0,1.0,3.515625,7.0,0.0,0.0,0.0,122,759.1277703732164,976.0,78,426.0510982257331,468.0,52,262.22521011662195,332.8,5.0,37.866277453433405,37.0,0.0,0.0,0.0,1.0,5.1956012514589505,7.0,57,315.53613647475817,399.0,72,565.8773304399732,532.7999999999995,0.0,0.0,0.0,5,25.592175411014797,37.0,0.0,0.0,0.0,25,140.8442502403294,125.0,16.0,108.69920181706264,80.0,11,70.05530523043889,55.0,110,570.2642294093106,770.0,0.0,0.0,0.0,4,20.607344764410037,40.0,69,383.70464978477213,-138.0,0.0,0.0,0.0,48,280.90686370109745,-240.0,4.0,17.076156583629903,-20.0,0.0,0.0,0.0,1.0,5.140186915887849,-5.0,82,449.059353926464,-164.0,60,352.80684301586564,-120.0,53,246.1402470424389,-106.0,8,42.560654774933454,-16.0,0.0,0.0,0.0,58,301.75589663388973,-232.0,0.0,0.0,0.0,3.0,7.862570904773349,-12.0,10.0,68.81385256408535,-50.0,1.0,4.1994750656168,-5.0,7.0,33.10192002270618,-35.0,0.0,0.0,0.0,19,98.28500556596643,-83.60000000000002,0.0,0.0,0.0,6.0,30.86618187234365,-42.0,3.0,9.395407233831019,-21.0,0.0,0.0,0.0,7,31.569776344854933,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,93.86277845051086,-122.40000000000003,0.0,0.0,2.0,1.2751786874593891,-14.4,1.0,4.52488687782805,-7.2,6.0,32.16156495720952,-43.2,8.0,43.340171069757034,-32.0,5.0,17.22068204724273,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,82.66466173092664,-126.0,1.0,7.79327317473339,-7.0,2.0,10.75060532687651,-18.4,19,90.20252509560369,-95.0,233,910.6693393172676,-1165.0,1.0,6.16966580976864,-5.0,7.0,18.18582139404904,-63.0,2.0,5.38166186720086,-18.0,3.0,4.746365551296661,-28.5,1.0,9.556786703601109,-10.0,4.0,16.609271523178798,-40.0,37,160.64261259621242,-370.0,3.0,9.123778799038249,-28.5,9,55.710254008523826,-85.5,10,37.67397473254515,-100.0,4.0,26.02140965273477,-40.0,8.0,42.9462200736194,-80.0
