MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201101,1.932,52,310.6948991519016,11.0,60.57367334349507,-4.4,10.0,82.95694215805852,4.0,12.0,94.31225963664656,0.0,0.0,2.0,20.39051439358191,48.0,259.20744215719384,144.0,3.0,24.227708451246833,10.2,3.0,16.137904085258402,12.0,13.0,106.62083382581578,52.0,1.0,2.58620689655172,5.2,0.0,0.0,0.0,2.0,13.99956746511737,14.0,158.0,878.3035141431641,632.0,105,538.146867588148,105.0,62.0,446.8697936047905,117.8000000000001,56.0,374.0750135151486,156.80000000000004,0.0,0.0,0.0,57.0,322.4880768076516,399.0,30.0,271.29184863931044,105.0,38,283.4569774658645,129.20000000000005,0.0,0.0,0.0,45.0,366.4564678037279,360.0,7.0,38.152814847255115,42.0,13.0,109.65945878324086,83.2,6.0,59.22515588779784,42.0,5.0,46.64304227438098,37.0,2.0,11.70141687523862,14.8,0.0,0.0,0.0,9.0,49.5469821986283,45.0,0.0,0.0,0.0,1.0,8.7685364281109,5.0,7.0,63.18268386061211,49.0,0.0,0.0,0.0,11.0,64.56070434161079,-22.0,0.0,0.0,0.0,14.0,98.7901670152186,-28.0,4.0,13.07832966496652,-8.0,11.0,57.24709775140988,-22.0,1.0,2.9339853300733503,-2.0,6.0,40.881913321628424,-24.0,4.0,20.364069500499564,-20.0,3.0,21.80079287777314,-13.2,3.0,18.07688549592376,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,80.44450449054939,-90.0,12,43.684498996351756,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,77.19357689734035,-170.0,1.0,7.84982935153584,-9.5,0.0,0.0,0.0
201102,1.9168333333333332,60,349.0748661517545,15.0,54.56285708900618,-6.000000000000001,27.0,141.44521278733598,10.800000000000004,4.0,28.492580335219426,3.0,12.153564305966713,0.0,0.0,48.0,286.7714064184509,144.0,4.0,21.347148686469534,13.6,13.0,55.7911085047643,52.0,19.0,98.43687606479092,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,566.5100359325633,460.0,228,1239.5121718258215,228.0,160.0,868.2248629749163,304.00000000000017,158.0,849.4299172488443,442.40000000000066,109.0,297.599582693081,272.5,134.0,704.3004260461432,938.0,11.0,76.95094562954849,38.5,32,226.9192650482268,108.80000000000004,3.0,37.4419699925991,18.0,1.0,5.63380281690141,8.0,6.0,33.12153325161043,36.0,7.0,38.73329325807042,44.8,2.0,9.79139057599124,14.0,6.0,39.30074501693471,44.4,2.0,15.463917525773198,14.8,0.0,0.0,0.0,5.0,31.714062614957943,25.0,1.0,2.96610169491525,5.0,0.0,0.0,0.0,8.0,48.80776202454397,56.0,5.0,30.15408510868928,48.0,10.0,44.49740998869702,-20.0,7.0,33.20109253695284,-35.0,7.0,38.81007799220775,-14.0,4.0,19.288447759905093,-8.0,9.0,45.42627650116129,-18.0,1.0,3.04347826086957,-2.0,13.0,61.017737527418355,-52.0,2.0,12.233117148099339,-10.0,5.0,29.703256643774107,-22.0,2.0,10.884353741496598,-13.0,3.0,11.735388052647409,-12.0,1.0,3.4285714285714306,-9.2,7.0,34.48497511327338,-35.0,13,52.837139571662256,-65.0,2.0,3.6288586920036208,-18.0,3.0,5.165546427682352,-28.5,13.0,73.7915829499232,-130.0,0.0,0.0,0.0,5.0,16.65934867905311,-50.0
201103,1.9016666666666664,47,251.8890069261597,19.0,107.17579965152443,-7.600000000000002,17.0,156.60034042829736,6.8000000000000025,6.0,22.32917397733816,0.0,0.0,2.0,13.89940211727277,50.0,302.0609515040811,150.0,2.0,9.729729729729721,6.8,3.0,11.16407746329006,12.0,16.0,105.70564742471848,64.0,1.0,5.140186915887849,5.2,1.0,4.17754569190601,5.2,0.0,0.0,0.0,35.0,271.36656902004614,140.0,70,407.81127233054946,70.0,90.0,646.9694262884256,171.00000000000014,87.0,594.3165551383621,243.60000000000028,0.0,0.0,0.0,57.0,308.273816014591,399.0,8.0,82.7306742825058,28.0,43,349.9708401275123,146.20000000000013,1.0,5.369127516778519,6.0,36.0,225.5457126374476,288.0,14.0,110.24839199233757,84.0,6.0,23.164502268870773,38.4,4.0,46.70848509375424,28.0,1.0,4.17754569190601,7.4,2.0,17.77966101694915,14.8,1.0,6.20525059665871,7.0,2.0,5.729166666666661,10.0,1.0,6.1244019138756,5.0,4.0,39.53791881142776,20.0,13.0,53.068746708633405,91.0,2.0,8.94352791878173,19.0,13.0,58.284174836751575,-26.0,4.0,21.918405211591534,-20.0,9.0,40.707232754369905,-18.0,7.0,23.754547690596908,-14.0,15.0,57.92196765722511,-30.0,0.0,0.0,0.0,17.0,94.36721018562052,-68.0,2.0,9.102402022756,-10.0,5.0,18.27218887273131,-22.0,4.0,10.22746250075892,-26.0,3.0,20.57942656185315,-12.0,0.0,0.0,0.0,12.0,48.802109736880396,-60.0,48,177.26000043359062,-240.0,8.0,23.790468745807985,-72.0,2.0,0.854700854700855,-19.0,16.0,41.05629383222021,-160.0,3.0,15.96164778913091,-28.5,3.0,13.37179627760425,-30.0
201104,1.8865,43,169.35931183691866,12.0,58.06161718253978,-4.8,9.0,48.3180038825961,3.6,4.0,24.953929600514048,5.0,30.655886742645237,0.0,0.0,41.0,199.1917965125263,123.0,6.0,25.54734791392697,20.4,0.0,0.0,0.0,44.0,293.63518092112065,176.0,0.0,0.0,0.0,1.0,6.0137457044673495,5.2,1.0,8.823529411764712,7.0,60.0,320.34694179977305,240.0,101,520.6651063005394,101.0,102.0,496.7576205165757,193.80000000000027,95.0,461.8047770477185,266.0000000000004,0.0,0.0,0.0,74.0,314.1448068889705,518.0,7.0,57.02156787856414,24.5,39,285.3412030668053,132.60000000000005,0.0,0.0,0.0,8.0,54.39724454649829,64.0,2.0,8.69621903520208,12.0,18.0,107.6893631377263,115.20000000000003,2.0,13.71841155234658,14.0,3.0,15.645458624315872,22.200000000000006,5.0,25.675966418217374,37.0,11.0,55.16023062196079,77.0,5.0,25.730426555278505,25.0,3.0,15.1856065930286,15.0,0.0,0.0,0.0,29.0,181.86794105916715,203.0,2.0,10.0205656152648,20.0,15.0,63.484912070359705,-30.0,5.0,20.416302134489147,-25.0,20.0,103.482254214148,-40.0,12.0,65.37556958640674,-24.0,5.0,29.378616779322833,-10.0,1.0,6.68380462724936,-2.0,17.0,89.14926841322443,-68.0,3.0,11.46256062568077,-15.0,3.0,22.867604038803698,-13.2,2.0,11.178609696765301,-13.0,3.0,12.563926545626467,-12.0,1.0,5.58663576851353,-9.2,6.0,30.108955419854226,-30.0,15,67.20902728964158,-75.0,1.0,3.76106194690266,-9.0,0.0,0.0,0.0,9.0,29.53036331124277,-90.0,1.0,4.870450753892019,-9.5,4.0,19.95112891362207,-40.0
201105,1.8713333333333333,85,436.5018613327052,12.0,42.328736781919815,-4.8,16.0,103.18706996049104,6.400000000000001,2.0,5.67164451667983,0.0,0.0,0.0,0.0,23.0,155.17308630520472,69.0,3.0,9.29802653988261,10.2,2.0,7.566605608423059,8.0,12.0,63.776441902012024,48.0,0.0,0.0,0.0,2.0,5.50774526678142,10.4,0.0,0.0,0.0,32.0,174.22268148916925,128.0,87,432.1769707220024,87.0,62.0,264.08810974533094,117.80000000000014,52.0,238.45946491591647,145.59999999999997,1.0,4.67836257309941,2.5,39.0,174.93992743703117,273.0,1.0,2.92397660818713,3.5,29,229.50241965204182,98.60000000000004,0.0,0.0,0.0,31.0,157.16224005399874,248.0,19.0,66.07275864232446,114.0,10.0,50.04004499199956,63.99999999999999,7.0,57.14801045043593,49.0,1.0,10.916179337232,7.4,12.0,46.86194180440104,88.80000000000003,0.0,0.0,0.0,10.0,68.24271430889952,50.0,0.0,0.0,0.0,1.0,6.17577197149644,5.0,8.0,32.3607923929944,56.0,0.0,0.0,0.0,140.0,489.6475687080528,-280.0,4.0,32.0877285975381,-20.0,4.0,15.455432661027961,-8.0,3.0,21.565570992883764,-6.0,0.0,0.0,0.0,2.0,4.41988950276244,-4.0,11.0,37.83723748502325,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.82738806615895,-16.0,0.0,0.0,0.0,2.0,9.583463323784938,-10.0,15,32.552258952655805,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.20994475138122,-10.0,3.0,8.37251123956327,-28.5,1.0,5.08620689655172,-10.0
201106,1.8561666666666667,17,80.63927953828615,6.0,33.28249266650829,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.32596213548679,33.0,0.0,0.0,0.0,1.0,8.54166666666667,4.0,2.0,11.50651786892786,8.0,0.0,0.0,0.0,2.0,8.286355890136889,10.4,0.0,0.0,0.0,19.0,103.97179329798323,76.0,49,323.1715682159544,49.0,41.0,266.72156674361327,77.9,28.0,179.4148718410954,78.39999999999995,0.0,0.0,0.0,36.0,192.9458989595941,252.0,0.0,0.0,0.0,12,86.83187436504042,40.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.87977834410004,12.0,0.0,0.0,0.0,7.0,83.65750594889452,49.0,3.0,25.538461538461533,22.200000000000006,0.0,0.0,0.0,2.0,22.256775604055967,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.285188749053923,42.0,0.0,0.0,0.0,7.0,35.318257803319895,-14.0,2.0,4.475043029259901,-10.0,8.0,58.80287876346762,-16.0,0.0,0.0,0.0,2.0,10.282750781472009,-4.0,3.0,9.24423694193173,-6.0,3.0,15.887725730458133,-12.0,0.0,0.0,0.0,2.0,23.2087987123836,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.36555891238671,-5.0,3,9.37989351706859,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.046352043191977,-80.0,4.0,33.31806693580568,-38.0,4.0,21.61068595179626,-40.0
201107,1.841,21,130.6294400106266,2.0,6.654778021744651,-0.8,3.0,12.41215204243932,1.2000000000000002,0.0,0.0,0.0,0.0,1.0,7.46887966804979,34.0,181.583204919648,102.0,3.0,7.3934837092731795,10.2,3.0,18.76375477206377,12.0,3.0,18.94180639560595,12.0,15.0,75.24537713126459,78.00000000000001,0.0,0.0,0.0,1.0,5.387931034482759,7.0,25.0,101.72561590482096,100.0,107,546.9384472524149,107.0,66.0,363.38063336094484,125.40000000000008,65.0,360.6509915281579,182.00000000000009,15.0,79.47317659781301,37.5,31.0,128.26736347743142,217.0,0.0,0.0,0.0,16,121.90676143673728,54.399999999999984,9.0,60.08744961399196,54.0,7.0,113.2795295230666,56.0,6.0,19.263319701395183,36.0,7.0,35.73611467068942,44.8,0.0,0.0,0.0,4.0,25.42217849822439,29.6,2.0,8.03493252186668,14.8,1.0,6.24235006119951,7.0,17.0,79.26133626779402,85.0,1.0,7.22513089005236,5.0,0.0,0.0,0.0,4.0,21.8686421937196,28.0,2.0,15.8139534883721,20.0,8.0,43.61356087816539,-16.0,4.0,33.58445621835969,-20.0,3.0,21.13630829173263,-6.0,1.0,2.2540983606557403,-2.0,3.0,11.730362863064949,-6.0,0.0,0.0,0.0,4.0,27.77066514139092,-16.0,1.0,4.07124681933842,-5.0,0.0,0.0,0.0,1.0,7.22513089005236,-6.5,0.0,0.0,0.0,3.0,16.7112968979575,-27.6,0.0,0.0,0.0,9,32.002631405110364,-45.0,3.0,14.22924901185771,-27.0,1.0,7.22513089005236,-9.0,26.0,36.32357347620351,-260.0,2.0,12.8307939053729,-19.0,0.0,0.0,0.0
201108,1.8258333333333328,28,146.83756692189272,11.0,47.03849580481351,-4.4,6.0,31.85164374492318,2.4,7.0,21.962728692004102,0.0,0.0,0.0,0.0,12.0,54.98066448487214,36.0,1.0,5.5363321799308,3.4,2.0,11.667203124406349,8.0,1.0,9.01694915254237,4.0,2.0,8.947967433601569,10.4,0.0,0.0,0.0,0.0,0.0,0.0,47.0,212.1396545094041,188.0,19,111.42899519688271,19.0,27.0,198.12522881516787,51.29999999999998,34.0,235.0979567655001,95.19999999999996,0.0,0.0,0.0,9.0,49.569378027627785,63.0,11.0,68.02279692223019,38.5,12,84.11587823237726,40.79999999999999,0.0,0.0,0.0,6.0,29.164283114046498,48.0,1.0,5.20446096654275,6.0,8.0,34.659301284063126,51.2,1.0,7.6557418063547695,7.0,5.0,27.791617620074142,37.0,2.0,8.51798355607759,14.8,6.0,37.491428784678284,42.0,10.0,53.36144870341493,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.90147380957042,70.0,3.0,15.841385500818411,30.0,5.0,26.180362873649674,-10.0,1.0,9.96068152031455,-5.0,1.0,3.69609856262834,-2.0,0.0,0.0,0.0,3.0,12.739331026528271,-6.0,0.0,0.0,0.0,3.0,10.87320978348453,-12.0,0.0,0.0,0.0,12.0,55.57558455469175,-52.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.710808669007777,-10.0,8,32.649539391861964,-40.0,0.0,0.0,0.0,1.0,3.69609856262834,-9.0,5.0,21.51279198748923,-50.0,0.0,0.0,0.0,0.0,0.0,0.0
201109,1.8106666666666664,43,253.38277881277546,3.0,13.74769315892677,-1.2000000000000002,6.0,42.63561251407312,2.4,3.0,14.177242330948227,1.0,2.37623432019895,0.0,0.0,24.0,160.39837351589378,72.0,2.0,10.910156407872929,6.8,2.0,9.746963562753043,8.0,5.0,32.13283606532475,20.0,0.0,0.0,0.0,2.0,6.486486486486481,10.4,0.0,0.0,0.0,22.0,138.04723670580105,88.0,23,136.35837809598422,23.0,30.0,210.9510484957377,56.99999999999997,26.0,177.27436745975257,72.79999999999997,0.0,0.0,0.0,15.0,68.82219961423779,105.0,6.0,46.58785879927329,21.0,6,46.148910073313004,20.4,6.0,38.102501525320314,36.0,24.0,130.2511073926161,192.0,0.0,0.0,0.0,8.0,23.57782160542767,51.2,4.0,41.49951314508278,28.0,2.0,9.46802436629958,14.8,4.0,11.348900495241962,29.6,3.0,18.25715984380728,21.0,4.0,23.212320599870488,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.940274330164996,35.0,2.0,12.838972107438021,20.0,5.0,13.180920564817393,-10.0,4.0,26.02156584227691,-20.0,1.0,4.85232067510549,-2.0,1.0,4.37710437710438,-2.0,3.0,15.759804355402567,-6.0,4.0,15.87396077802506,-8.0,5.0,27.410837665403644,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5062082139446,-6.5,2.0,10.222222222222221,-8.0,0.0,0.0,0.0,6.0,23.855812100906572,-30.0,11,46.28349594186741,-55.0,1.0,4.139072847682121,-9.0,2.0,5.836662537062041,-19.0,15.0,47.5765476178857,-150.0,3.0,16.61013116236998,-28.5,2.0,6.64819944598338,-20.0
201110,1.7955,85,719.6057881100021,20.0,152.77782935839681,-8.000000000000004,26.0,194.23435792430843,10.400000000000004,13.0,52.31358716965389,25.0,160.29421662311125,28.0,297.43158714699143,53.0,319.45248622158493,159.0,4.0,28.042371022639603,13.6,2.0,7.378582653595751,8.0,9.0,82.2977067219257,36.0,7.0,42.83736526156676,36.4,0.0,0.0,0.0,0.0,0.0,0.0,72.0,533.746277579972,288.0,69,391.33612116374206,69.0,135.0,1148.6192597742736,256.5000000000004,133.0,1139.4874586075034,372.4000000000006,0.0,0.0,0.0,78.0,514.3605582623721,546.0,2.0,12.42937853107344,7.0,95,844.1310622250267,323.0,0.0,0.0,0.0,3.0,15.16408515897852,24.0,1.0,4.3049168184203195,6.0,3.0,18.314717659194514,19.200000000000006,2.0,16.083758918153812,14.0,5.0,26.54369525873723,37.0,3.0,18.140733569586672,22.200000000000006,1.0,5.8455114822547,7.0,16.0,121.32404042858259,80.0,1.0,7.24560088517686,5.0,6.0,64.92336623654626,30.0,15.0,71.7867145309294,105.0,3.0,17.339961961624578,30.0,12.0,70.38602204580357,-24.0,6.0,29.87909824547471,-30.0,5.0,26.947998169623016,-10.0,5.0,26.3309788274201,-10.0,6.0,30.109266307081924,-12.0,9.0,37.15032665920868,-18.0,9.0,54.917622078209114,-36.0,0.0,0.0,0.0,4.0,13.099175222070029,-17.6,12.0,59.01405718344425,-78.0,1.0,8.943089430894311,-4.0,0.0,0.0,0.0,15.0,108.39978798786564,-75.0,24,111.62241967852908,-120.0,2.0,9.850118909352359,-18.0,0.0,0.0,0.0,22.0,85.58747213355143,-220.0,4.0,20.70320499692812,-38.0,1.0,4.35865504358655,-10.0
201111,1.780333333333333,50,286.61247834075436,18.0,92.55811034290113,-7.200000000000002,8.0,44.354661761594976,3.2,18.0,95.7119699405702,1.0,6.27615062761506,1.0,10.78184110971,34.0,226.43142605653225,102.0,3.0,17.67758723330708,10.2,1.0,3.5805626598465494,4.0,15.0,91.94148095960259,60.0,0.0,0.0,0.0,6.0,49.541065149721206,31.2,1.0,6.03015075376884,7.0,54.0,331.1848251632928,216.0,121,753.3485855294169,121.0,85.0,487.7524749321987,161.5000000000002,74.0,428.60878682313796,207.2000000000001,0.0,0.0,0.0,24.0,145.1008705800138,168.0,4.0,33.838806223731844,14.0,40,290.0490459890248,136.00000000000009,2.0,13.445378151260499,12.0,0.0,0.0,0.0,5.0,37.102015366220925,30.0,7.0,39.58518811188611,44.8,12.0,80.78402391513521,84.0,11.0,73.89785926207209,81.39999999999998,1.0,5.82627926485167,7.4,2.0,12.22190932131794,14.0,9.0,54.900199274347756,45.0,1.0,6.230529595015581,5.0,0.0,0.0,0.0,7.0,51.95396491759767,49.0,5.0,33.6155850739629,50.0,4.0,17.28380859110598,-8.0,8.0,30.766507173252922,-40.0,6.0,47.27256907108248,-12.0,0.0,0.0,0.0,4.0,16.063339961568037,-8.0,1.0,3.6855036855036896,-2.0,4.0,18.042890292829934,-16.0,6.0,43.27550664840682,-30.0,6.0,34.50146047053907,-26.4,2.0,15.46942963251976,-13.0,0.0,0.0,0.0,7.0,25.060915181523754,-64.4,4.0,19.25605944458164,-20.0,16,58.53209440793736,-80.0,0.0,0.0,0.0,1.0,3.5087719298245603,-9.0,7.0,43.069377435906645,-70.0,0.0,0.0,0.0,4.0,19.596941479294422,-40.0
201112,1.7651666666666666,50,249.4579865104148,11.0,48.408437375097364,-4.4,9.0,54.517888223432294,3.6,12.0,63.9154788362881,0.0,0.0,1.0,6.905370843989769,38.0,200.08979889875027,114.0,2.0,10.369953496638141,6.8,1.0,8.75,4.0,3.0,13.47745655373564,12.0,1.0,5.43735224586288,5.2,1.0,5.26315789473684,5.2,1.0,7.379134860050889,7.0,17.0,91.98746663221188,68.0,23,109.35521349489224,23.0,66.0,323.7040653433796,125.40000000000009,46.0,222.00321803576568,128.79999999999993,0.0,0.0,0.0,11.0,65.7062682890503,77.0,0.0,0.0,0.0,16,112.81065841187628,54.399999999999984,3.0,14.634146341463401,18.0,2.0,10.98901098901098,16.0,3.0,13.413982836402807,18.0,3.0,15.57692307692307,19.200000000000006,12.0,67.56048347530178,84.0,8.0,51.32162091562847,59.2,2.0,13.048632218844991,14.8,2.0,4.878048780487799,14.0,5.0,17.701688555347086,25.0,2.0,8.78828229027962,10.0,0.0,0.0,0.0,5.0,25.171675175246897,35.0,4.0,11.254940006167278,40.0,2.0,13.70484466718776,-4.0,5.0,28.475618953625396,-25.0,6.0,31.466684047083863,-12.0,3.0,13.020587756798461,-6.0,3.0,13.206033325421698,-6.0,4.0,16.374329887470473,-8.0,2.0,15.53702860611579,-8.0,1.0,2.4390243902438997,-5.0,1.0,8.95397489539749,-4.4,1.0,4.265402843601899,-6.5,1.0,7.85123966942149,-4.0,0.0,0.0,0.0,6.0,34.248913745973525,-30.0,15,60.906014862511384,-75.0,1.0,4.089219330855021,-9.0,1.0,6.905370843989769,-9.0,4.0,20.29615934453653,-40.0,2.0,16.66541768146714,-19.0,0.0,0.0,0.0
201201,1.75,32,128.25827565818392,11.0,59.40052108979553,-4.4,14.0,78.53745990084632,5.6000000000000005,4.0,18.20721558254741,0.0,0.0,5.0,32.51833702607093,43.0,236.2558929967019,129.0,1.0,3.6942675159235696,3.4,1.0,9.821428571428571,4.0,9.0,80.41741448805438,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,51.199860156963936,36.0,45,257.72320973995903,45.0,26.0,161.38452401883092,49.399999999999984,23.0,147.76519917190433,64.39999999999998,0.0,0.0,0.0,12.0,62.47222155919928,84.0,7.0,26.255874684333282,24.5,20,106.13879589315135,68.0,3.0,39.9999999999999,18.0,5.0,32.02143499173201,40.0,5.0,24.03796741518881,30.0,10.0,51.867156573959925,63.99999999999999,0.0,0.0,0.0,16.0,108.38694713343996,118.40000000000003,1.0,4.467353951890031,7.4,2.0,14.375,14.0,3.0,12.733062121852848,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.13483146067416,21.0,8.0,34.561936237957696,80.0,8.0,45.305808485300005,-16.0,4.0,19.2756961982166,-20.0,13.0,80.63971462641341,-26.0,2.0,3.7878787878787796,-4.0,2.0,6.23786957365595,-4.0,9.0,44.09122645653302,-18.0,6.0,21.19333687259125,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.878048780487799,-6.5,0.0,0.0,0.0,2.0,9.077471524215284,-18.4,7.0,30.65140625525291,-35.0,18,55.944234468031645,-90.0,0.0,0.0,0.0,9.0,35.25741965053345,-85.0,4.0,5.12062329860133,-40.0,1.0,7.692307692307691,-9.5,2.0,12.46394329826104,-20.0
201202,1.7440833333333334,45,280.38320140671857,7.0,33.08258715876322,-2.8,13.0,65.7073591386831,5.200000000000001,1.0,4.28816466552316,1.0,4.03800475059382,4.0,32.328767123287676,46.0,284.1957429879988,138.0,4.0,28.027130544073575,13.6,4.0,35.67625850798572,16.0,7.0,45.51743327443183,28.0,1.0,4.207119741100319,5.2,0.0,0.0,0.0,1.0,5.96026490066225,7.0,18.0,108.12186728618542,72.0,21,146.93336606856414,21.0,64.0,432.3697567902923,121.60000000000014,62.0,417.0491919699591,173.60000000000008,0.0,0.0,0.0,30.0,247.7534352753622,210.0,49.0,444.16976536944856,171.5,15,100.06747628339407,50.99999999999999,0.0,0.0,0.0,7.0,33.71571043044265,56.0,6.0,36.317441577318654,36.0,7.0,25.91787957655079,44.8,6.0,47.858280244614996,42.0,4.0,25.106229929526855,29.6,2.0,13.808766749943233,14.8,1.0,5.934718100890209,7.0,2.0,12.690355329949242,10.0,0.0,0.0,0.0,1.0,7.84982935153584,5.0,22.0,103.70832148803484,154.0,6.0,33.37114293789098,60.0,12.0,58.108522358331086,-24.0,7.0,52.29960086309516,-35.0,7.0,53.50127941043354,-14.0,0.0,0.0,0.0,6.0,26.156329730793576,-12.0,1.0,3.8961038961039,-2.0,7.0,41.968202616738466,-28.0,0.0,0.0,0.0,8.0,28.081806945617448,-35.2,1.0,5.15097690941385,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.58156458459673,-10.0,17,67.55719053124082,-85.0,4.0,16.20366762050038,-36.0,3.0,14.51426643887549,-27.5,4.0,27.796394144995237,-40.0,0.0,0.0,0.0,4.0,0.0,-40.0
201203,1.7381666666666666,46,228.76855788598155,14.0,73.97785299006755,-5.6000000000000005,12.0,55.858336316346254,4.8,5.0,28.240806004165748,1.0,8.85805763073639,0.0,0.0,43.0,267.8332197226486,129.0,2.0,11.24115230865149,6.8,2.0,12.759643916913939,8.0,12.0,77.22389846762084,48.0,11.0,37.20119669535222,57.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.0,169.83821471495602,120.0,45,283.4312169443897,45.0,44.0,250.66839944980183,83.60000000000002,37.0,193.9295081936544,103.59999999999997,1.0,4.82758620689655,2.5,8.0,41.154930732190415,56.0,4.0,23.545496277668,14.0,73,565.8587945148017,248.20000000000027,0.0,0.0,0.0,3.0,22.49875430897953,24.0,9.0,50.11681833491463,54.0,16.0,73.5492816334385,102.40000000000002,6.0,49.4501837208559,42.0,14.0,117.5221749419525,103.60000000000002,4.0,10.431647293433064,29.6,3.0,20.482326449153906,21.0,2.0,12.572823672408738,10.0,1.0,5.49645390070922,5.0,3.0,18.54295777376562,15.0,10.0,59.80341414281879,70.0,14.0,60.0001816149494,140.0,10.0,40.02721659846823,-20.0,12.0,80.02828081024816,-60.0,3.0,19.91295651837816,-6.0,2.0,9.29886128291878,-4.0,5.0,18.969243975041238,-10.0,1.0,3.23054331864905,-2.0,22.0,105.97802808692387,-88.0,1.0,5.141388174807201,-5.0,3.0,8.97363398600409,-13.2,1.0,4.5,-6.5,0.0,0.0,0.0,2.0,5.60871876661351,-18.4,4.0,19.735870941888077,-20.0,16,63.62675293163661,-80.0,0.0,0.0,0.0,1.0,1.33779264214047,-9.5,5.0,11.1245734239835,-50.0,4.0,17.014178482068385,-38.0,2.0,16.607095772419648,-20.0
