MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201102,1.9406666666666668,41,221.0352017793088,0.0,0.0,0.0,12.0,63.2253599517126,-4.8,9,40.77712861012189,3.6,2.0,2.7334851936218603,0.0,0.0,0.0,0.0,0.0,8.0,68.79259483988416,30,173.5929000651562,90.0,3.0,13.402119620832222,10.2,0.0,0.0,0.0,17.0,87.96741450573383,68.0,0.0,0.0,0.0,1.0,9.52380952380952,5.2,0.0,0.0,0.0,21,124.79507205500595,84.0,27,135.4142330590103,27.0,55,287.4734718374834,104.50000000000006,50,268.2860604654949,139.99999999999997,0.0,0.0,0.0,12,85.82952458048852,84.0,6.0,38.82683526519142,21.0,70,518.3681530643516,238.00000000000026,4.0,23.77622377622376,32.0,12,69.79579253620001,72.0,2.0,11.82640888523241,12.8,16.0,93.97653970549611,112.0,6.0,41.627236744591755,44.4,2.0,3.4180246480929797,16.6,2.0,11.4751552795031,14.8,0.0,0.0,0.0,2.0,12.418546365914787,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.773171412242554,49.0,4.0,17.79246658226363,40.0,0.0,0.0,0.0,8.0,27.743907876049253,-40.0,17.0,74.18973426098319,-34.0,18.0,92.82979197973728,-36.0,9,34.238878081184026,-18.0,4.0,13.332529820714061,-8.0,7.0,38.89772962492218,-28.0,2.0,14.625228519195618,-10.0,14.0,52.59191903755211,-61.59999999999999,6.0,26.93941622582363,-42.0,14.0,77.8741073300928,-91.0,8.0,40.753198984383424,-32.0,6.0,37.17499249836743,-24.0,0.0,0.0,0.0,5.0,20.24000222493277,-25.0,4.0,21.586815240320053,-20.0,1.0,7.99573560767591,-5.0,1.0,4.74006116207951,-9.0,0.0,0.0,0.0,1.0,2.34042553191489,-10.0,16,89.84003868176347,-160.0,2.0,10.072807850585631,-19.0,2.0,9.6363239626141,-20.0
201103,1.9463333333333332,85,360.53537197101633,0.0,0.0,0.0,25.0,134.331756873319,-10.000000000000004,10,64.13695484327704,4.0,3.0,13.76574756968322,1.0,5.642361111111111,3.0,10.46836731778644,-6.0,0.0,0.0,49,285.7004285709436,147.0,7.0,29.837908533935213,23.8,6.0,65.68777747253489,24.0,6.0,42.54223638334073,24.0,4.0,14.195804195804193,20.8,0.0,0.0,0.0,8.0,42.40963855421688,56.0,48,278.7317424409809,192.0,71,423.0608376748418,71.0,70,436.48965599006544,133.00000000000014,63,416.807226004112,176.40000000000006,1.0,6.428571428571429,5.0,8,46.72468824410848,56.0,8.0,33.488993506008924,28.0,51,365.9797117854266,173.40000000000012,4.0,10.51926611220134,32.0,5,31.161551294650017,30.0,0.0,0.0,0.0,10.0,51.21152453607488,70.0,10.0,48.299597755962104,74.0,3.0,16.51982318566873,24.9,3.0,6.34636005250283,22.200000000000006,5.0,19.46633049690093,35.0,5.0,26.36311132434332,25.0,0.0,0.0,0.0,1.0,4.26216976534163,5.0,9.0,47.84195907314051,63.0,30.0,135.33979929204284,300.0,1.0,9.240622140896619,-2.0,4.0,19.07716970870671,-20.0,19.0,114.48749115268356,-38.0,18.0,93.78434678589872,-36.0,21,113.4564451335346,-42.0,4.0,13.096174314162422,-8.0,36.0,189.06897853322684,-144.0,1.0,5.0,-5.0,16.0,72.47063079672981,-70.39999999999998,0.0,0.0,0.0,3.0,17.34840001202884,-19.5,4.0,15.338358941809972,-16.0,4.0,12.30198370622692,-16.0,0.0,0.0,0.0,1.0,4.5016077170418,-5.0,11.0,66.23595081277104,-55.0,11.0,39.67293978954834,-55.0,0.0,0.0,0.0,8.0,36.899862526908265,-73.0,4.0,31.012900493008342,-40.0,9,42.484685272053795,-90.0,0.0,0.0,0.0,5.0,24.83049757708449,-50.0
201104,1.952,59,352.6307865471927,0.0,0.0,0.0,17.0,124.31113666663728,-6.8000000000000025,10,53.993153966626245,4.0,2.0,15.130813953488381,0.0,0.0,0.0,0.0,0.0,10.0,106.47888557904372,33,194.93050427373691,99.0,5.0,36.10695542790503,17.0,1.0,9.10482019892885,4.0,14.0,82.46620608003677,56.0,0.0,0.0,0.0,2.0,14.421252371916498,10.4,2.0,8.36501901140684,14.0,34,188.16653917091816,136.0,67,373.22694839016515,67.0,77,461.34803241145136,146.30000000000018,79,466.64792942111643,221.20000000000027,0.0,0.0,0.0,29,136.28215335236885,203.0,5.0,30.611629281947963,17.5,44,348.1207848621881,149.6000000000001,7.0,57.97938227098709,56.0,2,11.58745897778229,12.0,12.0,63.422967607474824,76.8,1.0,8.05,7.0,7.0,48.455495825759144,51.8,3.0,7.05882352941177,24.9,5.0,34.958100559958545,37.0,0.0,0.0,0.0,11.0,62.09727094649765,55.0,0.0,0.0,0.0,3.0,11.596245157761881,15.0,9.0,48.592581515992116,63.0,1.0,7.27272727272727,10.0,3.0,22.066048574351438,-6.0,3.0,23.35824765919617,-15.0,16.0,84.74592031036511,-32.0,19.0,107.4560526151713,-38.0,17,119.78490477127006,-34.0,10.0,50.69578910214727,-20.0,14.0,57.56576413742703,-56.0,1.0,6.576402321083171,-5.0,12.0,51.94636183742158,-52.79999999999999,0.0,0.0,0.0,3.0,14.932399204612686,-19.5,3.0,11.117139823339288,-12.0,0.0,0.0,0.0,6.0,24.3155091255988,-55.2,6.0,26.576547198841478,-30.0,30.0,146.39668606979558,-150.0,1.0,3.2697547683923704,-5.0,0.0,0.0,0.0,5.0,13.178397881269438,-47.5,0.0,0.0,0.0,45,222.68338853249455,-450.0,6.0,34.677955119880465,-57.0,6.0,32.67471340913115,-60.0
201105,1.9576666666666669,34,202.69407777758,0.0,0.0,0.0,8.0,62.3212771437304,-3.2,19,117.43223007863483,7.600000000000001,3.0,8.30621816073779,0.0,0.0,4.0,15.92200281748706,-8.0,1.0,11.5384615384615,8,37.33846617642398,24.0,1.0,7.191780821917809,3.4,2.0,11.981566820276502,8.0,5.0,24.17574357727206,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.997387920464906,21.0,30,180.5170012635921,120.0,37,239.6188865292349,37.0,61,325.8845002336156,115.90000000000008,51,266.2728402706572,142.79999999999995,11.0,59.94878370366865,55.0,15,67.13239666244868,105.0,0.0,0.0,0.0,20,124.588741471445,67.99999999999999,2.0,11.385459533607682,16.0,4,23.16274169996377,24.0,0.0,0.0,0.0,3.0,23.16450216450217,21.0,5.0,39.138310712855954,37.0,5.0,26.978484830262925,41.5,2.0,10.78947368421052,14.8,0.0,0.0,0.0,11.0,50.06355005318112,55.0,0.0,0.0,0.0,1.0,8.04878048780488,5.0,21.0,113.94472326007828,147.0,0.0,0.0,0.0,1.0,2.28571428571429,-2.0,4.0,26.45761359777307,-20.0,11.0,31.436874066373075,-22.0,12.0,51.26345979281595,-24.0,21,86.59199051077076,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.990783410138251,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.934889672992627,-8.0,0.0,0.0,0.0,3.0,3.7757075521315335,-27.6,7.0,14.213197969543154,-35.0,15.0,69.8829925869123,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06513409961686,-9.0,2.0,10.15452538631346,-20.0,6,13.871551468694198,-60.0,6.0,22.08716322492489,-57.0,3.0,7.12197084860949,-30.0
201106,1.9633333333333332,35,215.87507597835344,0.0,0.0,0.0,9.0,52.561474397918396,-3.6,1,9.24657534246575,0.4,0.0,0.0,2.0,4.7412386809236295,8.0,22.3717701652667,-16.0,1.0,4.7407407407407405,12,72.60308792814394,36.0,0.0,0.0,0.0,2.0,12.549019607843142,8.0,12.0,72.66283611725821,48.0,4.0,22.32288762856868,20.8,0.0,0.0,0.0,0.0,0.0,0.0,12,87.89559399627909,48.0,43,253.1759466005173,43.0,50,341.9571093504258,95.00000000000006,48,330.50503332614846,134.39999999999995,0.0,0.0,0.0,9,57.34536295170171,63.0,16.0,103.41747000002991,56.0,25,189.28622552050567,85.0,4.0,28.13113934266467,32.0,8,56.582592000776685,48.0,13.0,56.534256556431124,83.2,2.0,22.77153558052434,14.0,5.0,29.64929823731206,37.0,1.0,5.119921403011441,8.3,1.0,2.55681818181818,7.4,0.0,0.0,0.0,4.0,19.750776595412653,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.80252421610991,28.0,3.0,16.23176191153775,28.0,0.0,0.0,0.0,3.0,22.227890752912735,-15.0,6.0,29.174160085087433,-12.0,5.0,31.10662899982484,-10.0,4,23.103475085983,-8.0,3.0,16.55052241767336,-6.0,4.0,24.663730682812098,-16.0,0.0,0.0,0.0,1.0,4.094713165949,-4.4,1.0,5.11992140301143,-7.0,2.0,7.22285492069665,-13.0,9.0,51.39719122695809,-36.0,4.0,16.11208406304728,-16.0,2.0,8.824796848066981,-18.4,0.0,0.0,0.0,14.0,44.99267106137786,-70.0,0.0,0.0,0.0,3.0,8.36594681252358,-27.0,4.0,22.429906542056077,-36.0,0.0,0.0,0.0,9,41.46919393503654,-90.0,2.0,10.156954304710391,-19.0,3.0,7.466434135384589,-30.0
201107,1.969,26,177.407018938958,0.0,0.0,0.0,10.0,60.87332003551778,-4.0,7,50.31109270087179,2.8,5.0,29.970961625202232,2.0,6.0418641629989605,2.0,5.39730134932534,-4.0,13.0,70.63061056018148,46,217.19230789898182,138.0,3.0,17.678687415855737,10.2,0.0,0.0,0.0,4.0,31.44937563924426,16.0,0.0,0.0,0.0,1.0,8.41794569067296,5.2,0.0,0.0,0.0,16,99.93317583924403,64.0,11,91.9105496244966,11.0,39,262.85859289291113,74.09999999999998,51,344.6962149763515,142.79999999999995,1.0,5.16898608349901,5.0,8,52.78534583120891,56.0,4.0,27.12371779749946,14.0,46,338.01154301333287,156.40000000000012,11.0,102.31148593936409,88.0,3,24.21076711910935,18.0,5.0,44.50322180916974,32.0,3.0,22.049000595713387,21.0,4.0,25.763044626878425,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,61.887613556453026,70.0,4.0,22.07393688491847,20.0,0.0,0.0,0.0,4.0,37.77307293178653,28.0,0.0,0.0,0.0,2.0,20.9255533199196,-4.0,9.0,49.81272569648865,-45.0,11.0,57.76195912904947,-22.0,1.0,0.0,-2.0,8,34.53289106888215,-16.0,4.0,25.068571897912282,-8.0,5.0,29.665379530384055,-20.0,1.0,6.378600823045269,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.85847887805314,-26.0,1.0,2.69865067466267,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.820619104202919,-15.0,10.0,45.82546243696889,-50.0,0.0,0.0,0.0,1.0,2.69865067466267,-9.0,0.0,0.0,0.0,4.0,17.08185053380784,-40.0,8,35.07280457173822,-80.0,9.0,35.53562626782095,-85.5,4.0,22.17133743449532,-40.0
201108,1.9746666666666668,35,198.2054311747588,2.0,5.72593893389226,-0.2,7.0,34.58602552978454,-2.8,14,82.01259141818927,5.6000000000000005,9.0,50.973586699950935,1.0,2.88966535349864,6.0,16.824218173443338,-12.0,0.0,0.0,31,197.2134047008598,93.0,5.0,26.218352324831287,17.0,0.0,0.0,0.0,9.0,83.27439970625218,36.0,0.0,0.0,0.0,12.0,74.21618269796039,62.40000000000001,0.0,0.0,0.0,58,385.7442636420551,232.0,25,165.49126841662468,25.0,71,425.83490376083193,134.9000000000001,75,505.42361254325243,210.00000000000009,1.0,6.346153846153849,5.0,8,58.71819461119892,56.0,1.0,8.52173913043478,3.5,22,151.0507276944321,74.8,0.0,0.0,0.0,3,23.405004210146476,18.0,3.0,10.678784063786807,19.200000000000006,5.0,36.783899353343,35.0,4.0,41.188064654564755,29.6,0.0,0.0,0.0,2.0,7.643563765944278,14.8,6.0,33.07989374507682,42.0,6.0,33.20688517797393,30.0,4.0,11.53801158976048,20.0,1.0,5.97014925373134,5.0,6.0,33.358833564217235,42.0,0.0,0.0,0.0,2.0,8.46359425839422,-4.0,8.0,45.282003525109694,-40.0,7.0,33.062425797383234,-14.0,15.0,84.55023327842741,-30.0,25,111.34301708284008,-50.0,4.0,23.38742471712869,-8.0,8.0,44.88327814757557,-32.0,0.0,0.0,0.0,13.0,45.07702917134056,-57.19999999999999,0.0,0.0,0.0,1.0,4.840764331210191,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.471264367816089,-9.2,2.0,8.96385271665918,-10.0,48.0,226.87540270212776,-240.0,0.0,0.0,0.0,2.0,10.17873371705544,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,52,207.0991364700064,-520.0,1.0,3.87596899224806,-9.5,3.0,18.108651911468822,-30.0
201109,1.9803333333333333,37,201.61169893174144,0.0,0.0,0.0,5.0,21.867115222876354,-2.0,10,60.10910034061767,4.0,5.0,31.855866310297852,2.0,11.006493506493499,0.0,0.0,0.0,15.0,156.8971455436288,25,161.44599399403728,75.0,2.0,17.36271936596161,6.8,0.0,0.0,0.0,3.0,24.754702641956953,12.0,0.0,0.0,0.0,6.0,48.85079521898878,31.2,0.0,0.0,0.0,34,248.01152285803002,136.0,6,34.53313704363243,6.0,54,282.898873922122,102.60000000000002,62,334.26997067932734,173.60000000000008,2.0,12.880485527544351,10.0,8,49.25213046425697,56.0,0.0,0.0,0.0,54,382.0455937305276,183.6000000000001,13.0,133.0889593919582,104.0,6,26.02744706763484,36.0,3.0,18.44343496560927,19.200000000000006,2.0,11.978649173771132,14.0,5.0,37.539117492544726,37.0,1.0,7.85046728971963,8.3,2.0,6.9464544138929005,14.8,2.0,16.09798775153106,14.0,9.0,29.48799988547425,45.0,0.0,0.0,0.0,3.0,11.602209944751392,15.0,5.0,23.85685126631887,35.0,4.0,16.245042070752238,40.0,9.0,29.177601844201003,-18.0,1.0,5.33980582524272,-5.0,3.0,23.44251239428405,-6.0,5.0,13.576496725763327,-10.0,10,34.96932314297371,-20.0,3.0,13.50985938930027,-6.0,11.0,68.92930414586965,-44.0,0.0,0.0,0.0,5.0,19.527726329668557,-22.0,0.0,0.0,0.0,5.0,22.851766850216254,-32.5,2.0,9.04159132007234,-8.0,1.0,10.306406685236801,-4.0,0.0,0.0,0.0,2.0,16.595744680851062,-10.0,27.0,124.96879860035341,-135.0,0.0,0.0,0.0,2.0,10.04522872140982,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,7,29.25632966880095,-70.0,1.0,4.3734230445752695,-9.5,1.0,5.0,-10.0
201110,1.986,72,283.33984774013646,0.0,0.0,0.0,5.0,33.36727986627786,-2.0,15,55.60640284556379,6.000000000000001,1.0,4.51263537906137,0.0,0.0,1.0,5.10471204188482,-2.0,6.0,54.77664520743918,19,83.20032633530647,57.0,4.0,19.250683020958718,13.6,0.0,0.0,0.0,5.0,30.911091748330755,20.0,0.0,0.0,0.0,12.0,42.89747450784767,62.40000000000001,1.0,6.683168316831679,7.0,26,188.20119649518463,104.0,45,217.57742207670216,45.0,43,245.8430507438566,81.70000000000003,40,233.27048738336097,111.99999999999993,2.0,13.162705667276061,10.0,11,31.551197033837475,77.0,0.0,0.0,0.0,22,182.53936938004466,74.8,3.0,19.35483870967743,24.0,11,80.2031330941736,66.0,1.0,9.28270042194093,6.4,41.0,117.27888610854444,287.0,8.0,62.50984570765386,59.2,3.0,13.24957167332952,24.9,14.0,53.640460935075744,103.60000000000002,0.0,0.0,0.0,3.0,16.411954612353412,15.0,4.0,16.43185414823455,20.0,0.0,0.0,0.0,1.0,4.609929078014179,7.0,0.0,0.0,0.0,21.0,56.17066896465957,-42.0,27.0,87.49099374965407,-135.0,12.0,84.7221011899289,-24.0,9.0,61.14484411630022,-18.0,5,23.83741258741259,-10.0,1.0,2.8901734104046204,-2.0,4.0,24.21216742740514,-16.0,0.0,0.0,0.0,5.0,14.614667744977222,-22.0,2.0,10.257149938609992,-14.0,3.0,14.25836030204962,-19.5,16.0,41.01029130581996,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.038747437677053,-55.0,24.0,99.3386918468585,-120.0,2.0,8.01393728222996,-10.0,5.0,19.535808162389603,-45.0,2.0,14.20595273914872,-18.0,2.0,13.34332833583208,-20.0,20,71.78101423580803,-200.0,5.0,22.57178717927673,-47.5,0.0,0.0,0.0
201111,1.9916666666666667,99,543.5586599493652,1.0,5.678048780487809,-0.1,20.0,100.15724154149176,-8.000000000000002,11,59.32961678717723,4.4,13.0,72.97619597616169,8.0,50.55951786190586,9.0,53.56094373212938,-18.0,5.0,44.05807896920364,36,255.4722867496993,108.0,8.0,62.01607042664768,27.2,0.0,0.0,0.0,48.0,274.38672091961126,192.0,3.0,20.99304523055811,15.6,4.0,23.112332929875606,20.8,1.0,7.0631970260223,7.0,33,192.6268272161884,132.0,33,300.3348551054883,33.0,124,747.6216173164438,235.60000000000028,143,863.221946975715,400.40000000000066,3.0,27.397695439974502,15.0,23,176.76303936460698,161.0,11.0,80.6393320374195,38.5,129,1014.08638324069,438.5999999999996,5.0,43.61070717854643,40.0,17,117.77076185502355,102.0,19.0,92.65029519216594,121.60000000000004,11.0,72.99573151926654,77.0,21.0,135.38224383447326,155.40000000000003,2.0,14.36501455631227,16.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.76609938116545,55.0,8.0,53.2050103588225,40.0,12.0,83.21891107570579,60.0,20.0,119.83946203128308,140.0,10.0,68.35788113688949,100.0,23.0,106.10847490242293,-46.0,7.0,39.553731312602665,-35.0,17.0,110.45539690515251,-34.0,30.0,176.64396333043518,-60.0,20,109.46023290486004,-40.0,5.0,26.625725753608588,-10.0,47.0,301.3947068482361,-188.0,0.0,0.0,0.0,8.0,38.82156616339249,-35.2,2.0,15.10204081632654,-14.0,11.0,56.687830510028206,-71.5,3.0,19.062248234894767,-12.0,0.0,0.0,0.0,3.0,7.3333333333333215,-27.6,26.0,163.16074151061366,-130.0,31.0,156.36808581511403,-155.0,0.0,0.0,0.0,8.0,17.825093745819192,-72.0,4.0,29.91208253892572,-37.5,8.0,40.23506581852007,-80.0,66,343.7026876721434,-660.0,4.0,25.58652441088155,-38.0,14.0,65.49687775918761,-140.0
201112,1.9973333333333332,24,137.62530778106506,2.0,14.2707240293809,-0.2,3.0,18.29589134212767,-1.2000000000000002,7,41.32218300013899,2.8,1.0,9.58333333333333,0.0,0.0,0.0,0.0,0.0,1.0,6.10328638497653,13,81.68421016232766,39.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,325.953398614104,192.0,19.0,102.38783698138641,98.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,46,246.56972480237758,184.0,24,158.68835495914462,24.0,32,165.8556782746671,60.79999999999997,32,174.86228864891876,89.59999999999997,0.0,0.0,0.0,5,35.845257411860096,35.0,0.0,0.0,0.0,27,186.0440611470609,91.80000000000004,8.0,80.9713040274108,64.0,4,19.994398299169756,24.0,1.0,5.46623794212219,6.4,1.0,6.340819022457071,7.0,6.0,42.335430515309355,44.4,0.0,0.0,0.0,4.0,26.763355751409264,29.6,0.0,0.0,0.0,10.0,53.3809244627672,50.0,9.0,25.878320577107548,45.0,0.0,0.0,0.0,6.0,30.761714387626423,42.0,0.0,0.0,0.0,15.0,87.07544489852413,-30.0,5.0,24.94128143940442,-25.0,3.0,21.080191043308197,-6.0,4.0,20.77433383293545,-8.0,8,37.48291279646264,-16.0,6.0,23.514598252931453,-12.0,6.0,29.470720122405876,-24.0,0.0,0.0,0.0,8.0,46.25580113594804,-35.2,2.0,9.497206703910619,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50.610931708124724,-45.0,4.0,9.31629326444424,-20.0,0.0,0.0,0.0,2.0,11.611080625165132,-18.0,1.0,4.806259314456041,-9.0,0.0,0.0,0.0,19,121.64069778333128,-190.0,4.0,28.2162515782397,-38.0,3.0,8.34105653382762,-30.0
201201,2.003,69,439.1009994055069,0.0,0.0,0.0,3.0,18.7545198401951,-1.2000000000000002,13,99.09588336675728,5.2,1.0,5.22875816993464,3.0,18.85900200506941,2.0,12.30271315385747,-4.0,110.0,665.2701487097497,27,171.15613350161638,81.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,197.42945384957974,104.0,9.0,68.45549114158091,46.8,0.0,0.0,0.0,0.0,0.0,0.0,254,1476.449901424192,1016.0,79,509.8806704155657,79.0,215,1279.094428095155,408.4999999999996,178,1122.4002284808348,498.40000000000083,0.0,0.0,0.0,39,231.81696865936726,273.0,19.0,151.6017989742067,66.5,81,604.8558192961257,275.4000000000001,2.0,21.25596184419711,16.0,8,54.17716830654419,48.0,6.0,34.469314066961516,38.4,26.0,195.0232978376236,182.0,13.0,103.68267146815249,96.2,1.0,8.18181818181818,8.3,4.0,27.863862333594,29.6,0.0,0.0,0.0,3.0,12.114609254742708,15.0,5.0,29.634146341463424,25.0,1.0,6.34005763688761,5.0,16.0,116.70646086653143,112.0,1.0,5.968098622136151,10.0,9.0,53.833769779822006,-18.0,6.0,38.474576777011954,-30.0,14.0,80.305976321604,-28.0,23.0,115.26525766741123,-46.0,11,61.98508762981634,-22.0,2.0,15.786412043096533,-4.0,5.0,39.43952795037226,-20.0,5.0,30.066140328510322,-25.0,3.0,16.76998237040167,-13.2,4.0,16.429519325624174,-28.0,1.0,5.405405405405411,-6.5,3.0,21.14553314121038,-12.0,0.0,0.0,0.0,3.0,18.032447676276085,-27.6,10.0,30.120403843590807,-50.0,17.0,71.40853109686148,-85.0,3.0,6.6526662065116895,-15.0,5.0,18.328466977148217,-45.0,0.0,0.0,0.0,1.0,6.10526315789474,-10.0,8,52.058149484995795,-80.0,0.0,0.0,0.0,1.0,4.34782608695652,-10.0
201202,1.9978333333333331,76,423.53501078503785,2.0,7.84313725490196,-0.2,3.0,20.41360004476267,-1.2000000000000002,14,78.2506103071406,5.6000000000000005,31.0,96.79290483247627,1.0,3.84615384615385,0.0,0.0,0.0,15.0,102.9749905626694,29,181.8837524588862,87.0,2.0,25.3378378378378,6.8,1.0,9.900990099009901,4.0,9.0,73.49645348480665,36.0,2.0,20.0180002837483,10.4,5.0,38.148059970616345,26.0,2.0,13.258172273920309,14.0,40,297.9850003074626,160.0,31,169.8148411264975,31.0,77,489.9713899610089,146.30000000000015,78,475.8944806469822,218.4000000000002,0.0,0.0,0.0,22,114.68048985688988,154.0,17.0,91.99369339803968,59.5,47,293.4203102066316,159.80000000000013,30.0,186.32110050829345,240.0,10,60.986257147604896,60.0,3.0,11.571675302245259,19.200000000000006,39.0,225.3144373941951,273.0,11.0,58.22678664491446,81.4,0.0,0.0,0.0,3.0,12.428548573983779,22.200000000000006,0.0,0.0,0.0,5.0,33.36407859211539,25.0,2.0,11.12726650701334,10.0,3.0,17.220131591519092,15.0,2.0,10.96850808266524,14.0,1.0,6.498194945848369,9.0,12.0,52.267001155908964,-24.0,3.0,16.936391688408,-15.0,18.0,101.66846881686642,-36.0,4.0,25.427045393475016,-8.0,44,147.2791718771739,-88.0,1.0,4.96083550913838,-2.0,5.0,23.021492576022148,-20.0,0.0,0.0,0.0,2.0,13.550453141390493,-8.8,1.0,7.228915662650599,-7.0,2.0,14.592274678111579,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.019686343403315,-46.0,0.0,0.0,0.0,18.0,75.37561362571617,-90.0,3.0,4.37158469945355,-15.0,0.0,0.0,0.0,1.0,3.36538461538462,-9.5,0.0,0.0,0.0,35,156.0682242135434,-350.0,2.0,7.7192982456140395,-19.0,0.0,0.0,0.0
201203,1.9926666666666668,39,235.65635716730546,0.0,0.0,0.0,9.0,56.60375075939747,-3.6,10,53.883452489721186,4.0,0.0,0.0,5.0,15.384615384615374,0.0,0.0,0.0,1.0,9.5679012345679,15,98.11305913709623,45.0,4.0,33.16851681290092,13.6,9.0,55.08083140877601,36.0,1.0,5.07131537242472,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.89710610932476,14.0,35,232.91027009474357,140.0,57,343.70118009217424,57.0,68,478.89590731545667,129.2000000000001,57,393.10216904078493,159.60000000000005,2.0,12.33933161953728,10.0,27,155.57291743155858,189.0,0.0,0.0,0.0,33,284.4323143230445,112.20000000000003,3.0,18.50538854225755,24.0,13,78.33513844053397,78.0,6.0,21.52386426057416,38.4,13.0,74.4828622290037,91.0,8.0,68.28904708549332,59.2,1.0,8.46473029045643,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.99766375356926,10.0,12.0,71.4511269241371,60.0,0.0,0.0,0.0,5.0,31.066647468564764,35.0,0.0,0.0,0.0,5.0,28.1389110286883,-10.0,0.0,0.0,0.0,3.0,21.654748762679628,-6.0,8.0,52.54939721823165,-16.0,6,32.20921195601946,-12.0,0.0,0.0,0.0,5.0,22.326085527015906,-20.0,0.0,0.0,0.0,6.0,29.153805332188725,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.47633326194046,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,53.32016161048871,-75.0,0.0,0.0,0.0,2.0,8.450704225352121,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,29,152.0260144151489,-290.0,0.0,0.0,0.0,0.0,0.0,0.0
