MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,tone_count_27,goldstein_27,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_56,tone_count_56,goldstein_56,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_86,tone_count_86,goldstein_86,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_101,goldstein_101,event_count_104,tone_count_104,goldstein_104,event_count_105,tone_count_105,goldstein_105,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_127,tone_count_127,goldstein_127,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_145,tone_count_145,goldstein_145,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_164,tone_count_164,goldstein_164,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_195,tone_count_195,goldstein_195,event_count_202,tone_count_202,goldstein_202
200811,2.1555,23,152.96505014277318,0.0,0.0,0.0,1.0,5.439330543933059,-0.4,6.0,43.87581678735386,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.5179152771411,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.308921243126157,10.2,0.0,0.0,0.0,2.0,15.310013262599465,8.0,0.0,0.0,0.0,12.0,85.79955802374704,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,103.8548566496146,60.0,24,164.0388110645739,24.0,0.0,0.0,0.0,15,89.8552243554204,28.499999999999996,12,71.7156106607998,33.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,61.52776532430679,63.0,0.0,0.0,0.0,9.0,63.66149503855921,30.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,26.0,193.7496770035121,208.0,2.0,10.912343470483,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.474581842137557,33.2,6.0,22.49388753056232,44.4,0.0,0.0,0.0,2.0,14.966777337105599,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.02514309586046,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.89655172413793,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.883817427385889,-2.0,2.0,16.63091112455764,-4.0,9.0,50.549592587171276,-18.0,1.0,7.883817427385889,-2.0,6.0,42.99911317018406,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.767634854771778,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.67677150435771,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,66.52315064338019,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.624633431085041,-10.0
200812,2.16275,29,159.1848742076433,0.0,0.0,0.0,6.0,29.902774528610863,-2.4,10.0,52.63659630783766,4.0,0.0,0.0,0.0,0.0,4.0,22.132751853947358,-8.0,0.0,0.0,0.0,0.0,0.0,22.0,122.66540795053137,66.0,1.0,4.23452768729642,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.476635514018691,-0.3,0.0,0.0,0.0,1.0,4.557640750670241,4.0,31.0,157.35366844348312,124.0,34.0,161.3528712550134,176.79999999999993,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.563816058202487,28.0,5.0,25.86479684252774,20.0,40,252.7241896729976,40.0,0.0,0.0,0.0,19,92.21158447702656,36.09999999999999,15,71.96170327949767,41.99999999999999,0.0,0.0,0.0,3.0,17.707150964812712,15.0,54.0,312.8124229396269,378.0,14.0,68.68000208365892,49.0,4.0,32.53202926820334,13.6,0.0,0.0,0.0,0.0,0.0,0.0,24.0,130.9413485670592,192.0,4.0,17.1797568017288,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0560490580498,21.0,1.0,4.23037716615698,7.4,1.0,4.710144927536231,8.3,2.0,9.773153752395881,14.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.6414122261358,45.0,0.0,0.0,0.0,5.0,35.9940697368915,35.0,0.0,0.0,0.0,3.0,23.305534642188373,30.0,0.0,0.0,0.0,4.0,23.511401407822927,-20.0,0.0,0.0,0.0,0.0,0.0,2.0,4.69550274058766,-10.0,5.0,21.684478025094748,-10.0,7.0,33.816886255721286,-14.0,9.0,51.43395130432771,-18.0,0.0,0.0,0.0,3.0,11.739887552504909,-12.0,0.0,0.0,0.0,2.0,13.810006937911695,-10.0,0.0,0.0,0.0,8.0,39.14373088685016,-35.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8299484542454203,-7.5,0.0,0.0,0.0,3.0,12.691131498470938,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.274734243679363,-20.0,10.0,33.349886270787174,-50.0,0.0,0.0,0.0,15.0,53.728200127899036,-135.0,8.0,35.68442532063638,-72.0,2.0,7.48940228910555,-19.5,1.0,5.24737631184408,-10.0,44,198.94489311246534,-440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.56083086053412,-10.0,0.0,0.0,0.0
200901,2.17,46,213.76089400479125,1.0,5.34801415650806,-0.1,13.0,54.51359454681161,-5.2,10.0,53.43760892296964,4.0,1.0,5.1102204408817595,0.0,0.0,4.0,23.50203832964578,-8.0,7.0,44.03369053262764,0.0,0.0,0.0,36.0,206.0791641122324,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.953675191796599,-0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,225.16589328782862,233.99999999999986,1.0,3.49708818635608,4.5,1.0,2.31833403364019,5.2,0.0,0.0,0.0,10.0,55.831715514669426,40.0,47,260.99197594050565,47.0,0.0,0.0,0.0,34,185.809598484125,64.59999999999998,33,188.02348078179986,92.39999999999996,4.0,31.359738668844443,10.0,4.0,31.359738668844443,20.0,10.0,45.98329024148268,70.0,4.0,33.4576471122,14.0,33.0,202.87559661168171,112.20000000000003,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53.47099705723985,80.0,2.0,6.88264938633729,12.0,1.0,6.312548113933799,6.4,2.0,11.22124433600557,14.8,0.0,0.0,0.0,2.0,13.258739741874841,14.8,10.0,48.544668127915536,82.99999999999999,9.0,28.82741814120814,66.6,0.0,0.0,0.0,0.0,0.0,0.0,23.0,97.05569490549637,115.0,0.0,0.0,0.0,4.0,17.205603539077302,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.41029636678708,-24.0,5.0,28.79562900615309,-25.0,2.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.94161649401272,-20.0,17.0,81.81815340699403,-34.0,16.0,58.70937528419164,-32.0,10.0,41.55255951127025,-20.0,13.0,82.555882213877,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.89863615349052,-4.4,0.0,0.0,0.0,3.0,16.0730593607306,-19.5,2.0,16.58887150489817,-15.0,1.0,6.375,-7.2,5.0,28.71541602792172,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49.92351151625046,-60.0,4.0,19.773875914952928,-20.0,7.0,26.377312606073726,-63.0,22.0,95.31979452138084,-198.0,0.0,0.0,0.0,1.0,3.9024390243902403,-10.0,90,448.19594236428605,-900.0,3.0,16.377180060096947,-28.5,15.0,74.43359476916841,-150.0,0.0,0.0,0.0,7.0,38.677007719477245,-70.0
200902,2.1751666666666667,15,68.95533492451011,0.0,0.0,0.0,11.0,62.01457614491393,-4.4,9.0,41.599032670822844,3.6,1.0,5.231235784685371,0.0,0.0,4.0,17.502133707512918,-8.0,0.0,0.0,0.0,0.0,0.0,22.0,117.362814089201,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.681633860665862,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8585209003215404,4.0,24.0,120.46483955166599,124.80000000000004,0.0,0.0,0.0,4.0,14.12171589066142,20.8,0.0,0.0,0.0,13.0,66.02520421534231,52.0,29,100.78468821358138,29.0,0.0,0.0,0.0,36,179.93425703509342,68.39999999999999,36,184.9786372945902,100.79999999999994,0.0,0.0,0.0,1.0,3.7275246119973797,5.0,9.0,57.69096191710902,63.0,6.0,34.673372954375075,21.0,21.0,112.18355251591429,71.39999999999998,0.0,0.0,0.0,3.0,20.26922775908141,21.0,8.0,45.90091786455472,64.0,8.0,34.3330040809685,48.0,0.0,0.0,0.0,2.0,9.94785286137513,14.8,5.0,34.181034482758626,35.0,5.0,30.268691588785053,37.0,0.0,0.0,0.0,4.0,24.957527708114213,29.6,0.0,0.0,0.0,1.0,3.5971223021582697,7.0,10.0,53.899474460569536,50.0,1.0,5.463024650233179,5.0,2.0,8.06529820591563,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.30216675451572,-10.0,2.0,7.097028495143401,-10.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.02903406997105,-12.0,2.0,4.8924772304663495,-4.0,16.0,78.8287639491197,-32.0,4.0,18.35633430016232,-8.0,3.0,22.752775215234145,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.756796544761762,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.18038528896672,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.903498531960812,-20.0,5.0,28.41768108533545,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43.457367054826,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,123,577.4471848104499,-1230.0,2.0,7.135169414785969,-19.0,5.0,41.78081933055082,-50.0,0.0,0.0,0.0,1.0,6.23781676413255,-10.0
200903,2.180333333333333,23,119.14188985107627,0.0,0.0,0.0,4.0,17.51629359262515,-1.6,3.0,12.02082163194642,1.2000000000000002,0.0,0.0,0.0,0.0,3.0,14.725530917087202,-6.0,0.0,0.0,0.0,0.0,0.0,13.0,64.5746823312234,39.0,2.0,15.909090909090901,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.187840025105631,12.0,2.0,10.5515587529976,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,95.19186982121431,21.0,0.0,0.0,0.0,20,128.56909236174624,37.99999999999999,20,129.40311416441926,55.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.029425214696523,42.0,5.0,22.15956242905736,17.5,14.0,89.75480659505621,47.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.968852858710235,48.0,7.0,20.77580304672793,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.1854684512428,7.4,3.0,15.654524259417288,24.9,2.0,9.521813506134519,14.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.56090675306726,25.0,0.0,0.0,0.0,2.0,10.09553332920693,14.0,0.0,0.0,0.0,6.0,38.14129257966452,57.0,10.0,48.03084530732879,-20.0,5.0,23.738963458375483,-25.0,0.0,0.0,2.0,5.4199520290456995,-10.0,0.0,0.0,0.0,9.0,54.25968255917897,-18.0,15.0,79.42825638050181,-30.0,3.0,12.53782211447432,-6.0,1.0,3.13837375178317,-2.0,5.0,32.237951268327464,-20.0,2.0,9.2526690391459,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,38.041817696587536,-35.2,2.0,8.746058927480838,-14.0,0.0,0.0,0.0,10.0,32.87409087736253,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.76175548589342,-9.2,0.0,0.0,0.0,4.0,21.155259232991266,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.801973565954151,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,100,430.2948586356111,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200904,2.1855,26,162.24576021665848,0.0,0.0,0.0,0.0,0.0,0.0,11.0,63.124815828146026,4.4,0.0,0.0,2.0,11.620803068565431,1.0,4.56273764258555,-2.0,0.0,0.0,0.0,0.0,0.0,18.0,106.874203497996,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.307248852354,12.0,0.0,0.0,0.0,1.0,2.9639175257732004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.233276157804461,5.2,0.0,0.0,0.0,7.0,44.247925390049545,28.0,8,93.0146421474419,8.0,0.0,0.0,0.0,22,118.58456978025544,41.799999999999976,19,97.5911427824562,53.19999999999998,4.0,28.321400159109,10.0,0.0,0.0,0.0,7.0,59.114611888836116,49.0,4.0,17.07988980716252,14.0,25.0,233.2502356775494,85.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.83486238532111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.48890189545721,21.0,2.0,10.43627031650984,14.8,1.0,5.63139931740614,8.3,4.0,12.939539647507221,29.6,0.0,0.0,0.0,1.0,4.76809063756272,7.0,7.0,28.616505797508232,35.0,1.0,3.75586854460094,5.0,4.0,23.48627937829152,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.21813515825492,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.721550313119481,-8.0,5.0,27.26105430265675,-10.0,7.0,38.662416926062775,-14.0,4.0,27.764923646459962,-8.0,9.0,50.382183277802184,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.115384615384606,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.233276157804461,-4.0,1.0,3.3333333333333304,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.075787698054109,-27.6,0.0,0.0,0.0,4.0,24.068473582896377,-20.0,0.0,0.0,0.0,4.0,13.03030303030304,-36.0,8.0,23.77391251203341,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,71,299.09963655720236,-710.0,3.0,14.739884393063582,-28.5,3.0,18.10599106541827,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
200905,2.1906666666666665,31,161.80600513638996,0.0,0.0,0.0,11.0,65.87331501426183,-4.4,1.0,9.347714432460188,0.4,7.0,30.785698066563288,1.0,3.80952380952381,4.0,16.933830340200902,-8.0,0.0,0.0,0.0,0.0,0.0,35.0,197.50853416580443,105.0,5.0,27.12755989827332,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.25472928897585,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.6344806225112,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,127.76747857020962,100.0,24,120.83464520340405,24.0,0.0,0.0,0.0,15,91.52601177528312,28.499999999999996,11,63.328283381888504,30.800000000000004,7.0,46.99633104285219,17.5,0.0,0.0,0.0,20.0,119.61805760126579,140.0,7.0,42.14442953266665,24.5,9.0,66.38595386649878,30.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,26.0,143.92807262714217,208.0,1.0,8.070175438596491,6.0,10.0,31.8821576874321,63.99999999999999,0.0,0.0,0.0,4.0,22.297178408427392,28.0,2.0,12.42652903023226,14.8,2.0,8.04678834324897,16.6,1.0,8.070175438596491,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.62842574888464,5.0,0.0,0.0,0.0,4.0,22.17973231357552,28.0,0.0,0.0,0.0,2.0,10.972222222222225,19.0,5.0,24.344719119407053,-10.0,2.0,14.935822637106181,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.70370419497953,-8.0,3.0,13.41673031792058,-6.0,8.0,34.658875449814246,-16.0,4.0,27.89327513926013,-8.0,10.0,63.53254808745065,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.532986738054953,-13.2,2.0,9.00750625521268,-14.0,0.0,0.0,0.0,3.0,12.1956219342558,-22.5,0.0,0.0,0.0,10.0,46.519442665652534,-72.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.91047018176356,-18.4,0.0,0.0,0.0,4.0,17.35537190082644,-20.0,1.0,1.6806722689075602,-5.0,6.0,21.19599354232527,-54.0,9.0,42.09635694538716,-81.0,6.0,30.14772701176764,-60.0,0.0,0.0,0.0,130,591.3274644597477,-1300.0,0.0,0.0,0.0,1.0,1.72413793103448,-10.0,3.0,8.395531618499843,-30.0,5.0,25.350125812367335,-50.0
200906,2.1958333333333333,26,170.7742195712106,0.0,0.0,0.0,3.0,16.11510791366906,-1.2000000000000002,12.0,75.74523262273105,4.8,2.0,8.87573964497042,2.0,8.605341246290799,2.0,10.384615384615381,-4.0,0.0,0.0,7.0,48.333333333333314,23.8,20.0,97.02121319985285,60.0,2.0,13.01204819277108,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4230343300110695,4.0,0.0,0.0,0.0,4.0,22.65663419846047,16.0,1.0,5.2401569201374105,5.2,0.0,0.0,0.0,2.0,10.309278350515461,10.4,0.0,0.0,0.0,10.0,61.302892474791754,40.0,11,71.55609326556514,11.0,0.0,0.0,0.0,29,143.3662660821388,55.09999999999998,27,123.2130454738572,75.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.75147928994084,28.0,13.0,52.08174333049985,45.5,37.0,250.11460920181258,125.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.77832930313148,56.0,2.0,8.87573964497042,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.18154888582202,14.0,1.0,5.10396975425331,7.4,0.0,0.0,0.0,7.0,39.63026414399549,51.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.059816399505614,20.0,0.0,0.0,0.0,8.0,29.93950714283276,56.0,2.0,16.66666666666666,18.0,19.0,75.65649320580174,189.0,2.0,5.8455114822547,-4.0,1.0,3.82513661202186,-5.0,2.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.84496911665286,-22.0,2.0,10.54435483870968,-4.0,6.0,34.463106317007664,-12.0,1.0,7.67634854771784,-2.0,1.0,8.40336134453782,-4.0,0.0,0.0,0.0,1.0,3.0864197530864197,-5.0,0.0,0.0,0.0,2.0,11.346788030548689,-8.8,3.0,18.0271232483578,-21.0,0.0,0.0,0.0,1.0,8.33333333333333,-7.5,0.0,0.0,0.0,2.0,11.54499151103566,-14.4,3.0,20.147814910025694,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.29332504186486,-55.2,4.0,23.4375,-20.0,3.0,12.46622523183668,-15.0,0.0,0.0,0.0,8.0,21.542730974140643,-72.0,3.0,17.64421419744512,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,105,456.2655691622242,-1050.0,4.0,26.087469088077718,-38.0,4.0,18.181818181818198,-40.0,7.0,15.75079448311312,-70.0,0.0,0.0,0.0
200907,2.201,27,141.17768796668187,0.0,0.0,0.0,1.0,2.06611570247934,-0.4,2.0,11.120753051919401,0.8,2.0,8.48484848484848,0.0,0.0,1.0,4.0,-2.0,4.0,21.09780383137464,1.0,5.382436260623231,3.4,5.0,26.15091147424699,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.77319587628866,-0.3,0.0,0.0,0.0,1.0,7.464607464607461,4.0,9.0,71.29683361547886,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.851610775781744,36.0,4,18.04123711340208,4.0,0.0,0.0,0.0,21,118.68658432509609,39.899999999999984,20,109.05243711892851,55.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.472275334608018,14.0,0.0,0.0,0.0,14.0,71.73093664144766,47.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,42.212862670540474,63.0,8.0,46.588249210020415,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.79855592129445,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.09688174311278,60.0,3.0,12.71287128712872,-6.0,1.0,8.66983372921615,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,55.60571895794396,-20.0,8.0,41.398679340902575,-16.0,1.0,4.21216848673947,-2.0,1.0,7.590759075907591,-2.0,5.0,31.08989826017184,-20.0,0.0,0.0,0.0,1.0,4.21216848673947,-5.0,2.0,9.47136563876652,-10.0,3.0,15.374674655465892,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.75856023931679,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.21216848673947,-5.0,1.0,5.71923743500867,-5.0,0.0,0.0,0.0,2.0,8.68849930123548,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0777601776068,-80.0,7.0,28.748757155076753,-66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200908,2.206166666666667,66,266.28699138974315,0.0,0.0,0.0,7.0,46.99455831549318,-2.8,8.0,45.727769770161885,3.2,0.0,0.0,0.0,0.0,2.0,9.06580211335255,-4.0,3.0,30.0405953991882,6.0,40.00000000000002,20.4,17.0,89.9554839914147,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7228915662650595,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.86995432373467,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.489675516224179,10.4,2.0,6.5217391304347805,14.0,26.0,139.37943211230834,104.0,26,123.66667167001802,26.0,10.0,21.76895433970422,10.0,45,230.90906558928086,85.50000000000003,45,230.026587318627,125.99999999999993,0.0,0.0,0.0,1.0,8.5,5.0,20.0,74.4640931133549,140.0,0.0,0.0,0.0,19.0,113.9051648011418,64.59999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.17176730132604,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.7606574216742,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.124039268982699,37.0,0.0,0.0,0.0,1.0,4.74951203643461,7.0,17.0,59.389059776776904,85.0,0.0,0.0,0.0,4.0,17.82300382509344,28.0,0.0,0.0,0.0,2.0,6.489675516224179,18.0,7.0,43.26313617782599,-14.0,2.0,9.32619145729473,-10.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.97881875953415,-10.0,16.0,79.92949287909424,-32.0,15.0,85.20601802820919,-30.0,1.0,9.14285714285714,-2.0,8.0,41.71283562852553,-32.0,0.0,0.0,0.0,1.0,5.9076262083780895,-5.0,0.0,0.0,0.0,2.0,14.15094339622642,-8.8,1.0,3.125,-7.0,1.0,7.02720207253886,-6.5,1.0,4.2249643736235205,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.880076762998673,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.647902627851103,-20.0,16.0,77.91637627145094,-80.0,0.0,0.0,0.0,3.0,10.4543231285711,-27.0,11.0,53.09822913060003,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,218,679.9232506634414,-2180.0,0.0,0.0,0.0,5.0,18.79740457889714,-50.0,0.0,0.0,0.0,7.0,34.839699826124125,-70.0
