MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201009,2.147666666666667,99,549.1327018824809,3.0,9.76079786538483,-0.30000000000000004,14,79.42526606170573,-5.6000000000000005,18,98.52841479360683,7.200000000000002,4.0,21.746629421982842,3.0,10.3120932962462,1.0,3.8,-2.0,5.0,44.450871261463185,0.0,0.0,0.0,68,451.84963467404174,204.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.57785648694744,17.0,1.0,5.14705882352941,-0.3,2.0,7.4235807860262,8.0,12.0,83.0013108245184,48.0,2.0,13.68653421633554,10.4,1.0,8.25555804237541,4.5,3.0,21.148187287657528,15.6,0.0,0.0,0.0,30.0,191.75502514514733,120.0,90,535.2979449836055,90.0,0.0,0.0,0.0,95,530.5871632437521,180.5000000000002,88,482.3018404468048,246.40000000000026,0.0,0.0,0.0,36.0,206.2100465000901,252.0,12.0,82.65268471226628,42.0,22.0,161.41367029263415,74.79999999999998,1.0,2.8549962434259997,7.0,4.0,22.44253934554854,32.0,25.0,153.2381681378086,150.0,7.0,25.89611642454152,44.8,15.0,108.4634596427583,105.0,5.0,30.19423264139666,37.0,0.0,0.0,0.0,2.0,9.54233409610984,14.8,9.0,54.766309653781846,45.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.172271321120355,77.0,1.0,4.31726907630522,10.0,18,79.82371612728527,-36.0,7.0,41.26494067323981,-35.0,0.0,0.0,0.0,13.0,78.11762774487538,-26.0,5.0,26.14524542170566,-10.0,10,45.201018024155466,-20.0,3.0,19.3661460659334,-6.0,21.0,120.73615387023105,-84.0,2.0,15.625,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.14705882352941,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0,3.0,18.798492383709352,-27.6,1.0,0.995024875621891,-5.0,14,53.73111512493585,-70.0,2.0,7.49324350650501,-10.0,1.0,2.5948103792415202,-9.0,4.0,10.45285622467514,-39.5,0.0,0.0,0.0,54,250.57818517396498,-540.0,4.0,24.71895384124879,-38.0,13.0,52.003475506484136,-130.0
201010,2.145,110,502.4549858775251,7.0,23.05241112694528,-0.7,17,115.70780905078426,-6.8000000000000025,16,87.87877653095406,6.400000000000001,8.0,57.437376494010714,4.0,19.17237442922375,6.0,24.50655106439661,-12.0,1.0,8.30670926517572,1.0,7.253886010362691,3.4,31,198.2349002099609,93.0,3.0,26.051560379918584,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.2926880598956,36.0,2.0,10.3225806451613,10.4,0.0,0.0,0.0,1.0,5.16129032258065,5.2,0.0,0.0,0.0,26.0,142.15613982811007,104.0,48,266.1275967334657,48.0,0.0,0.0,0.0,57,308.1267386982558,108.30000000000008,48,254.15950854068345,134.39999999999995,0.0,0.0,0.0,19.0,117.81986594773716,133.0,3.0,20.14576576354375,10.5,28.0,212.5957980882772,95.20000000000002,8.0,48.110383909330324,56.0,0.0,0.0,0.0,10.0,48.50169513460211,60.0,5.0,19.023664106859513,32.0,8.0,74.85645873871339,56.0,10.0,81.4972081153273,74.0,0.0,0.0,0.0,1.0,5.85457979225685,7.4,8.0,56.04722100518818,40.0,0.0,0.0,0.0,2.0,17.38608676679152,10.0,11.0,68.93777703795385,77.0,1.0,2.9158383035122597,10.0,12,59.646858906014955,-24.0,7.0,34.513559090336855,-35.0,3.0,22.39563988083957,-15.0,19.0,87.50838908732632,-38.0,4.0,17.750962752176854,-8.0,13,41.40102627171921,-26.0,5.0,21.18731130084379,-10.0,13.0,79.17582183158072,-52.0,2.0,7.23192019950124,-8.0,2.0,7.651808812225699,-10.0,3.0,15.35170724725266,-15.0,7.0,37.04821433146565,-30.8,2.0,5.521885521885519,-14.0,1.0,2.9840848806366003,-6.5,4.0,12.25147347740668,-16.0,0.0,0.0,2.0,7.9155672823219,-18.4,5.0,17.299034293460974,-25.0,30,117.2973445084586,-150.0,2.0,10.6508875739645,-10.0,5.0,15.062109250868518,-45.0,12.0,37.438949098844645,-115.0,2.0,4.66321243523316,-20.0,74,247.4993791517153,-740.0,7.0,36.724662511518,-66.5,22.0,65.7484061206522,-220.0
201011,2.142333333333333,156,707.9737502575208,2.0,6.52361337292845,-0.2,8,36.76778097586382,-3.2,29,160.28579306104868,11.600000000000005,8.0,36.72133435248328,3.0,21.87675542847956,4.0,13.25757575757576,-8.0,14.0,67.37376184759583,11.0,68.44731738849389,37.39999999999999,67,406.8526993988169,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.89557356612567,32.0,20.0,124.36210025857292,80.0,3.0,33.4977683814893,15.6,3.0,22.50466742321632,13.5,5.0,24.549780114864173,26.0,2.0,15.721573663904849,14.0,90.0,511.25420492278715,360.0,139,742.7190652163292,139.0,2.0,9.615384615384619,2.0,109,548.0932664219964,207.1000000000004,111,577.3786514247565,310.8000000000005,0.0,0.0,0.0,22.0,125.62678924761823,154.0,9.0,58.8515021519052,31.5,49.0,395.3485445594357,166.6000000000001,2.0,9.9290780141844,14.0,0.0,0.0,0.0,14.0,71.82021855641146,84.0,1.0,4.64285714285714,6.4,9.0,57.37748516100884,63.0,7.0,54.4218074024196,51.8,2.0,15.54792061611691,16.6,1.0,6.36363636363636,7.4,12.0,55.560868130747025,60.0,0.0,0.0,0.0,3.0,17.28554820214536,15.0,14.0,73.68892139449338,98.0,4.0,13.96963050335312,39.0,8,38.25997763357358,-16.0,9.0,46.73525367045637,-45.0,1.0,6.10806577916993,-5.0,12.0,63.98058364129772,-24.0,19.0,79.79384103440643,-38.0,24,106.53103707117704,-48.0,13.0,57.393071657645436,-26.0,18.0,92.90054404666594,-72.0,1.0,3.25112107623318,-4.0,1.0,6.888361045130639,-5.0,1.0,2.9058116232464903,-5.0,2.0,17.54000747201219,-8.8,0.0,0.0,0.0,8.0,40.60255552946175,-52.0,5.0,19.745054263736773,-20.0,1.0,-4.0,9.0,43.05988298925339,-82.80000000000003,3.0,15.764381049211051,-15.0,30,108.75081716032093,-150.0,1.0,5.49019607843137,-5.0,3.0,15.4155421973615,-27.0,2.0,6.185528055922919,-19.0,3.0,9.729729729729721,-30.0,45,163.27768757711382,-450.0,1.0,5.45645330535152,-9.5,20.0,73.73908951341593,-200.0
201012,2.139666666666667,75,412.36067646749666,1.0,4.447439353099731,-0.1,11,56.67452919161912,-4.4,12,72.9365443537576,4.8,8.0,34.25908675995364,7.0,32.12932512575374,9.0,45.017606169227136,-18.0,3.0,15.72707078474092,0.0,0.0,0.0,38,228.44685161746142,114.0,7.0,26.423358732658702,23.8,2.0,16.05442176870748,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.08505902745726,4.0,6.0,39.51774145571146,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.06336396909048,20.8,0.0,0.0,0.0,25.0,119.54236255924937,100.0,31,168.48114740411208,31.0,4.0,20.94240837696336,4.0,49,275.46744274074064,93.10000000000008,47,261.27560732113045,131.59999999999994,0.0,0.0,0.0,14.0,60.80016780560046,98.0,4.0,13.630184491607721,14.0,30.0,183.53149781603503,102.00000000000004,0.0,0.0,0.0,14.0,110.72202459111742,112.0,6.0,32.44783214258435,36.0,1.0,5.464480874316941,6.4,3.0,18.804404404404398,21.0,1.0,15.7012195121951,7.4,0.0,0.0,0.0,2.0,4.51127819548872,14.8,8.0,50.64415722691906,40.0,2.0,9.03225806451612,10.0,1.0,5.69105691056911,5.0,15.0,94.31507499540892,105.0,1.0,8.02721088435374,10.0,20,96.33574332911718,-40.0,1.0,12.6567844925884,-5.0,0.0,0.0,0.0,18.0,101.8153715305254,-36.0,8.0,35.45334202666519,-16.0,27,108.7788098685277,-54.0,3.0,20.01484780994804,-6.0,9.0,48.99663707201592,-36.0,0.0,0.0,0.0,1.0,3.2258064516129,-5.0,2.0,10.47120418848168,-10.0,1.0,4.6440824834985195,-4.4,2.0,6.916426512968299,-14.0,0.0,0.0,0.0,5.0,22.175589731986904,-20.0,0.0,0.0,1.0,3.1358885017421603,-9.2,4.0,17.05669534516977,-20.0,78,303.7683467896572,-390.0,4.0,22.89478715478993,-20.0,4.0,15.81486676016829,-36.0,3.0,13.213213213213198,-27.0,0.0,0.0,0.0,18,103.39836597143427,-180.0,1.0,13.333333333333302,-9.5,12.0,34.31652526114341,-120.0
201101,2.137,33,173.40339887612015,0.0,0.0,0.0,9,49.25171545100483,-3.6,8,61.399972618323936,3.2,4.0,13.512986602168613,18.0,78.32928264046026,2.0,5.46594982078853,-4.0,0.0,0.0,0.0,0.0,0.0,25,149.15697337074673,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.62566844919786,3.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.95815345295095,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.41593814745567,10.4,0.0,0.0,0.0,16.0,90.90961987391724,64.0,48,268.9497097187828,48.0,0.0,0.0,0.0,50,262.7308081834869,95.00000000000004,42,232.7688329544593,117.59999999999992,3.0,13.478584661529156,15.0,139.0,1536.734294639368,973.0,12.0,62.013745513890726,42.0,18.0,188.7403301689803,61.19999999999998,0.0,0.0,0.0,9.0,57.00457494059002,72.0,3.0,17.0036965329586,18.0,2.0,17.42450538007631,12.8,14.0,164.12228601021613,98.0,2.0,22.61490569492765,14.8,0.0,0.0,0.0,1.0,7.10382513661202,7.4,1.0,4.82758620689655,5.0,1.0,5.08474576271187,5.0,1.0,4.291044776119399,5.0,3.0,14.80169340463458,21.0,0.0,0.0,0.0,6,23.53131304378321,-12.0,2.0,12.07386363636364,-10.0,1.0,3.7593984962406,-5.0,10.0,55.91682267235999,-20.0,8.0,38.44037835913422,-16.0,16,60.239605541815024,-32.0,2.0,13.290239172592107,-4.0,9.0,43.32457900018915,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.01014510082733,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.42230388820834,-8.0,1.0,-4.0,0.0,0.0,0.0,9.0,37.047147238230046,-45.0,44,183.58618780765084,-220.0,1.0,4.81927710843374,-5.0,2.0,6.95110756204814,-18.0,2.0,9.61839902851941,-18.5,12.0,65.3091362388394,-120.0,42,172.77341663358433,-420.0,2.0,5.06329113924051,-19.0,36.0,148.76932801221585,-360.0
201102,2.1283333333333334,31,161.24262036215484,0.0,0.0,0.0,2,12.45421245421246,-0.8,6,27.802895889991788,2.4,2.0,11.960649736902312,3.0,14.780287977734648,0.0,0.0,0.0,0.0,0.0,3.0,18.84422110552764,10.2,19,119.34494475016663,57.0,1.0,2.95566502463054,3.4,0.0,0.0,0.0,2.0,32.1243523316062,6.8,0.0,0.0,0.0,1.0,8.43706777316736,4.0,6.0,50.8300395256917,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,87.56777737714427,68.0,5,29.627406544486103,5.0,0.0,0.0,0.0,22,119.31837236166254,41.799999999999976,38,203.75694773070484,106.39999999999992,0.0,0.0,0.0,4.0,24.22491344692483,28.0,0.0,0.0,0.0,10.0,68.21954188054801,33.99999999999999,0.0,0.0,0.0,3.0,18.13077865656679,24.0,4.0,24.60405897867237,24.0,5.0,31.67599344838355,32.0,0.0,0.0,0.0,5.0,33.509233493994216,37.0,1.0,8.46914121861789,8.3,1.0,5.35714285714285,7.4,7.0,47.288783313136385,35.0,0.0,0.0,0.0,2.0,13.240418118466899,10.0,9.0,64.12867536965022,63.0,0.0,0.0,0.0,9,41.52105440361476,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.212973437712115,-12.0,1.0,8.62068965517241,-2.0,9,32.27993169991952,-18.0,0.0,0.0,0.0,10.0,49.6317158329593,-40.0,1.0,4.85436893203883,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,72.36677351187862,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,175.7404880659138,-195.0,0.0,0.0,0.0,1.0,4.08163265306122,-9.0,4.0,20.469572498727487,-37.5,0.0,0.0,0.0,16,72.90179102564859,-160.0,3.0,12.154592691201104,-28.5,9.0,35.97814578662731,-90.0
201103,2.119666666666667,34,206.6807083669112,0.0,0.0,0.0,9,56.99938277481776,-3.6,4,29.50698088682715,1.6,0.0,0.0,3.0,18.06922506367691,0.0,0.0,0.0,1.0,6.408023735810111,0.0,0.0,0.0,13,80.80387185830182,39.0,1.0,6.24,3.4,1.0,8.09061488673139,3.2,0.0,0.0,0.0,1.0,7.28021978021978,-0.3,0.0,0.0,0.0,5.0,33.294168470814036,20.0,1.0,6.4661654135338305,5.2,2.0,19.58456973293768,9.0,1.0,5.35714285714286,5.2,1.0,5.45112781954887,7.0,26.0,181.57399360151348,104.0,54,404.9663119301151,54.0,4.0,9.62740840312962,4.0,38,250.17906967316242,72.19999999999997,36,237.084610861393,100.79999999999994,4.0,35.50854229291122,20.0,7.0,68.04975193939076,49.0,1.0,8.06317539484622,3.5,17.0,157.57083883793683,57.79999999999998,1.0,2.53164556962025,7.0,5.0,39.175101417298535,40.0,13.0,110.72074955386904,78.0,6.0,28.26052993375829,38.4,0.0,0.0,0.0,3.0,20.098550142976283,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.87573964497041,5.0,2.0,18.55670103092784,10.0,0.0,0.0,0.0,14.0,88.01213152393558,98.0,0.0,0.0,0.0,4,35.73205772355307,-8.0,4.0,22.92600008129315,-20.0,0.0,0.0,0.0,1.0,7.039337474120081,-2.0,7.0,44.44895717174678,-14.0,16,69.59780248850062,-32.0,1.0,4.5045045045045,-2.0,10.0,55.5152561210603,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.181818181818189,-15.0,4.0,24.42326004386669,-17.6,1.0,3.5805626598465494,-7.0,0.0,0.0,0.0,1.0,6.66666666666667,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,12.633546256582962,-20.0,17,72.74821170657322,-85.0,0.0,0.0,0.0,4.0,14.572517606156461,-36.0,3.0,16.12567685937251,-29.5,2.0,10.24349286314022,-20.0,33,182.28028721850717,-330.0,3.0,21.840659340659343,-28.5,5.0,36.66900749063669,-50.0
201104,2.111,31,180.411982361656,1.0,4.8689138576779,-0.1,7,54.223668135798256,-2.8,2,15.13229953306048,0.8,3.0,15.93167752320142,1.0,2.27171985815603,1.0,3.7542662116041,-2.0,3.0,7.38636363636364,4.0,20.59163059163058,13.6,27,161.23554853530368,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.218329684078814,-0.6,0.0,0.0,0.0,9.0,57.12119693270933,36.0,4.0,26.817447495961236,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,124.7969759030445,84.0,50,361.22772148369535,50.0,0.0,0.0,0.0,47,252.71538596495515,89.30000000000004,49,292.2733174140401,137.19999999999996,1.0,4.01146131805158,5.0,16.0,96.54015058758242,112.0,3.0,19.86939636378386,10.5,20.0,155.3125911154825,67.99999999999999,0.0,0.0,0.0,2.0,16.98699830412665,16.0,17.0,120.4418922229593,102.0,5.0,23.20357868807461,32.0,4.0,28.43224096430279,28.0,7.0,40.402579656247724,51.8,0.0,0.0,0.0,1.0,8.49478390461997,7.4,7.0,45.7160519542649,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.32301862122374,42.0,0.0,0.0,0.0,7,26.821299165678052,-14.0,4.0,23.450235624102,-20.0,1.0,2.1276595744680904,-5.0,4.0,31.63349547776712,-8.0,10.0,56.879273464649145,-20.0,4,19.75268893835295,-8.0,4.0,20.18622146055198,-8.0,10.0,62.3275478519625,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.14285714285714,-5.0,5.0,35.380716134047496,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.391943734015342,-46.0,2.0,8.648531452358931,-10.0,16,57.31168915787666,-80.0,6.0,18.011066091811422,-30.0,4.0,16.075275020970018,-36.0,2.0,12.90322580645162,-19.0,0.0,0.0,0.0,15,76.36514234554959,-150.0,1.0,7.9196217494089804,-9.5,4.0,21.642997460932552,-40.0
201105,2.102333333333333,73,416.33913791362585,11.0,49.46499097544531,-1.1,12,73.45756848504078,-4.8,11,53.95998881009874,4.4,4.0,23.37507248542849,6.0,26.141646715438533,9.0,30.274956377495126,-18.0,1.0,10.3448275862069,0.0,0.0,0.0,41,221.7380418890017,123.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.17540597645331,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51.50958330791331,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.77777470412876,15.6,1.0,3.9735099337748303,7.0,17.0,127.69276921317085,68.0,101,512.8368868184932,101.0,0.0,0.0,0.0,83,433.29143179336677,157.70000000000022,73,395.0537320592074,204.40000000000006,0.0,0.0,0.0,40.0,230.14245293529723,280.0,1.0,7.82122905027933,3.5,35.0,272.31275361373275,119.00000000000004,0.0,0.0,0.0,2.0,12.794612794612801,16.0,13.0,75.76193993799089,78.0,4.0,34.079672904136906,25.6,12.0,93.26495996813412,84.0,5.0,34.817839582472374,37.0,1.0,9.206349206349211,8.3,1.0,5.83232077764277,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.62244897959184,15.0,36.0,170.8911616235057,252.0,1.0,5.22682445759369,10.0,13,60.689366336045225,-26.0,9.0,44.43125983523568,-45.0,0.0,0.0,0.0,6.0,41.26427364858851,-12.0,2.0,5.39083557951482,-4.0,35,167.5010119140645,-70.0,3.0,11.57484195333301,-6.0,14.0,95.01506205163493,-56.0,0.0,0.0,0.0,2.0,4.44444444444444,-10.0,0.0,0.0,0.0,4.0,26.769491863831483,-17.6,0.0,0.0,0.0,1.0,11.0192837465565,-6.5,1.0,5.801104972375691,-4.0,0.0,0.0,5.0,27.46179584144906,-46.0,0.0,0.0,0.0,65,270.9060574133102,-325.0,5.0,17.879825036983988,-25.0,3.0,13.66718930323152,-27.0,2.0,10.990338164251211,-20.0,2.0,10.0,-20.0,36,169.56329281886113,-360.0,2.0,11.08274358596076,-19.0,5.0,22.20757268424613,-50.0
201106,2.0936666666666666,53,384.17701064429224,0.0,0.0,0.0,8,53.09492788346678,-3.2,11,79.17470895975055,4.4,2.0,16.488193841184398,6.0,29.00883006687613,1.0,3.4653465346534698,-2.0,0.0,0.0,0.0,0.0,0.0,40,335.29213051299786,120.0,0.0,0.0,0.0,2.0,25.287356321839,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.73075705323839,24.0,1.0,6.59340659340659,5.2,0.0,0.0,0.0,2.0,14.536719286204528,10.4,0.0,0.0,0.0,14.0,109.26791070343702,56.0,20,114.29054687588484,20.0,0.0,0.0,0.0,32,175.94961862492713,60.79999999999998,36,187.12622666495747,100.79999999999994,0.0,0.0,0.0,10.0,70.76013637865638,70.0,5.0,41.21080117055658,17.5,44.0,487.67842343193263,149.6000000000001,0.0,0.0,0.0,1.0,9.144542772861358,8.0,15.0,114.84895995091215,90.0,3.0,14.212291490549042,19.200000000000006,12.0,102.8689243964908,84.0,7.0,59.16393967549512,51.8,2.0,21.098901098901,16.6,3.0,21.729135432283897,22.200000000000006,6.0,35.78093571991358,30.0,0.0,0.0,0.0,1.0,2.38095238095238,5.0,9.0,46.13558861064042,63.0,0.0,0.0,0.0,15,75.16643161291422,-30.0,5.0,42.33663869819486,-25.0,0.0,0.0,0.0,11.0,81.71950579311473,-22.0,2.0,11.99429539875425,-4.0,15,80.34033039342516,-30.0,1.0,3.5714285714285694,-2.0,7.0,49.57575702297154,-28.0,0.0,0.0,0.0,2.0,11.38218927520428,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.35672514619883,-6.5,0.0,0.0,0.0,0.0,0.0,4.0,12.78445761608958,-36.8,5.0,28.224537753352262,-25.0,16,54.618691352282326,-80.0,2.0,7.19916382885465,-10.0,5.0,23.94640501650607,-45.0,2.0,6.417673128319629,-19.0,0.0,0.0,0.0,22,76.10360569226981,-220.0,1.0,5.0874403815580305,-9.5,8.0,30.348352779863127,-80.0
201107,2.085,105,641.2973361919443,0.0,0.0,0.0,18,92.81195787834646,-7.200000000000002,20,110.21193508827943,8.000000000000002,7.0,38.353314718709605,2.0,8.36578400830737,0.0,0.0,0.0,5.0,50.12830970750528,2.0,14.52145214521452,6.8,41,280.7318770977668,123.0,2.0,9.55273871336178,6.8,3.0,21.389433021090422,9.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.46115754990725,36.0,13.0,80.69953601826644,52.0,2.0,11.890913375536922,10.4,0.0,0.0,0.0,2.0,18.976449275362352,10.4,0.0,0.0,0.0,83.0,421.0247321423362,332.0,60,397.0017640433606,60.0,0.0,0.0,0.0,156,841.0484379928661,296.4000000000001,145,711.3089643697659,406.0000000000006,0.0,0.0,0.0,22.0,149.28167576750062,154.0,4.0,25.96794270652203,14.0,64.0,514.8909226758342,217.60000000000028,0.0,0.0,0.0,13.0,71.04213999025778,104.0,57.0,258.7610846208578,342.0,3.0,21.35511191772534,19.200000000000006,12.0,76.77755878139894,84.0,8.0,62.5671899440942,59.2,2.0,9.73159173930061,16.6,2.0,15.808170515097698,14.8,4.0,21.38096627905802,20.0,0.0,0.0,0.0,2.0,20.87797499684882,10.0,8.0,60.14521830009776,56.0,0.0,0.0,0.0,27,111.3358265602835,-54.0,7.0,38.0505630351899,-35.0,0.0,0.0,0.0,10.0,68.91376135629993,-20.0,12.0,81.46001104094748,-24.0,22,103.7421678288159,-44.0,2.0,6.14500442086649,-4.0,25.0,119.74536435663666,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.11384004925771,-10.0,4.0,26.93894198887493,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.69148936170212,-8.0,1.0,-4.0,4.0,18.80764163372858,-36.8,6.0,38.25598267682207,-30.0,17,70.71405812615234,-85.0,0.0,0.0,0.0,9.0,37.613532682088376,-81.0,3.0,10.736206414522488,-28.0,2.0,15.005920777711275,-20.0,16,75.0997197313888,-160.0,1.0,1.8230197677951598,-9.5,3.0,16.047432122662087,-30.0
201108,2.0763333333333334,69,417.0603409746152,1.0,2.2813688212927796,-0.1,11,57.3167193141189,-4.4,18,102.24394243771064,7.200000000000002,4.0,13.156381224084614,4.0,27.82282852938974,1.0,2.4154589371980695,-2.0,3.0,21.426140231449963,0.0,0.0,0.0,51,359.79882932116027,153.0,1.0,3.94160583941606,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.06451612903226,-0.3,2.0,8.708621080958409,8.0,15.0,121.227642613947,60.0,2.0,22.9508196721312,10.4,2.0,13.97237962278612,9.0,3.0,13.411799825156187,15.6,2.0,14.60325525703547,14.0,22.0,146.89987018136293,88.0,57,385.3856508558676,57.0,0.0,0.0,0.0,66,313.78284196927376,125.40000000000013,52,256.3457524865734,145.6,0.0,0.0,0.0,15.0,122.7644629293062,105.0,0.0,0.0,0.0,53.0,428.05377788366263,180.20000000000007,0.0,0.0,0.0,5.0,34.48275862068965,40.0,38.0,235.44913769073483,228.0,3.0,20.19121948880257,19.200000000000006,12.0,112.44128503509356,84.0,14.0,120.43789279940641,103.60000000000002,1.0,5.97014925373134,8.3,3.0,15.845070422535212,22.200000000000006,5.0,31.76122123490544,25.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,31.890417225182446,28.0,0.0,0.0,0.0,34,176.6527410181395,-68.0,6.0,38.49279099165198,-30.0,0.0,0.0,0.0,4.0,20.38932472238288,-8.0,7.0,33.295306642546876,-14.0,13,57.22855877696075,-26.0,0.0,0.0,0.0,11.0,87.70901278737394,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.45161290322581,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.91089108910891,-4.0,0.0,0.0,6.0,23.83351112483569,-55.2,0.0,0.0,0.0,8,41.531826627668956,-40.0,0.0,0.0,0.0,1.0,2.89256198347107,-9.0,5.0,19.28861666756074,-49.5,0.0,0.0,0.0,14,65.55645449538585,-140.0,2.0,11.23110151187906,-19.0,7.0,24.034467742196718,-70.0
