MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_86,tone_count_86,goldstein_86,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201012,2.4204166666666667,64,370.4319831034425,7.0,33.92933954937873,-2.8,23,141.03573431177054,9.200000000000003,2.0,14.33802248098539,3.0,29.05138339920948,4.0,33.759881422924906,-8.0,0.0,0.0,50,292.22007848130636,150.0,0.0,0.0,0.0,4.0,15.7761817858266,-1.2,0.0,0.0,0.0,8.0,65.36781322884127,32.0,1.0,1.44230769230769,5.2,9.0,32.4942021950759,46.8,0.0,0.0,19,133.69523110935677,76.0,363,2403.8318285915425,363.0,39,250.33010701901702,74.1,35,230.71351621995044,97.99999999999994,51.0,283.8059143884948,255.0,9.0,65.13540405503676,63.0,5.0,38.1478823125084,17.5,44,316.49350490020544,149.6000000000001,55.0,379.7520891294636,440.0,12.0,67.69759579711383,72.0,3.0,19.5076483744708,19.200000000000006,0.0,0.0,0.0,5.0,34.40882684743368,37.0,20.0,77.04823251231322,166.00000000000003,0.0,0.0,0.0,16.0,89.80731740543102,136.0,0.0,0.0,0.0,3.0,18.278466022955,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,88.11138585779847,161.0,1.0,2.88461538461538,9.0,2.0,19.36758893280632,18.0,0.0,0.0,0.0,18.0,111.01710208018444,-90.0,9.0,36.4435642098249,-18.0,4.0,22.407291011942192,-8.0,25.0,107.3312919217185,-50.0,3.0,11.891733437561081,-6.0,12.0,74.48390711124084,-48.0,3.0,13.95348837209301,-15.0,12.0,74.9210934688326,-52.79999999999999,3.0,21.889479588352927,-21.0,3.0,13.82113821138211,-19.5,0.0,0.0,0.0,6.0,32.73405345337683,-43.2,0.0,0.0,0.0,2.0,8.40336134453782,-16.0,0.0,0.0,0.0,6.0,19.88778900264426,-30.0,36,135.07293136700986,-180.0,0.0,0.0,0.0,1.0,7.415764382676151,-9.0,0.0,0.0,0.0,48,224.80033189283253,-480.0,2.0,7.5629516442237295,-19.0,9.0,25.38400139383335,-90.0
201101,2.4130000000000003,35,159.65591648998694,9.0,51.12526799933009,-3.6,7,25.1463571289049,2.8,12.0,53.704139575649826,0.0,0.0,1.0,8.56481481481481,-2.0,1.0,3.125,23,151.73314336259034,69.0,5.0,32.714717243689215,17.0,0.0,0.0,0.0,4.0,26.998081085935198,16.0,3.0,19.844961240310088,12.0,1.0,3.68663594470046,5.2,0.0,0.0,0.0,0.0,0.0,23,129.20142050902086,92.0,39,205.11645264532575,39.0,28,171.89964780313355,53.19999999999998,25,137.25018778912792,69.99999999999997,1.0,7.8350515463917505,5.0,12.0,70.05531246696883,84.0,6.0,37.02485267653681,21.0,16,134.5156221199545,54.399999999999984,13.0,91.76964072108427,104.0,29.0,254.00823808057467,174.0,3.0,16.88383796846793,19.200000000000006,18.0,162.99050179022277,126.0,3.0,25.53972643946978,22.200000000000006,17.0,126.20026255902368,141.1,2.0,10.61624403615469,14.8,7.0,64.96039846231263,59.5,1.0,4.089219330855021,7.0,2.0,10.31165151694015,10.0,0.0,0.0,0.0,3.0,17.587628409626802,15.0,1.0,5.84415584415584,7.0,3.0,25.33069697391214,27.0,11.0,35.34380959175472,110.0,1.0,3.9735099337748303,-2.0,1.0,5.50847457627119,-5.0,6.0,26.725593801985358,-12.0,2.0,4.66785328883674,-4.0,6.0,14.643858345147024,-12.0,3.0,15.600711898743773,-6.0,1.0,3.7225042301184397,-4.0,1.0,6.8645640074211505,-5.0,6.0,30.78720020386479,-26.4,0.0,0.0,0.0,3.0,20.729971455209398,-19.5,0.0,0.0,0.0,10.0,59.41442898738272,-72.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.77215189873418,-9.2,2.0,8.497712442811071,-10.0,11,37.16449545655061,-55.0,6.0,11.558262505732813,-54.0,2.0,7.947019867549661,-20.0,0.0,0.0,0.0,26,59.1363889527775,-260.0,0.0,0.0,0.0,13.0,35.301302857693564,-130.0
201102,2.4185833333333338,49,210.3765732607217,13.0,67.29669761519315,-5.2,23,191.013144821481,9.200000000000003,1.0,7.524752475247519,0.0,0.0,1.0,4.65116279069767,-2.0,0.0,0.0,25,168.87350166973056,75.0,0.0,0.0,0.0,3.0,5.2470472204180805,-0.8999999999999999,3.0,20.23889598999119,12.0,4.0,20.66420664206644,16.0,11.0,50.253017279633255,57.20000000000001,2.0,11.453744493392081,10.4,0.0,0.0,16,126.37865977691996,64.0,69,376.1805057642877,69.0,33,158.53953847678048,62.699999999999974,25,111.15634804941007,69.99999999999997,0.0,0.0,0.0,33.0,229.90010454216682,231.0,6.0,77.815699658703,21.0,20,169.02116989865127,67.99999999999999,1.0,7.017543859649121,8.0,8.0,36.39179898935552,48.0,1.0,5.09259259259259,6.4,2.0,12.461170848267619,14.0,5.0,24.08600965647242,37.0,18.0,85.58788843694117,149.4,3.0,12.286049389080794,22.200000000000006,14.0,57.07940449634842,119.0,0.0,0.0,0.0,1.0,8.60215053763441,5.0,4.0,26.95927707946879,20.0,0.0,0.0,0.0,11.0,69.96063553178145,77.0,1.0,7.621951219512201,9.0,17.0,34.113880649702466,162.0,4.0,18.194549328415423,-8.0,3.0,27.666083916083924,-15.0,3.0,10.4380790204545,-6.0,18.0,91.85007165623476,-36.0,31.0,154.93491550300936,-62.0,1.0,9.900990099009901,-2.0,8.0,28.74823144336134,-32.0,0.0,0.0,0.0,12.0,41.11370493613737,-52.79999999999999,8.0,33.461708831317786,-56.0,1.0,5.416423995340709,-6.5,0.0,0.0,0.0,3.0,9.44174227810818,-21.6,2.0,7.345248474280731,-8.0,2.0,10.05464480874316,-16.0,1.0,0.3584229390681,-9.2,4.0,26.95927707946879,-20.0,34,128.86825392702428,-170.0,2.0,12.06636500754152,-18.0,19.0,88.67105891157385,-182.5,0.0,0.0,0.0,31,95.84513523142864,-310.0,5.0,23.081382957529712,-47.5,4.0,10.01528644108236,-40.0
201103,2.424166666666667,70,354.17390107659423,11.0,65.53245568254681,-4.4,23,110.28300718465857,9.200000000000003,6.0,32.293984395138125,0.0,0.0,4.0,18.044409618080888,-8.0,14.0,100.91557202036186,55,304.4289004856854,165.0,0.0,0.0,0.0,3.0,12.940352389676173,-0.8999999999999999,1.0,4.2253521126760605,4.0,3.0,15.037341153470189,12.0,3.0,29.68082900452458,15.6,4.0,25.383922679364357,20.8,0.0,0.0,23,158.16867474627514,92.0,70,381.72179111355433,70.0,83,605.6826200579427,157.7000000000002,78,579.7043528882092,218.40000000000015,0.0,0.0,0.0,23.0,92.92889045144993,161.0,8.0,57.386865023680365,28.0,33,198.9350898412316,112.20000000000003,201.0,1061.5360810969285,1608.0,9.0,56.8897477691966,54.0,17.0,69.67148737253717,108.80000000000004,4.0,20.03372879794453,28.0,3.0,12.83221058716289,22.200000000000006,32.0,149.87513543826444,265.60000000000014,6.0,21.50771674886795,44.4,18.0,68.01853683005342,153.0,7.0,39.099269366400094,49.0,2.0,3.3333333333333397,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.80660464075334,49.0,17.0,69.16211086199422,153.0,10.0,56.674577497546,97.0,15.0,73.30005425009881,-30.0,13.0,50.40195495428579,-65.0,9.0,45.59349193366771,-18.0,14.0,67.40074524710715,-28.0,27.0,101.78736161866259,-54.0,4.0,20.14388489208632,-8.0,7.0,30.80655407612506,-28.0,2.0,7.76119402985074,-10.0,2.0,23.151125401929196,-8.8,4.0,9.00302917133491,-28.0,1.0,7.20720720720721,-6.5,5.0,18.479532163742643,-32.5,28.0,150.74636657477208,-201.59999999999994,2.0,9.789793702497288,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.374378691421693,-30.0,28,111.84425718385056,-140.0,6.0,23.33616149831173,-54.0,1.0,8.33333333333333,-9.0,0.0,0.0,0.0,62,221.56795212244202,-620.0,4.0,11.404514034165029,-38.0,4.0,17.091982877457742,-40.0
201104,2.4297500000000003,98,484.6283799882347,11.0,46.57870968398371,-4.4,16,89.12625600183908,6.400000000000001,0.0,0.0,6.0,14.622562909381296,1.0,5.594405594405591,-2.0,2.0,12.52609603340292,38,219.5669663661681,114.0,1.0,5.882352941176469,3.4,6.0,39.59786526955285,-1.8,1.0,4.5045045045045,4.0,101.0,721.7927906293163,404.0,4.0,30.199530199530226,20.8,6.0,20.218326991454038,31.2,0.0,0.0,58,279.55797896216234,232.0,45,285.6587349370091,45.0,75,460.4913106271052,142.50000000000014,73,430.3238657732488,204.40000000000006,0.0,0.0,0.0,84.0,533.5128119835218,588.0,0.0,0.0,0.0,33,210.7066619686526,112.20000000000006,76.0,686.7136342438322,608.0,9.0,53.35810481192689,54.0,2.0,7.46039490299621,12.8,2.0,9.203676158096052,14.0,6.0,41.91321145092072,44.40000000000001,16.0,84.34060115096139,132.79999999999998,0.0,0.0,0.0,2.0,15.363128491620119,17.0,0.0,0.0,0.0,4.0,21.95096969417645,20.0,3.0,16.84528831724235,15.0,1.0,8.980582524271849,5.0,15.0,101.61877464110495,105.0,2.0,15.363128491620119,18.0,8.0,43.394510773837844,74.0,8.0,64.72180685953792,-16.0,10.0,66.46929834800132,-50.0,8.0,50.55470215171186,-16.0,8.0,57.481460942665,-16.0,17.0,65.0906396367667,-34.0,3.0,12.342958212225726,-6.0,5.0,15.279252885893472,-20.0,0.0,0.0,0.0,4.0,10.517196569349384,-17.6,2.0,15.043342924878301,-14.0,11.0,64.23342113597414,-71.5,0.0,0.0,0.0,10.0,62.990161622472534,-72.00000000000001,2.0,0.7633587786259541,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.722222222222221,-5.0,29,148.09005184408898,-145.0,0.0,0.0,0.0,6.0,29.485462736491538,-58.0,7.0,43.333560668364726,-70.0,39,159.4544899387707,-390.0,1.0,7.279693486590039,-9.5,22.0,62.84852517685564,-220.0
201105,2.4353333333333333,33,208.0060763518048,18.0,121.50724322175422,-7.200000000000002,10,53.51923136248158,4.0,2.0,18.46153846153846,0.0,0.0,0.0,0.0,0.0,3.0,21.14640989967536,30,174.77891941545326,90.0,2.0,19.266105018519827,6.8,2.0,11.4834673815907,-0.6,6.0,44.79637161283866,24.0,4.0,29.357798165137602,16.0,4.0,27.282462007862463,20.8,3.0,7.44565048362517,15.6,2.0,14.0,16,81.97803245309099,64.0,32,197.93983309859178,32.0,50,335.8198089674752,95.00000000000004,35,254.94418778055459,97.99999999999994,11.0,165.9150349897504,55.0,21.0,154.78488402451015,147.0,5.0,37.90500690487228,17.5,32,184.322951685772,108.80000000000004,7.0,53.071011362551566,56.0,0.0,0.0,0.0,7.0,35.98434847312407,44.8,3.0,22.050733496196752,21.0,2.0,16.06595515253403,14.8,1.0,2.13675213675214,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,41.17837745479217,45.0,0.0,0.0,0.0,3.0,27.537643906592677,15.0,10.0,60.120625665678865,70.0,0.0,0.0,0.0,5.0,25.42842183341332,48.0,7.0,42.61788629440385,-14.0,5.0,34.25234578830997,-25.0,0.0,0.0,0.0,4.0,13.022755118242722,-8.0,13.0,58.145225645419295,-26.0,0.0,0.0,0.0,10.0,61.8539440012599,-40.0,3.0,23.62720876580571,-15.0,2.0,7.642968833022119,-8.8,0.0,0.0,0.0,15.0,51.30966658106685,-97.5,0.0,0.0,0.0,1.0,4.51467268623025,-7.2,0.0,0.0,0.0,1.0,5.646359583952451,-8.0,0.0,0.0,0.0,8.0,33.23310247024001,-40.0,15,85.49629686270714,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4327485380117,-10.0,33,129.08481370011,-330.0,3.0,18.648724418278672,-28.5,7.0,23.84025868068857,-70.0
201106,2.440916666666667,32,139.90173393683963,1.0,6.3559322033898304,-0.4,7,50.49683776163846,2.8,3.0,19.08388091022718,2.0,4.271837648503229,4.0,18.28842173169809,-8.0,0.0,0.0,32,214.52033626879194,96.0,2.0,11.90884587111002,6.8,1.0,4.2222222222222205,-0.3,2.0,3.2786885245901605,8.0,30.0,162.95057270254074,120.0,0.0,0.0,0.0,2.0,13.283943714472061,10.4,1.0,7.0,26,136.7499701772576,104.0,22,97.36745568890541,22.0,49,312.68321538412465,93.10000000000002,44,306.5022426814782,123.19999999999992,0.0,0.0,0.0,18.0,104.74713729676895,126.0,11.0,99.36399475220465,38.5,21,174.5009772685089,71.39999999999998,19.0,105.69318331289364,152.0,11.0,80.02255465344227,66.0,5.0,27.315914489311147,32.0,18.0,102.84083341904899,126.0,4.0,30.633759571121693,29.6,5.0,37.22688411620626,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,138.0005741801429,110.0,0.0,0.0,0.0,1.0,6.6224540926106,5.0,4.0,25.56147326987189,28.0,1.0,7.25707257072571,9.0,8.0,41.61175825597047,77.0,7.0,27.65500342354148,-14.0,3.0,22.462856115460692,-15.0,2.0,6.6521528785679696,-4.0,3.0,15.533886118165407,-6.0,15.0,65.08020263889189,-30.0,1.0,2.56410256410256,-2.0,6.0,28.422434540675518,-24.0,0.0,0.0,0.0,1.0,2.57352941176471,-4.4,0.0,0.0,0.0,2.0,10.50654205607477,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.384581444787619,-8.0,1.0,5.697151424287861,-8.0,1.0,3.5714285714285694,-9.2,1.0,4.2222222222222205,-5.0,12,40.95995406912599,-60.0,10.0,52.832536756545636,-90.0,4.0,21.267775997304522,-36.0,4.0,29.2668776371308,-40.0,30,112.96836670699057,-300.0,4.0,34.540389972144844,-38.0,14.0,45.42130068694397,-140.0
201107,2.4465000000000003,60,318.53256432828135,9.0,32.98109328022322,-3.6,9,46.77954691027511,3.6,4.0,22.69703103913631,1.0,6.86274509803922,0.0,0.0,0.0,1.0,5.04322766570605,40,239.95612780884144,120.0,0.0,0.0,0.0,2.0,7.53036437246964,-0.6,9.0,54.10685025673279,36.0,51.0,411.80060376814674,204.0,8.0,47.17706391662939,41.6,8.0,51.823345774007045,43.2,0.0,0.0,15,109.11638313483992,60.0,47,290.33063711639863,47.0,43,262.8136506935876,81.7,35,200.76597704017155,97.99999999999994,0.0,0.0,0.0,37.0,194.0295812610264,259.0,7.0,46.7003431185665,24.5,49,369.83635863568117,166.60000000000014,17.0,89.63934192696776,136.0,17.0,101.25425334216213,102.0,5.0,26.575549358475023,32.0,31.0,191.88135691915645,217.0,9.0,50.367966248778075,66.6,13.0,80.24887422896695,107.9,3.0,17.30237452677865,22.200000000000006,9.0,55.0751862850943,76.5,1.0,5.275590551181099,7.0,10.0,54.914844787174395,50.0,0.0,0.0,0.0,2.0,17.1875,10.0,14.0,65.75614899582834,98.0,0.0,0.0,0.0,4.0,18.43532319673074,37.0,18.0,62.742739763237,-36.0,2.0,13.72549019607844,-10.0,1.0,4.7976011994003,-2.0,9.0,42.50712474654123,-18.0,21.0,72.28028013743145,-42.0,3.0,9.350156016822693,-6.0,6.0,31.208737512099987,-24.0,0.0,0.0,0.0,5.0,26.31677026221931,-22.0,0.0,0.0,0.0,1.0,6.16438356164384,-6.5,1.0,4.77947636619223,-6.5,3.0,11.037770441853509,-21.6,1.0,6.68604651162791,-4.0,2.0,9.641427581117641,-16.0,0.0,0.0,0.0,1.0,6.29370629370629,-5.0,31,140.94552193019223,-155.0,24.0,55.29669385440712,-216.0,14.0,50.70421475528777,-132.5,4.0,24.66793168880456,-40.0,63,248.87133530312082,-630.0,0.0,0.0,0.0,6.0,25.744120528962608,-60.0
201108,2.4520833333333334,59,290.81308139483275,10.0,48.62544583445635,-4.0,7,46.842656688093946,2.8,2.0,6.11336190105182,2.0,5.46456811263979,0.0,0.0,0.0,1.0,9.09090909090909,48,286.5716123155553,144.0,3.0,18.04902625143917,10.2,0.0,0.0,0.0,11.0,62.67718622786575,44.0,7.0,42.04254073036911,28.0,2.0,14.847314847314847,10.4,11.0,77.1757588204536,58.80000000000001,0.0,0.0,40,260.79875746318504,160.0,44,235.14672622826942,44.0,118,999.6398012302476,224.20000000000041,120,1020.9044552831757,336.0000000000005,1.0,10.6796116504854,5.0,40.0,254.34708553628812,280.0,6.0,51.43434343434343,21.0,34,252.90876294746127,115.60000000000008,64.0,372.74386746166925,512.0,10.0,68.60335183747492,60.0,8.0,45.47321016970084,51.2,17.0,105.13111634677685,119.0,3.0,28.75999578755219,22.200000000000006,23.0,137.91911922894286,190.90000000000006,1.0,5.56701030927835,7.4,5.0,30.650464054837308,42.5,1.0,7.33336954750394,7.0,3.0,12.600661131774833,15.0,3.0,18.59216825060728,15.0,0.0,0.0,0.0,4.0,26.159810381438128,28.0,17.0,96.02656199391286,153.0,11.0,66.0579564220555,100.0,22.0,105.77601103500452,-44.0,1.0,4.699248120300751,-5.0,2.0,9.87523155715375,-4.0,3.0,19.81142633316546,-6.0,26.0,126.24576487601743,-52.0,1.0,4.975609756097559,-2.0,6.0,34.919049703934995,-24.0,0.0,0.0,0.0,1.0,4.2792792792792795,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.70740387921964,-32.5,9.0,35.499373323858684,-64.80000000000001,0.0,0.0,0.0,1.0,5.2491103202847,-8.0,2.0,16.717791411042942,-18.4,4.0,19.627258062647396,-20.0,14,61.874416322822064,-70.0,4.0,19.56622859401164,-36.0,5.0,24.57427637316536,-47.0,2.0,16.717791411042942,-20.0,45,193.877129817454,-450.0,2.0,9.25503068360212,-19.0,9.0,44.55494214926447,-90.0
201109,2.457666666666667,47,298.09536975965165,4.0,34.058567379071114,-1.6,7,57.99570521336149,2.8,4.0,40.69156915691581,1.0,3.29113924050633,4.0,21.51383768756895,-8.0,6.0,19.975091929612447,33,202.01161585322055,99.0,0.0,0.0,0.0,1.0,8.19112627986348,-0.3,0.0,0.0,0.0,5.0,31.04491717764806,20.0,1.0,6.16678346180799,5.2,1.0,3.68421052631579,5.2,0.0,0.0,10,67.85517767486053,40.0,32,264.16187142742336,32.0,29,193.99882838393486,55.09999999999997,24,162.80445782408398,67.19999999999997,2.0,14.32161362777148,10.0,32.0,186.74835610473068,224.0,1.0,5.9080962800875305,3.5,31,211.70196571103043,105.40000000000003,4.0,26.4063433731878,32.0,15.0,120.15900105762579,90.0,0.0,0.0,0.0,19.0,119.39339391618364,133.0,11.0,98.52610004420298,81.4,11.0,102.54034242510427,91.29999999999998,0.0,0.0,0.0,2.0,8.0,17.0,0.0,0.0,0.0,12.0,79.58083151733655,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.05510513937018,42.0,0.0,0.0,0.0,10.0,52.37183368793038,94.0,6.0,29.63298936026559,-12.0,5.0,34.433628666488126,-25.0,3.0,24.8727021735926,-6.0,4.0,19.07030342093184,-8.0,49.0,183.7367704630594,-98.0,3.0,16.00496031746032,-6.0,1.0,5.06329113924051,-4.0,1.0,7.286432160804019,-5.0,25.0,87.37749518648964,-110.00000000000004,7.0,34.3667277432694,-49.0,4.0,26.376560149536594,-26.0,0.0,0.0,0.0,10.0,38.28548193918388,-72.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,184.07631424213366,-200.0,12,40.99511924278565,-60.0,1.0,2.52873563218391,-9.0,0.0,0.0,0.0,10.0,39.80577695509132,-100.0,74,297.0019520482312,-740.0,2.0,11.188811188811181,-19.0,35.0,141.3508539511235,-350.0
201110,2.46325,86,403.4478181551132,8.0,34.84195259940322,-3.2,20,102.96860363620421,8.000000000000002,1.0,7.76119402985075,13.0,41.72713922466363,4.0,14.412818206604193,-8.0,1.0,6.143790849673199,42,212.64206747810002,126.0,1.0,9.34579439252336,3.4,2.0,15.41206237128567,-0.6,0.0,0.0,0.0,8.0,53.73586634992978,32.0,3.0,16.85377084240811,15.6,0.0,0.0,0.0,0.0,0.0,19,131.18023096936847,76.0,32,242.2290257809485,32.0,56,311.0853653278421,106.40000000000006,49,277.87829423080325,137.19999999999996,1.0,5.94405594405594,5.0,27.0,145.35884258233514,189.0,10.0,55.89506460405678,35.0,37,262.97406295510376,125.80000000000008,8.0,66.73700554963459,64.0,9.0,37.146174891836864,54.0,1.0,4.9549549549549505,6.4,7.0,50.9832465459177,49.0,3.0,23.42532019951375,22.200000000000006,34.0,70.25148754061628,282.2000000000002,0.0,0.0,0.0,13.0,41.83603877831075,110.5,0.0,0.0,0.0,14.0,82.8472008901483,70.0,3.0,10.14084507042252,15.0,0.0,0.0,0.0,9.0,34.87729210584264,63.0,10.0,23.0315125625381,90.0,11.0,35.394195364702405,106.0,12.0,64.51201635843653,-24.0,11.0,50.66298524852477,-55.0,5.0,19.332389913129028,-10.0,4.0,28.81496415770612,-8.0,13.0,56.68853662019741,-26.0,5.0,33.348292968807584,-10.0,11.0,47.46890200625503,-44.0,0.0,0.0,0.0,4.0,13.78343500502984,-17.6,4.0,22.09472824217407,-28.0,1.0,3.7037037037037,-6.5,1.0,2.61780104712042,-6.5,1.0,2.35420212668607,-7.2,0.0,0.0,0.0,2.0,5.23560209424084,-16.0,2.0,7.08880308880309,-18.4,9.0,30.35832525526882,-45.0,25,133.3857529102397,-125.0,2.0,4.619828419813009,-18.0,8.0,36.14763443851847,-74.0,1.0,4.50751252086811,-10.0,158,642.5348430951577,-1580.0,6.0,37.991699633152365,-57.0,8.0,34.313506586838415,-80.0
201111,2.468833333333333,86,383.1179850996597,5.0,24.40950288187773,-2.0,16,68.68829664430751,6.400000000000001,2.0,8.990233355056171,0.0,0.0,0.0,0.0,0.0,1.0,8.12407680945347,50,293.971780987905,150.0,2.0,8.67758829869312,6.8,2.0,9.69162995594714,-0.6,19.0,81.24626588988819,76.0,8.0,55.161463991304224,32.0,0.0,0.0,0.0,3.0,17.3981380541324,17.2,0.0,0.0,59,334.47787472192346,236.0,166,965.8645597387963,166.0,64,359.6273450448736,121.60000000000008,66,386.7687901920935,184.80000000000007,1.0,9.158186864014802,5.0,30.0,192.50567173344712,210.0,0.0,0.0,0.0,42,262.59040027601503,142.8000000000001,8.0,46.90716361265458,64.0,8.0,32.93011991561768,48.0,3.0,13.554936391714707,19.200000000000006,14.0,40.04559834172212,98.0,19.0,105.06610376553928,140.60000000000002,13.0,58.15852427086839,107.89999999999998,2.0,10.85271317829458,14.8,13.0,72.18878773598365,110.5,0.0,0.0,0.0,6.0,34.69821304618727,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.319686962177094,49.0,2.0,9.73685419058552,18.0,2.0,9.69522695691422,18.0,11.0,40.43046962230164,-22.0,17.0,90.86524629776986,-85.0,69.0,849.3436085115509,-138.0,8.0,39.45137583796439,-16.0,35.0,118.31408271561294,-70.0,1.0,8.92307692307692,-2.0,20.0,86.59087738226147,-80.0,1.0,5.15097690941385,-5.0,7.0,29.45087959333476,-30.8,4.0,12.13590567472902,-28.0,2.0,5.84795321637426,-13.0,0.0,0.0,0.0,3.0,11.583939213655439,-21.6,2.0,7.5724620332463495,-8.0,8.0,30.68771156959241,-64.0,7.0,8.908225439723715,-64.4,7.0,29.27255411094049,-35.0,38,109.73048701966559,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,565.9255128891778,-1570.0,4.0,16.904364444764358,-38.0,27.0,86.72080745366043,-270.0
201112,2.4744166666666665,59,300.8144692186292,8.0,33.21961391206114,-3.2,14,86.50031863848172,5.6000000000000005,6.0,24.942036616712212,2.0,9.413255089662538,1.0,3.9370078740157504,-2.0,4.0,41.92567936265413,44,316.49439477922857,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.67969834185932,24.0,2.0,14.67926013380559,10.4,3.0,17.00397443651417,16.4,0.0,0.0,21,136.91180416510323,84.0,71,417.60832095822855,71.0,57,337.62981242991293,108.30000000000004,63,383.01077751352636,176.40000000000012,0.0,0.0,0.0,33.0,170.2657985543021,231.0,6.0,46.929314446541824,21.0,36,235.67096414662174,122.40000000000008,162.0,876.2444774255147,1296.0,13.0,90.73893989935291,78.0,5.0,21.73044743074862,32.0,7.0,51.167374407455846,49.0,10.0,75.23300994827092,74.0,20.0,114.54290283427936,166.00000000000003,1.0,2.77049651304399,7.4,4.0,26.835792352881022,34.0,4.0,9.62621607782898,28.0,12.0,81.78404575512282,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.58365415277091,63.0,3.0,17.7592475322128,27.0,0.0,0.0,0.0,5.0,22.33709972853235,-10.0,17.0,95.27969754207086,-85.0,3.0,20.16129032258064,-6.0,7.0,27.41047565262747,-14.0,33.0,130.96922399297995,-66.0,7.0,34.66090397288679,-14.0,13.0,85.57610091833403,-52.0,2.0,10.434158363999929,-10.0,7.0,35.247123184304826,-30.8,2.0,19.67213114754098,-14.0,5.0,29.16914995416823,-32.5,0.0,0.0,0.0,2.0,8.68765004001067,-14.4,4.0,22.837387331769342,-16.0,0.0,0.0,0.0,1.0,5.16129032258065,-9.2,20.0,73.56050697440462,-100.0,45,168.37537657675915,-225.0,0.0,0.0,0.0,1.0,6.4,-9.0,4.0,21.88432935600822,-40.0,21,91.518834823165,-210.0,5.0,19.624834215550962,-47.5,6.0,20.777331601106273,-60.0
