MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_63,tone_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_101,tone_count_101,goldstein_101,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_202,tone_count_202,goldstein_202
201008,2.256833333333333,62,322.11484531168185,0.0,0.0,0.0,1.0,4.8664122137404595,-0.4,13,85.83105313138324,5.2,1.0,0.0,2.0,8.33333333333334,1.0,1.70454545454545,-2.0,0.0,0.0,1.0,10.8,3.4,34,216.16601279177303,102.0,1.0,3.72340425531915,3.4,1.0,7.8125,3.2,2.0,11.02885663954366,6.8,1.0,3.31858407079646,-0.3,3.0,17.00342224285886,12.0,9,45.42495644383946,36.0,7.0,38.428719908866405,36.4,5.0,30.200061695097666,26.0,0.0,0.0,0.0,17,123.8776700336658,68.0,40,193.6416931432396,40.0,0.0,0.0,80,407.6380991900383,152.0000000000002,91,463.36232737518895,254.80000000000038,1.0,7.25652450668364,5.0,39,279.69697728317453,273.0,0.0,0.0,0.0,38,252.38877899499732,129.20000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.10752688172043,8.0,14,98.38752613900913,84.0,0.0,0.0,0.0,4.0,12.88489083377116,29.6,15.0,67.82744133844325,105.0,13.0,73.40586846552267,96.20000000000002,4.0,20.31571722717912,33.2,6.0,48.20834076452053,44.4,3.0,15.290694780195176,21.0,6.0,20.173905068168,30.0,2.0,3.15663372267146,10.0,3.0,14.012738853503189,15.0,6.0,56.033014523110026,42.0,1.0,7.057569024085,10.0,19,117.20807453663592,-38.0,13.0,43.128731424391795,-65.0,3.0,11.308081092760649,-15.0,0.0,0.0,0.0,6.0,22.35911659346303,-12.0,17.0,83.36630596014504,-34.0,45,156.85559790073987,-90.0,6.0,15.86081477800951,-12.0,7.0,30.40513789679256,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0253164556962,-4.4,6.0,33.117571079393805,-42.0,4.0,22.63118907549841,-26.0,1.0,7.43243243243243,-7.2,3.0,11.72482888416558,-21.6,4.0,16.82633797731202,-16.0,1.0,2.0253164556962,-9.2,10.0,54.462906375809105,-50.0,46,147.97626419855982,-230.0,3.0,13.212435233160631,-15.0,4.0,10.15766485156822,-36.0,1.0,10.8,-9.0,1.0,10.8,-9.0,3.0,15.87469480785419,-30.0,61,238.22965401487247,-610.0,1.0,5.97230236583958,-9.5,7.0,27.458786504911043,-70.0,0.0,0.0,0.0
201009,2.2676666666666665,197,717.0451082467255,0.0,0.0,0.0,34.0,121.44104468276596,-13.600000000000007,29,103.41523969913712,11.600000000000005,21.0,77.9760918522073,12.0,52.66912662206675,1.0,5.90909090909091,-2.0,9.0,45.40981726221325,1.0,3.1623330990864402,3.4,74,327.96278593448767,222.0,7.0,33.71599203715992,23.8,2.0,16.455518769690823,6.4,2.0,12.76595744680852,6.8,1.0,12.1019108280255,-0.3,3.0,17.700915564598173,12.0,16,69.31067669959471,64.0,3.0,10.43345335190814,15.6,2.0,20.19107631410442,10.4,0.0,0.0,0.0,53,302.058044324861,212.0,84,446.86898983685217,84.0,0.0,0.0,120,606.1220486225693,228.0000000000003,113,579.9012121927527,316.4000000000004,0.0,0.0,0.0,41,167.60729596089604,287.0,2.0,9.948799849687632,7.0,39,253.99850886842103,132.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,40.0,97.9202732419407,320.0,35,138.38883788289886,210.0,1.0,3.05164319248826,6.4,4.0,8.606157774114429,29.6,47.0,224.0388626656073,329.0,9.0,64.22227557808712,66.6,1.0,4.34782608695652,8.3,54.0,170.2761770465965,399.59999999999985,1.0,8.633093525179861,7.0,9.0,64.58795922086789,45.0,0.0,0.0,0.0,1.0,3.91644908616188,5.0,21.0,107.97124771479557,147.0,1.0,3.2786885245901605,10.0,22,76.99691872641148,-44.0,13.0,64.7930007588368,-65.0,0.0,0.0,0.0,1.0,5.9245960502693,-5.0,17.0,64.53382983336496,-34.0,30.0,96.18719147134972,-60.0,85,279.403613821837,-170.0,8.0,28.61131910942161,-16.0,19.0,70.06518910802768,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,89.59708253098324,-140.8000000000001,0.0,0.0,0.0,54.0,183.17573328302188,-351.0,0.0,0.0,0.0,2.0,29.647058823529395,-14.4,6.0,18.40528703829443,-24.0,1.0,2.21606648199446,-9.2,30.0,104.92474121540195,-150.0,89,273.1123746638239,-445.0,2.0,15.10204081632654,-10.0,19.0,83.5974785633257,-171.0,1.0,5.88404206012026,-9.0,11.0,14.530621214197641,-106.5,2.0,8.78552971576228,-20.0,146,494.4132615158753,-1460.0,19.0,65.62023971918421,-180.5,237.0,744.2763965169733,-2370.0,10.0,25.21338607444,-100.0
201010,2.2785,176,1025.0709622206618,3.0,6.864707064567631,-0.30000000000000004,20.0,123.76579758745771,-8.000000000000002,33,221.22166480324245,13.200000000000006,61.0,397.5860383584053,8.0,36.531904817189286,8.0,37.861214811825256,-16.0,2.0,14.54122626767236,13.0,72.85636605023154,44.19999999999999,90,532.4178396211138,270.0,4.0,12.26366431387461,13.6,0.0,0.0,0.0,3.0,14.81182795698924,10.2,1.0,4.545454545454549,-0.3,0.0,0.0,0.0,9,54.42656588357026,36.0,10.0,36.55894266817384,52.00000000000001,0.0,0.0,0.0,2.0,12.375249500998,14.0,27,150.17727772604005,108.0,64,435.1147524509008,64.0,22.0,22.0,103,591.0735059442867,195.70000000000027,94,535.5024630965817,263.20000000000033,1.0,7.166430928807171,5.0,38,226.2614177825008,266.0,6.0,36.88418313439304,21.0,57,391.21616222492617,193.80000000000015,0.0,0.0,0.0,119.0,796.7382754630291,833.0,2.0,14.241633222555699,16.0,46,293.26736918483533,276.0,3.0,12.67698844596806,19.200000000000006,8.0,25.942642677859183,59.2,13.0,84.28807875070082,91.0,24.0,170.61039141588918,177.60000000000005,2.0,13.6656407347207,16.6,7.0,28.463861535639,51.8,1.0,0.8695652173913041,7.0,30.0,152.72957064472553,150.0,2.0,13.65777741930753,10.0,2.0,9.561752988047802,10.0,15.0,82.20544116980439,105.0,3.0,16.75346162056112,29.0,71,358.8058636271508,-142.0,18.0,81.06260221670695,-90.0,0.0,0.0,0.0,3.0,17.17417783191231,-15.0,13.0,78.52430275112684,-26.0,66.0,470.24396730481203,-132.0,45,193.79619334298874,-90.0,27.0,176.80795305916774,-54.0,21.0,115.73749264176708,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.487139414750054,-35.2,1.0,2.76923076923077,-7.0,1.0,7.27513227513227,-6.5,5.0,16.03914857096107,-36.0,1.0,7.73993808049536,-7.2,5.0,19.50112666009587,-20.0,4.0,19.2555918124187,-36.8,7.0,32.30492680655319,-35.0,77,308.6023076310766,-385.0,2.0,7.18540423737628,-10.0,3.0,13.27599932138802,-27.0,0.0,0.0,0.0,7.0,31.694340285406515,-64.0,1.0,6.187624750499,-10.0,69,268.24817094124586,-690.0,12.0,51.92390045849828,-114.0,16.0,70.37335394697878,-160.0,1.0,5.46486870120653,-10.0
201011,2.289333333333333,81,451.9003891562822,1.0,0.444444444444444,-0.1,15.0,79.77354489428309,-6.000000000000001,16,64.31140476802028,6.400000000000001,8.0,46.4643429101573,5.0,16.06648305178468,4.0,12.561796754520142,-8.0,2.0,13.93507521773556,0.0,0.0,0.0,33,150.11810587092472,99.0,9.0,35.75579536884792,30.599999999999994,1.0,6.198353722373941,3.2,0.0,0.0,0.0,2.0,14.3800171790331,-0.6,0.0,0.0,0.0,6,52.037402007706575,24.0,1.0,9.19811320754717,5.2,2.0,12.47590667405273,10.4,0.0,0.0,0.0,28,208.5886793989102,112.0,35,222.5668848626925,35.0,0.0,0.0,93,522.2113379159508,176.70000000000027,101,568.1030160577701,282.8000000000004,0.0,0.0,0.0,36,225.6138356626757,252.0,10.0,57.78354695715765,35.0,39,256.7034732954894,132.60000000000008,0.0,0.0,0.0,3.0,22.18367820409425,21.0,0.0,0.0,0.0,17,97.43014758823,102.0,6.0,30.508130456582517,38.4,0.0,0.0,0.0,8.0,39.944734698907425,56.0,10.0,90.10759609314829,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.871244635193131,7.0,3.0,10.70051357226156,15.0,1.0,1.88235294117647,5.0,1.0,4.82456140350877,5.0,35.0,148.08407298187228,245.0,2.0,6.28388452155056,20.0,16,66.50357094455804,-32.0,7.0,27.515223455860486,-35.0,12.0,56.41564581107729,-60.0,0.0,0.0,0.0,3.0,13.56837606837606,-6.0,15.0,63.33822094734143,-30.0,38,156.90526635664298,-76.0,2.0,9.544437014855953,-4.0,13.0,65.88586648590886,-52.0,0.0,0.0,0.0,3.0,10.75154425408257,-15.0,3.0,17.794451692015148,-13.2,0.0,0.0,0.0,10.0,68.89898193922785,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.35798390865365,-24.0,3.0,19.18149811121728,-27.6,9.0,48.777587862929934,-45.0,72,282.38385212908025,-360.0,10.0,23.160808022617093,-50.0,6.0,32.79104871060607,-54.0,1.0,6.5,-9.0,8.0,31.879776234322428,-72.0,0.0,0.0,0.0,62,267.2730635538766,-620.0,4.0,20.15361744301288,-38.0,15.0,23.74914924157258,-150.0,0.0,0.0,0.0
201012,2.3001666666666667,104,488.9673658208183,2.0,7.801102977382399,-0.2,13.0,61.92573086354015,-5.2,22,82.98667872350994,8.800000000000002,5.0,28.71370352112813,5.0,15.004650299394553,2.0,7.2424715170425,-4.0,1.0,8.374384236453201,0.0,0.0,0.0,43,220.76044380952843,129.0,1.0,2.3255813953488396,3.4,5.0,40.01188224500105,16.0,7.0,39.91239960663437,23.8,0.0,0.0,0.0,9.0,58.495990963833144,36.0,19,105.85801576124578,76.0,0.0,0.0,0.0,5.0,42.1162660609019,26.0,0.0,0.0,0.0,40,185.38565447978297,160.0,40,198.5637059461325,40.0,0.0,0.0,107,651.9989096989764,203.3000000000003,94,582.3678278270718,263.20000000000033,8.0,60.837445039517185,40.0,38,193.52188180190697,266.0,3.0,15.648592999313669,10.5,50,366.12985579265074,170.00000000000014,1.0,10.973451327433601,3.5,1.0,5.53030303030303,7.0,3.0,13.51287320318219,24.0,10,41.98192277671364,60.0,4.0,18.841195442207738,25.6,2.0,6.438631790744459,14.8,23.0,140.05847053458078,161.0,12.0,88.13224115419314,88.80000000000003,3.0,15.0,24.9,8.0,48.514976317602,59.2,5.0,23.38844157985193,35.0,14.0,47.87075022597225,70.0,0.0,0.0,0.0,1.0,5.0,5.0,15.0,82.42202593356896,105.0,1.0,7.67295597484277,10.0,14,80.06676961010035,-28.0,12.0,69.50883900820071,-60.0,2.0,7.226744831278019,-10.0,0.0,0.0,0.0,10.0,50.92670755085386,-20.0,5.0,30.19936035578494,-10.0,58,200.00468330060784,-116.0,0.0,0.0,0.0,23.0,70.69103195210539,-92.0,2.0,16.92307692307692,-8.0,0.0,0.0,0.0,3.0,12.973639239949673,-13.2,7.0,19.498925402894713,-49.0,4.0,40.3614457831324,-26.0,2.0,9.64764294459426,-14.4,6.0,19.82989047955461,-43.2,0.0,0.0,0.0,4.0,11.081038365868972,-36.8,2.0,10.753656949825508,-10.0,107,325.55079073069237,-535.0,7.0,21.745776996872326,-35.0,20.0,85.3821431630118,-180.0,8.0,59.905356468418866,-72.0,5.0,20.7358114517134,-46.0,4.0,23.63488847472918,-40.0,61,222.77586442460534,-610.0,4.0,7.940931802052032,-38.0,11.0,50.36267801217175,-110.0,0.0,0.0,0.0
201101,2.311,66,318.49734966613465,1.0,4.8582995951417,-0.1,16.0,64.03192227091583,-6.400000000000001,23,123.3401925111978,9.200000000000003,7.0,42.96739296567086,10.0,31.78326867033287,4.0,24.72757127929542,-8.0,5.0,29.228570581313853,0.0,0.0,0.0,45,242.98831847908986,135.0,2.0,7.708625092676491,6.8,0.0,0.0,0.0,4.0,33.35261695828993,13.6,0.0,0.0,0.0,0.0,0.0,0.0,15,114.90952018169206,60.0,2.0,10.16042780748664,10.4,0.0,0.0,0.0,0.0,0.0,0.0,29,145.06193189312148,116.0,40,173.95957484375083,40.0,2.0,2.0,84,447.02243068898736,159.60000000000016,83,438.33617498187516,232.40000000000012,3.0,13.636363636363651,15.0,10,61.70652430859553,70.0,0.0,0.0,0.0,42,283.2455284724688,142.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.74419360077959,32.0,10,43.9065541815069,60.0,6.0,33.61407192384872,38.4,8.0,37.6708128731623,59.2,14.0,68.8056504561157,98.0,10.0,52.61161356376264,74.0,5.0,21.38738380927809,41.5,10.0,25.368821744657673,74.0,2.0,11.977546914679598,14.0,15.0,58.71858847655743,75.0,1.0,8.33333333333333,5.0,0.0,0.0,0.0,9.0,38.24615456353367,63.0,0.0,0.0,0.0,16,41.06325385889731,-32.0,2.0,11.107343987472289,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,82.83453609357798,-40.0,11.0,40.051175546483115,-22.0,67,255.73397153826213,-134.0,6.0,25.34178554735303,-12.0,20.0,86.10671924941082,-80.0,4.0,20.88514435288151,-16.0,0.0,0.0,0.0,3.0,14.14701034354413,-13.2,3.0,8.16375817687449,-21.0,2.0,10.69206403077098,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.810073516009467,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,63,232.02159816443938,-315.0,11.0,36.07570200065503,-55.0,9.0,27.698307111233053,-81.0,1.0,4.84210526315789,-9.0,4.0,13.31565095934051,-38.0,3.0,15.706633132548161,-30.0,131,442.10344040780717,-1310.0,9.0,40.73868158770949,-85.5,49.0,99.35928444166336,-490.0,4.0,11.816633617082589,-40.0
201102,2.31225,71,366.8656148819242,0.0,0.0,0.0,5.0,12.704923599320884,-2.0,8,45.41917924373821,3.2,3.0,9.83606557377048,2.0,7.86948730453251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,177.7014579273888,102.0,0.0,0.0,0.0,2.0,10.12627937864367,6.4,1.0,4.10733844468784,3.4,1.0,4.20954162768943,-0.3,4.0,22.77580071174376,16.0,2,13.7515312117197,8.0,4.0,18.93400951508228,20.8,2.0,10.12627937864367,10.4,0.0,0.0,0.0,75,440.2048006972389,300.0,51,408.4416277199247,51.0,0.0,0.0,96,632.2157113334872,182.40000000000026,87,569.4933528990797,243.6000000000001,0.0,0.0,0.0,18,133.21507199743658,126.0,5.0,40.2606425503916,17.5,27,192.508150090454,91.80000000000004,3.0,14.20117224428058,10.5,5.0,33.76799436360669,35.0,4.0,17.29092273729508,32.0,8,52.27015201248143,48.0,12.0,68.77493385575825,76.8,3.0,13.206105883438617,22.200000000000006,10.0,83.68897966112931,70.0,4.0,29.634600636398496,29.6,9.0,47.30370290981508,74.69999999999997,5.0,32.013678473490764,37.0,0.0,0.0,0.0,2.0,11.742216263739222,10.0,1.0,5.5,5.0,1.0,7.863247863247861,5.0,10.0,74.32781672356647,70.0,6.0,21.91666304685276,55.0,15,61.68290343866178,-30.0,1.0,12.8930817610063,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,128.4731440377864,-34.0,14.0,81.89331459178659,-28.0,30,147.3902778421246,-60.0,0.0,0.0,0.0,10.0,58.57248235506418,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.85607243944556,-26.4,1.0,2.18579234972678,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.578671636018438,-21.6,0.0,0.0,0.0,17.0,25.877049160432033,-156.39999999999995,8.0,34.44911069979112,-40.0,43,160.33753450195238,-215.0,3.0,14.73314965991751,-15.0,8.0,35.92157387245488,-72.0,4.0,15.207438581841021,-36.0,3.0,16.888301546589112,-27.0,0.0,0.0,0.0,44,169.85696956608774,-440.0,1.0,2.92682926829268,-9.5,35.0,85.25597896054771,-350.0,0.0,0.0,0.0
201103,2.3135,123,700.8256304224243,2.0,9.82470742649648,-0.2,24.0,107.03172119414559,-9.600000000000003,18,114.93456068138616,7.200000000000002,37.0,193.7585657738248,4.0,11.8780473992959,2.0,0.0,-4.0,3.0,14.94837543020474,0.0,0.0,0.0,68,418.64615672365005,204.0,2.0,9.497153890630733,6.8,0.0,0.0,0.0,10.0,50.7073048073101,33.99999999999999,1.0,6.25,-0.3,1.0,7.09161276916283,4.0,14,92.84174966508024,56.0,2.0,24.234048809173807,10.4,9.0,70.81572394504886,46.8,1.0,3.8647342995169103,7.0,113,650.4267282739032,452.0,219,1712.4109453058154,219.0,4.0,4.0,175,1048.1236818452194,332.5000000000001,175,1032.5722452306472,490.00000000000085,0.0,0.0,0.0,28,162.56080205624932,196.0,26.0,254.18988997560032,91.0,81,650.889127018256,275.4000000000001,1.0,5.60344827586207,3.5,8.0,35.1833309927773,56.0,11.0,87.02302435501896,88.0,16,77.17776435183072,96.0,9.0,66.80263114662199,57.6,37.0,186.37882428247502,273.80000000000007,28.0,209.28659202416787,196.0,10.0,74.83551467319398,74.0,2.0,9.157284548425642,16.6,3.0,24.47687605454596,22.200000000000006,2.0,7.434640522875818,14.0,17.0,99.60186641674305,85.0,2.0,10.05925363265637,10.0,0.0,0.0,0.0,21.0,113.14633691682457,147.0,3.0,11.25591696175422,30.0,46,250.98670678110813,-92.0,12.0,85.22563692476787,-60.0,7.0,31.631379399969912,-35.0,0.0,0.0,0.0,44.0,204.13581679788214,-88.0,2.0,10.37273011403551,-4.0,58,232.97292135101017,-116.0,19.0,91.95796995498077,-38.0,24.0,93.97312070037307,-96.0,3.0,16.05246599299478,-12.0,2.0,13.55121562375448,-10.0,14.0,39.94184313575987,-61.59999999999999,6.0,27.8423925917166,-42.0,1.0,4.810126582278481,-6.5,4.0,12.02326403508209,-28.8,0.0,0.0,0.0,1.0,4.64891041162228,-4.0,0.0,0.0,0.0,19.0,120.85695667781799,-95.0,112,385.2667826963121,-560.0,6.0,24.079570798380946,-30.0,5.0,21.16236546778643,-45.0,4.0,20.62814784695923,-36.0,54.0,225.01538760560211,-497.5,5.0,17.54557964568486,-50.0,60,277.2732546359257,-600.0,10.0,36.896868986267364,-95.0,66.0,269.82381239034424,-660.0,0.0,0.0,0.0
201104,2.31475,119,525.6765011491575,0.0,0.0,0.0,6.0,36.48101713619494,-2.4,26,125.34498585824022,10.400000000000004,15.0,84.96598677382867,3.0,19.34712074111038,3.0,16.70808627189193,-6.0,2.0,15.629721458179992,0.0,0.0,0.0,44,246.51464871460612,132.0,1.0,4.62046204620462,3.4,0.0,0.0,0.0,11.0,53.413373834467585,37.39999999999999,1.0,4.14565826330532,-0.3,2.0,6.89655172413794,8.0,8,52.393677460514056,32.0,1.0,6.02094240837696,5.2,4.0,33.56693620844564,20.8,0.0,0.0,0.0,65,346.9648622032826,260.0,40,250.6944618819218,40.0,1.0,1.0,119,651.7869751093504,226.1000000000004,115,635.5334477388529,322.0000000000004,0.0,0.0,0.0,26,110.76263547209213,182.0,2.0,11.625711856820582,7.0,70,485.1455710941477,238.00000000000014,4.0,24.40612904544103,14.0,5.0,32.1167204222766,35.0,5.0,20.566388389038032,40.0,14,70.94698179143833,84.0,4.0,16.29936798568252,25.6,3.0,17.26588211828064,22.200000000000006,11.0,81.2441315814563,77.0,2.0,16.923295974055993,14.8,6.0,25.265497279340018,49.8,8.0,38.057289216788696,59.2,0.0,0.0,0.0,9.0,43.627207417907506,45.0,2.0,15.313654257387249,10.0,6.0,29.16175806843493,30.0,31.0,166.29124961312962,217.0,0.0,0.0,0.0,20,77.33927348028679,-40.0,26.0,94.45646797074707,-130.0,1.0,3.41987041036717,-5.0,2.0,10.843109962219131,-10.0,10.0,55.596232209545924,-20.0,21.0,117.63223505855512,-42.0,57,259.9200559630279,-114.0,3.0,10.13952483801295,-6.0,14.0,79.64395210759409,-56.0,3.0,18.469656992084428,-12.0,0.0,0.0,0.0,3.0,9.003669784587961,-13.2,1.0,1.8396846254927701,-7.0,2.0,9.34579439252336,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.86602489041734,-8.0,4.0,25.234355427324648,-36.8,18.0,100.85867129618887,-90.0,103,414.98498381646317,-515.0,3.0,17.156298483559393,-15.0,16.0,82.67871998463278,-144.0,5.0,26.139305488824178,-45.0,5.0,22.377488193229095,-45.0,4.0,25.488053455949977,-40.0,38,173.25974134298062,-380.0,2.0,9.19163018095316,-19.0,23.0,89.588397112247,-230.0,6.0,19.03205142321412,-60.0
201105,2.316,136,552.1505451378156,0.0,0.0,0.0,27.0,85.86529913127701,-10.800000000000004,26,108.15765808405564,10.400000000000004,14.0,54.01965743680048,11.0,41.09057964401383,2.0,5.95299145299145,-4.0,0.0,0.0,2.0,4.166666666666661,6.8,47,246.44519067742485,141.0,4.0,18.82782251467836,13.6,0.0,0.0,0.0,5.0,18.208091623751983,17.0,0.0,0.0,0.0,1.0,4.8048048048047995,4.0,8,53.68791798143653,32.0,2.0,9.9585062240664,10.4,2.0,16.19277044645339,10.4,3.0,22.250399303834424,21.0,25,184.74989406380413,100.0,53,253.78898724725934,53.0,2.0,2.0,131,563.7134639683458,248.90000000000043,122,567.8645210349006,341.6000000000005,0.0,0.0,0.0,24,116.91338999363064,168.0,6.0,39.84659498726976,21.0,35,213.2190086620224,119.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,17.0,104.70988828155498,136.0,25,114.70554708959158,150.0,10.0,34.8256687862746,63.99999999999999,0.0,0.0,0.0,29.0,127.52542851409801,203.0,13.0,89.38703804417005,96.20000000000002,5.0,10.85505941036283,41.5,1.0,7.8125,7.4,0.0,0.0,0.0,24.0,141.7129674650476,120.0,19.0,92.92709753689785,95.0,1.0,6.632653061224491,5.0,26.0,132.56481022450723,182.0,14.0,31.401570365573374,128.0,69,182.9818150278104,-138.0,21.0,118.30964688171673,-105.0,2.0,4.782063482887789,-10.0,0.0,0.0,0.0,21.0,137.6294985183755,-42.0,20.0,78.8391907754026,-40.0,123,525.0864355822783,-246.0,0.0,0.0,0.0,14.0,77.11540860143836,-56.0,0.0,0.0,0.0,4.0,13.57532802092926,-20.0,5.0,25.425126443527695,-22.0,1.0,7.51633986928105,-7.0,8.0,42.108382627594146,-52.0,2.0,4.83786031042129,-14.4,7.0,11.555121251601284,-50.40000000000001,2.0,18.468468468468462,-8.0,3.0,23.28245082886965,-27.6,27.0,101.60239173833875,-135.0,127,349.15778118770623,-635.0,4.0,19.36159978009895,-20.0,3.0,11.411737050576729,-27.0,13.0,35.31625497112745,-117.0,35.0,107.44914866633215,-343.0,4.0,18.911490788917238,-40.0,150,477.35281859091583,-1500.0,27.0,86.14709455274527,-256.5,49.0,137.10569666850424,-490.0,17.0,43.60027963282223,-170.0
201106,2.31725,57,310.01460625067335,0.0,0.0,0.0,11.0,58.862522983351,-4.4,11,59.07404072148089,4.4,10.0,65.12638556421331,1.0,2.02020202020202,2.0,4.04002965159377,-4.0,1.0,4.20811017597552,1.0,4.36363636363636,3.4,47,241.5648291158752,141.0,1.0,2.21729490022173,3.4,1.0,7.857063842723,3.2,6.0,43.396407725345505,20.4,0.0,0.0,0.0,2.0,7.02875399361022,8.0,9,52.49462654542643,36.0,1.0,3.47734457323498,5.2,11.0,51.37500343896762,57.20000000000001,0.0,0.0,0.0,106,686.6620125461143,424.0,59,343.0307231062804,59.0,0.0,0.0,101,624.1160087230741,191.90000000000026,101,622.7351540842939,282.8000000000004,0.0,0.0,0.0,94,556.8653593024652,658.0,1.0,5.2117263843648205,3.5,45,270.3224821801422,153.00000000000014,0.0,0.0,0.0,1.0,4.70459518599562,7.0,43.0,359.37905925689836,344.0,12,76.36412293726241,72.0,2.0,5.28730305838738,12.8,4.0,13.633331661755768,29.6,16.0,121.39999464683407,112.0,13.0,88.06580890601568,96.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.267125128629214,35.0,9.0,46.4997905503088,45.0,3.0,10.26982550716414,15.0,0.0,0.0,0.0,11.0,66.32443637448715,77.0,5.0,18.23885268562324,49.0,23,38.087921819878076,-46.0,8.0,35.77014972347875,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,98.63327066937738,-30.0,3.0,14.43410068404359,-6.0,39,173.6293676008048,-78.0,3.0,20.225726161812048,-6.0,17.0,125.5379752472854,-68.0,0.0,0.0,0.0,1.0,6.6193853427896,-5.0,11.0,58.96675269729099,-48.39999999999999,2.0,8.58895705521472,-14.0,3.0,16.91889021638126,-19.5,6.0,28.04916350976764,-43.2,1.0,7.132844805073169,-7.2,5.0,30.018857287425647,-20.0,10.0,18.80737034212989,-92.0,10.0,56.768004730727775,-50.0,84,361.93335862645284,-420.0,1.0,6.39686684073107,-5.0,20.0,68.86212985573006,-180.0,6.0,18.56141865737525,-54.0,3.0,13.605465492225598,-27.5,0.0,0.0,0.0,84,400.26742438211136,-840.0,12.0,79.77246094452236,-114.0,31.0,129.50783443853211,-310.0,1.0,4.6554934823091205,-10.0
