MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_24,tone_count_24,goldstein_24,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,tone_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_140,tone_count_140,goldstein_140,event_count_141,tone_count_141,goldstein_141,event_count_143,tone_count_143,goldstein_143,event_count_145,tone_count_145,goldstein_145,event_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_164,tone_count_164,goldstein_164,event_count_170,tone_count_170,goldstein_170,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_191,tone_count_191,goldstein_191,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193,event_count_203,tone_count_203,goldstein_203
200801,1.943,138,785.4172694343829,3.0,17.23650625552844,-0.30000000000000004,26,134.10832436900478,-10.400000000000004,42,244.1084976795417,16.800000000000004,11.0,57.5302538017593,2.0,5.479452054794519,3.0,11.666056859410439,-6.0,2.0,10.19607843137254,3.0,14.018691588785037,10.2,99,587.3711635602608,297.0,0.0,0.0,0.0,1.0,6.4,3.2,0.0,0.0,0.0,1.0,4.89795918367347,-0.3,3.0,10.978821724464051,-0.8999999999999999,12.0,71.29554310666894,48.0,45,273.9276292099688,180.0,3.0,26.3109662967111,15.6,2.0,16.93188180404355,9.0,1.0,9.366391184572999,6.0,6.0,33.194692336244266,42.0,99.0,577.3641741638908,396.0,107,750.6974025201894,107.0,91,584.5872781254416,172.90000000000026,83,524.8604223438247,232.40000000000026,0.0,0.0,0.0,3.0,15.031645569620247,15.0,104,647.6182454915903,728.0,7.0,56.80355175562671,24.5,105,797.8436033799309,356.9999999999997,0.0,0.0,0.0,3.0,22.58009370308836,18.0,19,160.73508439194617,152.0,14.0,69.11243579823127,84.0,3.0,13.68262687672628,19.200000000000006,0.0,0.0,0.0,2.0,9.28667563930014,14.8,13.0,91.17472207267564,91.0,7.0,35.426466533138,51.8,0.0,0.0,0.0,4.0,22.603815937149268,29.6,0.0,0.0,0.0,26.0,120.86311019757058,130.0,1.0,3.6144578313252995,5.0,10.0,49.25857009341272,50.0,12.0,47.43940657694103,84.0,1.0,6.99152542372881,10.0,11.0,49.522023991507524,-22.0,12.0,54.62301635701624,-60.0,105,608.7418171234356,-525.0,11.0,67.75165298531525,-22.0,16.0,59.68150264924193,-32.0,49,188.13600259525668,-98.0,0.0,0.0,0.0,49,263.6497774081149,-196.0,0.0,0.0,0.0,3.0,19.97307647457298,-15.0,0.0,0.0,0.0,14.0,71.58229162254523,-61.59999999999999,2.0,8.83545254391059,-14.0,0.0,0.0,0.0,2.0,7.976596782057539,-13.0,7.0,35.21828985122484,-45.5,2.0,1.238390092879257,-15.0,3.0,-21.6,0.0,0.0,0.0,15.0,90.516163620082,-60.0,2.0,11.02160791744939,-8.0,13.0,74.41233024820959,-104.0,4.0,19.97290782905438,-28.0,3.0,18.45328226596598,-21.0,0.0,0.0,0.0,5.0,23.16990030524179,-25.0,42,125.87825912156508,-210.0,0.0,0.0,0.0,5.0,18.65235763604404,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,259.7939456045893,-610.0,0.0,0.0,0.0,9.0,48.25202146911818,-85.5,1.0,4.60829493087558,-10.0,3.0,16.127714902361937,-30.0
200802,1.94075,272,1506.3902748449786,3.0,11.72692177248016,-0.30000000000000004,40,221.2348586778206,-16.000000000000007,71,396.5178962256264,28.39999999999998,25.0,142.20935061548212,4.0,17.64928157851632,5.0,24.900939533414487,-10.0,47.0,310.9151543988137,3.0,12.17413972888426,10.2,229,1325.2933728798268,687.0,2.0,15.775786439403438,6.8,0.0,0.0,0.0,14.0,91.05385389387419,47.59999999999999,7.0,54.57159950288222,-2.1,5.0,27.97680281994729,-1.5,19.0,118.37106604630979,76.0,65,412.6466851647001,260.0,2.0,10.87396351575456,10.4,22.0,126.476506811729,99.0,14.0,89.03913963641699,72.80000000000003,7.0,34.602578267199995,49.0,156.0,772.8921386250148,624.0,236,1422.5310842385986,236.0,180,922.1802487481443,341.9999999999999,182,932.9986633829416,509.6000000000008,1.0,9.126026074360212,2.5,10.0,61.32350376249897,50.0,157,853.0061519630416,1099.0,41.0,253.17973578098812,143.5,394,2514.0303080646404,1339.6,9.0,40.460477879529336,31.5,45.0,333.36585729925025,270.0,41,247.44583076919892,328.0,40.0,229.63729077837885,240.0,0.0,0.0,0.0,4.0,32.59483160358292,29.6,0.0,0.0,0.0,31.0,180.86371409433656,217.0,23.0,151.34049546797937,170.20000000000005,7.0,42.21214171632015,58.1,5.0,23.14864646676831,37.0,2.0,18.252052148720423,14.0,34.0,169.87851518414018,170.0,2.0,9.42100098135426,10.0,2.0,11.55146542063175,10.0,13.0,91.81300485862472,91.0,5.0,19.523541738390783,48.0,15.0,83.3383373730233,-30.0,34.0,205.54620666488515,-170.0,249,1295.1111593919727,-1245.0,44.0,261.20700794779435,-88.0,52.0,274.62734413606285,-104.0,40,196.71516215889815,-80.0,6.0,42.425378240190895,-12.0,122,627.3444415212208,-488.0,0.0,0.0,0.0,4.0,21.190656929036887,-20.0,1.0,4.0650406504065,-5.0,49.0,256.2032522380672,-215.6000000000002,3.0,12.48449724717473,-21.0,1.0,3.5460992907801403,-6.5,71.0,331.190749097754,-461.5,2.0,11.298518235691011,-13.0,17.0,65.6324004048269,-127.5,3.0,-21.6,10.0,55.87826628581503,-72.00000000000001,12.0,67.34781475382741,-48.0,38.0,220.80163038953884,-152.0,4.0,19.3877805147525,-32.0,3.0,20.37806451612903,-21.0,135.0,750.4051315864873,-945.0,14.0,60.34449489995756,-128.8,6.0,23.35217487082989,-30.0,41,169.70445199058742,-205.0,1.0,4.75220638153428,-5.0,44.0,195.3992655784175,-396.0,2.0,9.50441276306856,-18.0,17.0,71.5068937928427,-163.5,1.0,3.0973451327433597,-10.0,140,744.9390342282059,-1400.0,4.0,11.40425531914894,-38.0,19.0,87.30376236065327,-180.5,13.0,73.76448279920041,-130.0,26.0,135.29243295048667,-260.0
200803,1.9385,259,1057.9876071550816,8.0,34.20772630669145,-0.7999999999999999,31,161.80795898731262,-12.400000000000004,47,202.00305289250682,18.8,40.0,144.2818527737169,4.0,19.38942180041104,13.0,61.17191474677697,-26.0,18.0,67.26771712028804,28.0,128.87354871519574,95.20000000000002,111,574.0159048617186,333.0,7.0,48.58960324846385,23.8,2.0,13.17044307542376,6.4,3.0,19.26238431461789,10.2,13.0,79.52857966007375,-3.899999999999999,4.0,16.195210251271742,-1.2,21.0,127.33630840362663,84.0,53,347.93047423895325,212.0,2.0,6.4657834532311504,10.4,4.0,30.588174274013983,18.0,20.0,79.54856293030997,105.60000000000004,2.0,7.9408381438838305,14.0,124.0,681.6327498083281,496.0,141,741.5119316116994,141.0,124,615.1895039959962,235.60000000000042,122,635.1756745338395,341.6000000000005,0.0,0.0,0.0,0.0,0.0,0.0,143,708.6015999458529,1001.0,23.0,153.14647281272414,80.5,126,786.9376614529688,428.3999999999997,1.0,7.27047308319739,3.5,11.0,83.44630092193364,66.0,37,219.9927721332716,296.0,48.0,209.2214398182426,288.0,2.0,14.16957026713124,12.8,1.0,5.0,7.4,0.0,0.0,0.0,43.0,174.25093332759968,301.0,20.0,84.79922416035893,148.00000000000003,8.0,35.87282979612902,66.39999999999999,18.0,69.67999837482067,133.20000000000005,10.0,36.826635471986975,70.0,19.0,100.810725311947,95.0,1.0,8.49256900212314,5.0,56.0,205.34939117736928,280.0,25.0,105.11519207986704,175.0,11.0,55.01614752016663,109.0,58.0,197.44402195349383,-116.0,47.0,273.2857610558116,-235.0,53,220.9265247614885,-265.0,51.0,286.1465146784945,-102.0,35.0,125.91523144704477,-70.0,89,316.48877353764567,-178.0,10.0,38.39255224707951,-20.0,85,390.9199978115664,-340.0,1.0,4.06626506024096,-4.0,5.0,24.78316258706171,-25.0,0.0,0.0,0.0,17.0,112.385170674851,-74.8,5.0,15.18273931379673,-35.0,2.0,6.4079553613546505,-13.0,13.0,56.906177663590434,-84.5,0.0,0.0,0.0,5.0,16.483342901191108,-37.5,3.0,-21.6,1.0,10.9947643979058,-7.2,39.0,119.94744883435403,-156.0,12.0,65.66648312297542,-48.0,17.0,68.33674694227568,-136.0,5.0,27.25756360720273,-35.0,36.0,144.120709027613,-252.0,17.0,47.05409603732015,-156.39999999999995,14.0,68.45719229592989,-70.0,102,346.14832485875235,-510.0,0.0,0.0,0.0,4.0,13.032659729123326,-36.0,7.0,24.6053240830515,-63.0,20.0,57.56781059915537,-190.0,0.0,0.0,0.0,98,350.0977213716272,-980.0,1.0,3.90625,-9.5,8.0,15.397566567664,-76.0,11.0,53.86677091438892,-110.0,6.0,29.65667339868484,-60.0
200804,1.93625,126,756.4297617947192,5.0,19.322489500648658,-0.5,20,109.89573886841656,-8.000000000000002,23,127.76918034890923,9.200000000000003,3.0,20.346289551559288,9.0,54.54198964393765,15.0,60.378178105692164,-30.0,6.0,45.74069097763913,0.0,0.0,0.0,68,356.57630154040385,204.0,12.0,57.876930496777156,40.79999999999999,2.0,10.6312292358804,6.4,0.0,0.0,0.0,1.0,6.91056910569106,-0.3,4.0,18.74183006535947,-1.2,15.0,111.0268726629852,60.0,44,301.98416991128204,176.0,9.0,43.67687173892954,46.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.13859275053304,14.0,78.0,589.9177457278906,312.0,103,651.385863081463,103.0,83,478.4058714555677,157.70000000000022,78,445.62438466084257,218.40000000000015,6.0,43.88740043665744,15.0,3.0,12.04819277108433,15.0,101,694.9301715563753,707.0,15.0,100.5656078834805,52.5,109,818.0968045604452,370.5999999999997,1.0,4.575163398692809,3.5,7.0,38.43609121689949,42.0,45,328.3320684937279,360.0,20.0,119.77780063716429,120.0,2.0,6.92640692640692,12.8,2.0,18.0064308681672,14.8,1.0,2.22929936305732,7.4,18.0,113.0363795172877,126.0,3.0,20.330763604736205,22.200000000000006,12.0,58.604508532077595,99.59999999999998,0.0,0.0,0.0,2.0,8.813525548416669,14.0,13.0,88.5868445390983,65.0,13.0,79.88350394989877,65.0,18.0,105.66268400991177,90.0,9.0,63.38119913231185,63.0,4.0,25.220082285504542,40.0,41.0,187.47872593471013,-82.0,14.0,112.73816627303755,-70.0,18,120.40084805971338,-90.0,24.0,132.5518463302453,-48.0,22.0,92.84601446306978,-44.0,37,192.60967473775642,-74.0,5.0,22.27386894731824,-10.0,45,243.4483075700224,-180.0,0.0,0.0,0.0,5.0,31.59362892465342,-25.0,3.0,12.958677685950411,-15.0,2.0,15.267175572519081,-8.8,2.0,6.6486291486291496,-14.0,1.0,1.87590187590188,-6.5,21.0,105.8649451650125,-136.5,0.0,0.0,0.0,6.0,17.94878634302481,-45.0,1.0,-7.2,3.0,21.80190527523633,-21.6,1.0,1.2875536480686698,-4.0,5.0,41.498215673495906,-20.0,3.0,8.89630394675282,-24.0,0.0,0.0,0.0,4.0,14.48186953971565,-28.0,5.0,21.77149873153889,-46.0,3.0,15.309278350515461,-15.0,51,238.30137615435945,-255.0,0.0,0.0,0.0,5.0,32.654616011615076,-45.0,2.0,8.348457350272241,-18.0,12.0,58.83959654265579,-108.0,0.0,0.0,0.0,44,197.56766391868484,-440.0,1.0,8.53080568720379,-9.5,6.0,25.212881200007672,-57.0,14.0,38.427716278353756,-140.0,2.0,12.143380346087278,-20.0
200805,1.9340000000000002,105,544.5122207812789,0.0,0.0,0.0,34,147.6526378976046,-13.600000000000007,29,162.11126628730625,11.600000000000005,16.0,107.0314803325554,2.0,13.622162866392738,13.0,60.783492034718215,-26.0,2.0,22.26022153029449,6.0,50.7085686604793,20.4,84,481.39362296939413,252.0,4.0,13.75417556040805,13.6,3.0,16.93548387096774,9.6,1.0,5.625,3.4,2.0,19.20771536156152,-0.6,8.0,43.024681831363424,-2.4,10.0,70.52790671640872,40.0,28,190.28814430634608,112.0,11.0,38.899638383472364,57.20000000000001,0.0,0.0,0.0,10.0,53.71137422279941,55.2,2.0,22.368421052631604,14.0,31.0,165.84132667963058,124.0,108,664.5049713846362,108.0,61,362.09760922343145,115.90000000000009,52,307.7195088679572,145.6,7.0,40.19293154476325,17.5,0.0,0.0,0.0,29,174.40468716341096,203.0,19.0,162.86153961084466,66.5,87,660.5960055215172,295.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,26,200.5817259737625,208.0,18.0,101.31830686650112,108.0,3.0,11.92982410448338,19.200000000000006,5.0,21.14435772056064,37.0,0.0,0.0,0.0,13.0,101.70921851679844,91.0,12.0,80.27123410504944,88.80000000000003,14.0,87.47502344218098,116.19999999999996,7.0,47.83990920519415,51.8,0.0,0.0,0.0,14.0,69.16090265820267,70.0,13.0,61.37971738308921,65.0,5.0,33.613770755380784,25.0,15.0,78.33590794472316,105.0,0.0,0.0,0.0,40.0,185.41319917172797,-80.0,14.0,86.00870664714779,-70.0,12,72.29225382906436,-60.0,23.0,123.63361770616194,-46.0,17.0,80.86601467195526,-34.0,60,248.53582984986613,-120.0,13.0,63.56125948665734,-26.0,40,193.11574271679717,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.574168414743788,-20.0,7.0,34.30286742052399,-30.8,2.0,15.32258064516129,-14.0,0.0,0.0,0.0,16.0,61.498974871506434,-104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-14.4,0.0,0.0,0.0,2.0,12.17093888596557,-8.0,1.0,4.3165467625899305,-4.0,2.0,6.25,-16.0,0.0,0.0,0.0,1.0,4.9382716049382696,-7.0,0.0,0.0,0.0,1.0,3.05882352941176,-5.0,80,257.1104708936269,-400.0,2.0,14.70588235294118,-10.0,4.0,20.225016609146508,-36.0,4.0,12.204274598640803,-36.0,5.0,15.491461756816244,-47.0,4.0,20.97793776705775,-40.0,33,179.7865470961182,-330.0,0.0,0.0,0.0,4.0,27.118203225508214,-38.0,10.0,67.53012381500756,-100.0,0.0,0.0,0.0
200806,1.93175,210,1003.8251364233504,3.0,16.04642422322325,-0.30000000000000004,63,318.99163043197393,-25.199999999999974,47,295.24412132630874,18.8,32.0,166.9198513779898,0.0,0.0,6.0,45.3565387419421,-12.0,2.0,7.87750729123266,4.0,24.917507502079612,13.6,109,588.5087530585514,327.0,3.0,15.665353502887859,10.2,1.0,4.32261585590873,3.2,10.0,49.29052885569908,33.99999999999999,2.0,11.25944170771757,-0.6,0.0,0.0,0.0,5.0,34.62104530458125,20.0,35,250.4631481849944,140.0,10.0,29.782411995303306,52.00000000000001,19.0,57.899634997663824,85.5,6.0,26.209264885669608,31.2,1.0,4.66175530662361,7.0,60.0,317.585234923901,240.0,150,933.2904920363208,150.0,96,530.4019713577268,182.40000000000032,78,468.06384761923147,218.40000000000006,3.0,17.82118786634718,7.5,10.0,46.107683056408995,50.0,127,727.6989368245695,889.0,27.0,175.50711683736,94.5,127,825.9962484305606,431.79999999999944,0.0,0.0,0.0,5.0,30.419626501727013,30.0,23,137.58503061881518,184.0,39.0,237.51035631499644,234.0,0.0,0.0,0.0,3.0,29.431508286133766,22.200000000000006,0.0,0.0,0.0,21.0,122.58374812895676,147.0,10.0,40.11503150724394,74.0,2.0,5.107159142726861,16.6,4.0,23.572962717007574,29.6,0.0,0.0,0.0,15.0,84.3875722367403,75.0,12.0,51.16337605304865,60.0,22.0,122.59490934902321,110.0,26.0,128.049535713105,182.0,0.0,0.0,0.0,35.0,147.97549080796418,-70.0,30.0,182.5343997859647,-150.0,23,124.48130231125154,-115.0,42.0,206.89996924750687,-84.0,59.0,283.9109093091751,-118.0,82,342.5189253898304,-164.0,12.0,45.919676028078136,-24.0,85,461.1500904083152,-340.0,4.0,16.40473944332204,-16.0,2.0,13.08078362315651,-10.0,10.0,46.379926932801006,-50.0,24.0,141.98734929574863,-105.60000000000004,1.0,4.09463148316652,-7.0,0.0,0.0,0.0,19.0,98.77209819560906,-123.5,4.0,26.622683557498533,-26.0,0.0,0.0,0.0,8.0,-57.60000000000001,8.0,42.276387232936436,-57.60000000000001,14.0,85.76678071356561,-56.0,1.0,4.65116279069767,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.91029853688514,-56.0,3.0,11.85185185185185,-27.6,14.0,70.91055509592758,-70.0,66,263.50011327957696,-330.0,2.0,10.922249272960038,-10.0,5.0,25.87356820662537,-45.0,2.0,11.90893169877408,-18.0,9.0,39.238146067788186,-84.0,0.0,0.0,0.0,97,434.68838007141164,-970.0,0.0,0.0,0.0,16.0,88.40028571846291,-152.0,76.0,345.69724499116035,-760.0,1.0,1.0051495345613,-10.0
200807,1.9295,69,366.1063575239999,1.0,4.52488687782805,-0.1,10,41.51014173726343,-4.0,17,106.31508627525473,6.8000000000000025,3.0,13.895124811526207,1.0,7.614213197969541,9.0,27.972920155611078,-18.0,6.0,44.81439119953473,0.0,0.0,0.0,73,433.0536772626196,219.0,1.0,3.37837837837838,3.4,1.0,5.3846153846153895,3.2,2.0,10.2883865939205,6.8,3.0,18.925900995142527,-0.8999999999999999,0.0,0.0,0.0,11.0,84.79545214059155,44.0,27,180.02283893103694,108.0,4.0,25.2953281244976,20.8,1.0,6.25,4.5,9.0,59.15248880337916,46.8,6.0,54.901960784313715,42.0,42.0,244.29223992152686,168.0,68,462.11765521992606,68.0,41,240.38925523490863,77.89999999999998,38,209.66666703061387,106.39999999999992,0.0,0.0,0.0,0.0,0.0,0.0,22,132.96036111246434,154.0,5.0,34.734523638100875,17.5,79,531.1400499308824,268.6000000000002,0.0,0.0,0.0,6.0,40.76088069670753,36.0,51,296.61822119399085,408.0,20.0,121.28426595253015,120.0,0.0,0.0,0.0,2.0,4.98960498960498,14.8,0.0,0.0,0.0,18.0,102.86787285760497,126.0,6.0,31.067265930787567,44.4,9.0,53.254318394024274,74.69999999999997,1.0,2.88888888888889,7.4,0.0,0.0,0.0,21.0,121.4071591597737,105.0,6.0,21.82039308571333,30.0,4.0,16.199482807666982,20.0,13.0,95.45236602044592,91.0,2.0,12.390837555422289,20.0,19.0,88.80562638521627,-38.0,27.0,154.15525461868575,-135.0,8,42.02498672062754,-40.0,22.0,124.0081789580855,-44.0,14.0,72.56219107597778,-28.0,26,98.57555384403149,-52.0,7.0,32.72475069920222,-14.0,24,112.62421093190436,-96.0,1.0,5.56586270871985,-4.0,5.0,34.40986068839099,-25.0,0.0,0.0,0.0,18.0,99.53989145006436,-79.2,5.0,18.87390375248513,-35.0,1.0,5.02057613168724,-6.5,5.0,13.764265870326982,-32.5,3.0,7.159006671608591,-19.5,0.0,0.0,0.0,1.0,-7.2,0.0,0.0,0.0,6.0,32.09756523876801,-24.0,1.0,5.02057613168724,-4.0,6.0,49.389142872752025,-48.0,0.0,0.0,0.0,1.0,7.9594790159189595,-7.0,3.0,17.22502522704339,-27.6,1.0,3.3873343151693702,-5.0,63,265.35975655439904,-315.0,2.0,7.6613515565679515,-10.0,5.0,22.410586939516158,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9171597633136,-20.0,43,145.01190882917956,-430.0,0.0,0.0,0.0,3.0,9.054362485735028,-28.5,3.0,11.71499335480269,-30.0,0.0,0.0,0.0
200808,1.92725,80,361.7382083352605,2.0,10.02511575589951,-0.2,35,149.2762590518681,-14.000000000000007,16,76.9987547071316,6.400000000000001,1.0,2.93159609120521,0.0,0.0,13.0,43.063507665193384,-26.0,5.0,40.919165446088186,1.0,6.28803245436105,3.4,41,216.3867187945174,123.0,6.0,33.282538561146495,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2346368715083798,-0.3,0.0,0.0,0.0,11,69.10288234274583,44.0,4.0,15.287244401168461,20.8,2.0,15.779339529962973,9.0,6.0,35.408094540149726,31.2,0.0,0.0,0.0,16.0,79.5709447117234,64.0,50,302.52142251261847,50.0,45,247.58053146297414,85.50000000000001,42,223.95608446338815,117.59999999999992,0.0,0.0,0.0,0.0,0.0,0.0,18,114.10683048584421,126.0,16.0,73.94875246994725,56.0,49,305.377584243195,166.60000000000014,1.0,6.932153392330379,3.5,2.0,8.44068323786319,12.0,6,47.34245943566309,48.0,26.0,85.80011757944973,156.0,10.0,34.728389133300425,63.99999999999999,1.0,4.63576158940397,7.4,0.0,0.0,0.0,8.0,58.534395534709205,56.0,1.0,5.964912280701751,7.4,0.0,0.0,0.0,3.0,18.26229374889086,22.200000000000006,0.0,0.0,0.0,7.0,44.77914194602789,35.0,3.0,16.7272408810264,15.0,3.0,15.52774617979167,15.0,7.0,27.64337490767155,49.0,0.0,0.0,0.0,6.0,39.38175255869094,-12.0,16.0,81.73444189382059,-80.0,18,93.31034533817585,-90.0,22.0,138.35541330774964,-44.0,14.0,74.47198845849526,-28.0,18,82.24500144793241,-36.0,1.0,4.18410041841004,-2.0,34,181.80859637632688,-136.0,0.0,0.0,0.0,1.0,10.1809954751131,-5.0,0.0,0.0,0.0,1.0,6.813417190775679,-4.4,3.0,12.51360078400824,-21.0,1.0,3.07328605200946,-6.5,0.0,0.0,0.0,1.0,4.90196078431373,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.1015559211048,-16.0,4.0,19.21772600280194,-16.0,2.0,18.699186991869922,-16.0,0.0,0.0,0.0,2.0,10.192522711390641,-14.0,6.0,20.522735409953466,-55.2,0.0,0.0,0.0,44,127.18581014716646,-220.0,0.0,0.0,0.0,5.0,13.92905767068681,-45.0,1.0,4.93537015276146,-9.0,13.0,26.90346212456291,-123.5,0.0,0.0,0.0,35,95.68028223939754,-350.0,0.0,0.0,0.0,3.0,13.991265064061999,-28.5,10.0,29.589453954578325,-100.0,10.0,54.04419380066595,-100.0
200809,1.925,76,364.1765425203001,3.0,4.91803278688524,-0.30000000000000004,13,57.585389861230155,-5.2,23,136.82888743656707,9.200000000000003,6.0,30.13098787030585,0.0,0.0,2.0,2.916423144360024,-4.0,1.0,11.2637362637363,5.0,33.94543797510305,17.0,69,394.9398943412114,207.0,4.0,18.80443441612482,13.6,1.0,7.927519818799549,3.2,1.0,1.1363636363636398,3.4,2.0,6.91863445967515,-0.6,2.0,13.95348837209302,-0.6,13.0,108.63901137753678,52.0,11,82.96824536604885,44.0,2.0,12.41379310344828,10.4,2.0,13.90728476821192,9.0,2.0,9.02255639097744,10.4,1.0,9.49720670391061,7.0,48.0,289.30260151288206,192.0,83,479.98184203539734,83.0,49,286.4005888938192,93.10000000000004,48,278.6839156263722,134.39999999999995,0.0,0.0,0.0,0.0,0.0,0.0,24,131.17697665505014,168.0,8.0,53.6906191186163,28.0,52,429.94781631571715,176.80000000000018,0.0,0.0,0.0,0.0,0.0,0.0,30,225.9109969891173,240.0,11.0,52.026313011206426,66.0,2.0,14.959732292777462,12.8,1.0,4.40944881889764,7.4,0.0,0.0,0.0,23.0,218.25100456120904,161.0,0.0,0.0,0.0,8.0,65.85696896610887,66.39999999999999,0.0,0.0,0.0,2.0,8.484180314238019,14.0,6.0,25.47671848618898,30.0,2.0,10.14622407307178,10.0,4.0,24.8533686967236,20.0,5.0,42.19863223971872,35.0,5.0,25.990099082125273,49.0,13.0,54.58804184230315,-26.0,15.0,84.8284175810127,-75.0,2,11.36363636363636,-10.0,23.0,107.86308916324914,-46.0,12.0,59.31283613488277,-24.0,22,89.0691338663744,-44.0,7.0,30.441081873475,-14.0,22,122.71502773866872,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.50158082829489,-17.6,5.0,44.347440670668405,-35.0,0.0,0.0,0.0,5.0,26.460266835443548,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.2222222222222,-14.4,7.0,22.33852395299605,-28.0,1.0,8.69565217391304,-4.0,2.0,11.170212765957439,-16.0,0.0,0.0,0.0,1.0,1.6556291390728501,-7.0,1.0,3.87596899224806,-9.2,3.0,12.86615186615186,-15.0,27,81.63893704273136,-135.0,0.0,0.0,0.0,2.0,11.44751981879955,-18.0,6.0,20.58297376334989,-54.0,3.0,10.778139996355321,-27.5,0.0,0.0,0.0,31,116.51918074609215,-310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.124010554089709,-10.0
