MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,1.922,18,97.25436640372614,5.0,33.90534658063356,-2.0,6.0,46.518111061218306,2.4,0.0,0.0,4.0,31.69905472060267,10.0,56.6175160461846,30.0,1.0,6.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51.2456160388104,28.0,5.0,28.19348056348216,5.0,8,52.88534910285415,15.2,10.0,64.88534910285415,28.000000000000004,2.0,7.48663101604278,14.0,2.0,14.4186046511628,7.0,5.0,35.551128784494125,17.0,0.0,0.0,0.0,1.0,3.7037037037037,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.83609383459061,22.200000000000006,0.0,0.0,0.0,1.0,3.74331550802139,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.15770133714403,-10.0,0.0,0.0,0.0,3.0,22.30739261801568,-6.0,2.0,9.75352576776064,-4.0,0.0,0.0,0.0,1.0,8.14814814814815,-4.0,3.0,13.633403195417838,-13.2,1.0,3.74331550802139,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.311026594143218,-35.0,1.0,3.74331550802139,-9.5,3.0,13.398487921814489,-30.0,2.0,10.52631578947368,-19.0,2.0,7.48663101604278,-20.0
200812,1.922,1,6.21468926553672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.43861153741989,4.0,21.45907000647671,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.976653696498049,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.05882352941176,8.0,3.0,12.53731343283582,3.0,3,27.43861153741989,5.699999999999998,3.0,27.43861153741989,8.399999999999999,0.0,0.0,0.0,2.0,12.292020373514427,7.0,4.0,36.58481538322653,13.6,0.0,0.0,0.0,1.0,5.7728119180633195,6.0,0.0,0.0,0.0,1.0,6.60501981505945,7.0,0.0,0.0,0.0,4.0,36.58481538322653,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.55172413793105,-15.0,1.0,6.693923326024799,-2.0,0.0,0.0,0.0,1.0,5.58912386706949,-2.0,0.0,0.0,0.0,2.0,12.986797669696882,-8.0,6.0,21.466973886328738,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.12652288088166,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200901,1.922,10,44.04033980913656,0.0,0.0,0.0,4.0,24.773549050200014,1.6,3.0,14.69387755102041,1.0,3.02197802197802,4.0,22.06809275921903,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.82186948853616,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.2268635217861,2.0,8,56.05082668960666,15.2,7.0,41.13940266852889,19.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.05898315737525,20.4,2.0,6.7986333584253895,16.0,3.0,22.323140994027074,18.0,0.0,0.0,0.0,3.0,21.123131967438713,21.0,5.0,30.75516258154737,37.0,3.0,12.618110236220472,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.82051282051281,21.0,4.0,26.78687825408195,-8.0,2.0,19.31617906238984,-10.0,1.0,5.11811023622047,-2.0,1.0,6.71378091872792,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.65808953119492,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200902,1.9216666666666664,15,75.86514845280777,5.0,22.896989792257514,-2.0,4.0,25.952743596162282,1.6,3.0,8.75331564986736,2.0,10.0,17.0,90.43778183719057,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.40706955530217,4.0,1.0,4.6875,5.2,0.0,0.0,0.0,14.0,135.63727380026577,56.0,9.0,81.45364925382694,9.0,23,147.8220028777601,43.69999999999998,25.0,158.57431769257485,69.99999999999997,6.0,57.790572148254796,42.0,3.0,5.479452054794519,10.5,15.0,122.39707494114843,50.99999999999999,0.0,0.0,0.0,3.0,28.2590463722462,18.0,0.0,0.0,0.0,3.0,19.039590992836327,21.0,5.0,34.10808761950494,37.0,2.0,10.0,14.8,1.0,3.92422192151556,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8980509745127403,-2.0,3.0,16.515238130940812,-6.0,2.0,12.121539792387537,-4.0,0.0,0.0,0.0,1.0,4.02252614641995,-4.0,0.0,0.0,0.0,1.0,13.0434782608696,-6.5,0.0,0.0,0.0,1.0,3.19917440660475,-5.0,2.0,1.8957345971563984,-10.0,0.0,0.0,0.0,1.0,3.125,-10.0,2.0,6.25,-19.0,0.0,0.0,0.0
200903,1.9213333333333331,6,44.18828802062493,1.0,5.803571428571429,-0.4,2.0,18.60130718954249,0.8,0.0,0.0,1.0,8.05168986083499,9.0,95.98691180439378,27.0,0.0,0.0,0.0,1.0,8.571428571428571,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,74.48703992073126,36.0,5.0,34.099157593314,5.0,17,87.53294796002973,32.29999999999999,13.0,73.70190399147921,36.4,8.0,48.247684736897504,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.96765779864372,40.0,2.0,13.63636363636364,12.0,1.0,5.92783505154639,6.4,5.0,40.94253617259691,35.0,3.0,25.395366967368304,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.68986384266263,7.0,3.0,16.20632726714274,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.50340136054422,-2.0,2.0,1.090909090909092,-4.0,0.0,0.0,0.0,1.0,11.638591117917302,-4.0,2.0,14.93415068269413,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.82165605095541,-5.0,0.0,0.0,0.0,4.0,34.78049970836458,-40.0,0.0,0.0,0.0,0.0,0.0,0.0
200904,1.921,17,78.21433867722996,2.0,10.67706252345841,-0.8,5.0,34.12319413637225,2.0,3.0,14.37125748502995,3.0,31.1688311688312,15.0,120.94315361397939,45.0,2.0,11.54499151103566,6.8,2.0,13.169371196754561,8.0,1.0,5.77249575551783,4.0,0.0,0.0,0.0,2.0,18.36393989983306,10.4,11.0,77.17098821935366,44.0,5.0,42.803030303030326,5.0,13,56.33002605853798,24.699999999999992,14.0,61.97518734886055,39.2,10.0,63.7380753505957,70.0,6.0,48.56402921626218,21.0,3.0,23.11224489795918,10.2,5.0,37.97583404619333,40.0,9.0,48.2744708172205,54.0,1.0,5.6122448979591795,6.4,4.0,26.30680271858656,28.0,5.0,42.84538431657439,37.0,1.0,9.210153752772241,7.4,5.0,22.340597827663018,25.0,0.0,0.0,0.0,1.0,2.98013245033113,7.0,5.0,21.02542426831089,-10.0,0.0,0.0,0.0,3.0,25.237859182857328,-6.0,12.0,37.03892654700503,-24.0,5.0,32.48108716622458,-10.0,1.0,2.07253886010363,-2.0,4.0,25.11640030920237,-16.0,3.0,18.8197920677705,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.55555555555556,-10.0,18.0,26.515652768696732,-90.0,0.0,0.0,0.0,20.0,66.29972932967509,-200.0,0.0,0.0,0.0,15.0,31.720021495462287,-150.0
200905,1.9206666666666663,14,76.94768248756502,4.0,33.120681292822354,-1.6,3.0,14.514389866893984,1.2000000000000002,0.0,0.0,2.0,6.15384615384616,6.0,46.995739079607965,18.0,5.0,52.20049327070497,17.0,0.0,0.0,0.0,1.0,8.33333333333333,4.0,2.0,17.022786852187938,10.4,2.0,17.465588177876988,10.4,12.0,95.26919067325224,48.0,8.0,54.065066988389646,8.0,27,214.9754707547924,51.29999999999998,13.0,102.69210147195236,36.4,12.0,71.41335994480566,84.0,0.0,0.0,0.0,17.0,163.85849452382377,57.79999999999998,0.0,0.0,0.0,5.0,41.90680689853248,30.0,2.0,9.6662830840046,12.8,0.0,0.0,0.0,2.0,20.058951685249287,14.8,0.0,0.0,0.0,5.0,19.86517866449783,25.0,0.0,0.0,0.0,3.0,14.019615291114633,21.0,1.0,5.9016393442623,-2.0,1.0,4.82897384305835,-5.0,0.0,0.0,0.0,3.0,13.96295114896874,-6.0,8.0,36.959092520264,-16.0,1.0,8.1911501332285,-2.0,1.0,9.593791505533698,-4.0,1.0,2.7842227378190296,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.21415270018622,-5.0,18.0,75.54364267849448,-90.0,0.0,0.0,0.0,10.0,38.84085182497192,-100.0,2.0,15.2808988764045,-19.0,1.0,4.19847328244275,-10.0
200906,1.9203333333333328,14,97.18809221030564,1.0,10.4851330203443,-0.4,9.0,85.76025561185516,3.6,3.0,17.18448487149749,0.0,0.0,2.0,8.51835592791559,6.0,0.0,0.0,0.0,1.0,1.6304347826087,4.0,0.0,0.0,0.0,1.0,6.55737704918033,5.2,2.0,23.7037037037038,10.4,10.0,38.018017081497305,40.0,31.0,229.70960084995477,31.0,8,44.12696141662016,15.2,11.0,85.22169294087404,30.800000000000004,4.0,20.86198272298946,28.0,0.0,0.0,0.0,8.0,77.81462524943609,27.2,8.0,24.672841864245065,64.0,2.0,23.7037037037038,12.0,0.0,0.0,0.0,1.0,6.78879310344828,7.0,5.0,54.41728001500176,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.91128753551955,14.0,3.0,16.208791208791197,-6.0,0.0,0.0,0.0,1.0,5.12249443207127,-2.0,2.0,11.182917918324252,-4.0,3.0,14.94109479497584,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.51829988193624,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200907,1.92,14,84.02437021668881,4.0,17.33500544243646,-1.6,3.0,7.7844311377245505,1.2000000000000002,0.0,0.0,0.0,0.0,4.0,31.79351759775123,12.0,3.0,24.38474520768786,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.437776595593268,10.4,0.0,0.0,0.0,10.0,86.46094682520399,10.0,11,78.50876937886841,20.9,20.0,144.24283437094272,55.99999999999998,10.0,61.36851243274325,70.0,0.0,0.0,0.0,2.0,11.57166764827002,6.8,0.0,0.0,0.0,2.0,12.32570926835774,12.0,2.0,10.443864229765019,12.8,1.0,8.58208955223881,7.0,1.0,4.729729729729731,7.4,0.0,0.0,0.0,2.0,7.181334843362872,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.650619020045768,-4.0,1.0,6.302521008403361,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,62.22826236477392,-20.0,2.0,12.650619020045768,-4.0,3.0,16.11259210085021,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.295288102632078,-25.0,0.0,0.0,0.0,2.0,12.650619020045768,-20.0,3.0,6.465329542252611,-28.5,1.0,3.03030303030303,-10.0
200908,1.9196666666666664,31,130.87223604031254,8.0,25.416600466812106,-3.2,1.0,9.35251798561151,0.4,1.0,2.95566502463054,1.0,1.6515049216445699,5.0,19.448346398837966,15.0,0.0,0.0,0.0,2.0,18.40120663650076,8.0,0.0,0.0,0.0,1.0,6.550218340611349,5.2,1.0,8.27250608272506,5.2,0.0,0.0,0.0,3.0,15.481389062175081,3.0,11,74.56559951958941,20.9,12.0,73.99270829801902,33.6,2.0,14.285714285714278,14.0,0.0,0.0,0.0,5.0,21.421048723376654,17.0,19.0,115.0372014231527,152.0,4.0,17.639252245542842,24.0,1.0,3.65682137834037,6.4,2.0,21.891941552035735,14.0,4.0,32.64082897464308,29.6,0.0,0.0,0.0,2.0,6.988273319645502,10.0,0.0,0.0,0.0,2.0,10.71428571428572,14.0,6.0,29.609536972828174,-12.0,5.0,22.501724795446467,-25.0,3.0,11.985490537918633,-6.0,10.0,33.05242990368408,-20.0,5.0,12.105995642721643,-10.0,0.0,0.0,0.0,1.0,3.65682137834037,-4.0,3.0,5.5275929123430405,-13.2,3.0,23.79807692307693,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,56.4061581934665,-120.0,0.0,0.0,0.0,7.0,30.71376004037177,-70.0,0.0,0.0,0.0,5.0,9.101035405504655,-50.0
200909,1.9193333333333331,10,62.90765091508649,2.0,12.56822348751183,-0.8,8.0,81.72284254456575,3.2,2.0,12.657866254471363,2.0,14.777141192464557,12.0,82.70805682428106,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.60963682128731,8.0,0.0,0.0,0.0,2.0,21.4067706675156,10.4,4.0,34.705983199039856,16.0,8.0,41.69068635412932,8.0,25,234.7161707183453,47.49999999999999,28.0,246.88921378243958,78.39999999999995,5.0,33.86344005871852,35.0,2.0,17.75456919060052,7.0,14.0,109.9380959292009,47.59999999999999,10.0,63.10382204627929,80.0,2.0,15.65452926334533,12.0,5.0,21.98275760682442,32.0,5.0,48.35110942795753,35.0,3.0,25.84642904215856,22.200000000000006,2.0,20.19144169523416,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.042881267640052,-6.0,4.0,35.5323469683783,-20.0,0.0,0.0,0.0,1.0,6.09013398294763,-2.0,4.0,18.91064690312724,-8.0,3.0,18.66251944012443,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.03249208620787,-55.0,0.0,0.0,0.0,8.0,28.61978880734177,-80.0,0.0,0.0,0.0,1.0,2.04081632653061,-10.0
200910,1.919,19,104.00924792338093,2.0,11.593406593406591,-0.8,4.0,29.287963857710647,1.6,1.0,7.728246058010511,4.0,35.76065567882907,16.0,136.17384671658397,48.0,2.0,20.621168821511,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,123.53261413587285,60.0,18.0,152.68651286642609,18.0,41,310.5493926833867,77.9,43.0,316.66842802766917,120.39999999999992,11.0,72.46527769143117,77.0,10.0,86.8487317185625,35.0,12.0,110.38552278412928,40.79999999999999,4.0,41.30991362466474,32.0,5.0,49.00330950436303,30.0,3.0,16.50336664888676,19.200000000000006,4.0,34.22180035037499,28.0,3.0,28.909550654444594,22.200000000000006,1.0,9.18448139350752,7.4,1.0,8.18100978164213,5.0,0.0,0.0,0.0,2.0,9.0667569046244,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1546391752577305,-2.0,5.0,22.79673920869543,-10.0,3.0,16.157836596776992,-6.0,0.0,0.0,0.0,5.0,24.958137635286906,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.866379310344829,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200911,1.9186666666666663,27,165.0874798928425,1.0,7.807618573168809,-0.4,4.0,23.63858573036758,1.6,6.0,26.463512429831578,0.0,0.0,9.0,65.72521398543846,27.0,3.0,23.081150738907517,10.2,0.0,0.0,0.0,1.0,7.258545728589031,4.0,0.0,0.0,0.0,3.0,18.62872370948334,15.6,24.0,158.83729693803502,96.0,19.0,109.99921513904509,19.0,16,116.4734402336908,30.39999999999999,14.0,103.9372202347842,39.2,11.0,54.18796822108186,77.0,3.0,22.01277716492827,10.5,13.0,87.81668704684988,44.19999999999999,2.0,16.997167138810198,16.0,3.0,18.99920558592646,18.0,0.0,0.0,0.0,8.0,60.48104052833799,56.0,2.0,16.84981684981685,14.8,0.0,0.0,0.0,2.0,10.595959595959599,10.0,1.0,7.692307692307691,5.0,4.0,26.823890052457088,28.0,2.0,6.16802324047619,-4.0,3.0,25.183630640083948,-15.0,1.0,6.13896057263394,-2.0,0.0,0.0,0.0,3.0,21.0256919642197,-6.0,0.0,0.0,0.0,4.0,12.986321485615413,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0413508008629306,-5.0,2.0,8.73563218390805,-19.0,2.0,7.4712643678161,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
200912,1.9183333333333328,8,53.36236309796773,3.0,19.879473053844787,-1.2000000000000002,4.0,31.418760982057925,1.6,1.0,7.456140350877191,0.0,0.0,15.0,112.25829467018316,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.11797461797462,8.0,2.0,9.34223069590086,10.4,0.0,0.0,0.0,3.0,24.804469273743006,12.0,3.0,32.29274165806679,3.0,101,544.6931350440216,191.90000000000032,101.0,543.6365569935783,282.8000000000004,6.0,50.72512641022206,42.0,0.0,0.0,0.0,10.0,81.18883016994721,33.99999999999999,5.0,37.382932518625715,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.973662887921737,14.0,3.0,21.97889704563913,22.200000000000006,0.0,0.0,0.0,1.0,5.912269548633191,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.484272434933573,-20.0,0.0,0.0,0.0,1.0,6.69174952969632,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.940341481621104,-30.0,3.0,14.97097747852334,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201001,1.9180000000000001,10,59.192075581438004,1.0,2.8125,-0.4,6.0,56.6524024044746,2.4,0.0,0.0,0.0,0.0,4.0,30.22486915263505,12.0,5.0,50.338487798356,17.0,0.0,0.0,0.0,20.0,135.02066543816787,80.0,1.0,10.699588477366301,5.2,1.0,4.929577464788731,5.2,31.0,161.84006138414196,124.0,9.0,82.88290143702328,9.0,22,150.4031956115067,41.79999999999999,18.0,106.4383937289947,50.399999999999984,7.0,44.62876580994874,49.0,0.0,0.0,0.0,21.0,164.6617253993996,71.39999999999998,7.0,50.402426111038345,56.0,8.0,56.525323388034046,48.0,3.0,16.938741194378558,19.200000000000006,2.0,27.2108843537414,14.0,5.0,30.222895052175993,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.563561024958783,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0105820105820085,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8264840182648399,-4.4,0.0,0.0,0.0,1.0,11.0759493670886,-4.0,1.0,3.2122905027932998,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.98508456032703,-40.0,0.0,0.0,0.0,0.0,0.0,0.0
201002,1.9205833333333333,7,53.84726068018371,3.0,19.60264969047356,-1.2000000000000002,4.0,25.215759490238067,1.6,0.0,0.0,6.0,31.877873189348602,16.0,110.44681554461613,48.0,0.0,0.0,0.0,3.0,21.483375959079265,12.0,2.0,27.0548591845924,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.578759008021397,16.0,15.0,111.14115886159136,15.0,23,207.14207507281967,43.69999999999998,19.0,175.04439801760708,53.19999999999998,3.0,13.740458015267162,21.0,0.0,0.0,0.0,6.0,57.72596279901593,20.4,1.0,9.09090909090909,8.0,3.0,18.427184466019423,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.352454419047135,44.4,0.0,0.0,0.0,1.0,3.3613445378151297,5.0,0.0,0.0,0.0,1.0,10.7660455486542,7.0,3.0,17.09924847892467,-6.0,5.0,25.76268616193521,-25.0,1.0,6.56,-2.0,2.0,12.45421245421246,-4.0,4.0,17.65005068578419,-8.0,0.0,0.0,0.0,2.0,10.051051331767312,-8.0,5.0,31.145043794454732,-22.0,0.0,0.0,0.0,3.0,15.724786994385722,-12.0,2.0,11.128527918781732,-10.0,1.0,4.56852791878173,-5.0,1.0,5.43318649045521,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201003,1.9231666666666667,3,11.02275560809375,1.0,4.19348731541083,-0.4,0.0,0.0,0.0,0.0,0.0,3.0,22.68041237113401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.56013745704467,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.12027491408934,2.0,2,9.756097560975599,3.8,1.0,6.77083333333333,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.59284116331096,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.672176308539902,-2.0,1.0,8.964646464646462,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.19161676646707,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201004,1.92575,11,80.04926483010486,1.0,4.3010752688172005,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.31499460625674,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.660574412532641,5.2,0.0,0.0,0.0,4.0,23.514158138502943,4.0,7,39.90457000802596,13.3,7.0,39.850239617157605,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.86046511627906,14.0,3.0,14.24511929607876,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.627393225331369,7.0,0.0,0.0,0.0,3.0,6.31578947368422,-15.0,7.0,30.204962243797183,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.14035087719298,-9.5,1.0,6.7226890756302495,-10.0
201005,1.9283333333333328,3,20.57983928042797,0.0,0.0,0.0,1.0,4.0590405904059,0.4,2.0,6.0,3.0,16.505494505494507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.43787413866047,4.0,2.0,7.6923076923077,2.0,4,15.40129111348716,7.6,0.0,0.0,0.0,2.0,9.30817610062894,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.235955056179778,12.0,0.0,0.0,0.0,4.0,16.45109664210317,28.0,2.0,11.42316825630753,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.02010050251256,-4.0,1.0,7.15447154471545,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2258064516129,-4.0,1.0,3.6144578313252995,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.46195517387266,-15.0,3.0,8.363984674329501,-15.0,0.0,0.0,0.0,6.0,22.573975328147693,-60.0,0.0,0.0,0.0,1.0,2.58620689655172,-10.0
201006,1.9309166666666664,7,62.306357253270406,1.0,9.31758530183727,-0.4,4.0,42.13023453167888,1.6,0.0,0.0,0.0,0.0,6.0,57.69097247075685,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.22510822510823,4.0,4.0,41.444376350675704,4.0,5,40.192551314681936,9.5,2.0,15.04854368932038,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.75377837751312,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7209302325581404,6.4,1.0,4.90081680280047,7.0,2.0,13.08263498461865,14.8,3.0,22.61682242990655,22.200000000000006,1.0,13.2216014897579,5.0,0.0,0.0,0.0,2.0,26.4432029795158,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.952755905511808,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
201007,1.9335,11,47.00705345098385,0.0,0.0,0.0,1.0,1.7964071856287398,0.4,0.0,0.0,1.0,8.10810810810811,1.0,8.49673202614379,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.61423220973783,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9920159680638703,4.0,0.0,0.0,0.0,4,27.761370874921354,7.6,5.0,36.60004231165795,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.982602082045904,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.98900235663788,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5928143712574796,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.048571237986749,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9920159680638703,-2.0,0.0,0.0,0.0,4.0,7.185628742514959,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.88679245283019,-4.0,0.0,0.0,0.0,5.0,19.43354825629171,-25.0,0.0,0.0,0.0,1.0,1.88679245283019,-10.0,0.0,0.0,0.0,1.0,1.88679245283019,-10.0
