MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,2.0003333333333333,85,167.15080791665923,5.0,26.60428568175895,-2.0,3.0,25.58439881183013,1.2000000000000002,0.0,0.0,0.0,0.0,8,57.99344696649846,24.0,0.0,0.0,0.0,3.0,9.671075814650909,12.0,0.0,0.0,0.0,1.0,7.692307692307691,5.2,9.0,58.022523724928924,36.0,12.0,88.12249774529245,12.0,23,104.74130465871245,43.69999999999998,25,105.4288367668359,69.99999999999997,6.0,46.96880787081145,42.0,2.0,13.559322033898301,7.0,9,72.45863500771804,30.599999999999994,2.0,1.587301587301588,16.0,6.0,13.864237484701118,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.67400941799232,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5866596638655497,5.0,0.0,0.0,0.0,1.0,7.57575757575758,-2.0,1.0,4.17633410672854,-5.0,2.0,9.08740834094073,-4.0,1.0,2.5866596638655497,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.676908806216926,-12.0,1.0,2.3622047244094504,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.05925963351646,-20.0,1.0,7.69811320754717,-9.0,0.0,0.0,0.0,4.0,35.433289285441255,-40.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,2.000166666666667,118,238.88559981778718,0.0,0.0,0.0,6.0,53.72063176498992,2.4,1.0,5.91133004926108,0.0,0.0,17,73.86407785077847,51.0,0.0,0.0,0.0,7.0,44.502101611322715,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.91000730755118,24.0,40.0,264.89176529537684,40.0,15,89.27004290702509,28.499999999999996,11,49.46222481061546,30.800000000000004,8.0,53.76815955503903,56.0,2.0,17.44548286604362,7.0,7,50.83112052167272,23.8,5.0,23.149697152713234,40.0,10.0,25.193711384314643,60.0,0.0,0.0,0.0,2.0,13.41024143302181,14.0,3.0,15.37666878575969,22.200000000000006,1.0,3.6036036036036,7.4,7.0,46.263003278688394,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.90392564942193,-10.0,1.0,2.4608501118568196,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,-4.0,0.0,0.0,0.0,2.0,4.535579256249642,-8.0,3.0,21.26798598443278,-13.2,1.0,4.0,-6.5,7.0,20.849518150364357,-35.0,4.0,17.609119797683512,-20.0,1.0,7.83289817232376,-9.0,3.0,19.94750173768914,-27.0,6.0,19.91661197288019,-60.0,2.0,8.832228836721711,-19.0,0.0,0.0,0.0
200901,2.0,73,339.09806580977886,9.0,59.853565238372404,-3.6,8.0,49.24583123801013,3.2,3.0,18.35111166446451,3.0,32.899037651628426,43,241.03093800839187,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.039548022598868,5.2,38.0,174.50410413844338,152.0,28.0,148.33839101421773,28.0,141,830.375181753691,267.9000000000003,139,816.205699423432,389.2000000000008,12.0,70.70975132285068,84.0,7.0,42.70321068676949,24.5,26,237.50791483414935,88.40000000000002,37.0,151.84683575865546,296.0,16.0,99.91664858786686,96.0,16.0,65.67232231888822,102.4,4.0,15.591078738227411,28.0,4.0,23.732628119805327,29.6,18.0,75.77284784847433,133.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.623753399818679,7.0,7.0,28.465571746518933,-14.0,12.0,64.32465465614717,-60.0,2.0,18.50240574698777,-4.0,2.0,13.047383786211538,-4.0,16.0,55.34138968177461,-32.0,0.0,0.0,0.0,3.0,24.7836526622013,-12.0,1.0,1.3605442176870701,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,74.07875623343907,-90.0,1.0,5.64603691639522,-9.0,3.0,20.33293697978598,-27.0,1.0,1.1450381679389299,-10.0,5.0,21.96680356445628,-47.5,2.0,11.043509311651919,-20.0
200902,2.0003333333333333,17,69.32826461685323,4.0,11.38050746935344,-1.6,9.0,37.74538599067221,3.6,0.0,0.0,12.0,69.6832158989713,10,44.13812051641504,30.0,0.0,0.0,0.0,5.0,29.555323388823,20.0,0.0,0.0,0.0,5.0,31.977825638179738,30.0,49.0,381.51773631841337,196.0,43.0,232.44582634946698,43.0,24,127.52406219382752,45.59999999999998,21,118.69987642398546,58.79999999999998,6.0,49.0746096009254,42.0,0.0,0.0,0.0,17,127.35617730726187,57.79999999999998,5.0,19.22112670358257,40.0,9.0,41.063474519613855,54.0,0.0,0.0,0.0,2.0,11.835623541612652,14.0,2.0,18.829023230722576,14.8,4.0,35.615062761506266,29.6,0.0,0.0,0.0,2.0,14.102564102564099,10.0,0.0,0.0,0.0,2.0,9.8901098901099,-4.0,2.0,16.65389331698345,-10.0,2.0,7.02618110916847,-4.0,0.0,0.0,0.0,2.0,2.698823236632537,-4.0,0.0,0.0,0.0,1.0,2.1772939346811797,-4.0,5.0,17.3160173160173,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.003543658700238,-45.0,0.0,0.0,0.0,2.0,7.25190839694656,-18.0,3.0,2.777229665149613,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
200903,2.0006666666666666,23,115.0754477517743,6.0,55.26659281184563,-2.4,5.0,37.816419749038474,2.0,2.0,15.16904898880383,0.0,0.0,18,90.61047242481712,54.0,0.0,0.0,0.0,12.0,79.50176987107079,48.0,0.0,0.0,0.0,3.0,26.673964604999078,15.6,9.0,43.50437452428247,36.0,33.0,196.40164102953358,33.0,36,164.4363910955634,68.39999999999998,31,146.0817231528353,86.79999999999997,11.0,91.83907499517626,77.0,20.0,181.20113285875388,70.0,20,161.96776227010656,67.99999999999999,48.0,392.74070775713363,384.0,12.0,38.78723538619385,72.0,0.0,0.0,0.0,11.0,77.02368321507765,77.0,3.0,13.4201020214796,22.200000000000006,0.0,0.0,0.0,2.0,5.857740585774059,10.0,0.0,0.0,0.0,6.0,27.05513464197525,42.0,0.0,0.0,0.0,3.0,12.174412363155199,-15.0,4.0,21.046454163577966,-8.0,0.0,0.0,0.0,3.0,2.1475905211260127,-6.0,0.0,0.0,0.0,1.0,7.92682926829268,-4.0,0.0,0.0,0.0,1.0,6.66666666666667,-6.5,2.0,13.78277153558053,-10.0,5.0,16.74589568228306,-25.0,3.0,11.017369727047141,-27.0,0.0,0.0,0.0,7.0,9.460043757760467,-70.0,0.0,0.0,0.0,5.0,14.799695704390118,-50.0
200904,2.001,69,385.92333881767763,4.0,24.53839253580697,-1.6,8.0,55.36946490950207,3.2,2.0,9.84026826764358,3.0,16.00491041507169,52,240.242297114548,156.0,0.0,0.0,0.0,6.0,27.418825988601434,24.0,3.0,14.380015981655841,15.6,6.0,42.35128388326599,31.2,34.0,158.33454689690322,136.0,51.0,194.2768820885257,51.0,62,303.64604513089324,117.8000000000001,62,306.99148207283247,173.60000000000005,17.0,94.90616079370413,119.0,23.0,143.29059411203343,80.5,40,241.1975437104031,136.00000000000009,11.0,50.28272376913115,88.0,16.0,45.045372251032745,96.0,0.0,0.0,0.0,4.0,35.57878516142993,28.0,12.0,64.81958214670603,88.80000000000003,4.0,24.016227180527377,29.6,6.0,69.13259833852831,30.0,4.0,12.8654970760234,20.0,11.0,52.40916824294044,77.0,13.0,31.15949131878035,-26.0,17.0,69.72715730566465,-85.0,3.0,9.97356404710406,-6.0,35.0,140.4904622471142,-70.0,29.0,80.53922091450849,-58.0,0.0,0.0,0.0,5.0,19.40446104896964,-20.0,3.0,11.695058596109707,-13.2,1.0,3.03030303030303,-6.5,39.0,115.13259498700285,-195.0,65.0,179.07547288063088,-325.0,4.0,9.57125501610507,-36.0,0.0,0.0,0.0,56.0,178.35050854376723,-560.0,0.0,0.0,0.0,7.0,19.784415356488868,-70.0
200905,2.001333333333333,43,288.3411756978565,6.0,51.77639344717068,-2.4,5.0,31.805172285650094,2.0,0.0,0.0,1.0,6.03448275862069,22,121.5891392683449,66.0,6.0,38.67209582486075,24.0,17.0,87.6092118923057,68.0,0.0,0.0,0.0,2.0,13.28836876898338,10.4,30.0,181.58905720844842,120.0,44.0,245.59512076944264,44.0,28,143.11162918396641,53.199999999999974,26,123.54288104016972,72.79999999999995,6.0,43.82864177443064,42.0,2.0,14.954353066221271,7.0,14,98.42613928874913,47.59999999999999,33.0,225.2710486436075,264.0,17.0,79.86399092499234,102.0,5.0,44.0340909090909,32.0,0.0,0.0,0.0,28.0,213.01114954393242,207.20000000000007,5.0,10.87292479577208,37.0,5.0,17.4003220407694,25.0,0.0,0.0,0.0,2.0,5.333333333333339,14.0,4.0,24.7236485144974,-8.0,16.0,81.75165545151637,-80.0,1.0,4.5643153526971,-2.0,10.0,22.327832811472,-20.0,19.0,95.14187376801212,-38.0,2.0,6.37057911213833,-4.0,3.0,7.224948986060561,-12.0,3.0,16.277638983443552,-13.2,1.0,2.05761316872428,-6.5,0.0,0.0,0.0,39.0,106.25005208084823,-195.0,4.0,12.74115822427666,-36.0,0.0,0.0,0.0,11.0,60.498469641772054,-110.0,1.0,6.40394088669951,-9.5,0.0,0.0,0.0
200906,2.0016666666666665,32,201.12058415496438,7.0,43.34576241314614,-2.8,3.0,15.092508733341953,1.2000000000000002,4.0,28.394817035403694,1.0,3.2786885245901605,22,84.27878840415809,66.0,0.0,0.0,0.0,2.0,5.144149236856983,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,139.0570794310063,144.0,46.0,270.19524066232424,46.0,114,483.2364416969244,216.60000000000042,98,404.70295855170565,274.4000000000003,30.0,198.03572959448383,210.0,0.0,0.0,0.0,17,91.44311560567972,57.79999999999998,16.0,76.76376016290756,128.0,4.0,17.602002131083882,24.0,4.0,14.203651918002178,25.6,1.0,5.9322033898305095,7.0,2.0,8.9108910891089,14.8,0.0,0.0,0.0,6.0,26.03823904981946,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.024322763133696,-14.0,2.0,3.09056366159406,-10.0,1.0,3.19284802043423,-2.0,5.0,35.009450591938375,-10.0,5.0,18.71183263987577,-10.0,0.0,0.0,0.0,6.0,13.150980538328454,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.54642182243299,-40.0,0.0,0.0,0.0,1.0,6.18066561014263,-9.0,3.0,10.006550933508016,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
200907,2.002,17,116.59330102330749,1.0,10.0,-0.4,2.0,6.225680933852139,0.8,7.0,20.262261627031048,5.0,37.51962581408861,12,64.03028329589763,36.0,0.0,0.0,0.0,8.0,64.54333518490462,32.0,0.0,0.0,0.0,2.0,12.77959629023458,10.4,7.0,48.716352210000146,28.0,20.0,108.25510619931325,20.0,34,201.2167647087609,64.59999999999998,32,193.72253018000308,89.59999999999997,13.0,84.4529451853995,91.0,0.0,0.0,0.0,9,50.43167215282307,30.599999999999994,11.0,63.1383826770158,88.0,3.0,12.43132920838005,18.0,0.0,0.0,0.0,3.0,14.605226769911498,21.0,7.0,63.337701607022936,51.8,2.0,6.93377484424448,14.8,2.0,6.762165979326158,10.0,0.0,0.0,0.0,6.0,38.0511673361788,42.0,1.0,4.3859649122807,-2.0,0.0,0.0,0.0,2.0,17.8249939177682,-4.0,0.0,0.0,0.0,5.0,28.74403924844304,-10.0,0.0,0.0,0.0,2.0,9.428074704068099,-8.0,0.0,0.0,0.0,1.0,7.43801652892562,-6.5,2.0,4.9606775559588625,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.830188679245282,-30.0,2.0,9.272464663347991,-19.0,1.0,4.513454696881429,-10.0
200908,2.002333333333333,17,121.42360592260604,1.0,7.02524698133919,-0.4,4.0,24.725362054619065,1.6,2.0,9.43836813402031,1.0,4.42477876106195,23,121.59336159968686,69.0,0.0,0.0,0.0,6.0,25.72471088233437,24.0,3.0,17.83287111069389,15.6,1.0,9.40860215053763,5.2,48.0,248.13123436063321,192.0,35.0,200.07923121523444,35.0,71,434.554600851734,134.9000000000002,58,363.9398295129395,162.4,20.0,115.77603027108348,140.0,5.0,28.018520467220892,17.5,22,141.98442287113025,74.80000000000003,6.0,46.22184876695425,48.0,12.0,64.43426106594792,72.0,3.0,10.407876230661039,19.200000000000006,3.0,13.680537149924907,21.0,1.0,4.1890440386681,7.4,0.0,0.0,0.0,11.0,60.134562645000855,55.0,0.0,0.0,0.0,4.0,24.109158980570818,28.0,8.0,43.76546129244339,-16.0,10.0,46.16925318893876,-50.0,1.0,6.0,-2.0,0.0,0.0,0.0,5.0,10.685779565085898,-10.0,2.0,7.0323488045007005,-4.0,5.0,21.133757221335877,-20.0,1.0,9.433962264150939,-4.4,3.0,18.87755932528919,-19.5,0.0,0.0,0.0,5.0,24.42046331860137,-25.0,0.0,0.0,0.0,1.0,6.844444444444441,-9.0,6.0,32.64092731958644,-60.0,5.0,25.09113101686905,-47.5,0.0,0.0,0.0
200909,2.002666666666667,26,150.49336437436082,11.0,68.04916583741515,-4.4,9.0,49.080530881259754,3.6,4.0,18.83321775312066,2.0,13.87717365148119,25,164.5548554675515,75.0,2.0,8.09248554913294,8.0,11.0,71.06810980066123,44.0,1.0,1.2203876525484598,5.2,0.0,0.0,0.0,8.0,67.44952067295635,32.0,65.0,469.33871438439473,65.0,22,125.27245441083298,41.799999999999976,23,132.91700681401994,64.39999999999998,18.0,105.68260836776876,126.0,142.0,1083.6819390207145,497.0,21,156.90915169624046,71.39999999999998,31.0,277.138825316856,248.0,2.0,1.7400761283306139,12.0,4.0,46.917163563483896,25.6,4.0,23.664357528668443,28.0,1.0,6.45161290322581,7.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.05719907244753,40.0,2.0,14.631564088085831,14.0,6.0,34.468956952399786,-12.0,0.0,0.0,0.0,10.0,44.61832426859432,-20.0,0.0,0.0,0.0,7.0,30.81639237757602,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.289218641042922,-20.0,1.0,6.0,-5.0,2.0,11.40219235286442,-18.0,0.0,0.0,0.0,2.0,4.20357108165626,-20.0,0.0,0.0,0.0,3.0,11.498540012774887,-30.0
200910,2.003,22,134.04435364225554,0.0,0.0,0.0,4.0,34.50623771877712,1.6,3.0,14.6397098299458,0.0,0.0,12,89.49972454130962,36.0,2.0,14.53957996768982,8.0,17.0,89.7263884138553,68.0,0.0,0.0,0.0,1.0,5.409582689335389,6.0,3.0,17.29253563133861,12.0,29.0,172.82800861837364,29.0,132,712.3715779727173,250.8000000000004,126,682.3064267029407,352.8000000000005,12.0,67.17623956181234,84.0,1.0,3.1712473572938698,3.5,23,169.47582438310974,78.2,10.0,28.84820233201191,80.0,2.0,15.1092809629395,12.0,2.0,9.023136276784472,12.8,3.0,23.467755477702926,21.0,2.0,11.140757725780391,14.8,0.0,0.0,0.0,6.0,30.219349723605017,30.0,0.0,0.0,0.0,3.0,20.84588627399613,21.0,2.0,7.600490530044969,-4.0,2.0,20.297806963125698,-10.0,2.0,16.8303475070149,-4.0,1.0,7.27272727272727,-2.0,3.0,10.08419750452763,-6.0,1.0,5.405405405405411,-2.0,1.0,5.51181102362205,-4.0,2.0,10.07301437241956,-8.8,3.0,28.512385011618424,-19.5,5.0,32.675251023239554,-25.0,14.0,69.50987156379877,-70.0,0.0,0.0,0.0,1.0,1.82724252491694,-9.0,7.0,23.126315985615,-70.0,0.0,0.0,0.0,6.0,13.408239700374539,-60.0
200911,2.0033333333333334,19,121.05047127886374,4.0,27.33326796322693,-1.6,7.0,65.85347273747657,2.8,9.0,72.39514884207337,1.0,7.60747196408468,73,399.92718264889015,219.0,0.0,0.0,0.0,8.0,56.52527392137755,32.0,1.0,11.928934010152302,5.2,3.0,19.421076436001808,17.2,22.0,183.85868953761883,88.0,17.0,92.51796033899984,17.0,19,107.50684484003273,36.09999999999999,20,119.39754349454857,55.99999999999998,21.0,116.6944468576376,147.0,18.0,229.8913395900797,63.0,26,211.07098767173105,88.40000000000002,64.0,449.76265742576544,512.0,43.0,272.8961061163228,258.0,1.0,7.60747196408468,6.4,0.0,0.0,0.0,7.0,54.45190940298949,51.8,0.0,0.0,0.0,1.0,3.4615384615384603,5.0,5.0,29.85886356811585,25.0,0.0,0.0,0.0,1.0,3.68028804357804,-2.0,2.0,20.642201834862398,-10.0,7.0,50.32597561091954,-14.0,2.0,6.955648350257831,-4.0,6.0,34.37156075915116,-12.0,3.0,11.628959276018099,-6.0,3.0,6.71641791044775,-12.0,1.0,5.09090909090909,-4.4,13.0,84.00106638539609,-84.5,1.0,6.37720488466757,-5.0,17.0,84.81759487065395,-85.0,0.0,0.0,0.0,1.0,2.6041666666666696,-9.5,5.0,15.191445325974472,-50.0,1.0,4.431370610240441,-9.5,0.0,0.0,0.0
200912,2.0036666666666667,45,281.3606285395454,5.0,41.11665462210817,-2.0,16.0,80.04257204588879,6.400000000000001,0.0,0.0,1.0,6.29370629370629,53,278.9755695164972,159.0,1.0,7.2463768115942,4.0,14.0,65.74798326770889,56.0,1.0,4.66321243523316,5.2,0.0,0.0,0.0,20.0,111.09931814507534,80.0,40.0,307.0937029574992,40.0,78,499.51138402593045,148.20000000000016,85,530.7393014661092,238.00000000000026,13.0,118.43026273382488,91.0,6.0,24.221703510587826,21.0,10,60.90603249539849,33.99999999999999,19.0,103.3197549272208,152.0,5.0,62.986373391381996,30.0,0.0,0.0,0.0,2.0,15.54384118159837,14.0,11.0,69.75427975224859,81.4,0.0,0.0,0.0,6.0,20.19488004952277,30.0,0.0,0.0,0.0,7.0,35.40424197459008,49.0,9.0,38.27599529674424,-18.0,2.0,11.838818290431199,-10.0,1.0,7.196029776674941,-2.0,3.0,9.57169200793292,-6.0,16.0,76.61583126632314,-32.0,0.0,0.0,0.0,6.0,26.4606710556566,-24.0,4.0,25.54751943209989,-17.6,3.0,21.98347634693292,-19.5,3.0,13.869441161061824,-15.0,18.0,63.099112571564724,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.75112121604359,-50.0,3.0,11.05256976734556,-28.5,2.0,9.46575192087109,-20.0
201001,2.004,82,443.77287790920667,13.0,49.84794671224589,-5.2,23.0,106.70554187155035,9.200000000000003,9.0,30.37003096963448,4.0,46.307411706184794,31,172.7349076203537,93.0,1.0,4.31372549019608,4.0,17.0,156.5169173668631,68.0,4.0,31.017446717105425,20.8,2.0,9.49367088607596,10.4,20.0,99.52771422511209,80.0,62.0,327.5604500997195,62.0,63,329.81162188006743,119.70000000000013,59,322.1547023472986,165.20000000000005,40.0,237.62334627987357,280.0,5.0,20.66909098019724,17.5,43,299.5139713008117,146.2000000000001,1.0,4.25531914893617,8.0,7.0,45.807678568879005,42.0,0.0,0.0,0.0,9.0,60.432950842824546,63.0,4.0,27.47207401880741,29.6,1.0,10.0,7.4,4.0,20.24809701411153,20.0,3.0,13.47150259067358,15.0,17.0,112.52955856789728,119.0,10.0,68.93606911259675,-20.0,10.0,29.29165322821555,-50.0,19.0,65.91264980536239,-38.0,8.0,42.22646181682492,-16.0,14.0,58.28204176536497,-28.0,2.0,14.163397578031722,-4.0,17.0,77.92501847106894,-68.0,2.0,10.760999196988822,-8.8,10.0,25.68311354052053,-65.0,3.0,7.530807290060955,-15.0,17.0,55.50020522644335,-85.0,3.0,18.24866820141523,-27.0,6.0,18.066327075367717,-56.5,26.0,79.10300444389944,-260.0,8.0,48.52387585935313,-76.0,25.0,86.6015441172587,-250.0
201002,2.0036666666666667,63,339.14114794530457,6.0,38.04530659659865,-2.4,13.0,84.37663104664676,5.2,0.0,0.0,0.0,0.0,48,315.8038483103275,144.0,3.0,20.111731843575424,12.0,28.0,196.92355721590408,112.0,4.0,26.7633574743956,20.8,4.0,33.98136776203456,20.8,22.0,97.34936761769669,88.0,12.0,85.74573479483418,12.0,49,480.0155592364188,93.1,48,469.6825954715577,134.39999999999995,29.0,161.87471879234292,203.0,11.0,65.94038294604516,38.5,13,117.73463552701368,44.19999999999999,12.0,52.36819162859857,96.0,9.0,45.10554859727724,54.0,10.0,34.093823985728285,63.99999999999999,3.0,18.4526024925281,21.0,3.0,19.846598190547237,22.200000000000006,9.0,33.76525967289032,66.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.866215421770981,14.0,5.0,32.081724770659505,-10.0,4.0,27.72142782600265,-20.0,9.0,29.784350007811494,-18.0,7.0,34.096288733195465,-14.0,8.0,39.96130341406868,-16.0,1.0,3.03030303030303,-2.0,45.0,173.1145377802296,-180.0,8.0,54.02175474249596,-35.2,1.0,3.19148936170213,-6.5,4.0,23.72573076981152,-20.0,8.0,49.12312073637961,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,106.19698448008222,-230.0,3.0,15.296602889734311,-28.5,0.0,0.0,0.0
201003,2.0033333333333334,82,437.8935777859306,20.0,107.23184487289564,-8.000000000000002,32.0,170.96380835745063,12.800000000000008,24.0,112.19426289043105,2.0,13.49924585218699,60,356.46319713255224,180.0,2.0,8.976096535625281,8.0,8.0,60.38092480725978,32.0,1.0,6.4327485380117,5.2,4.0,24.133515137027192,20.8,26.0,147.51719071196644,104.0,39.0,290.0468754627293,39.0,55,314.4346655612123,104.50000000000006,56,320.2465439965764,156.80000000000004,17.0,117.3944367283238,119.0,2.0,11.015343236139133,7.0,63,465.8915287142694,214.20000000000027,2.0,10.25641025641026,16.0,6.0,34.228217542916425,36.0,3.0,13.27751196172251,19.200000000000006,16.0,75.85522799907213,112.0,2.0,11.15401229440107,14.8,0.0,0.0,0.0,38.0,200.02752150431468,190.0,2.0,14.461595916843018,10.0,12.0,81.23578226873676,84.0,11.0,66.03517128699811,-22.0,8.0,40.406381095166715,-40.0,40.0,206.04335750716152,-80.0,16.0,78.87734269902913,-32.0,22.0,102.76152676380178,-44.0,2.0,4.6875,-4.0,34.0,180.99811728830002,-136.0,4.0,22.822811588684807,-17.6,67.0,360.4806974424363,-435.5,22.0,111.84310300171013,-110.0,24.0,111.0695065151242,-120.0,3.0,9.120316004402119,-27.0,5.0,15.918525993637632,-47.5,41.0,191.64222953864544,-410.0,3.0,15.927397687737033,-28.5,3.0,12.63805165086629,-30.0
201004,2.003,18,117.14772718146305,0.0,0.0,0.0,2.0,21.002745158095895,0.8,0.0,0.0,0.0,0.0,4,16.79425037606551,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.79611650485437,5.2,2.0,12.21864497726567,8.0,0.0,0.0,0.0,2,13.32210805054256,3.8,3,14.851160038310141,8.399999999999999,2.0,12.244897959183678,14.0,0.0,0.0,0.0,16,106.39014308904768,54.399999999999984,0.0,0.0,0.0,1.0,6.21761658031088,6.0,3.0,13.636363636363651,19.200000000000006,0.0,0.0,0.0,4.0,18.540965348629147,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.872787326200037,15.0,2.0,14.24818896345092,14.0,1.0,2.42914979757085,-2.0,0.0,0.0,0.0,8.0,35.90571645340424,-16.0,2.0,9.2197941123352,-4.0,3.0,6.843949701092563,-6.0,1.0,7.493309545049059,-2.0,0.0,0.0,0.0,1.0,0.8810572687224669,-4.4,10.0,35.868233867426994,-65.0,1.0,4.56852791878173,-5.0,2.0,1.7621145374449338,-10.0,1.0,3.46420323325635,-9.0,2.0,2.9847196622866963,-19.0,10.0,15.620815009362376,-100.0,2.0,12.06896551724138,-19.0,0.0,0.0,0.0
201005,2.002666666666667,22,125.27069315384344,4.0,19.623149170478207,-1.6,3.0,15.28390902403464,1.2000000000000002,1.0,10.6280193236715,2.0,15.413216156836231,24,135.1027172889642,72.0,0.0,0.0,0.0,5.0,27.00467530710219,20.0,0.0,0.0,0.0,2.0,16.45021645021646,10.4,8.0,33.417926017160084,32.0,36.0,158.23573373774371,36.0,38,206.43342782256542,72.19999999999997,24,134.71426468680494,67.19999999999997,29.0,199.19295836280799,203.0,7.0,50.39785377704898,24.5,24,144.31839784351763,81.60000000000002,0.0,0.0,0.0,5.0,21.92798702214698,30.0,3.0,4.545454545454559,19.200000000000006,0.0,0.0,0.0,2.0,10.726293886448461,14.8,2.0,9.59626629433037,14.8,12.0,56.53387482431326,60.0,11.0,64.84583812717763,55.0,3.0,17.075400345328063,21.0,8.0,26.42597777043308,-16.0,7.0,39.057876934950926,-35.0,4.0,19.90322000652838,-8.0,1.0,6.62650602409639,-2.0,4.0,21.963521071732014,-8.0,2.0,3.0188679245282994,-4.0,7.0,46.57787699100709,-28.0,4.0,16.753771422158813,-17.6,7.0,42.891195529983946,-45.5,2.0,9.788359788359779,-10.0,6.0,17.690270060456008,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.19047559562916,-60.0,3.0,14.36132323951828,-28.5,0.0,0.0,0.0
201006,2.002333333333333,3,23.28659420050149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.544910179640798,7,44.87190202810086,21.0,1.0,8.06451612903226,4.0,0.0,0.0,0.0,1.0,5.34458509142053,5.2,2.0,17.3758865248227,10.4,5.0,30.82831493253039,20.0,0.0,0.0,0.0,10,71.80510199972045,19.0,8,66.2518631896009,22.4,3.0,23.92175719175671,21.0,1.0,10.7655502392345,3.5,12,124.19996580032772,40.79999999999999,2.0,10.52631578947368,16.0,2.0,19.76561271039803,12.0,0.0,0.0,0.0,1.0,5.29100529100529,7.0,5.0,27.51790198632983,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2967032967033,7.0,4.0,8.72654580447851,-8.0,1.0,7.731958762886599,-5.0,4.0,21.16408068985944,-8.0,3.0,20.12903225806452,-6.0,1.0,2.52293577981651,-2.0,0.0,0.0,0.0,2.0,9.27152317880794,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2967032967033,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
