MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,1.95,24,151.63387710714892,4.0,27.76586973939175,-1.6,4.0,25.73016908915433,1.6,0.0,0.0,0.0,0.0,21,133.18725381221986,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.05570410476593,16.0,3.0,16.39249639249639,15.6,2.0,9.44206008583692,10.4,29.0,132.11719195388977,116.0,15.0,154.043996003876,15.0,44,262.7648379713273,83.60000000000002,40,250.89510714526216,111.99999999999993,0.0,0.0,0.0,13.0,106.4935234947956,91.0,11.0,113.85289956797456,38.5,12,94.48193219752251,40.79999999999999,12.0,82.76490335405829,96.0,12.0,64.1767244149533,72.0,2.0,12.03830369357046,12.8,2.0,11.564097078608961,14.0,1.0,5.7884231536926105,7.4,3.0,26.23574144486691,22.200000000000006,1.0,6.60377358490566,5.0,0.0,0.0,0.0,4.0,21.816533376635665,28.0,0.0,0.0,0.0,2.0,11.22040650836463,-4.0,2.0,12.05804642201553,-10.0,2.0,11.801242236024839,-4.0,3.0,17.0786441304768,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.26230831315574,-12.0,3.0,18.567245295880888,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9278846153846105,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.035414296808028,-30.0,1.0,5.22133938706016,-9.5,0.0,0.0,0.0
200812,1.972,42,164.43112550178077,3.0,25.174825174825173,-1.2000000000000002,6.0,33.0188023649877,2.4,3.0,8.21119082516907,0.0,0.0,25,158.8377412421901,75.0,1.0,7.02947845804989,3.4,0.0,0.0,0.0,6.0,10.355804101403779,24.0,2.0,12.12121212121212,10.4,0.0,0.0,0.0,3.0,18.78045782314201,12.0,1.0,0.536193029490617,1.0,20,116.79476038955366,37.99999999999999,16,91.96740237050057,44.79999999999999,0.0,0.0,0.0,1.0,6.64136622390892,7.0,2.0,13.4477420124773,7.0,13,51.097779373806496,44.19999999999999,6.0,42.59485953320114,48.0,4.0,23.21538461538461,24.0,0.0,0.0,0.0,1.0,7.939189189189191,7.0,2.0,14.863349982971961,14.8,0.0,0.0,0.0,1.0,5.63477916419093,5.0,0.0,0.0,0.0,7.0,39.361617596733865,49.0,0.0,0.0,0.0,3.0,16.144301228207528,-6.0,0.0,0.0,0.0,1.0,6.3014166850484,-2.0,3.0,19.76203066213938,-6.0,14.0,53.22512507943223,-28.0,0.0,0.0,0.0,2.0,12.613278171788812,-8.0,1.0,7.7294685990338206,-4.4,0.0,0.0,0.0,4.0,10.53672542735042,-16.0,10.0,33.71107998842239,-50.0,17.0,52.39412129536401,-85.0,1.0,3.7688442211055295,-9.0,7.0,34.79011850953498,-70.0,0.0,0.0,0.0,3.0,16.195645822376918,-30.0
200901,1.994,183,577.3544994244747,31.0,127.98586473756242,-12.400000000000004,24.0,107.63983941149692,9.600000000000003,3.0,13.135613406074212,1.0,9.19117647058824,132,512.2563696046219,396.0,0.0,0.0,0.0,28.0,115.84053830604958,112.0,28.0,149.6410389488405,112.0,5.0,20.81063396362882,26.0,0.0,0.0,0.0,39.0,175.6438384633716,156.0,42.0,164.58889391944368,42.0,66,266.6041550450734,125.40000000000008,65,241.79371813090896,182.00000000000009,3.0,13.16614420062696,15.0,56.0,217.6167551067552,392.0,5.0,18.601649137151078,17.5,74,215.46250543260203,251.60000000000028,11.0,68.76582198292834,88.0,16.0,64.99792228907131,96.0,1.0,1.64835164835165,6.4,0.0,0.0,0.0,26.0,109.32569868772444,192.40000000000006,2.0,11.011236603054533,14.8,10.0,38.71128642862535,50.0,5.0,17.585294296840846,25.0,3.0,22.553466073183753,21.0,0.0,0.0,0.0,13.0,31.49785145096281,-26.0,26.0,95.20820624598724,-130.0,24.0,97.66029276308215,-48.0,27.0,92.1025396357118,-54.0,111.0,323.44378497359264,-222.0,4.0,15.7595446728857,-8.0,13.0,54.2507538284481,-52.0,6.0,18.170045229012814,-26.4,80.0,277.43074598669784,-520.0,8.0,30.10486868826446,-32.0,18.0,65.28743846722665,-90.0,7.0,19.03059684910492,-35.0,40.0,126.66308313390354,-360.0,118.0,379.40945434926255,-1180.0,4.0,12.428387476802893,-38.0,32.0,61.15950614210253,-320.0
200902,1.9958333333333331,369,1444.7088133874868,73.0,372.4728225195616,-29.199999999999967,58.0,311.2581916697711,23.199999999999985,5.0,27.22488884573452,8.0,35.524981255345274,282,1241.7451620080922,846.0,1.0,7.1865443425076405,3.4,45.0,219.6298627355073,180.0,35.0,181.1563264086417,140.0,3.0,15.30477971560774,15.6,1.0,7.82608695652174,5.2,153.0,852.9335338374739,612.0,186.0,859.1036322319075,186.0,237,1122.9611241082296,450.29999999999967,225,1057.249998919238,630.0000000000002,29.0,185.11284826452862,145.0,152.0,787.279800462455,1064.0,19.0,93.25895201973631,66.5,232,1078.456681819521,788.7999999999984,22.0,81.17345585480629,176.0,126.0,565.5308640161119,756.0,0.0,0.0,0.0,12.0,69.36309090120254,84.0,27.0,139.9117509070914,199.80000000000007,9.0,50.86713606081065,66.60000000000001,42.0,193.89898144634338,210.0,70.0,322.5419078835046,350.0,35.0,213.6099715763708,245.0,3.0,8.862621411859038,30.0,24.0,104.4198006942391,-48.0,35.0,170.84760105662082,-175.0,75.0,279.2943247650598,-150.0,81.0,395.7128305307512,-162.0,203.0,812.0675860684057,-406.0,5.0,24.37177427469883,-10.0,58.0,280.53406551716563,-232.0,36.0,166.37782983336143,-158.4000000000001,123.0,584.4185241792435,-799.5,40.0,206.62595908334018,-160.0,56.0,266.9952046966572,-280.0,24.0,96.54598290058922,-120.0,13.0,46.780532699246855,-117.0,207.0,922.3737032014336,-2070.0,9.0,43.42308812777206,-85.5,143.0,663.5670826638277,-1430.0
200903,1.9976666666666667,616,3071.0500367464465,177.0,946.0731460590732,-70.7999999999999,163.0,850.2484105927756,65.19999999999989,40.0,190.5490837357799,10.0,58.35894591219272,547,2880.584392535146,1641.0,9.0,53.28987115112207,30.599999999999994,38.0,217.61821480529983,152.0,114.0,615.339907725285,456.0,4.0,29.944435589649334,20.8,24.0,162.06393048946262,127.20000000000003,300.0,1522.367551743683,1200.0,483.0,2437.213270941489,483.0,325,1589.7858473645315,617.4999999999989,293,1435.3892842633893,820.3999999999995,14.0,78.82171168560316,70.0,279.0,1418.3498279636228,1953.0,94.0,499.89309828494726,329.0,450,2588.32143584728,1530.0000000000007,48.0,259.17250860131537,384.0,129.0,745.3431978445172,774.0,6.0,30.262038383628678,38.4,21.0,119.8754403359828,147.0,63.0,388.00949918082085,466.1999999999997,11.0,60.91048612395682,81.4,68.0,376.01173379085776,340.0,331.0,1658.9363843559736,1655.0,152.0,778.3768650466898,1064.0,36.0,224.56713215908627,353.0,29.0,159.70223340224203,-58.0,153.0,838.7194077931648,-765.0,140.0,687.6752253870571,-280.0,262.0,1399.228222109154,-524.0,228.0,1097.612486983586,-456.0,11.0,50.264053741808645,-22.0,308.0,1630.9267943487112,-1232.0,103.0,580.111200023975,-453.1999999999995,183.0,932.6376137828436,-1189.5,74.0,360.8741419249942,-296.0,48.0,235.46895439562007,-240.0,116.0,540.6584461250203,-580.0,17.0,82.47097320194626,-153.0,191.0,996.6864873685072,-1910.0,61.0,335.47297007395605,-579.5,38.0,168.88661709559437,-380.0
200904,1.9995,189,879.9130681586461,20.0,126.73591264782229,-8.000000000000002,30.0,137.39095822621968,12.000000000000005,2.0,13.973479558585948,6.0,41.791044776119385,99,546.9298828753447,297.0,7.0,33.62020264461254,23.8,11.0,55.73680604184926,44.0,45.0,213.451690410613,180.0,3.0,18.6621156811323,15.6,1.0,5.06329113924051,6.0,68.0,356.39506324763136,272.0,106.0,453.21605123846,106.0,155,781.0794637621688,294.50000000000006,147,738.4639613513751,411.6000000000007,6.0,27.3294481258328,30.0,98.0,458.551365441597,686.0,12.0,84.73699936515436,42.0,97,438.82161779401605,329.7999999999999,13.0,63.27806552212722,104.0,102.0,469.66124116959145,612.0,8.0,54.107374748758346,51.2,6.0,28.535741076031734,42.0,51.0,308.24657076636606,377.39999999999975,1.0,1.6105417276720402,7.4,16.0,64.96611784991069,80.0,28.0,135.68628625488512,140.0,39.0,209.64940908904236,273.0,16.0,108.66169737689142,158.0,5.0,15.935421155702226,-10.0,35.0,183.73191608832298,-175.0,24.0,117.4034892534243,-48.0,80.0,359.48774450020693,-160.0,82.0,340.21129500330125,-164.0,3.0,10.867103453854249,-6.0,30.0,163.14713775139998,-120.0,10.0,47.4951934838322,-43.99999999999999,53.0,243.01632161686368,-344.5,32.0,148.04520427438231,-128.0,48.0,230.63109279151348,-240.0,33.0,136.28975745650177,-165.0,9.0,37.76473185794743,-81.0,90.0,373.7805833125116,-900.0,2.0,7.94899354885254,-19.0,23.0,63.14236351774165,-230.0
200905,2.001333333333333,133,694.6833325664225,20.0,151.35409841932417,-8.000000000000002,41.0,280.06058738593146,16.400000000000006,8.0,53.20198679116167,0.0,0.0,109,547.2941826213172,327.0,2.0,10.285174014535661,6.8,9.0,56.928304909649384,36.0,112.0,699.0911821962451,448.0,9.0,65.74335364527525,46.8,0.0,0.0,0.0,40.0,234.35545646981515,160.0,95.0,544.7454485191217,95.0,139,766.5007371678571,264.1000000000004,115,593.454312933456,322.0000000000005,5.0,42.86288091509765,25.0,68.0,439.2252109417954,476.0,31.0,206.7735932659274,108.5,102,644.8346396967357,346.8,25.0,136.0303687335544,200.0,23.0,126.11075105990393,138.0,16.0,96.39197469965276,102.40000000000002,11.0,113.29835839858559,77.0,17.0,100.97752326792609,125.80000000000004,0.0,0.0,0.0,10.0,60.136807358748314,50.0,10.0,59.8512138127394,50.0,16.0,74.91184343195819,112.0,4.0,34.386979283044234,40.0,7.0,25.083672478550238,-14.0,18.0,113.05408832783596,-90.0,22.0,116.73217720176396,-44.0,67.0,345.7185483140746,-134.0,41.0,173.43532630685573,-82.0,4.0,19.23491936469938,-8.0,35.0,215.0412495321217,-140.0,7.0,38.926972285160154,-30.8,10.0,48.72032548693457,-65.0,4.0,16.56114100103101,-16.0,10.0,60.35421223639406,-50.0,9.0,37.11311988021795,-45.0,0.0,0.0,0.0,21.0,84.28324087997544,-210.0,2.0,12.292088576076493,-19.0,3.0,22.800835619541413,-30.0
200906,2.0031666666666665,97,497.0713814283926,31.0,187.8939893189689,-12.400000000000004,32.0,212.656128863861,12.800000000000004,5.0,28.819040111729823,6.0,39.37027169857463,63,349.60392716211237,189.0,3.0,20.17787020825753,10.2,9.0,53.95043680282431,36.0,22.0,124.5330522282114,88.0,9.0,61.54026300175127,46.80000000000001,0.0,0.0,0.0,80.0,472.77692318737394,320.0,127.0,762.688883472517,127.0,74,330.413093948926,140.60000000000014,61,300.6131906971812,170.8000000000001,4.0,28.525652729454034,20.0,79.0,510.6679655917706,553.0,47.0,316.424975671363,164.5,84,554.1026559222423,285.60000000000014,2.0,17.04666821453448,16.0,25.0,150.40321177505612,150.0,5.0,29.042399615552913,32.0,6.0,57.226519699938315,42.0,12.0,78.66565192801275,88.80000000000003,2.0,13.0841121495327,14.8,10.0,52.30815888217105,50.0,6.0,33.341242869008695,30.0,10.0,56.038276024404496,70.0,3.0,16.10169491525424,30.0,8.0,31.46996180941289,-16.0,13.0,61.125004204538364,-65.0,8.0,57.612077023920726,-16.0,28.0,151.09477098097625,-56.0,12.0,39.54251616182082,-24.0,0.0,0.0,0.0,32.0,169.04882679123008,-128.0,6.0,20.732136220491174,-26.4,9.0,55.8113676924445,-58.5,17.0,100.76812710271706,-68.0,6.0,28.609667919807038,-30.0,21.0,98.59545900632038,-105.0,0.0,0.0,0.0,11.0,37.614233385383436,-110.0,0.0,0.0,0.0,1.0,7.89473684210526,-10.0
200907,2.005,46,246.85470534138855,15.0,78.10048438238974,-6.000000000000003,5.0,22.855825553775464,2.0,6.0,38.55770900052123,1.0,2.14190093708166,24,151.4887208812522,72.0,1.0,8.77839587122976,3.4,1.0,7.286432160804019,4.0,7.0,42.961094211810405,28.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,181.93392996015461,132.0,54.0,323.9566462315192,54.0,54,228.39487940160103,102.60000000000008,49,218.72068957495262,137.19999999999996,2.0,16.770835016546087,10.0,49.0,290.7404370907159,343.0,17.0,86.50993134908408,59.5,32,176.7182174993291,108.80000000000004,4.0,17.1420083184789,32.0,10.0,65.98915313714166,60.0,0.0,0.0,0.0,3.0,23.36085730137529,21.0,6.0,44.91059009089504,44.4,2.0,8.033120342179659,14.8,4.0,22.61024447074934,20.0,2.0,11.08032617020318,10.0,7.0,50.40363561529049,49.0,1.0,7.522123893805309,10.0,10.0,42.97566246547903,-20.0,12.0,83.55238477802455,-60.0,3.0,11.05117333898504,-6.0,6.0,28.539563837770118,-12.0,19.0,88.54244689220045,-38.0,4.0,44.4234269965728,-8.0,8.0,44.572958983830354,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,64.49961776698028,-32.0,5.0,19.0374015140387,-25.0,10.0,35.79068364338038,-50.0,0.0,0.0,0.0,7.0,28.59407883931701,-70.0,0.0,0.0,0.0,9.0,46.17589026535287,-90.0
200908,2.006833333333333,79,509.9093822767767,16.0,112.63317490878995,-6.400000000000001,29.0,171.138596480513,11.600000000000005,5.0,22.852303255572863,4.0,27.23208467973938,44,294.73291374705417,132.0,3.0,19.171296126951248,10.2,12.0,78.5414800539208,48.0,38.0,255.83721267495025,152.0,3.0,14.37567389828563,15.6,0.0,0.0,0.0,62.0,393.76189130881215,248.0,139.0,879.7431295172267,139.0,78,510.4066789791495,148.20000000000013,81,519.6596790261979,226.80000000000027,29.0,200.31676741798668,145.0,86.0,594.8890898637518,602.0,6.0,40.41209071540735,21.0,61,454.3873416122288,207.4000000000002,31.0,226.5752009577187,248.0,20.0,127.5335674707424,120.0,7.0,41.193146218327705,44.8,11.0,71.98153869184443,77.0,18.0,120.35614512998137,133.20000000000005,0.0,0.0,0.0,11.0,72.50050293293903,55.0,8.0,55.973110537936655,40.0,27.0,168.9382619889173,189.0,3.0,18.52097615199611,30.0,11.0,57.73398182823968,-22.0,12.0,110.91746915695148,-60.0,12.0,81.67744818270613,-24.0,25.0,177.11359419624154,-50.0,12.0,71.40655399828005,-24.0,0.0,0.0,0.0,62.0,429.76248592476264,-248.0,8.0,50.64798694011455,-35.2,9.0,54.996106750956116,-58.5,21.0,122.07706714235304,-84.0,5.0,28.019890224416386,-25.0,26.0,174.3902506392515,-130.0,0.0,0.0,0.0,7.0,26.95232899553452,-70.0,0.0,0.0,0.0,4.0,18.97434226111627,-40.0
200909,2.0086666666666666,124,709.7195145872781,13.0,95.55424983606744,-5.2,16.0,107.07674305337451,6.400000000000001,14.0,71.36687663242903,2.0,13.940782086540489,108,673.2025933656079,324.0,0.0,0.0,0.0,8.0,52.68699071885843,32.0,64.0,395.40858226276464,256.0,0.0,0.0,0.0,1.0,8.18683291800622,5.2,82.0,509.10321792302886,328.0,75.0,443.91111551201135,75.0,62,368.64474359656015,117.8000000000001,55,337.80786098035975,154.0,10.0,65.44393648254665,50.0,45.0,236.4706439924633,315.0,25.0,170.40935612536302,87.5,57,338.927179936683,193.80000000000013,43.0,246.57623899267148,344.0,13.0,79.16411936336256,78.0,0.0,0.0,0.0,3.0,21.751499684050426,21.0,4.0,26.706549754789037,29.6,3.0,18.32186242832631,22.200000000000006,19.0,116.9843906375685,95.0,5.0,24.50847261467551,25.0,10.0,71.64974490890147,70.0,5.0,24.126964470662426,50.0,3.0,21.03309568063917,-6.0,31.0,202.52901481058967,-155.0,26.0,157.974995014254,-52.0,65.0,404.317319028584,-130.0,21.0,89.3726138810112,-42.0,8.0,44.56560469007742,-16.0,112.0,674.6483027077146,-448.0,5.0,30.28432782413052,-22.0,16.0,87.1940921455827,-104.0,22.0,129.34977719119055,-88.0,31.0,168.77683202297774,-155.0,17.0,96.10575263333315,-85.0,1.0,6.88336520076482,-9.0,24.0,133.04456669508482,-240.0,4.0,26.513774593453398,-38.0,0.0,0.0,0.0
200910,2.0105,122,892.4343958255897,21.0,120.72727117924371,-8.4,17.0,117.21294472528768,6.8000000000000025,5.0,36.837370691557155,2.0,23.474178403755804,73,504.1111185470427,219.0,1.0,11.1111111111111,3.4,11.0,66.91503129328856,44.0,33.0,230.24660642354095,132.0,0.0,0.0,0.0,3.0,19.383346380565442,16.4,65.0,403.6740087987715,260.0,49.0,297.32894248482467,49.0,64,420.5255600820805,121.60000000000014,59,432.1789102925129,165.2,3.0,20.26016219955065,15.0,37.0,200.31701794678187,259.0,9.0,62.5678375383695,31.5,75,585.8456309347035,255.00000000000026,56.0,322.1327244478708,448.0,39.0,284.7509559223919,234.0,1.0,4.3859649122807,6.4,0.0,0.0,0.0,6.0,37.3030159218685,44.4,1.0,7.8293150169851895,7.4,21.0,144.78247837985313,105.0,31.0,212.052720216536,155.0,11.0,65.84625567354935,77.0,1.0,4.3589743589743595,10.0,13.0,85.00546125540707,-26.0,9.0,66.22565715009284,-45.0,22.0,127.83390061168049,-44.0,44.0,308.81975190149103,-88.0,14.0,49.08622806675472,-28.0,8.0,31.26001699119564,-16.0,84.0,537.6517918754139,-336.0,8.0,50.31135807323558,-35.2,6.0,33.05178680878281,-39.0,1.0,4.545454545454549,-4.0,8.0,47.37372150398429,-40.0,26.0,142.82494864365918,-130.0,1.0,5.50847457627119,-9.0,6.0,25.394864453437208,-60.0,0.0,0.0,0.0,0.0,0.0,0.0
200911,2.0123333333333333,51,303.5465848038243,18.0,131.6115902894622,-7.200000000000002,7.0,57.67469168277014,2.8,3.0,18.609500354890802,1.0,7.39299610894942,46,294.84316149835155,138.0,2.0,13.91839472157773,6.8,0.0,0.0,0.0,23.0,200.2047430225711,92.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,214.98899649240502,148.0,43.0,314.2907738824167,43.0,54,249.43385604663106,102.60000000000004,49,258.0120996666359,137.19999999999996,2.0,13.043478260869561,10.0,6.0,37.40671080660265,42.0,15.0,123.48602950632778,52.5,41,316.8576988430397,139.4000000000001,36.0,309.35259654894935,288.0,8.0,41.693591046191784,48.0,1.0,7.61113994118665,6.4,4.0,24.35320229533688,28.0,9.0,46.11994911846472,66.6,1.0,6.42570281124498,7.4,2.0,11.651220723689802,10.0,2.0,15.384615384615381,10.0,19.0,101.1965302405955,133.0,0.0,0.0,0.0,4.0,22.868959995153023,-8.0,2.0,11.02060347785262,-10.0,1.0,8.09102402022756,-2.0,30.0,237.21738708000302,-60.0,6.0,39.206605732307246,-12.0,1.0,3.2183908045977003,-2.0,16.0,107.25089646574806,-64.0,18.0,102.67443099250131,-79.2,7.0,37.945539280278176,-45.5,0.0,0.0,0.0,3.0,11.6477884239958,-15.0,11.0,52.560664013700716,-55.0,0.0,0.0,0.0,6.0,21.643720636315432,-60.0,0.0,0.0,0.0,1.0,0.0,-10.0
200912,2.0141666666666667,99,678.6220875315599,18.0,99.09129464954974,-7.200000000000001,19.0,128.47039411207138,7.600000000000001,2.0,11.06699751861043,3.0,17.30769230769231,79,525.4084439288615,237.0,0.0,0.0,0.0,4.0,18.267407217978423,16.0,24.0,152.08507828299403,96.0,6.0,43.67058553994024,31.2,3.0,15.447806121327982,15.6,58.0,343.1212862370097,232.0,47.0,236.84145934044975,47.0,91,484.89426684805625,172.9000000000002,102,533.086696716933,285.60000000000036,7.0,44.66819998545829,35.0,61.0,429.93235782868857,427.0,32.0,186.91739734923996,112.0,20,130.66784251261436,67.99999999999999,17.0,107.40311204659443,136.0,37.0,228.25857860005408,222.0,4.0,18.37991278247922,25.6,5.0,30.756138258170036,35.0,9.0,57.58685769843314,66.6,0.0,0.0,0.0,11.0,66.67448816820935,55.0,3.0,16.05955695838546,15.0,14.0,93.7661534105163,98.0,1.0,6.27918535299829,10.0,5.0,32.159835496026,-10.0,8.0,44.472531281185724,-40.0,26.0,170.52696538352282,-52.0,27.0,149.21734642868722,-54.0,50.0,265.99915043116357,-100.0,2.0,7.778742586879,-4.0,49.0,304.4704665904481,-196.0,0.0,0.0,0.0,11.0,59.33602945225685,-71.5,2.0,8.6092715231788,-8.0,13.0,74.65229447839535,-65.0,6.0,50.30676267621713,-30.0,6.0,30.158406429959282,-54.0,23.0,105.06643418471985,-230.0,3.0,18.669235799654967,-28.5,1.0,6.61668809340961,-10.0
201001,2.016,58,349.1162397981307,20.0,116.39318290607751,-8.000000000000002,4.0,23.903876296856666,1.6,6.0,48.430366106116885,2.0,8.86075949367088,55,354.3237359945424,165.0,0.0,0.0,0.0,10.0,60.30189126901308,40.0,15.0,82.38851209724602,60.0,1.0,1.99335548172757,5.2,0.0,0.0,0.0,35.0,186.3491063467682,140.0,71.0,371.5995585209845,71.0,79,438.5022095970865,150.1000000000002,65,368.132526156996,182.00000000000009,9.0,50.01548549011553,45.0,36.0,221.78903972057918,252.0,25.0,141.50158322672124,87.5,19,113.16351892503714,64.6,10.0,61.57660215485246,80.0,16.0,88.68617173478218,96.0,4.0,18.565575369727238,25.6,0.0,0.0,0.0,4.0,22.018348623853196,29.6,0.0,0.0,0.0,18.0,73.0308216970964,90.0,3.0,21.20921171194821,15.0,6.0,34.366454359527324,42.0,3.0,22.42821594984265,30.0,7.0,31.359508287800328,-14.0,4.0,25.141980272515532,-20.0,11.0,62.62402064998367,-22.0,16.0,97.71045829840334,-32.0,3.0,11.00547536087605,-6.0,0.0,0.0,0.0,19.0,123.45515406770838,-76.0,2.0,11.97385266588382,-8.8,8.0,44.005043598148774,-52.0,15.0,87.00980140544029,-60.0,7.0,35.063138249668995,-35.0,3.0,28.928571428571423,-15.0,4.0,26.77484787018256,-36.0,6.0,36.084224372904735,-60.0,0.0,0.0,0.0,2.0,8.65476285940855,-20.0
201002,2.03225,44,285.130311565148,17.0,107.27401612408752,-6.8000000000000025,15.0,89.15104825641376,6.000000000000001,23.0,105.6868554878754,1.0,6.1128526645768,32,211.4131393787607,96.0,3.0,24.31014612060093,10.2,2.0,14.105683145192684,8.0,17.0,151.9005034051066,68.0,1.0,6.92431561996779,5.2,4.0,31.27527369593143,21.6,28.0,164.63319459460584,112.0,25.0,141.31284044388443,25.0,35,199.7008412997219,66.49999999999997,21,123.33490230741073,58.79999999999998,3.0,16.08521215487075,15.0,9.0,64.17440660957729,63.0,19.0,123.9553866390125,66.5,31,196.31178147086342,105.40000000000006,3.0,20.87044105173877,24.0,21.0,126.66427117034284,126.0,8.0,41.027165980367386,51.2,2.0,19.47026832290711,14.0,3.0,17.0084273758493,22.200000000000006,1.0,4.3583535108958795,7.4,3.0,20.46424271685726,15.0,28.0,168.6771182513061,140.0,3.0,21.072095412032255,21.0,0.0,0.0,0.0,8.0,55.36552665737454,-16.0,6.0,52.77890650377202,-30.0,12.0,64.95496310855293,-24.0,11.0,61.3166037851937,-22.0,4.0,19.24743675589503,-8.0,5.0,25.833379834845577,-10.0,13.0,75.9098374288493,-52.0,3.0,11.54219082397516,-13.2,3.0,21.662715357041687,-19.5,6.0,28.502774226558863,-24.0,2.0,14.333868378812198,-10.0,9.0,58.23309085280914,-45.0,0.0,0.0,0.0,3.0,13.025210084033619,-30.0,0.0,0.0,0.0,5.0,27.929895151807536,-50.0
201003,2.0485,18,108.99142662831531,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.139453856946169,0.0,0.0,8,33.86103887812695,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.331382001836559,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.65528220141796,32.0,21.0,118.23283957558588,21.0,9,41.97757279983809,17.1,11,46.488850995326814,30.800000000000004,0.0,0.0,0.0,4.0,26.186898202259695,28.0,4.0,32.80586987270156,14.0,8,49.13908454817171,27.2,8.0,34.24088115692836,64.0,0.0,0.0,0.0,1.0,6.64977834072198,6.4,0.0,0.0,0.0,3.0,15.596126110599162,22.200000000000006,0.0,0.0,0.0,1.0,8.10810810810811,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.81262081446059,30.0,2.0,4.13223140495868,-4.0,0.0,0.0,0.0,3.0,20.95201618051216,-6.0,5.0,36.75579789155967,-10.0,10.0,68.3870446398948,-20.0,0.0,0.0,0.0,8.0,48.7972921013035,-32.0,3.0,23.23040265540892,-13.2,6.0,40.6213545242829,-39.0,3.0,11.864471799768117,-12.0,0.0,0.0,0.0,3.0,15.045466734927716,-15.0,2.0,6.225680933852139,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.5646455161097,-20.0
201004,2.06475,28,151.06005283966743,7.0,40.07513745965062,-2.8,6.0,36.380892373253104,2.4,0.0,0.0,0.0,0.0,23,127.76734491949881,69.0,1.0,12.568306010929,3.4,0.0,0.0,0.0,11.0,70.3867334144324,44.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,218.51363226928214,156.0,59.0,325.45868311611457,59.0,27,150.09613279254012,51.29999999999998,25,137.25166751800614,69.99999999999997,3.0,14.90948869099176,15.0,19.0,130.1362849544522,133.0,1.0,4.83870967741935,3.5,21,137.74154018564292,71.39999999999998,0.0,0.0,0.0,5.0,22.627715288265748,30.0,8.0,44.56233421750664,51.2,1.0,6.49350649350649,7.0,5.0,24.681834020299114,37.0,0.0,0.0,0.0,4.0,20.06391328180992,20.0,9.0,53.72643636200567,45.0,1.0,5.24412296564195,7.0,0.0,0.0,0.0,1.0,10.5793450881612,-2.0,5.0,30.36779360982726,-25.0,24.0,129.96552228396894,-48.0,3.0,12.6477482627179,-6.0,2.0,8.531572208369841,-4.0,1.0,4.68164794007491,-2.0,2.0,13.63386668264717,-8.0,2.0,11.566327410729695,-8.8,3.0,19.706023465782692,-19.5,3.0,19.639749277377103,-12.0,2.0,10.920662884116249,-10.0,15.0,59.36828137569585,-75.0,0.0,0.0,0.0,3.0,14.409628962490812,-30.0,6.0,41.46563029915525,-57.0,0.0,0.0,0.0
