MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_74,tone_count_74,goldstein_74,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_145,tone_count_145,goldstein_145,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201012,2.9331666666666667,81,398.6443269064105,10.0,63.58715306141368,-4.0,12,65.85704868474397,4.8,5.0,20.822948207461568,1.0,5.6815973359533505,0.0,0.0,0.0,1.0,5.4404145077720205,0.0,0.0,0.0,25,161.54512323431678,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.50611335045519,6.8,3.0,17.87234042553192,-0.8999999999999999,0.0,0.0,0.0,5,32.52024346946958,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,133.6184241431944,80.0,39,226.88907515176342,39.0,0.0,0.0,0.0,69,319.57335226387636,131.1000000000001,63,280.13265428241317,176.40000000000006,0.0,0.0,0.0,27,147.70504625762538,189.0,15.0,75.10689163537171,52.5,20,148.23166585643744,68.0,0.0,0.0,0.0,9.0,26.975349836808896,54.0,4.0,13.33775090758024,25.6,1.0,4.9180327868852505,7.4,5.0,35.66931645649585,35.0,13.0,74.61626199692941,96.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.867779822706513,42.5,0.0,0.0,0.0,10.0,56.99164414209663,50.0,0.0,0.0,0.0,0.0,0.0,0.0,21,126.46626518856844,147.0,0.0,0.0,0.0,17,78.60436927957626,-34.0,6.0,23.506576211810565,-30.0,0.0,0.0,0.0,8.0,46.62506516780639,-16.0,22,83.69399089044008,-44.0,11,69.74565639289894,-22.0,0.0,0.0,0.0,22.0,116.96579211327575,-88.0,4.0,32.0377756038829,-20.0,3.0,9.693078609458189,-13.2,6.0,35.27360350425182,-42.0,2.0,11.45833333333334,-13.0,1.0,6.919642857142861,-7.5,10.0,58.8379295833681,-72.00000000000001,3.0,10.49052938319573,-12.0,2.0,11.097240893668781,-16.0,1.0,1.9867549668874198,-9.2,6.0,38.88574930374814,-30.0,19,71.27260480953957,-95.0,3.0,15.19449654272166,-27.0,0.0,0.0,0.0,25.0,138.25648599095305,-230.5,3.0,19.3325917686318,-30.0,33,154.92311217906618,-330.0,6.0,37.60618938924304,-57.0,0.0,0.0,0.0
201101,2.925,37,200.07039323395645,8.0,40.82359385480785,-3.2,11,45.679424634582084,4.4,3.0,19.88950276243095,1.0,3.6101083032491,3.0,15.00634074875725,-6.0,0.0,0.0,0.0,0.0,0.0,43,202.12180471279962,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.42601123337568,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,173.12952614903077,136.0,50,284.43977586579103,50.0,0.0,0.0,0.0,55,239.1148389238258,104.50000000000006,57,252.2953924591959,159.60000000000005,0.0,0.0,0.0,21,98.47030256619291,147.0,3.0,16.3002512562814,10.5,12,73.70022773638212,40.79999999999999,5.0,25.221310732198482,40.0,8.0,40.206409384648644,48.0,0.0,0.0,0.0,3.0,9.206204697769213,22.200000000000006,0.0,0.0,0.0,6.0,37.765283239624296,44.4,1.0,6.67556742323097,8.3,3.0,14.437571515110722,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.53677245851566,35.0,0.0,0.0,0.0,1.0,4.24242424242424,5.0,3,13.435972495135498,21.0,3.0,15.06276150627615,30.0,5,17.48500391679083,-10.0,11.0,50.087924243534715,-55.0,0.0,0.0,0.0,6.0,31.28714327743455,-12.0,8,37.311992298422005,-16.0,30,133.40950421619073,-60.0,0.0,0.0,0.0,9.0,38.25705145794685,-36.0,3.0,16.264132394268202,-15.0,3.0,12.453330079656967,-13.2,0.0,0.0,0.0,2.0,10.69812228815181,-13.0,14.0,56.14721644366871,-105.0,1.0,2.30607966457023,-7.2,1.0,6.86427457098284,-4.0,3.0,18.71335815324792,-24.0,3.0,14.464484960710301,-27.6,1.0,5.8055152394775,-5.0,32,134.22546473040518,-160.0,3.0,15.650654737141087,-27.0,0.0,0.0,0.0,44.0,178.91054400019817,-397.5,1.0,6.10961365678347,-10.0,19,71.00113592481836,-190.0,1.0,4.33145009416196,-9.5,0.0,0.0,0.0
201102,2.92775,82,305.10110652291314,7.0,42.2974804876412,-2.8,10,47.49724017577231,4.0,8.0,21.400997632238365,0.0,0.0,1.0,4.5643153526971,-2.0,0.0,0.0,0.0,0.0,0.0,33,155.86475704986094,99.0,1.0,6.229537720148049,3.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.71688862306538,-1.2,0.0,0.0,0.0,3,12.6014229162358,12.0,0.0,0.0,0.0,5.0,45.06158463990612,26.0,2.0,10.0,14.0,19,97.08394940322796,76.0,53,308.9368626010153,53.0,0.0,0.0,0.0,52,243.357908431497,98.80000000000008,54,278.23100331708673,151.2,0.0,0.0,0.0,10,54.346829016275855,70.0,1.0,11.8670886075949,3.5,27,164.5027825771838,91.80000000000004,4.0,20.0,32.0,9.0,48.221828325131995,54.0,0.0,0.0,0.0,3.0,29.057081597064425,22.200000000000006,6.0,40.46859332303745,42.0,8.0,52.607208176828564,59.2,6.0,17.962819503633803,49.8,9.0,38.803215495775035,66.6,2.0,10.404504898133618,17.0,1.0,5.24534686971235,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,88.36092206370155,112.0,3.0,14.48742100145844,30.0,7,39.33757905662217,-14.0,8.0,48.33116460337025,-40.0,0.0,0.0,0.0,5.0,20.748268356481482,-10.0,26,64.69992595373274,-52.0,41,128.86158885974868,-82.0,3.0,14.49766972545786,-6.0,3.0,13.88573439350451,-12.0,0.0,0.0,0.0,12.0,44.93093702354891,-52.79999999999999,9.0,60.12070151659065,-63.0,3.0,24.29488367231559,-19.5,5.0,22.63911797821651,-37.5,4.0,23.990892139484988,-28.8,17.0,91.64696035214256,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.626180093984168,-15.0,76,397.28316135464064,-380.0,24.0,65.19158753315328,-216.0,3.0,21.32889367760139,-27.0,89.0,399.61659335116417,-801.0,18.0,69.55562194817146,-180.0,85,232.4222539504726,-850.0,0.0,0.0,0.0,26.0,66.81293752325881,-260.0
201103,2.9305,69,362.59924156844863,12.0,70.40223073024995,-4.8,24,140.3954100284094,9.600000000000003,3.0,22.68262076847313,1.0,10.615627466456198,4.0,9.437651669524481,-8.0,21.0,116.66574263219673,1.0,10.615627466456198,3.4,60,354.43667570471933,180.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.35733843219017,13.6,4.0,20.972548194956122,-1.2,5.0,27.095028215519875,20.0,3,19.03098908156712,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,259.5189711971641,180.0,47,293.48398977458334,47.0,0.0,0.0,0.0,153,903.3516180407449,290.7000000000002,143,886.2910357322968,400.4000000000008,0.0,0.0,0.0,20,106.55012574626741,140.0,11.0,80.67532836785662,38.5,94,628.4922351083484,319.5999999999999,10.0,59.829879106623366,80.0,12.0,84.44186024326281,72.0,1.0,4.0,6.4,3.0,5.78339478300738,22.200000000000006,12.0,89.63535369152436,84.0,7.0,57.16807259528034,51.8,10.0,47.313508344540274,82.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,65.00901349681,65.0,9.0,30.576429873986157,45.0,0.0,0.0,0.0,18,109.26474973848619,126.0,9.0,42.30834220326669,86.0,18,63.00139876942534,-36.0,20.0,114.69235409040087,-100.0,1.0,5.99455040871935,-5.0,10.0,54.99167343213061,-20.0,37,209.95966535388482,-74.0,34,147.43414152293101,-68.0,6.0,31.84171452194032,-12.0,15.0,79.78786451114138,-60.0,0.0,0.0,0.0,10.0,64.85288409602109,-43.99999999999999,2.0,9.338521400778221,-14.0,11.0,69.24130792480756,-71.5,1.0,4.22077922077922,-7.5,1.0,5.81395348837209,-7.2,9.0,60.398154289276654,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,61.48328168004661,-60.0,70,355.03900559890485,-350.0,6.0,18.71515703482917,-54.0,0.0,0.0,0.0,47.0,228.50185498930253,-423.5,11.0,44.363854501616146,-110.0,71,250.70553876237446,-710.0,3.0,14.003015454202778,-28.5,6.0,18.048599702440953,-60.0
201104,2.93325,61,314.8439190626701,13.0,53.13518903037321,-5.2,9,44.61474095359835,3.6,2.0,10.171291993095211,0.0,0.0,0.0,0.0,0.0,8.0,54.57616312170883,14.0,101.7862011807618,47.59999999999999,24,110.23111939097538,72.0,1.0,6.016597510373441,3.4,0.0,0.0,0.0,6.0,32.294632929243605,20.4,0.0,0.0,0.0,1.0,5.77292813566151,4.0,10,66.30597286244257,40.0,3.0,17.094017094017097,15.6,6.0,33.949052691640965,32.8,1.0,3.42979635584137,7.0,26,158.9258638008556,104.0,61,335.70865384069145,61.0,8.0,32.76934333272364,8.0,122,673.8889716853587,231.80000000000038,115,639.5215328659964,322.0000000000004,0.0,0.0,0.0,46,233.38211810325126,322.0,10.0,55.04282567931064,35.0,42,284.50026164357917,142.8000000000001,1.0,8.03212851405623,8.0,18.0,82.38364166931703,108.0,0.0,0.0,0.0,13.0,78.77684769419344,96.20000000000002,18.0,129.89074822399277,126.0,11.0,77.92495073261344,81.4,3.0,14.7398514675135,24.9,7.0,33.674964900453965,51.8,3.0,12.589709613165118,25.5,0.0,0.0,0.0,4.0,16.35220125786164,20.0,1.0,5.1873198847262305,5.0,1.0,4.80549199084668,5.0,8,46.7727091730068,56.0,2.0,10.736730244233131,19.0,17,73.49792340588509,-34.0,4.0,26.471129655764862,-20.0,3.0,14.431286299369928,-15.0,14.0,89.32787055473335,-28.0,8,44.998017473890066,-16.0,5,24.072671182868213,-10.0,0.0,0.0,0.0,25.0,113.07738176329822,-100.0,4.0,18.507582615774385,-20.0,7.0,40.28684587785079,-30.8,3.0,9.96677740863789,-21.0,4.0,17.07241910631742,-26.0,3.0,13.065003398181439,-22.5,0.0,0.0,0.0,11.0,52.07589805138551,-44.0,0.0,0.0,0.0,7.0,31.004269747334995,-64.4,4.0,14.290223473283858,-20.0,15,68.75252265409604,-75.0,1.0,5.42635658914729,-9.0,3.0,14.237260133341081,-27.0,3.0,18.652554973323213,-27.0,0.0,0.0,0.0,45,185.86973821176332,-450.0,3.0,17.54868398787266,-28.5,3.0,15.838509316770182,-30.0
201105,2.9360000000000004,51,286.1321499636757,0.0,0.0,0.0,1,4.545454545454549,0.4,1.0,3.14685314685315,0.0,0.0,2.0,3.98009950248756,-4.0,7.0,31.775678499644012,0.0,0.0,0.0,26,120.68054278559666,78.0,0.0,0.0,0.0,1.0,4.63576158940397,3.2,7.0,21.2357194251401,23.8,3.0,14.03498685939554,-0.8999999999999999,0.0,0.0,0.0,1,11.237903768346401,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,153.45712382754044,116.0,36,203.59613590147168,36.0,0.0,0.0,0.0,73,349.62566123658144,138.70000000000013,62,312.47683722514614,173.60000000000008,0.0,0.0,0.0,27,110.31607055358455,189.0,11.0,77.33857086610635,38.5,44,248.35876945586045,149.6000000000001,3.0,21.26390769126259,24.0,0.0,0.0,0.0,7.0,29.333172353076957,44.8,0.0,0.0,0.0,10.0,46.53319469611279,70.0,5.0,23.84538805944793,37.0,2.0,6.89655172413794,16.6,5.0,17.75420549987847,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.220195488743354,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.546433882072503,42.0,0.0,0.0,0.0,7,38.8183730292416,-14.0,4.0,22.255712786190877,-20.0,2.0,11.62790697674418,-10.0,4.0,15.739559079729574,-8.0,14,50.24671460136778,-28.0,17,50.88561548045025,-34.0,3.0,5.06756756756757,-6.0,5.0,17.6991150442478,-20.0,2.0,8.40998685939554,-10.0,1.0,3.01204819277108,-4.4,0.0,0.0,0.0,6.0,20.74405485072993,-39.0,2.0,5.52584670231729,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.31914893617021,-8.0,1.0,9.36454849498328,-9.2,7.0,27.766821129576392,-35.0,32,117.8413262177068,-160.0,1.0,2.7624309392265203,-9.0,0.0,0.0,0.0,24.0,108.6619692587995,-216.0,0.0,0.0,0.0,24,77.67252019065047,-240.0,0.0,0.0,0.0,1.0,3.44827586206897,-10.0
201106,2.93875,115,664.7181367039681,6.0,46.887746962809494,-2.4,7,26.16034661309841,2.8,3.0,18.232044198895014,0.0,0.0,12.0,38.74401995432484,-24.0,11.0,80.02172562077598,0.0,0.0,0.0,60,343.00531198921277,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.22911694510739,10.2,0.0,0.0,0.0,0.0,0.0,0.0,5,33.5088089193727,20.0,2.0,8.9464688058426,10.4,6.0,40.94620508310306,35.2,0.0,0.0,0.0,34,194.79859415725426,136.0,73,436.3763126796006,73.0,6.0,20.580240486716047,6.0,142,734.8877249013217,269.8000000000003,135,686.3915046249115,378.00000000000085,0.0,0.0,0.0,9,40.69910987398939,63.0,7.0,43.78262017291789,24.5,55,316.1657424658248,187.0000000000001,9.0,44.73919279050679,72.0,8.0,61.08551851541807,48.0,2.0,10.54365733113674,12.8,1.0,1.6203703703703702,7.4,7.0,40.90073899987832,49.0,9.0,70.15372440752996,66.6,1.0,1.7297297297297298,8.3,10.0,70.93943216039233,74.0,6.0,46.27359165580082,51.0,0.0,0.0,0.0,3.0,17.89638363528704,15.0,11.0,56.65351855994522,55.0,3.0,35.1709726443768,15.0,4,25.115811676597595,28.0,0.0,0.0,0.0,11,45.17025438864739,-22.0,3.0,25.73835495990376,-15.0,1.0,5.8411214953271,-5.0,9.0,71.16056685347355,-18.0,27,145.94470689234763,-54.0,31,102.01469744470394,-62.0,4.0,20.934906397707397,-8.0,7.0,53.45929469952343,-28.0,1.0,8.451030076016309,-5.0,3.0,13.39707711442785,-13.2,5.0,11.241017383502074,-35.0,2.0,4.90196078431372,-13.0,3.0,7.588329889136701,-22.5,0.0,0.0,0.0,1.0,11.4285714285714,-4.0,1.0,7.0559610705596105,-8.0,5.0,21.946394169803934,-46.0,0.0,0.0,0.0,65,307.7720595013977,-325.0,19.0,79.96556617084373,-171.0,9.0,34.564946977913806,-81.0,50.0,197.7117059144465,-453.0,5.0,19.177724389642574,-50.0,89,338.97132801057637,-890.0,0.0,0.0,0.0,27.0,63.9035253220778,-270.0
201107,2.9415,144,547.4208619113822,28.0,129.24500448075207,-11.200000000000005,34,124.19325127350623,13.600000000000007,5.0,12.386056792526754,4.0,21.76295413936868,5.0,30.43478260869565,-10.0,9.0,45.201147617150774,1.0,2.25563909774436,3.4,57,281.46618397877046,171.0,0.0,0.0,0.0,2.0,7.85854616895874,6.4,0.0,0.0,0.0,14.0,81.5948151262323,-4.199999999999998,4.0,13.703433386388722,16.0,14,66.76737326666014,56.0,2.0,14.037425190048127,10.4,0.0,0.0,0.0,4.0,10.876044385134339,28.0,74,280.1220535881614,296.0,38,232.0467657927908,38.0,32.0,102.36023900629357,32.0,169,797.7844315041283,321.0999999999998,149,744.5466551450238,417.2000000000006,0.0,0.0,0.0,26,156.30437237155698,182.0,8.0,56.230049277578885,28.0,37,201.13374052418757,125.80000000000008,16.0,110.0878813585061,128.0,16.0,80.02107049961694,96.0,1.0,4.96083550913838,6.4,0.0,0.0,0.0,9.0,43.809229459713926,63.0,4.0,24.719637229334325,29.6,9.0,62.2601592692484,74.69999999999997,22.0,95.400272781075,162.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,24.0,70.98772264575581,120.0,3.0,13.133620908515422,15.0,1.0,1.4563106796116498,5.0,15,80.13506249105097,105.0,4.0,13.429969504044047,39.0,14,63.52258299020213,-28.0,12.0,55.2950087734068,-60.0,0.0,0.0,0.0,28.0,167.56981117373067,-56.0,31,145.74596485789908,-62.0,60,209.2128014007928,-120.0,9.0,38.97528450215246,-18.0,10.0,45.06836879694504,-40.0,0.0,0.0,0.0,11.0,45.511892967451935,-48.4,5.0,15.678894659566527,-35.0,2.0,11.01910609312932,-13.0,11.0,45.0608561893659,-82.5,0.0,0.0,0.0,23.0,50.370629520716285,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,108.35885966065061,-200.0,30,161.25612716204637,-150.0,23.0,99.43804165846744,-207.0,0.0,0.0,0.0,100.0,415.2421488016697,-900.5,0.0,0.0,0.0,88,319.55065950331687,-880.0,3.0,13.636363636363651,-28.5,8.0,44.65377005035768,-80.0
201108,2.9442500000000003,47,190.5104606695139,11.0,52.40093824179667,-4.4,4,32.95215816846438,1.6,4.0,16.89011253058075,2.0,7.6595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,163.44073701467303,81.0,0.0,0.0,0.0,1.0,4.810996563573879,3.2,0.0,0.0,0.0,6.0,26.18866489159377,-1.8,0.0,0.0,0.0,4,23.103756028153555,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,59.42266721159597,44.0,30,140.3065041607972,30.0,3.0,1.97682864386078,3.0,32,192.67566172058804,60.79999999999998,36,220.44043860408382,100.79999999999994,0.0,0.0,0.0,17,93.29959853537564,119.0,0.0,0.0,0.0,27,217.25297770235372,91.80000000000004,9.0,69.15539442165928,72.0,8.0,42.085890837463495,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.31210417464597,37.0,0.0,0.0,0.0,1.0,5.26315789473684,7.4,0.0,0.0,0.0,2.0,7.4324324324324405,14.0,2.0,12.65822784810126,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15.83062849922804,21.0,0.0,0.0,0.0,8,37.86761185151626,-16.0,6.0,29.7078671801842,-30.0,0.0,0.0,0.0,17.0,105.23305781945368,-34.0,7,39.66000753935699,-14.0,17,57.640626535819365,-34.0,2.0,10.347831274983589,-4.0,5.0,15.84452418008991,-20.0,0.0,0.0,0.0,2.0,9.0293453724605,-8.8,1.0,7.213114754098361,-7.0,2.0,8.947897470263019,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.64488286066584,-27.6,2.0,6.778209678327981,-10.0,15,81.31245613000486,-75.0,3.0,16.334473049317268,-27.0,1.0,5.31914893617021,-9.0,2.0,12.68124398284564,-18.5,2.0,16.93548387096774,-20.0,16,96.06336820293731,-160.0,2.0,5.40655045998478,-19.0,0.0,0.0,0.0
201109,2.947,56,277.13355035003747,6.0,27.99647800185208,-2.4,23,106.97748147005473,9.200000000000003,0.0,0.0,2.0,7.501405277047841,7.0,18.824447593417393,-14.0,4.0,31.03055175558596,0.0,0.0,0.0,51,346.2438901232337,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.452955781907821,6.8,6.0,38.86491213325097,-1.8,0.0,0.0,0.0,4,21.310855753503013,16.0,6.0,31.57813614474101,31.2,0.0,0.0,0.0,0.0,0.0,0.0,34,157.52625392207662,136.0,25,147.13901156980958,25.0,0.0,0.0,0.0,71,422.17345387104757,134.90000000000015,81,471.35707221974775,226.80000000000018,3.0,7.608455307897749,15.0,10,66.58501787421422,70.0,11.0,70.03927679115658,38.5,39,267.2912455681895,132.60000000000005,2.0,10.52631578947368,16.0,8.0,54.06162454617483,48.0,6.0,39.89985572502394,38.4,14.0,39.751819591934144,103.60000000000002,13.0,87.7183679604726,91.0,2.0,10.401851738488821,14.8,1.0,3.3333333333333304,8.3,1.0,6.07054963084495,7.4,0.0,0.0,0.0,2.0,11.80120865663292,14.0,14.0,54.524431002738254,70.0,0.0,0.0,0.0,1.0,7.23192019950125,5.0,38,211.8135916001577,266.0,2.0,11.88811188811188,20.0,4,14.26634949310369,-8.0,5.0,28.453565712215337,-25.0,1.0,5.910931174089071,-5.0,5.0,34.73888496824277,-10.0,15,56.577243852201434,-30.0,42,157.37490159240699,-84.0,7.0,18.509643452524678,-14.0,12.0,69.67502837809819,-48.0,0.0,0.0,0.0,1.0,5.90060432831646,-4.4,3.0,18.880199252802,-21.0,4.0,21.165976583536832,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.447284345047922,-16.0,0.0,0.0,0.0,2.0,6.75105485232068,-18.4,6.0,31.63549363600121,-30.0,99,416.81091705703324,-495.0,15.0,58.431602535995026,-135.0,0.0,0.0,0.0,9.0,45.88805004701349,-81.5,0.0,0.0,0.0,84,382.85042430536737,-840.0,19.0,73.18913501039336,-180.5,28.0,110.89442141888313,-280.0
201110,2.94975,62,391.7674725356309,17.0,134.64229958261643,-6.800000000000002,7,41.155217220018244,2.8,4.0,29.50314313346228,0.0,0.0,3.0,9.25449871465296,-6.0,4.0,27.61904761904761,0.0,0.0,0.0,82,474.1694180489897,246.0,4.0,10.40747663551401,13.6,6.0,34.122182879585296,19.2,5.0,30.01357905564461,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24.79467900520534,20.0,1.0,4.2253521126760605,5.2,3.0,15.712301430192802,15.6,0.0,0.0,0.0,20,128.90484390571208,80.0,58,457.54745007983115,58.0,8.0,47.305875333010064,8.0,75,410.41857668467384,142.50000000000014,78,429.35837115277917,218.40000000000006,1.0,8.13449023861171,5.0,31,149.7032302054649,217.0,8.0,72.62055112738732,28.0,49,351.4376787812948,166.60000000000014,0.0,0.0,0.0,10.0,73.37641992356745,60.0,1.0,4.13223140495868,6.4,0.0,0.0,0.0,6.0,31.408405437283484,42.0,9.0,59.572123333471175,66.6,11.0,65.43278234206329,91.29999999999998,7.0,35.31868594561734,51.8,0.0,0.0,0.0,1.0,4.13793103448276,7.0,3.0,13.396575263317821,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13,100.99010720459283,91.0,1.0,6.7045454545454595,10.0,3,20.896420624790693,-6.0,21.0,118.22854748691276,-105.0,0.0,0.0,0.0,13.0,65.88941372319374,-26.0,13,60.57512089798158,-26.0,32,172.9635114156633,-64.0,0.0,0.0,0.0,9.0,38.23246607761714,-36.0,0.0,0.0,0.0,6.0,42.554226643792774,-26.4,8.0,35.62327566564813,-56.0,6.0,44.97357477109845,-39.0,1.0,4.60469157254561,-7.5,2.0,6.02409638554216,-14.4,5.0,14.369173968340787,-20.0,3.0,11.75676872643136,-24.0,3.0,15.974413646055439,-27.6,1.0,5.405405405405411,-5.0,14,61.06752587838069,-70.0,15.0,70.92181722669572,-135.0,0.0,0.0,0.0,19.0,125.95586351965166,-172.0,1.0,3.5940803382663797,-10.0,73,433.03344307510116,-730.0,0.0,0.0,0.0,7.0,37.345195783507926,-70.0
201111,2.9525,218,937.1843332587554,84.0,366.1545249094317,-33.59999999999996,80,392.93523905555384,31.999999999999968,71.0,244.83572618447928,7.0,29.894911740022675,9.0,45.96636684560043,-18.0,5.0,30.30709022507102,0.0,0.0,0.0,192,925.089920012724,576.0,0.0,0.0,0.0,3.0,9.84494705302338,9.6,10.0,57.228566859418024,33.99999999999999,45.0,232.71183921327142,-13.500000000000007,7.0,34.98622310435309,28.0,27,136.8919221976004,108.0,13.0,76.82432457969004,67.60000000000001,0.0,0.0,0.0,4.0,21.8932969917222,28.0,75,320.3467147907773,300.0,95,588.0265116094859,95.0,6.0,17.467984461544162,6.0,227,1030.1943365039526,431.29999999999984,199,905.6556817945757,557.2000000000006,4.0,19.49136265069054,20.0,25,113.23847473509942,175.0,9.0,59.63083174025138,31.5,152,816.6950040372185,516.7999999999995,20.0,121.27012624769199,160.0,19.0,108.93011989767281,114.0,11.0,63.797855840403344,70.39999999999998,4.0,8.33234381387909,29.6,28.0,135.55996214262152,196.0,14.0,88.91398968925648,103.60000000000002,11.0,79.51141280364995,91.29999999999998,12.0,53.78252497250053,88.80000000000003,0.0,0.0,0.0,1.0,4.2492917847025495,7.0,5.0,27.25518938579923,25.0,0.0,0.0,0.0,9.0,42.10839231522001,45.0,14,77.26799612161507,98.0,14.0,40.18374575554101,140.0,23,98.33116187430456,-46.0,15.0,71.71436681377638,-75.0,1.0,3.97236614853195,-5.0,58.0,209.0099274178136,-116.0,70,282.31747910571016,-140.0,88,362.332564171871,-176.0,12.0,39.95671978451074,-24.0,29.0,121.01013311718935,-116.0,0.0,0.0,0.0,16.0,91.89329204636768,-70.39999999999998,4.0,28.115374785135536,-28.0,80.0,357.8724781233505,-520.0,1.0,4.23620025673941,-7.5,1.0,10.864197530864198,-7.2,4.0,17.92906983722747,-16.0,12.0,72.26500587750311,-96.0,6.0,30.837176187420003,-55.2,52.0,210.2079248964837,-260.0,74,339.40486379792554,-370.0,43.0,156.41871695185077,-387.0,11.0,63.206848727552654,-99.0,42.0,183.69243775460475,-387.0,23.0,104.53457404358215,-230.0,438,1834.8539970736774,-4380.0,13.0,53.13608281563711,-123.5,86.0,349.99475447585115,-860.0
