MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,1.9293333333333331,121,236.54277733535665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.606060606060598,0.0,0.0,2.0,27.058823529411804,11,18.806311601061296,33.0,0.0,0.0,0.0,1.0,4.476351351351349,4.0,0.0,0.0,0.0,2,21.212121212121197,8.0,10.0,6.37295224372298,10.0,8,37.15865746190532,15.2,6,25.33963622460154,16.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.74748698633979,30.599999999999994,1.0,0.24229837313949498,8.0,54.0,154.55918545703219,324.0,0.0,0.0,0.0,6.0,59.7462654676099,42.0,4.0,1.9714600377155649,29.6,1.0,1.70132325141777,7.4,6.0,23.70025012178657,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.079153475794747,-15.0,4.0,1.8021229549183648,-8.0,2.0,13.81818181818182,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.40614270439458,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.853403141361259,-4.0,5.0,10.433932364376119,-25.0,3.0,9.80870476385197,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.581878848488095,-90.0,1.0,0.657894736842105,-9.5,0.0,0.0,0.0
200812,1.9341666666666668,211,293.01102177135465,1.0,6.45454863663411,-0.4,1.0,7.93650793650794,0.4,6.0,9.75054224006542,0.0,0.0,1.0,7.22543352601156,37,92.24231091483534,111.0,0.0,0.0,0.0,26.0,169.4233009371142,104.0,0.0,0.0,0.0,16,72.49709488344341,64.0,40.0,158.24040538856795,40.0,12,51.26748300040832,22.8,11,47.58932208086808,30.800000000000004,2.0,14.752314743845242,14.0,0.0,0.0,0.0,20.0,82.92655910956528,67.99999999999999,1.0,1.0819165378670799,8.0,43.0,112.29048843389586,258.0,0.0,0.0,0.0,5.0,27.989272905154962,35.0,3.0,9.557160165989847,22.200000000000006,0.0,0.0,0.0,9.0,14.13332218287364,45.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1958041958042,7.0,2.0,14.45086705202312,-4.0,0.0,0.0,0.0,10.0,39.03427435887728,-20.0,3.0,21.9334975369458,-6.0,2.0,13.604897574758661,-4.0,5.0,22.37282815673709,-10.0,0.0,0.0,0.0,1.0,6.45161290322581,-4.4,3.0,13.55398457583548,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7841172696045171,-10.0,5.0,24.45553564665915,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99398621658399,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
200901,1.939,534,604.066982942299,4.0,16.19271217662914,-1.6,14.0,74.9078766366584,5.6000000000000005,6.0,10.173468629790776,3.0,13.98601398601398,6.0,47.014925373134346,43,84.34114979054443,129.0,0.0,0.0,0.0,6.0,34.81599621950499,24.0,0.0,0.0,0.0,61,430.41839724449613,244.0,107.0,111.3370027807333,107.0,48,271.91453653707833,91.20000000000006,47,244.01520805897664,131.59999999999994,56.0,202.0573358352142,392.0,0.0,0.0,0.0,45.0,170.59593304823176,153.00000000000009,6.0,16.262066513637382,48.0,53.0,244.3936777035915,318.0,2.0,7.22351310586604,12.8,1.0,4.1994750656168,7.0,15.0,15.077972212681555,111.00000000000004,0.0,0.0,0.0,10.0,3.4228703913603016,50.0,0.0,0.0,0.0,0.0,0.0,6.0,29.820196873337487,42.0,9.0,18.808016677735605,-18.0,2.0,28.255829358770583,-10.0,15.0,20.20569401122303,-30.0,8.0,42.739079550898154,-16.0,3.0,12.118943125839676,-6.0,0.0,0.0,0.0,8.0,41.67819419450839,-32.0,4.0,21.45304943812405,-17.6,0.0,0.0,0.0,4.0,3.1223645772191504,-16.0,0.0,0.0,0.0,23.0,9.390563233337613,-115.0,6.0,15.207283998450198,-30.0,0.0,0.0,0.0,3.0,13.98601398601398,-27.0,22.0,19.1332990978281,-220.0,0.0,0.0,0.0,2.0,9.324009324009321,-20.0
200902,1.9445,396,358.6515646602263,3.0,11.42343764366936,-1.2000000000000002,5.0,30.430838378909613,2.0,3.0,1.1408069746983371,1.0,2.60115606936416,3.0,17.05274851144558,113,87.93144846535074,339.0,1.0,4.52358036573628,4.0,32.0,140.6973888295776,128.0,0.0,0.0,0.0,3,12.313700070303076,12.0,188.0,533.4530204083278,188.0,127,579.8209018507539,241.3000000000004,26,94.3785857074195,72.79999999999997,20.0,43.82344106339461,140.0,1.0,0.6772009029345369,3.5,31.0,61.702178626508,105.40000000000003,4.0,11.323955676425642,32.0,10.0,21.052826132071928,60.0,3.0,13.57074109720884,19.200000000000006,0.0,0.0,0.0,19.0,12.501745416145097,140.60000000000005,1.0,13.8195777351248,7.4,18.0,16.041720133714357,90.0,2.0,0.6452801994502431,10.0,0.0,0.0,0.0,0.0,0.0,7.0,17.277158297005542,-14.0,2.0,7.218696333905769,-10.0,14.0,10.043593910883953,-28.0,5.0,15.875257422913489,-10.0,10.0,47.02623699692358,-20.0,0.0,0.0,0.0,9.0,54.32502836889148,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7751937984496121,-4.0,21.0,9.759805173318352,-105.0,1.0,5.0882658359293895,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.7944693934790035,-110.0,0.0,0.0,0.0,1.0,6.80851063829787,-10.0
200903,1.95,384,351.1643749544696,0.0,0.0,0.0,3.0,18.31061695885045,1.2000000000000002,7.0,14.743156484248635,1.0,6.97674418604651,1.0,7.32600732600733,46,111.93405480068724,138.0,0.0,0.0,0.0,6.0,31.89784268215641,24.0,2.0,16.667713567839197,10.4,40,229.91836462110714,160.0,93.0,78.13507539226876,93.0,39,118.53460639517752,74.1,34,94.15502423661192,95.19999999999996,0.0,0.0,0.0,2.0,11.58536585365854,7.0,24.0,30.134069331196326,81.60000000000002,12.0,52.30851824953827,96.0,2.0,12.85909712722298,12.0,17.0,103.56789291342109,108.80000000000004,0.0,0.0,0.0,24.0,42.8304391176242,177.60000000000008,1.0,8.77278735213193,7.4,31.0,13.91767529566356,155.0,2.0,1.681558770969044,10.0,2.0,10.0,0.0,0.0,0.0,6.0,23.968560688039013,-12.0,0.0,0.0,0.0,20.0,67.78289458712803,-40.0,2.0,1.290366534950266,-4.0,4.0,26.96553173088375,-8.0,5.0,13.422818791946302,-10.0,2.0,3.6262912971445287,-8.0,0.0,0.0,0.0,1.0,5.16273849607183,-6.5,1.0,7.37777777777778,-4.0,2.0,14.8928388559725,-8.0,4.0,0.9409720701385541,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.402144196289524,-27.5,9.0,9.351688789734864,-90.0,0.0,0.0,0.0,0.0,0.0,0.0
200904,1.9555,484,1052.3378659494767,8.0,29.698950380218626,-3.2,20.0,94.56157340668635,8.000000000000002,6.0,13.640513938287489,54.0,257.3549260521331,8.0,34.859618778890855,116,438.2409990052885,348.0,2.0,6.1982540705945,8.0,21.0,125.89194333295778,84.0,0.0,0.0,0.0,56,269.771630434132,224.0,112.0,275.17572106378327,112.0,69,280.65277821941504,131.1000000000001,62,247.0336843064124,173.60000000000005,88.0,399.35391639442514,616.0,90.0,561.9626503724782,315.0,57.0,264.8028400310756,193.80000000000015,25.0,170.6665001836594,200.0,48.0,239.4032295693819,288.0,8.0,38.761850042098,51.2,3.0,16.62694963894389,21.0,5.0,13.54248948308553,37.0,0.0,0.0,0.0,36.0,107.27333647914728,180.0,0.0,0.0,0.0,22.0,110.0,10.0,42.47694267203426,70.0,22.0,164.4286215523554,-44.0,12.0,71.45753179439943,-60.0,29.0,159.7815853755858,-58.0,20.0,106.59663732914524,-40.0,36.0,148.03530918564007,-72.0,27.0,127.56416698642265,-54.0,35.0,163.87753678945163,-140.0,5.0,28.152561420461268,-22.0,0.0,0.0,0.0,5.0,19.60177835807201,-20.0,4.0,21.7669861096156,-16.0,7.0,3.8795740780786208,-35.0,8.0,30.35455564939092,-40.0,0.0,0.0,0.0,2.0,0.9292276121401409,-18.0,17.0,17.264042556511185,-170.0,11.0,58.215075092084504,-104.5,6.0,30.139079132871423,-60.0
200905,1.9609999999999999,471,538.8174988843047,4.0,24.207630113856112,-1.6,4.0,21.16354950105155,1.6,8.0,8.71984618786024,4.0,13.479545983958412,5.0,27.45703335126411,71,103.0689040447228,213.0,0.0,0.0,0.0,19.0,114.85294090830057,76.0,3.0,2.124627113026186,15.6,33,168.73371142317419,132.0,89.0,135.64470843725607,89.0,43,170.09223672303312,81.69999999999997,42,155.15120633856387,117.59999999999992,40.0,194.81799577667238,280.0,9.0,62.39008651237739,31.5,31.0,94.3024526083965,105.40000000000002,9.0,36.86752591233171,72.0,34.0,164.20843035794994,204.0,5.0,29.10697214863585,32.0,1.0,6.5217391304347805,7.0,17.0,41.29376727308754,125.80000000000004,3.0,18.406609447071872,22.200000000000006,7.0,19.404358987619496,35.0,3.0,9.82047423907889,15.0,0.0,0.0,0.0,0.0,0.0,6.0,4.7178555463276535,-12.0,2.0,17.55725190839694,-10.0,13.0,33.40962539429019,-26.0,17.0,97.00828023251877,-34.0,12.0,35.40821798909333,-24.0,2.0,7.87743743338205,-4.0,5.0,30.8324505048774,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.417582417582414,-8.0,1.0,0.578871201157742,-4.0,15.0,21.108992814725887,-75.0,14.0,52.27959687252741,-70.0,1.0,2.58064516129032,-9.0,7.0,23.75728341805546,-63.0,13.0,27.335052531672183,-130.0,3.0,17.04545454545454,-28.5,0.0,0.0,0.0
200906,1.9665,400,594.8950565699079,1.0,9.253635927760909,-0.4,9.0,60.718777035552684,3.6,3.0,12.894284915531774,0.0,0.0,15.0,115.17031366738205,61,120.5991403176704,183.0,0.0,0.0,0.0,6.0,33.19703074009832,24.0,0.0,0.0,0.0,21,106.23540142112499,84.0,111.0,206.58513875054612,111.0,50,235.5179699105355,95.0,56,278.0083639543215,156.80000000000004,38.0,187.2992930163344,266.0,5.0,27.557472116021057,17.5,38.0,166.5717536756309,129.20000000000007,10.0,40.83937699761464,80.0,14.0,57.39482810974904,84.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,74.96400705731352,111.00000000000004,0.0,0.0,0.0,10.0,3.7973675003968834,50.0,1.0,0.36900369003690003,5.0,0.0,0.0,3.0,13.335223458215651,21.0,2.0,1.0851959831551672,-4.0,6.0,35.90058347808972,-30.0,4.0,1.4585109720603682,-8.0,23.0,122.77291497835613,-46.0,14.0,36.18451102427024,-28.0,7.0,51.57402744411293,-14.0,9.0,52.452395871575725,-36.0,3.0,16.691555623396532,-13.2,0.0,0.0,0.0,1.0,0.0,-4.0,1.0,5.980528511821969,-4.0,10.0,6.911360465134244,-50.0,4.0,18.633227911503237,-20.0,2.0,2.19634505038816,-18.0,5.0,20.46917621385706,-45.0,5.0,5.830655903921863,-50.0,2.0,1.587301587301588,-19.0,0.0,0.0,0.0
200907,1.972,31,149.45100932433462,3.0,15.1473978202426,-1.2000000000000002,5.0,21.566285964149923,2.0,1.0,3.52201257861635,3.0,15.90884595694232,2.0,10.763112282451269,7,35.969549999557685,21.0,2.0,13.703825568131961,8.0,18.0,135.311375216487,72.0,0.0,0.0,0.0,52,161.952789685577,208.0,59.0,255.42795112571025,59.0,32,168.13274644826168,60.79999999999997,28,126.67810225108308,78.39999999999995,27.0,159.55335730375234,189.0,1.0,4.63258785942492,3.5,12.0,80.2131474058368,40.79999999999999,9.0,55.20462576067382,72.0,11.0,59.66960268048256,66.0,20.0,138.86649991507753,128.00000000000003,0.0,0.0,0.0,4.0,41.43512091356913,29.6,0.0,0.0,0.0,5.0,36.213654033938326,25.0,0.0,0.0,0.0,2.0,10.0,7.0,31.733459302174698,49.0,1.0,3.9938958409035097,-2.0,2.0,8.829961580828028,-10.0,6.0,42.3533590324314,-12.0,15.0,66.35430628332459,-30.0,2.0,15.238044514050632,-4.0,12.0,86.03097721632095,-24.0,10.0,40.377629376927864,-40.0,0.0,0.0,0.0,1.0,6.5671493987472305,-6.5,3.0,10.2972027972028,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.441267224928488,-15.0,0.0,0.0,0.0,2.0,6.51695421643005,-18.0,6.0,33.27281873056522,-60.0,3.0,13.22471643747561,-28.5,4.0,13.114754098360642,-40.0
200908,1.9775,92,489.4622088147496,6.0,27.10389262881681,-2.4,3.0,22.60872756929308,1.2000000000000002,2.0,2.29885057471264,3.0,11.330841158243173,3.0,13.561824533908,23,130.6836756814518,69.0,1.0,3.7209302325581404,4.0,22.0,135.4744432254812,88.0,1.0,4.66311998425089,5.2,170,877.0593044230594,680.0,41.0,308.50503372583785,41.0,43,239.1769017820334,81.70000000000002,46,248.729724823629,128.79999999999993,27.0,146.89901557687722,189.0,3.0,24.726984126984128,10.5,20.0,153.79181284165742,67.99999999999999,0.0,0.0,0.0,27.0,123.9576726731963,162.0,3.0,13.871546155674132,19.200000000000006,4.0,11.111349265887899,28.0,1.0,5.96590909090909,7.4,0.0,0.0,0.0,17.0,71.84263207465084,85.0,1.0,2.6737967914438503,5.0,0.0,0.0,0.0,0.0,0.0,10.0,46.75940266794765,-20.0,1.0,7.1037061579968706,-5.0,9.0,35.55056172554447,-18.0,17.0,133.1970125093346,-34.0,11.0,34.610712783757656,-22.0,1.0,4.069767441860471,-2.0,15.0,66.97263761889235,-60.0,1.0,3.1055900621117996,-4.4,13.0,36.89414325934135,-84.5,3.0,13.37069468768243,-12.0,1.0,2.46913580246914,-4.0,2.0,10.50394734963667,-10.0,6.0,20.692798771210505,-30.0,0.0,0.0,0.0,1.0,8.730158730158731,-9.5,6.0,27.11285117818694,-60.0,0.0,0.0,0.0,0.0,0.0,0.0
200909,1.983,92,208.6729989346138,2.0,14.40677966101694,-0.8,3.0,12.181982287423564,1.2000000000000002,0.0,0.0,2.0,13.77097173741695,0.0,0.0,17,130.11931773543319,51.0,0.0,0.0,0.0,7.0,43.06216205562967,28.0,0.0,0.0,0.0,14,68.3615072927967,56.0,22.0,130.38930962022724,22.0,16,91.45353296419329,30.39999999999999,16,82.11659204577755,44.79999999999999,24.0,65.04538741567751,168.0,9.0,78.66045790105908,31.5,43.0,210.76216499653458,146.2000000000001,10.0,51.52659394466455,80.0,14.0,43.3087392131356,84.0,1.0,2.0547945205479397,6.4,2.0,16.83914036132616,14.0,6.0,43.58535091002061,44.4,3.0,18.34061135371179,22.200000000000006,3.0,18.607113231359147,15.0,0.0,0.0,0.0,0.0,0.0,2.0,9.45971563981043,14.0,6.0,34.99664199490694,-12.0,1.0,6.54205607476635,-5.0,1.0,7.19754977029096,-2.0,16.0,124.7295079656616,-32.0,1.0,5.726872246696041,-2.0,1.0,6.793478260869559,-2.0,5.0,29.84187553182952,-20.0,3.0,13.43692284136689,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.89208633093525,-5.0,10.0,58.27959210417386,-50.0,0.0,0.0,0.0,4.0,23.506758585687,-36.0,15.0,84.26977076413209,-150.0,1.0,4.87012987012987,-9.5,4.0,21.790543771397967,-40.0
200910,1.9885,23,104.86359149198469,2.0,10.111842570963411,-0.8,2.0,11.134572640600481,0.8,1.0,4.756242568370991,0.0,0.0,1.0,4.70588235294118,15,88.20172903597292,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.06831902574068,31.2,6,43.05818508325162,24.0,34.0,202.3355255061284,34.0,26,200.34379227860904,49.399999999999984,28,210.9256684107609,78.39999999999995,6.0,31.9530925695309,42.0,0.0,0.0,0.0,5.0,35.5553068409041,17.0,78.0,740.1500390521478,624.0,5.0,21.87227708393842,30.0,7.0,35.991436135035975,44.8,1.0,5.02008032128514,7.0,7.0,38.13206444935901,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0509909707392,7.0,9.0,50.20462464484415,-18.0,4.0,28.92478325922551,-20.0,4.0,24.16375777811505,-8.0,23.0,118.9100876325875,-46.0,15.0,57.802606233947714,-30.0,6.0,14.723611645504686,-12.0,11.0,47.900873625964316,-44.0,9.0,76.33552776503812,-39.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4563106796116498,-4.0,3.0,10.77844311377244,-15.0,18.0,97.41765743178914,-90.0,0.0,0.0,0.0,8.0,35.3488221104631,-72.0,9.0,35.417555417555405,-90.0,3.0,20.04015967872257,-28.5,0.0,0.0,0.0
200911,1.994,85,370.87237372020616,6.0,20.535697093106123,-2.4,13.0,40.137324013734656,5.2,5.0,23.784772614647288,7.0,37.66816143497757,6.0,26.49066638048734,42,203.9403698794082,126.0,0.0,0.0,0.0,14.0,89.49604753030546,56.0,0.0,0.0,0.0,72,557.8711359365992,288.0,56.0,306.7414349099304,56.0,25,145.82127726603193,47.49999999999998,25,143.66725092686355,69.99999999999997,67.0,366.1870509767485,469.0,8.0,49.822146818620155,28.0,109.0,573.4236217057687,370.5999999999997,23.0,149.43131682766557,184.0,12.0,73.37036131497987,72.0,4.0,21.57986011227181,25.6,2.0,8.746355685131201,14.0,6.0,40.76672992335642,44.4,0.0,0.0,0.0,6.0,27.408211035086783,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47761194029851,7.0,16.0,69.63490978878993,-32.0,0.0,0.0,0.0,27.0,103.23602342334459,-54.0,7.0,43.05005867993395,-14.0,23.0,78.16851477515596,-46.0,1.0,3.96039603960396,-2.0,12.0,40.4517607339999,-48.0,12.0,53.275501493098936,-52.79999999999999,1.0,7.16666666666667,-6.5,7.0,22.83556194344557,-28.0,2.0,16.556675134276293,-8.0,1.0,1.85185185185185,-5.0,10.0,37.64923029089719,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,96.35733778343142,-290.0,4.0,12.04424289717058,-38.0,2.0,4.7952047952048,-20.0
200912,1.9995,45,238.00807436459118,13.0,69.38872307529309,-5.199999999999998,13.0,76.55431595529784,5.2,4.0,16.21261253297148,1.0,6.10328638497653,0.0,0.0,29,172.3784903240599,87.0,0.0,0.0,0.0,116.0,1010.3044156591533,464.0,6.0,39.22261484098939,31.2,3,14.958419958419947,12.0,16.0,63.09816663566402,16.0,24,174.74073723996347,45.59999999999998,37,259.27009324491786,103.59999999999994,31.0,166.48146764860837,217.0,12.0,58.54971174136354,42.0,22.0,160.677928696216,74.8,17.0,87.97951352004604,136.0,23.0,123.68906053530917,138.0,28.0,154.09731478757072,179.20000000000007,8.0,49.43326612416318,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.543171440431719,15.0,7.0,29.44840240786393,35.0,1.0,5.0,14.0,65.92910646952141,98.0,13.0,59.46286787538765,-26.0,6.0,30.157365810446343,-30.0,8.0,35.33668507780041,-16.0,21.0,151.945311497354,-42.0,16.0,76.59477278720419,-32.0,17.0,75.3198923324682,-34.0,22.0,134.5561527412585,-88.0,5.0,17.53627014436643,-22.0,0.0,0.0,0.0,2.0,12.57142857142858,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,158.80243401266625,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.53710247349823,-30.0,0.0,0.0,0.0,1.0,6.53710247349823,-10.0
201001,2.005,36,184.0121159526569,3.0,19.89603357249221,-1.2000000000000002,3.0,21.101269794407187,1.2000000000000002,2.0,8.28922347953488,0.0,0.0,7.0,55.55544639332031,16,96.61508029375065,48.0,1.0,5.17241379310345,4.0,1.0,2.75862068965517,4.0,0.0,0.0,0.0,8,30.844977638360163,32.0,36.0,311.7813177170949,36.0,71,526.507633721366,134.90000000000015,72,540.4478476206295,201.60000000000008,25.0,164.25634412044496,175.0,2.0,17.22846441947566,7.0,19.0,114.87306980039813,64.59999999999998,1.0,4.66019417475728,8.0,6.0,39.53816356080408,36.0,4.0,15.485919328269949,25.6,6.0,21.81558070162685,42.0,8.0,45.690121024651575,59.2,1.0,5.457227138643071,7.4,3.0,16.178096899759993,15.0,0.0,0.0,0.0,0.0,0.0,11.0,75.18539341404471,77.0,11.0,64.07989000175044,-22.0,6.0,27.051917569604978,-30.0,0.0,0.0,0.0,10.0,56.38188800682791,-20.0,5.0,33.160567712312215,-10.0,11.0,54.520198140689274,-22.0,3.0,16.94889370442113,-12.0,1.0,3.9765021325154,-4.4,0.0,0.0,0.0,5.0,21.708031352605826,-20.0,0.0,0.0,0.0,5.0,6.552454096249219,-25.0,5.0,19.59486082187921,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.64240795640456,-40.0,5.0,25.857139229614454,-47.5,2.0,9.0485360226594,-20.0
201002,1.99975,45,151.49493644816744,1.0,1.8237082066869301,-0.4,8.0,42.491581084853905,3.2,2.0,22.4,1.0,3.84615384615385,0.0,0.0,35,133.41669650244842,105.0,0.0,0.0,0.0,1.0,6.607929515418499,4.0,2.0,16.535559714586498,10.4,6,46.91328492779061,24.0,14.0,51.600307591721496,14.0,14,85.85183849164758,26.6,11,66.02305049366325,30.800000000000004,12.0,48.34308044048161,84.0,5.0,56.991764919282005,17.5,6.0,57.53887945670628,20.4,2.0,10.37572028295767,16.0,8.0,43.87805815916826,48.0,6.0,16.153347457347778,38.4,2.0,15.66820276497696,14.0,1.0,1.27041742286751,7.4,1.0,7.83410138248848,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,16.6945054945055,21.0,4.0,28.29174253361328,-8.0,0.0,0.0,0.0,1.0,4.089219330855021,-2.0,11.0,49.499679961583844,-22.0,2.0,8.23874135473312,-4.0,0.0,0.0,0.0,10.0,26.271011069214055,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.55644281371466,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.952551477171001,-20.0,1.0,7.590132827324481,-9.5,0.0,0.0,0.0
201003,1.9945,12,46.681889660006505,0.0,0.0,0.0,3.0,9.945943843820489,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6,30.780437732209247,18.0,2.0,8.126410835214442,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8,36.009940245587664,32.0,6.0,28.104673522280734,6.0,7,38.075842315941614,13.3,7,38.075842315941635,19.6,7.0,21.7920584325095,49.0,1.0,4.68227424749164,3.5,3.0,24.05530845037243,10.2,0.0,0.0,0.0,6.0,20.25799122023211,36.0,1.0,9.05233380480905,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0569860526533,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.74707259953162,-2.0,0.0,0.0,0.0,1.0,4.15944540727903,-2.0,0.0,0.0,0.0,3.0,12.75311956286954,-12.0,3.0,15.525647741467537,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.063205417607221,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.162790697674418,-20.0,0.0,0.0,0.0,4.0,12.006164191650313,-40.0
201004,1.98925,27,125.36883886404108,0.0,0.0,0.0,2.0,5.4545454545454595,0.8,1.0,7.2781655034895305,0.0,0.0,2.0,15.517241379310342,9,33.26008853929411,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.983668064313231,10.4,6,31.018377041736322,24.0,19.0,101.17385279092787,19.0,14,94.01556355970312,26.599999999999994,8,58.1656734729851,22.4,12.0,66.36851760106049,84.0,0.0,0.0,0.0,13.0,76.39851006406015,44.2,2.0,5.504587155963299,16.0,9.0,46.43727084872302,54.0,2.0,3.35151546987688,12.8,0.0,0.0,0.0,1.0,1.0224948875255602,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,7.758620689655171,7.0,7.0,15.179221153105422,-14.0,1.0,3.87243735763098,-5.0,1.0,6.53846153846154,-2.0,12.0,40.654274174953116,-24.0,14.0,60.2068185083032,-28.0,0.0,0.0,0.0,4.0,18.937076961188513,-16.0,3.0,21.834496510468586,-13.2,4.0,10.65922232328836,-26.0,1.0,7.2781655034895305,-4.0,3.0,14.1425957739308,-12.0,17.0,83.34709429126521,-85.0,1.0,0.45454545454545503,-5.0,4.0,16.40080544083197,-36.0,0.0,0.0,0.0,29.0,106.16050652027992,-290.0,1.0,5.686190679777679,-9.5,13.0,44.86894828945282,-130.0
201005,1.984,16,79.67398063234099,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.993175437816525,0.0,0.0,1.0,7.63546798029557,17,78.97629167132463,51.0,0.0,0.0,0.0,5.0,34.28905534137499,20.0,1.0,3.84911698471021,5.2,3,11.391911960984533,12.0,26.0,103.34099600993777,26.0,3,11.264558616836544,5.699999999999998,3,11.264558616836544,8.399999999999999,40.0,162.8672808734242,280.0,1.0,7.55148741418764,3.5,9.0,57.48995420744929,30.599999999999994,2.0,20.3883495145632,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5217391304347805,7.0,2.0,9.615384615384619,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,33.73311662405892,28.0,0.0,0.0,0.0,5.0,33.44601718126366,-25.0,1.0,3.1358885017421603,-2.0,13.0,54.53337355953571,-26.0,2.0,7.017543859649121,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.39646793884084,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3033033033032995,-9.0,0.0,0.0,0.0,9.0,48.65390366033659,-90.0,0.0,0.0,0.0,2.0,10.7536076574557,-20.0
