MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
200811,2.158333333333333,27,140.17929395316662,2.0,9.32338537440097,-0.8,2.0,10.737494318225588,0.8,2.0,10.97878286566356,0.0,0.0,0.0,0.0,0.0,13,90.03724036795884,39.0,1.0,6.56370656370656,4.0,27.0,275.9201190454899,108.0,3.0,18.07933202839516,15.6,0.0,0.0,0.0,4,27.27612127224661,16.0,3.0,16.24206642066421,3.0,8,49.65413324708789,15.2,10,70.94600094497112,28.000000000000004,10,48.153290998800784,70.0,4.0,65.6250000000001,14.0,13.0,113.38582564326944,44.19999999999999,3.0,21.03676913803495,18.0,1.0,4.069767441860471,8.0,5.0,29.80308079299665,30.0,0.0,0.0,0.0,2.0,20.784301581403078,14.0,3.0,22.657856093979436,22.200000000000006,4.0,21.11054937647456,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.7493649449619,-6.0,1.0,4.729729729729731,-5.0,5.0,34.83014271888188,-10.0,1.0,5.673758865248231,-2.0,0.0,0.0,0.0,3.0,14.922784509384648,-6.0,4.0,13.34998101243972,-16.0,14.0,94.79743267021212,-61.59999999999999,2.0,10.547945205479461,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6634382566586,-10.0,0.0,0.0,3.0,7.356390867424,-30.0,0.0,0.0,0.0
200812,2.154166666666667,32,154.54718684519528,6.0,33.41608572008029,-2.4,4.0,26.80433365917237,1.6,1.0,6.41025641025641,0.0,0.0,0.0,0.0,0.0,12,76.43918855218429,36.0,0.0,0.0,0.0,2.0,15.476190476190482,8.0,1.0,3.3974358974359,5.2,5.0,31.132273410436806,26.0,7,35.765854770451995,28.0,28.0,150.68477197431318,28.0,11,56.55329936061629,20.9,10,38.32362554505326,28.000000000000004,6,54.95640735539301,42.0,5.0,42.074103962898725,17.5,15.0,100.59251037694251,50.99999999999999,3.0,25.25997352996785,18.0,9.0,63.092580700541504,72.0,1.0,3.41880341880342,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.271979201019168,29.6,5.0,30.76618089162398,25.0,0.0,0.0,0.0,4.0,11.43278968372974,28.0,0.0,0.0,0.0,3.0,22.5,-15.0,7.0,32.88679019506561,-14.0,1.0,6.307692307692309,-2.0,3.0,15.90089423449276,-6.0,2.0,4.487568223165559,-4.0,6.0,37.55256164532026,-24.0,0.0,0.0,0.0,2.0,10.5407255304586,-13.0,1.0,5.392156862745099,-4.0,2.0,8.45344993765009,-10.0,9.0,47.530411239929606,-45.0,0.0,0.0,1.0,4.96585971446307,-10.0,1.0,6.04651162790698,-10.0
200901,2.15,23,81.62780291404627,5.0,24.319623513179913,-2.0,3.0,16.73342985231395,1.2000000000000002,2.0,15.483179573199148,0.0,0.0,0.0,0.0,0.0,24,139.9718424995747,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.280510018214935,10.4,0.0,0.0,0.0,5,32.65917114659391,20.0,19.0,125.37810485551474,19.0,13,61.27553451264776,24.7,12,52.88605117518395,33.6,14,63.42165898617507,98.0,9.0,51.507879892936145,31.5,6.0,41.071644750887216,20.4,5.0,38.121855683889436,30.0,9.0,52.212835464864845,72.0,4.0,17.80753347515957,24.0,2.0,5.17503805175038,12.8,1.0,4.92424242424242,7.0,2.0,0.9779951100244499,14.8,4.0,14.213175502195428,20.0,3.0,14.612868467636421,15.0,5.0,26.85696400625977,35.0,1.0,0.9090909090909091,-2.0,0.0,0.0,0.0,1.0,4.86555697823303,-2.0,2.0,6.359769082793009,-4.0,5.0,11.68065097834665,-10.0,1.0,5.37297861241523,-2.0,4.0,19.656007333041863,-16.0,0.0,0.0,0.0,6.0,17.239665753626966,-39.0,1.0,2.60404893761302,-4.0,1.0,0.7425742574257429,-5.0,6.0,21.62442986316698,-30.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
200902,2.1476666666666664,20,50.28214096218064,1.0,9.81012658227848,-0.4,2.0,11.72638436482084,0.8,4.0,26.12160666379004,2.0,3.5901362685225098,-4.0,1.0,3.54330708661417,9,67.24361360908642,27.0,0.0,0.0,0.0,8.0,68.88064313777369,32.0,6.0,44.19985102194386,31.2,0.0,0.0,0.0,11,82.47102879229874,44.0,19.0,132.69461643428448,19.0,21,96.81646898166521,39.89999999999999,19,86.39254069808437,53.19999999999998,18,113.0639583834745,126.0,7.0,44.63008528280531,24.5,16.0,133.03461620036987,54.399999999999984,6.0,28.735319259822372,36.0,5.0,25.209936625221463,40.0,3.0,8.4721254280381,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.41399416909621,7.4,6.0,32.94866692818323,30.0,0.0,0.0,0.0,2.0,10.596445291114788,14.0,0.0,0.0,0.0,1.0,5.42082738944365,-5.0,5.0,23.31360484474928,-10.0,4.0,27.39106667900351,-8.0,2.0,15.42553191489362,-4.0,4.0,22.273611797497058,-8.0,5.0,21.96505430397307,-20.0,1.0,2.71867612293144,-4.4,2.0,13.13359334689046,-13.0,0.0,0.0,0.0,3.0,5.647252060259103,-15.0,11.0,41.878164953177475,-55.0,0.0,0.0,2.0,8.82819854909272,-20.0,0.0,0.0,0.0
200903,2.1453333333333333,29,91.04699519504787,4.0,27.95079563175426,-1.6,13.0,82.46844312912832,5.2,13.0,67.65421515751207,5.0,10.012368583797151,-10.0,5.0,18.3733670459334,32,165.21965487252217,96.0,0.0,0.0,0.0,3.0,23.95043116286849,12.0,3.0,23.702724209833487,15.6,2.0,6.4,10.4,29,171.2685569110677,116.0,37.0,184.96976172344998,37.0,22,116.92787051629021,41.799999999999976,22,121.77179954591864,61.59999999999997,17,108.44580494940337,119.0,2.0,13.634822873953302,7.0,33.0,199.70505241345344,112.20000000000006,1.0,7.874015748031501,6.0,24.0,131.82276859025743,192.0,15.0,111.32983604909764,90.0,1.0,2.3370233702337004,6.4,1.0,4.900181488203269,7.0,4.0,16.1503361670388,29.6,6.0,29.19576390119769,30.0,1.0,7.611548556430451,5.0,0.0,0.0,0.0,9.0,48.95312609358861,-18.0,1.0,5.63877618989948,-5.0,6.0,35.71306789338985,-12.0,1.0,8.50515463917526,-2.0,5.0,10.74069178233092,-10.0,1.0,4.52488687782805,-2.0,3.0,17.03953786959237,-12.0,0.0,0.0,0.0,7.0,25.436103748918327,-45.5,4.0,24.006651198426212,-16.0,1.0,6.794734969761651,-5.0,13.0,13.48241681605615,-65.0,0.0,0.0,5.0,20.333040052562982,-50.0,0.0,0.0,0.0
200904,2.1430000000000002,28,167.4842562999436,5.0,32.374552941300344,-2.0,7.0,29.989579863879676,2.8,6.0,23.15137897902421,2.0,5.4054054054054,-4.0,0.0,0.0,22,121.56249491695681,66.0,2.0,12.0253164556962,8.0,15.0,93.6216793502602,60.0,1.0,7.2398190045248905,5.2,1.0,10.3448275862069,5.2,26,125.20755078607071,104.0,22.0,116.14719860169271,22.0,14,74.07522015064093,26.599999999999994,12,62.57542707666318,33.6,16,83.41626000371066,112.0,4.0,33.09756167262351,14.0,9.0,80.66944386381907,30.599999999999994,7.0,43.80424927015666,42.0,22.0,175.50493322863133,176.0,1.0,3.5500463782781,6.0,1.0,8.73563218390805,6.4,2.0,27.7992277992278,14.0,3.0,27.6201084850833,22.200000000000006,0.0,0.0,0.0,1.0,6.3969896519285,5.0,4.0,26.94675641567892,28.0,5.0,31.31966727235877,-10.0,4.0,22.78751487612245,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.20009517922049,-10.0,0.0,0.0,0.0,5.0,31.636445647656412,-20.0,1.0,3.9453717754173,-4.4,1.0,6.3969896519285,-6.5,2.0,17.4712643678161,-8.0,5.0,25.413850609608367,-25.0,11.0,39.86921692231471,-55.0,0.0,0.0,4.0,17.0380322469715,-40.0,0.0,0.0,0.0
200905,2.1406666666666667,27,166.05713496969582,3.0,14.101397364813868,-1.2000000000000002,10.0,60.97177239199643,4.0,4.0,19.52134867726282,0.0,0.0,0.0,2.0,13.39712918660288,21,125.54407775186142,63.0,2.0,11.89100471313833,8.0,5.0,34.17298837113057,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20,112.49247838301191,80.0,36.0,174.75600495952557,36.0,14,89.25528083108526,26.599999999999994,13,85.34914053950746,36.40000000000001,16,105.40995377355273,112.0,6.0,41.32065810568727,21.0,6.0,38.78947296097032,20.4,6.0,42.13298599526978,36.0,8.0,67.58821583358547,64.0,3.0,18.88521766280821,18.0,0.0,0.0,0.0,4.0,29.09160151166064,28.0,2.0,13.90493224528326,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.063063063063066,14.0,3.0,5.933197714169951,-6.0,2.0,9.473283306770108,-10.0,5.0,30.34276394194196,-10.0,2.0,14.99167707032876,-4.0,4.0,23.33820176961381,-8.0,0.0,0.0,0.0,6.0,36.77603419937727,-24.0,0.0,0.0,0.0,4.0,20.5283844973224,-26.0,0.0,0.0,0.0,1.0,0.507936507936508,-5.0,2.0,5.9924517991017305,-10.0,0.0,0.0,1.0,6.891891891891889,-10.0,3.0,0.0,-30.0
200906,2.138333333333333,25,134.07330571672787,1.0,10.782608695652199,-0.4,7.0,28.12879367203556,2.8,2.0,6.16361212691488,1.0,0.8849557522123891,-2.0,1.0,4.18250950570342,13,59.53251162835036,39.0,0.0,0.0,0.0,9.0,34.9077060443274,36.0,2.0,11.499123319696091,10.4,2.0,9.55710955710956,10.4,33,151.89862810328742,132.0,65.0,360.463392815768,65.0,25,134.94549623148316,47.49999999999998,27,173.2862612951739,75.59999999999997,17,106.60121501138129,119.0,3.0,28.60102612882227,10.5,13.0,88.35865754462513,44.19999999999999,21.0,133.43242953333896,126.0,14.0,94.93743452255285,112.0,3.0,16.736625458681438,18.0,3.0,11.57835716288197,19.200000000000006,2.0,16.71550595423657,14.0,6.0,27.677522439964267,44.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.508793770164402,14.0,3.0,18.060778554919718,-6.0,2.0,8.05889520144385,-10.0,5.0,15.691970001829159,-10.0,6.0,35.48957442239161,-12.0,5.0,6.820512820512817,-10.0,1.0,4.22812192723697,-2.0,8.0,29.642541437775318,-32.0,3.0,12.775045410823347,-13.2,0.0,0.0,0.0,3.0,14.878192149435053,-12.0,1.0,6.31868131868132,-5.0,13.0,40.39884276082922,-65.0,0.0,0.0,3.0,8.812729498164028,-30.0,0.0,0.0,0.0
200907,2.136,18,95.45447622664244,9.0,45.470267066792495,-3.6,6.0,35.71165758748353,2.4,1.0,5.327868852459019,1.0,5.24193548387097,-2.0,0.0,0.0,19,87.72377527697444,57.0,0.0,0.0,0.0,7.0,45.21428457178901,28.0,2.0,12.5984251968504,10.4,2.0,14.853684694346562,12.0,23,125.19403851085072,92.0,23.0,143.40459419338063,23.0,17,74.36458938639295,32.29999999999999,12,65.36706292601504,33.6,27,152.31745793976725,189.0,0.0,0.0,0.0,10.0,69.85839632585846,33.99999999999999,1.0,6.6006600660066,6.0,10.0,51.35805785744872,80.0,5.0,32.682879301856396,30.0,1.0,8.888888888888891,6.4,1.0,6.85096153846154,7.0,0.0,0.0,0.0,2.0,12.92697290930506,10.0,0.0,0.0,0.0,2.0,13.326706934780953,14.0,3.0,15.268652738670474,-6.0,1.0,7.44047619047619,-5.0,3.0,20.736319924726146,-6.0,8.0,39.659017631943314,-16.0,0.0,0.0,0.0,1.0,4.92699092313741,-2.0,6.0,33.0191739422731,-24.0,2.0,14.7949207766652,-8.8,0.0,0.0,0.0,1.0,7.85824345146379,-4.0,0.0,0.0,0.0,5.0,18.490142316229264,-25.0,0.0,0.0,2.0,4.31344356578002,-20.0,0.0,0.0,0.0
200908,2.1336666666666666,15,60.28253800221361,6.0,43.374293927277776,-2.4,0.0,0.0,0.0,2.0,10.133123138903487,2.0,7.0704390416487,-4.0,0.0,0.0,12,53.211528210965966,36.0,0.0,0.0,0.0,1.0,8.14708002883922,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11,95.22982856728315,44.0,12.0,57.328662554566144,12.0,15,80.47104285959963,28.499999999999996,15,79.13632685097059,41.99999999999999,5,34.95428294700516,35.0,1.0,6.912442396313361,3.5,8.0,61.241421952446544,27.2,0.0,0.0,0.0,4.0,27.27272727272728,32.0,1.0,7.087378640776699,6.0,2.0,3.78073184676958,12.8,0.0,0.0,0.0,6.0,52.962839421915284,44.4,3.0,9.545034059372641,15.0,0.0,0.0,0.0,5.0,38.048582183917006,35.0,4.0,15.189632671250319,-8.0,4.0,23.00726667747945,-20.0,3.0,25.5683963512536,-6.0,6.0,35.30680257960473,-12.0,9.0,20.1626132816098,-18.0,7.0,35.34132696474808,-14.0,2.0,10.71942729572025,-8.0,3.0,20.453052285792502,-13.2,1.0,4.489795918367349,-6.5,2.0,8.81511161991986,-8.0,2.0,2.3529411764705803,-10.0,14.0,35.671586771381456,-70.0,6.0,-54.0,10.0,36.64004505449154,-100.0,2.0,8.92857142857142,-20.0
200909,2.131333333333333,27,135.68282238538418,5.0,22.786550710973643,-2.0,3.0,15.823486673549759,1.2000000000000002,1.0,4.80192768861833,0.0,0.0,0.0,1.0,2.68691588785047,17,95.10357918689276,51.0,4.0,26.27820820266863,16.0,3.0,13.487107651914652,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17,73.63218699459527,68.0,31.0,193.016866067818,31.0,22,124.23347172027452,41.799999999999976,23,133.66961914308737,64.39999999999998,7,44.389359007650825,49.0,2.0,18.563535911602212,7.0,10.0,57.92488636038375,33.99999999999999,0.0,0.0,0.0,28.0,182.9298625355033,224.0,3.0,12.653853188335061,18.0,5.0,28.790786948176603,32.0,2.0,20.6666666666666,14.0,0.0,0.0,0.0,3.0,16.56789340617354,15.0,0.0,0.0,0.0,1.0,4.7021943573667695,7.0,1.0,5.882352941176469,-2.0,4.0,25.394878706199464,-20.0,3.0,14.27899781606406,-6.0,5.0,35.75963533864333,-10.0,1.0,4.447439353099731,-2.0,1.0,3.2876712328767095,-2.0,5.0,32.213145844394056,-20.0,1.0,5.8524173027989805,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.29473318354399,-30.0,1.0,-9.0,2.0,6.8136272545090195,-20.0,0.0,0.0,0.0
200910,2.129,49,265.1434551771931,7.0,32.978731533631105,-2.8,10.0,55.430240801414,4.0,1.0,5.30973451327434,3.0,8.17429183972837,-6.0,5.0,30.037815289852272,11,65.39718912167348,33.0,1.0,4.19847328244275,4.0,8.0,53.29067014286805,32.0,3.0,28.219748824474696,15.6,0.0,0.0,0.0,29,160.7121910913593,116.0,14.0,116.13444069005915,14.0,17,123.60448446455376,32.29999999999999,23,169.16417552924602,64.39999999999998,7,35.17718204814941,49.0,5.0,28.01295924865955,17.5,14.0,94.96630093871288,47.59999999999999,4.0,26.1772179686143,24.0,14.0,90.71757792538124,112.0,2.0,9.73216069907565,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.348782240375208,28.0,2.0,9.19117647058824,-4.0,2.0,13.218884801468727,-10.0,0.0,0.0,0.0,1.0,4.5548654244306395,-2.0,5.0,18.696716652822108,-10.0,0.0,0.0,0.0,13.0,64.29289819377219,-52.0,1.0,2.5547445255474504,-4.4,2.0,6.820022083179981,-13.0,1.0,5.3846153846153895,-4.0,0.0,0.0,0.0,3.0,8.0602671343183,-15.0,0.0,0.0,2.0,6.90514596113222,-20.0,0.0,0.0,0.0
200911,2.1266666666666665,33,202.0013004446315,4.0,21.994506266132422,-1.6,3.0,10.99829164846183,1.2000000000000002,5.0,26.69874185589049,2.0,3.19654779351897,-4.0,5.0,27.17839857977847,15,83.31294414618861,45.0,1.0,9.765625,4.0,11.0,59.56335025242733,44.0,0.0,0.0,0.0,0.0,0.0,0.0,21,105.39648833085808,84.0,17.0,106.89526929934976,17.0,20,105.31751053478477,37.99999999999999,23,122.92175433572969,64.39999999999998,14,71.17900133973677,98.0,3.0,19.44428278896821,10.5,31.0,233.96001128125388,105.40000000000003,1.0,6.148055207026349,6.0,5.0,33.11885739366655,40.0,2.0,14.491605955020587,12.0,1.0,3.90455531453362,6.4,0.0,0.0,0.0,1.0,7.5812274368231,7.4,1.0,6.04914933837429,5.0,1.0,5.16129032258065,5.0,2.0,15.583614568028278,14.0,0.0,0.0,0.0,5.0,24.7241249034971,-25.0,5.0,27.003230251126556,-10.0,4.0,21.27661030402977,-8.0,4.0,8.521818325809779,-8.0,3.0,13.11050740964863,-6.0,3.0,9.11623181445167,-12.0,1.0,4.1275797373358305,-4.4,2.0,8.1273816004355,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,54.24583262368196,-70.0,0.0,0.0,11.0,45.279021351970634,-110.0,0.0,0.0,0.0
200912,2.1243333333333334,35,166.24787433139562,7.0,45.15372405034151,-2.8,7.0,37.164754361382606,2.8,2.0,13.59462811007625,0.0,0.0,0.0,1.0,3.35195530726257,25,164.62979471725455,75.0,1.0,3.3613445378151297,4.0,15.0,99.59529588605456,60.0,2.0,7.773851590106,10.4,2.0,20.7692307692308,10.4,63,337.20702195123994,252.0,30.0,165.3926110701996,30.0,31,158.248406890727,58.89999999999997,19,84.64593411711023,53.19999999999999,17,80.72770474509556,119.0,1.0,7.08955223880597,3.5,25.0,173.00973692268903,85.00000000000001,24.0,153.29119683428038,144.0,1.0,9.47368421052632,8.0,2.0,7.97578887661582,12.0,3.0,17.49415856442445,19.200000000000006,3.0,15.5034093026377,21.0,6.0,43.205412220024435,44.4,8.0,36.10089283144142,40.0,5.0,34.49776986627034,25.0,2.0,9.472753649469581,14.0,1.0,3.0898876404494398,-2.0,10.0,46.51300128122747,-50.0,0.0,0.0,0.0,6.0,23.579036169988424,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,57.358608476811725,-40.0,1.0,4.03510013881237,-4.4,0.0,0.0,0.0,3.0,2.9702970297029703,-12.0,2.0,8.31833839287727,-10.0,11.0,41.6379915987273,-55.0,0.0,0.0,3.0,18.082388330207802,-30.0,1.0,6.627906976744191,-10.0
201001,2.122,30,159.38503668830538,2.0,12.89471522292769,-0.8,9.0,51.79729387787728,3.6,3.0,23.181018439291567,1.0,4.65686274509804,-2.0,0.0,0.0,31,209.4292498950097,93.0,1.0,6.0737812911726,4.0,7.0,41.14743642790416,28.0,0.0,0.0,0.0,7.0,34.32189969955018,38.0,13,69.23130479685362,52.0,33.0,234.2939258883137,33.0,18,95.85093708455099,34.2,19,102.68578480870693,53.19999999999998,7,35.005581313510426,49.0,8.0,50.51281379171584,28.0,33.0,296.2688555406024,112.20000000000006,48.0,349.09014041992845,288.0,7.0,36.37820810018425,56.0,6.0,29.455766388582354,36.0,0.0,0.0,0.0,7.0,64.30967682554058,49.0,0.0,0.0,0.0,4.0,12.99455287973149,20.0,0.0,0.0,0.0,1.0,2.5,7.0,2.0,7.706989066612951,-4.0,1.0,8.81612090680101,-5.0,11.0,87.75589534112211,-22.0,0.0,0.0,0.0,3.0,37.0786516853934,-6.0,0.0,0.0,0.0,7.0,30.15615160622614,-28.0,10.0,33.97081042458171,-43.99999999999999,4.0,26.086956521739122,-26.0,5.0,13.14559866088964,-20.0,3.0,12.308582216091981,-15.0,7.0,16.69921595271137,-35.0,0.0,0.0,17.0,73.07033973365549,-170.0,2.0,12.24789403575917,-20.0
201002,2.12375,18,108.4319350379978,3.0,17.190064621282552,-1.2000000000000002,2.0,12.79620853080568,0.8,0.0,0.0,0.0,0.0,0.0,3.0,26.79059595407321,11,74.63151520963673,33.0,0.0,0.0,0.0,4.0,32.76796709521699,16.0,1.0,4.76293103448276,5.2,1.0,5.83333333333333,5.2,19,109.67901542095314,76.0,21.0,116.25787339459663,21.0,15,67.52414150411172,28.49999999999999,14,70.67241803432228,39.2,7,49.34458075838625,49.0,1.0,8.444444444444441,3.5,9.0,50.502807554036465,30.599999999999994,10.0,74.23110864309751,60.0,8.0,38.518518518518526,64.0,4.0,25.24589536530292,24.0,1.0,3.96039603960396,6.4,11.0,55.92502929953077,77.0,0.0,0.0,0.0,6.0,24.931275338378676,30.0,0.0,0.0,0.0,3.0,13.939113366171622,21.0,14.0,39.255796352941644,-28.0,4.0,18.894174828194426,-20.0,7.0,52.8653109750704,-14.0,7.0,55.346164344715916,-14.0,9.0,40.255436748029474,-18.0,1.0,6.2373225152129805,-2.0,6.0,31.16640911172161,-24.0,2.0,11.87257187257188,-8.8,0.0,0.0,0.0,1.0,6.68058455114822,-4.0,1.0,5.607476635514019,-5.0,13.0,34.438176615126594,-65.0,2.0,-18.0,4.0,5.88235294117648,-40.0,13.0,37.93933734192333,-130.0
201003,2.1255,27,164.89849725899816,4.0,21.58992537183192,-1.6,4.0,15.19172462992687,1.6,6.0,25.34688305012165,3.0,9.03330289987391,-6.0,0.0,0.0,18,83.85249779032834,54.0,1.0,5.71428571428571,4.0,2.0,7.4157920010976195,8.0,1.0,8.13397129186603,5.2,3.0,29.582806573957022,15.6,11,84.68538891041392,44.0,13.0,74.06570350204879,13.0,21,97.01752012370352,39.899999999999984,17,86.57479597176274,47.59999999999999,15,92.24358542868448,105.0,4.0,26.660395476904398,14.0,7.0,42.74448861057339,23.8,3.0,18.836457659987072,18.0,6.0,42.51830987828579,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.245771182207605,49.0,2.0,11.60412834661762,14.8,3.0,5.71428571428571,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.056224899598401,-10.0,4.0,11.662679425837315,-20.0,6.0,33.43899593933442,-12.0,0.0,0.0,0.0,5.0,16.094956768699888,-10.0,3.0,12.640716126407161,-6.0,5.0,21.44356128897596,-20.0,5.0,31.65401867131972,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.82409177820268,-5.0,7.0,9.532237658503789,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201004,2.12725,28,161.6763619407166,1.0,7.04225352112676,-0.4,5.0,28.75500842413743,2.0,2.0,15.750915750915759,0.0,0.0,0.0,0.0,0.0,13,91.912688278367,39.0,0.0,0.0,0.0,3.0,23.724932249322443,12.0,3.0,21.18742278698031,15.6,4.0,36.406272333126886,20.8,11,48.400974021995296,44.0,13.0,80.68988150010091,13.0,19,85.29614559187199,36.09999999999999,13,48.745716726043604,36.4,14,89.43251842299227,98.0,7.0,39.60074658707561,24.5,16.0,89.06651702065021,54.399999999999984,0.0,0.0,0.0,8.0,60.27644984232257,64.0,7.0,48.4775940148403,42.0,1.0,6.2977099236641205,6.4,7.0,46.489369939813535,49.0,6.0,31.126797727054672,44.4,6.0,29.30887946941548,30.0,0.0,0.0,0.0,1.0,3.96825396825397,7.0,2.0,10.19422802589707,-4.0,1.0,6.26780626780627,-5.0,1.0,5.65476190476191,-2.0,12.0,73.71298790115699,-24.0,4.0,10.128895232677051,-8.0,0.0,0.0,0.0,16.0,87.43729651079626,-64.0,4.0,28.774943085485358,-17.6,2.0,15.15819555011227,-13.0,4.0,10.1812450748621,-16.0,7.0,24.480450944286968,-35.0,5.0,21.356715213673056,-25.0,0.0,0.0,3.0,9.97713722597871,-30.0,0.0,0.0,0.0
201005,2.129,25,115.4155607820542,4.0,18.343692829938615,-1.6,4.0,23.179224260616646,1.6,1.0,2.79075804776739,1.0,6.389776357827481,-2.0,5.0,42.369854478596075,21,127.38921382261744,63.0,0.0,0.0,0.0,9.0,50.322328741432756,36.0,1.0,5.12820512820513,5.2,0.0,0.0,0.0,13,76.69747798174942,52.0,29.0,172.22728674422086,29.0,20,109.34426671724677,37.99999999999999,22,123.8536811317068,61.59999999999998,10,72.10896021047698,70.0,9.0,44.31312501886246,31.5,20.0,138.58179156920968,67.99999999999999,0.0,0.0,0.0,6.0,63.797294770305,48.0,11.0,67.95136708686827,66.0,0.0,0.0,0.0,7.0,35.85148087687489,49.0,1.0,5.56438791732909,7.4,1.0,6.83646112600536,5.0,0.0,0.0,0.0,1.0,1.58730158730159,7.0,4.0,11.489505691935939,-8.0,5.0,21.681957857416357,-25.0,10.0,45.91523245884253,-20.0,3.0,21.14478714725584,-6.0,20.0,89.47200411131136,-40.0,5.0,32.638576376894115,-10.0,7.0,42.51422670601522,-28.0,2.0,6.047516198704099,-8.8,2.0,10.778787838217768,-13.0,0.0,0.0,0.0,5.0,17.49519013308361,-25.0,36.0,131.93284551867382,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201006,2.13075,23,94.56995160611325,2.0,10.11397492642039,-0.8,3.0,20.68160170254411,1.2000000000000002,4.0,26.04030252332839,0.0,0.0,0.0,1.0,5.625,10,50.16612875726379,30.0,2.0,8.021118616411979,8.0,3.0,22.404491202741326,12.0,3.0,19.67408221184656,15.6,0.0,0.0,0.0,14,60.02539785880887,56.0,29.0,141.82526969271268,29.0,23,101.54225239754896,43.69999999999998,17,84.03003710169872,47.59999999999999,6,41.0298701077494,42.0,4.0,27.32955463943555,14.0,7.0,39.42310320200797,23.8,0.0,0.0,0.0,2.0,13.148253683953431,16.0,1.0,3.95569620253165,6.0,0.0,0.0,0.0,1.0,7.55287009063444,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9695371997656705,10.0,1.0,3.26295585412668,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.136267157209561,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.349584875331587,-20.0,1.0,3.95569620253165,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.487340523213188,-30.0,0.0,0.0,2.0,1.666666666666666,-20.0,1.0,0.833333333333333,-10.0
