MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_145,tone_count_145,goldstein_145,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_175,goldstein_175,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201007,2.3080000000000003,64,400.34159492089,0.0,0.0,0.0,9.0,57.944744008103456,-3.6,18,127.1199797034873,7.200000000000002,6.0,25.70812271871982,1.0,10.360360360360401,7.0,33.691812687086625,-14.0,0.0,0.0,0.0,0.0,0.0,45,281.7470021336771,135.0,3.0,14.814814814814813,9.6,0.0,0.0,0.0,2.0,16.5513612366723,-0.6,0.0,0.0,0.0,8.0,46.788321731339124,32.0,7.0,41.5827644300914,36.4,14.0,81.08448196555563,78.4,0.0,0.0,0.0,32,199.16210174528652,128.0,341,2247.062326396896,341.0,4.0,24.03940886699508,4.0,50,289.3493440646685,95.00000000000004,44,254.25695114495187,123.19999999999992,0.0,0.0,0.0,33.0,205.82930706478345,231.0,3.0,17.38321005705112,10.5,32,205.73139085313798,108.80000000000004,56.0,304.92190606715656,448.0,19,125.50865521539512,114.0,3.0,23.744372744690104,19.200000000000006,8.0,55.724415146632026,56.0,9.0,54.049325716747944,66.6,14.0,73.35031783077285,116.19999999999996,1.0,7.7441077441077395,7.4,10.0,55.07310606644493,50.0,4.0,23.584741213304092,20.0,15.0,94.38153028684305,105.0,2.0,16.357226375651063,20.0,12.0,60.46093554856522,-24.0,16.0,93.29600835747371,-80.0,22.0,139.91062361039212,-44.0,3.0,15.22734862331531,-6.0,13,76.14221593153731,-26.0,13.0,70.90467871855176,-26.0,14.0,67.48368231287729,-56.0,0.0,0.0,0.0,3.0,16.615535691806222,-13.2,0.0,0.0,0.0,9.0,47.506259431676575,-58.5,0.0,0.0,0.0,1.0,4.545454545454549,-7.2,5.0,31.02253391592204,-20.0,0.0,0.0,0.0,0.0,0.0,13.0,75.07372302317637,-65.0,30,156.01315810488433,-150.0,1.0,-9.0,3.0,15.8351738772682,-27.0,1.0,5.09433962264151,-9.0,2.0,14.371257485029941,-18.0,0.0,0.0,0.0,3,8.84000466798926,-30.0,0.0,0.0,0.0,10.0,57.632085263664216,-100.0
201008,2.31,60,310.75266053419494,0.0,0.0,0.0,4.0,24.36836561393265,-1.6,9,43.862883823493064,3.6,8.0,38.38033840797482,3.0,19.51318845011177,1.0,4.20918367346939,-2.0,10.0,75.2247332050287,1.0,4.40528634361234,3.4,58,346.8465047362929,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.825465607810528,8.0,13.0,75.77750511495377,52.0,8.0,38.8629492787294,41.6,6.0,31.945401182288393,34.4,2.0,8.81226053639846,14.0,10,59.67079799016521,40.0,48,246.6328101631707,48.0,0.0,0.0,0.0,78,404.4089403956651,148.2000000000002,76,395.2330469211158,212.80000000000013,6.0,34.41517867489118,30.0,64.0,349.29306230213484,448.0,20.0,89.07377771057,70.0,60,381.8245213123823,204.0000000000002,131.0,694.3217008957373,1048.0,30,165.11703865501588,180.0,2.0,10.30547334762051,12.8,11.0,74.97173221322295,77.0,5.0,42.5747294757396,37.0,3.0,17.837687962502944,24.9,3.0,17.60678371452913,22.200000000000006,9.0,67.89367434766868,45.0,3.0,21.81123982843629,15.0,23.0,142.9813366902917,161.0,1.0,6.10932475884244,9.0,16.0,66.07621871461161,-32.0,18.0,82.86642998934192,-90.0,8.0,40.68249676121932,-16.0,3.0,14.67059519611768,-6.0,43,221.38879860170985,-86.0,9.0,48.72642036854036,-18.0,31.0,158.77745266202527,-124.0,0.0,0.0,0.0,10.0,70.05655936888992,-44.0,3.0,20.352469257578754,-21.0,7.0,38.284000643057524,-45.5,0.0,0.0,0.0,4.0,5.614035087719281,-28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.59363957597173,-5.0,22,100.32592090956238,-110.0,0.0,0.0,2.0,4.08163265306122,-18.0,8.0,31.62255782526041,-72.0,5.0,18.71242101240959,-46.5,1.0,4.01606425702811,-10.0,24,105.61038536062335,-240.0,1.0,2.8125,-9.5,8.0,39.84184221637733,-80.0
201009,2.312,112,562.8333183877079,1.0,4.07124681933842,-0.1,40.0,200.40355751992882,-16.000000000000007,16,80.14260694238322,6.400000000000001,21.0,192.32502623347102,1.0,4.00924775877123,1.0,7.142857142857139,-2.0,3.0,23.926172506966857,7.0,52.70697884343221,23.8,110,684.4945908169187,330.0,3.0,22.40556882836926,9.6,3.0,28.077788178366017,10.2,6.0,36.54908945212409,-1.8,18.0,66.07842120342237,72.0,36.0,232.8870315668974,144.0,2.0,7.943805874840359,10.4,3.0,19.38928956850442,16.4,0.0,0.0,0.0,146,773.9643076014354,584.0,131,675.7354176197115,131.0,6.0,33.56807919919782,6.0,181,1002.9858822096376,343.89999999999986,173,944.4456077741576,484.40000000000094,28.0,150.70629745060225,140.0,107.0,582.2764386625005,749.0,3.0,19.066737598274802,10.5,161,918.988547193586,547.3999999999992,55.0,299.25663059681443,440.0,28,168.89837696689457,168.0,0.0,0.0,0.0,24.0,107.03790058835772,168.0,10.0,64.15315333940893,74.0,2.0,11.44219308700834,16.6,3.0,19.553360370232113,22.200000000000006,3.0,15.680944639124473,15.0,14.0,58.967100492789754,70.0,10.0,65.54079398106514,70.0,6.0,19.50672645739908,60.0,10.0,54.52204729261782,-20.0,15.0,63.21380166413121,-75.0,39.0,172.12882932507938,-78.0,30.0,132.79330540675048,-60.0,56,246.00372594847624,-112.0,8.0,30.85603871838436,-16.0,31.0,165.4801718473576,-124.0,4.0,15.44519569547736,-20.0,14.0,82.78440202674923,-61.59999999999999,1.0,8.928571428571429,-7.0,16.0,81.7290602640474,-104.0,1.0,5.08905852417303,-7.5,1.0,6.63716814159292,-7.2,13.0,54.47472687798031,-52.0,0.0,0.0,0.0,0.0,0.0,18.0,78.71252815348817,-90.0,116,499.33742126451216,-580.0,2.0,-18.0,1.0,5.55555555555556,-9.0,0.0,0.0,0.0,12.0,65.14997639329047,-112.0,0.0,0.0,0.0,189,898.1830437459679,-1890.0,0.0,0.0,0.0,10.0,56.91447459318476,-100.0
201010,2.314,145,857.7239736900772,0.0,0.0,0.0,23.0,131.8032771544325,-9.200000000000003,31,194.43364400313027,12.400000000000004,19.0,130.6065603850399,0.0,0.0,2.0,8.65800865800866,-4.0,1.0,11.7241379310345,13.0,67.68144735818547,44.19999999999999,189,1121.6323974878242,567.0,10.0,69.02921673136146,32.0,2.0,10.27924929289141,6.8,3.0,19.6236559139785,-0.8999999999999999,17.0,99.04850551594382,68.0,5.0,21.69463838390574,20.0,5.0,41.4671350556549,26.0,8.0,39.107300871980335,41.6,3.0,17.881036005915686,21.0,96,477.4443411950697,384.0,112,670.6400850272136,112.0,34.0,177.40000826114257,34.0,154,875.6944428540406,292.60000000000025,133,759.8501888696131,372.4000000000008,12.0,113.94193809917265,60.0,90.0,575.5766188971323,630.0,7.0,51.15212537526757,24.5,115,754.8491820208293,390.9999999999997,26.0,140.25309201171754,208.0,22,147.57070556158544,132.0,0.0,0.0,0.0,12.0,69.22025782499932,84.0,12.0,79.69354883180101,88.80000000000003,12.0,66.68068771882787,99.59999999999998,0.0,0.0,0.0,9.0,42.03213875608228,45.0,11.0,71.88242170303988,55.0,19.0,102.55330238980864,133.0,5.0,31.42633477942029,48.0,10.0,50.37091491395348,-20.0,23.0,129.38705422377257,-115.0,51.0,254.8753776912236,-102.0,16.0,91.158973977234,-32.0,59,294.012795136675,-118.0,0.0,0.0,0.0,26.0,142.23577544908707,-104.0,0.0,0.0,0.0,24.0,131.5295273948903,-105.60000000000004,2.0,10.27924929289141,-14.0,8.0,34.11891019065488,-52.0,19.0,132.10632910449007,-142.5,2.0,3.81580554123514,-14.4,9.0,47.85097861403599,-36.0,8.0,-64.0,0.0,0.0,0.0,5.0,28.610016063038486,-25.0,64,278.7546186880291,-320.0,3.0,-27.0,9.0,42.481637285357635,-81.0,0.0,0.0,0.0,15.0,76.69578320403188,-140.0,2.0,10.563906220457561,-20.0,118,628.4602199677553,-1180.0,2.0,5.89768654284783,-19.0,31.0,147.69774143655675,-310.0
201011,2.316,245,1275.0206570277714,0.0,0.0,0.0,70.0,353.6846102788569,-27.999999999999982,61,343.46177175897975,24.399999999999984,50.0,262.79124073351784,6.0,17.432347837900302,3.0,16.235530356721,-6.0,10.0,72.95890498866088,0.0,0.0,0.0,203,1276.1108972323952,609.0,6.0,48.76423620180507,19.2,1.0,5.12359757642776,3.4,16.0,106.57854198366823,-4.799999999999999,3.0,16.15353551012793,12.0,22.0,150.11057978077002,88.0,8.0,39.20477060198907,41.6,12.0,73.45542868689284,62.40000000000001,14.0,84.73234684230412,98.0,44,204.6301971541287,176.0,86,529.2745868641347,86.0,11.0,49.31895399484636,11.0,170,852.0654555188588,323.00000000000006,151,759.0625960195949,422.80000000000086,1.0,5.90659340659341,5.0,79.0,415.8709663687115,553.0,10.0,67.72785279532614,35.0,308,1739.5573931749884,1047.199999999998,21.0,121.8699053447036,168.0,49,252.1257789867546,294.0,1.0,6.83760683760684,6.4,31.0,193.1368956309988,217.0,10.0,61.19359291285235,74.0,1.0,3.3277870216306202,8.3,2.0,10.248221940830133,14.8,43.0,173.4500208962537,215.0,20.0,121.91086287553327,100.0,58.0,331.3872993343192,406.0,23.0,103.95660102337366,230.0,68.0,365.11546011835526,-136.0,63.0,372.04110957449103,-315.0,102.0,531.833748466754,-204.0,76.0,393.64449370281403,-152.0,94,476.2389336885952,-188.0,53.0,284.34886342772546,-106.0,46.0,233.96840434982053,-184.0,0.0,0.0,0.0,25.0,147.8953963182819,-110.00000000000004,1.0,2.6666666666666696,-7.0,41.0,212.0542748279645,-266.5,7.0,34.831899737106056,-52.5,4.0,23.86581116073203,-28.8,3.0,9.58430216072138,-12.0,1.0,-8.0,40.0,168.66839971442303,-367.99999999999983,65.0,319.4018561550387,-325.0,49,229.57792530845185,-245.0,27.0,-243.0,4.0,14.026384034276678,-36.0,0.0,0.0,0.0,23.0,107.04527458168724,-215.5,0.0,0.0,0.0,240,1210.9443715980792,-2400.0,6.0,24.988441061057358,-57.0,55.0,283.7383496275352,-550.0
201012,2.318,82,524.354357842284,6.0,35.53041009835648,-0.6,13.0,69.78395258291489,-5.2,30,280.94677889233316,12.000000000000005,9.0,58.926216926639405,3.0,23.417721518987342,10.0,51.793355990503336,-20.0,30.0,200.6924501940268,0.0,0.0,0.0,89,561.1069306626035,267.0,1.0,19.1780821917808,3.2,6.0,35.09387833847761,20.4,12.0,74.64018693581319,-3.5999999999999988,0.0,0.0,0.0,42.0,295.63130329083407,168.0,13.0,71.65094452631024,67.60000000000001,0.0,0.0,0.0,1.0,6.913187746965329,7.0,17,87.87457717805788,68.0,31,171.22785026099444,31.0,2.0,13.99355311170768,2.0,111,683.6350380905917,210.90000000000032,96,616.9971976502318,268.8000000000004,0.0,0.0,0.0,16.0,89.5189072289637,112.0,24.0,123.90279188024256,84.0,113,980.3845337325772,384.19999999999976,4.0,36.656168423569795,32.0,28,133.17790745688006,168.0,0.0,0.0,0.0,16.0,104.89169749295,112.0,3.0,17.086413155548332,22.200000000000006,4.0,21.662175913829593,33.2,10.0,48.86707886213936,74.0,59.0,411.1139587575369,295.0,34.0,222.6951298187244,170.0,47.0,301.96126672756304,329.0,12.0,50.83109347450422,120.0,13.0,65.87902258768467,-26.0,25.0,140.08686953470735,-125.0,65.0,392.1245533217669,-130.0,14.0,75.51258323738766,-28.0,13,58.23646333224867,-26.0,8.0,54.093407947020324,-16.0,29.0,185.9588743224037,-116.0,0.0,0.0,0.0,5.0,32.809151606581736,-22.0,2.0,29.194252800810197,-14.0,8.0,102.20659700902188,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.5634927444564,-36.0,8.0,-64.0,0.0,0.0,0.0,3.0,15.70495703020309,-15.0,15,73.18127907533953,-75.0,3.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.811026231009905,-56.0,0.0,0.0,0.0,57,306.9099797406961,-570.0,0.0,0.0,0.0,13.0,74.59056248456831,-130.0
201101,2.32,51,211.04760293530305,0.0,0.0,0.0,9.0,44.37445703761614,-3.6,6,29.04015071244481,2.4,2.0,11.7012566559497,0.0,0.0,2.0,5.76923076923076,-4.0,2.0,15.87301587301588,0.0,0.0,0.0,36,186.3409533842167,108.0,0.0,0.0,0.0,7.0,28.157487831734343,23.8,0.0,0.0,0.0,1.0,2.28426395939086,4.0,13.0,79.086700882064,52.0,19.0,77.79816525803523,98.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,41,148.09302420296973,164.0,42,242.24138923106898,42.0,1.0,3.26530612244898,1.0,52,251.7853493678612,98.80000000000004,48,234.57404209792784,134.39999999999995,0.0,0.0,0.0,43.0,210.4683940865501,301.0,4.0,18.66606579540336,14.0,30,274.8179449665903,102.00000000000004,0.0,0.0,0.0,24,129.43351049162766,144.0,2.0,4.6908315565032,12.8,6.0,34.0984750732958,42.0,2.0,10.777494396784912,14.8,3.0,15.78947368421052,24.9,3.0,15.764790764790758,22.200000000000006,17.0,74.47895420407319,85.0,4.0,16.0,20.0,12.0,81.52993267909353,84.0,1.0,6.610509306361839,10.0,7.0,34.908158163849585,-14.0,1.0,5.1546391752577305,-5.0,12.0,50.30736776873784,-24.0,7.0,43.16585876618585,-14.0,8,48.68086112451307,-16.0,2.0,16.0057678442682,-4.0,15.0,82.1985588974673,-60.0,0.0,0.0,0.0,1.0,5.0326188257222695,-4.4,0.0,0.0,0.0,6.0,21.82929730645295,-39.0,2.0,7.91300014221912,-15.0,0.0,0.0,0.0,1.0,9.375,-4.0,1.0,-8.0,0.0,0.0,0.0,6.0,24.90641711229945,-30.0,12,34.742493254722305,-60.0,1.0,-9.0,3.0,6.404053536138769,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,49.31651424299052,-170.0,7.0,24.658858254439586,-66.5,2.0,7.54716981132076,-20.0
201102,2.311,48,317.4906405831145,0.0,0.0,0.0,6.0,48.99588152300392,-2.4,19,146.03892634700662,7.600000000000002,0.0,0.0,1.0,2.1834061135371203,0.0,0.0,0.0,1.0,4.1958041958042,1.0,3.4571062740076806,3.4,20,118.08257498183927,60.0,2.0,20.496894409937802,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.53275109170306,4.0,7.0,52.708188245976594,28.0,4.0,31.70446392914824,20.8,2.0,19.31229329298504,10.4,1.0,5.9190031152647995,7.0,25,112.66607947625346,100.0,34,160.0812473436425,34.0,0.0,0.0,0.0,40,217.87069596017133,76.00000000000001,36,179.5333794174901,100.79999999999994,0.0,0.0,0.0,36.0,257.6486086150232,252.0,14.0,123.9465306566308,49.0,32,227.70388555193637,108.80000000000004,5.0,27.939178452248502,40.0,18,118.4357306020145,108.0,5.0,24.381070263645338,32.0,6.0,30.66274613453153,42.0,3.0,16.25982651955963,22.200000000000006,1.0,4.44242973708069,8.3,4.0,18.840579710144922,29.6,3.0,17.26550992267981,15.0,5.0,27.007318083955802,25.0,1.0,5.9190031152647995,7.0,1.0,6.90281562216167,10.0,8.0,52.463584447490085,-16.0,2.0,11.588991946257492,-10.0,2.0,6.26987908002299,-4.0,4.0,24.33177903437597,-8.0,2,8.88485947416138,-4.0,0.0,0.0,0.0,2.0,6.2015503875969005,-8.0,0.0,0.0,0.0,5.0,29.70646074003107,-22.0,1.0,6.14657210401891,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.393479024885988,-20.0,1.0,-8.0,2.0,6.09418282548476,-18.4,0.0,0.0,0.0,7,8.68100452723884,-35.0,0.0,0.0,3.0,6.998413673685559,-27.0,2.0,4.49109842122943,-18.0,3.0,22.362710027240357,-27.0,1.0,1.31578947368421,-10.0,7,30.235123364346233,-70.0,0.0,0.0,0.0,13.0,69.77710148135782,-130.0
201103,2.302,69,378.2591208026329,0.0,0.0,0.0,3.0,17.75836552823652,-1.2000000000000002,8,42.41962921549499,3.2,6.0,32.36708799494962,2.0,14.254859611231101,2.0,6.3232122274327685,-4.0,2.0,21.4634146341464,2.0,11.90896822475769,6.8,55,299.4378778044705,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.53336957277196,56.0,4.0,17.1211913441982,20.8,1.0,5.347593582887701,5.2,0.0,0.0,0.0,69,434.6685148892517,276.0,85,427.18020355276406,85.0,0.0,0.0,0.0,168,949.8346421244568,319.2000000000002,170,960.5960541298822,476.00000000000085,2.0,7.554930613961312,10.0,38.0,190.4430627927973,266.0,5.0,22.17224120867041,17.5,57,462.79044012138166,193.80000000000013,9.0,47.43435804910009,72.0,14,58.49131976396416,84.0,4.0,19.669936740520694,25.6,1.0,8.56481481481481,7.0,9.0,65.39156985498568,66.6,0.0,0.0,0.0,10.0,61.98250656813174,74.0,1.0,8.92018779342723,5.0,4.0,9.23424872341282,20.0,12.0,59.243814979581394,84.0,2.0,16.704394587962913,18.0,18.0,96.66764892878707,-36.0,11.0,57.51449835216067,-55.0,3.0,18.854794906214106,-6.0,3.0,22.29243241197507,-6.0,9,37.206164801828606,-18.0,4.0,17.53993204321769,-8.0,9.0,39.75189422811918,-36.0,0.0,0.0,0.0,4.0,21.446138711264158,-17.6,1.0,6.87022900763359,-7.0,7.0,34.28820244915101,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.558541843279905,-28.0,7.0,-56.0,0.0,0.0,0.0,7.0,42.27864893572969,-35.0,20,69.03425916571105,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.80898876404494,-9.0,1.0,6.8504256181597105,-10.0,12,42.29519535259463,-120.0,2.0,11.389342936811099,-19.0,0.0,0.0,0.0
201104,2.293,44,250.45111061964985,3.0,6.0809671890458015,-0.30000000000000004,6.0,38.732982687085965,-2.4,4,23.10103203279924,1.6,5.0,20.96261833835823,2.0,7.944098700731519,1.0,3.30188679245283,-2.0,6.0,40.97709356321492,0.0,0.0,0.0,29,173.5740764696185,87.0,0.0,0.0,0.0,7.0,40.64541191133715,23.8,0.0,0.0,0.0,2.0,6.319702602230481,8.0,13.0,93.14651453129585,52.0,1.0,3.84615384615385,5.2,0.0,0.0,0.0,0.0,0.0,0.0,8,51.735802783481006,32.0,46,236.82826242362512,46.0,1.0,8.77390326209224,1.0,126,780.9864914562507,239.40000000000038,123,739.019521515935,344.4000000000006,0.0,0.0,0.0,28.0,191.9918232873345,196.0,3.0,21.027978572719807,10.5,29,187.5975280085373,98.60000000000002,13.0,100.03402743501734,104.0,7,34.926840460125696,42.0,8.0,62.372396808789986,51.2,5.0,31.47863337682369,35.0,22.0,168.81868994124892,162.8000000000001,0.0,0.0,0.0,9.0,57.84073655132309,66.6,3.0,12.53047277843112,15.0,0.0,0.0,0.0,3.0,15.432565554170331,21.0,0.0,0.0,0.0,11.0,84.2310775722424,-22.0,7.0,22.995236671223896,-35.0,8.0,51.2197917164764,-16.0,5.0,19.341791977733227,-10.0,4,23.897943653557373,-8.0,0.0,0.0,0.0,13.0,66.12417605991517,-52.0,2.0,8.934453384080529,-10.0,4.0,22.26488905718949,-17.6,4.0,13.68452872448055,-28.0,1.0,8.40840840840841,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.610765794692238,-36.8,3.0,11.302028941106313,-15.0,17,80.32597285372772,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.426729191090278,-18.0,1.0,3.54223433242507,-10.0,24,116.92485011446848,-240.0,0.0,0.0,0.0,2.0,6.60377358490566,-20.0
201105,2.2840000000000003,147,728.2547322488189,3.0,14.726507713884992,-0.30000000000000004,78.0,368.04596219650233,-31.199999999999974,31,147.2333483015417,12.400000000000004,6.0,39.446635786786146,3.0,16.41641540823811,21.0,105.8752212551283,-42.0,9.0,55.027723077870576,1.0,7.219251336898401,3.4,69,383.21660652958985,207.0,0.0,0.0,0.0,1.0,6.888361045130639,3.4,0.0,0.0,0.0,3.0,17.78820666564735,12.0,12.0,117.37286151735063,48.0,8.0,44.41410233569276,41.6,5.0,41.287310498297714,26.0,1.0,4.63483146067416,7.0,53,298.5712911427007,212.0,49,304.9704461066712,49.0,0.0,0.0,0.0,98,524.7856998268242,186.20000000000027,91,517.0892820470239,254.80000000000027,0.0,0.0,0.0,54.0,310.9028294068992,378.0,30.0,252.23468732343525,105.0,138,995.1052983606796,469.1999999999995,10.0,82.36813677140573,80.0,11,76.13808362431523,66.0,0.0,0.0,0.0,18.0,98.4823672144026,126.0,12.0,97.17939434237059,88.80000000000003,0.0,0.0,0.0,1.0,6.82372055239643,7.4,17.0,93.5210351497655,85.0,15.0,72.96513967927059,75.0,48.0,292.84976711785936,336.0,6.0,36.23122987571846,60.0,16.0,79.91417827974077,-32.0,4.0,24.56712624555212,-20.0,18.0,94.84103409407194,-36.0,26.0,134.1059106696923,-52.0,104,541.2182335477381,-208.0,6.0,35.90356482150894,-12.0,51.0,284.30818615590863,-204.0,3.0,18.50963215772905,-15.0,10.0,48.17409006350575,-43.99999999999999,0.0,0.0,0.0,7.0,39.82320785858634,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.2051282051282,-8.0,0.0,0.0,19.0,82.92906635942875,-174.79999999999995,5.0,32.09554620417893,-25.0,93,476.2576866526042,-465.0,0.0,0.0,79.0,431.96334253719215,-711.0,0.0,0.0,0.0,58.0,306.7220744524982,-522.0,6.0,35.58639590932096,-60.0,42,193.0526613745707,-420.0,1.0,4.465621488617139,-9.5,4.0,22.99167336173058,-40.0
201106,2.275,57,351.9190753364473,6.0,27.328692654706195,-0.6,11.0,54.505892345071565,-4.4,11,62.485465389177094,4.4,3.0,25.01821463604259,1.0,4.78462024329308,28.0,148.2438219057477,-56.0,3.0,18.119741100323623,0.0,0.0,0.0,24,139.21495686947722,72.0,1.0,3.41880341880342,3.2,3.0,15.174436877946563,10.2,3.0,23.27810524059586,-0.8999999999999999,0.0,0.0,0.0,14.0,71.5159392350115,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,67.70430868673417,44.0,49,252.06685522474342,49.0,2.0,9.504950495049501,2.0,44,258.7874102928153,83.60000000000002,42,256.17666774642447,117.59999999999992,2.0,11.259830611010289,10.0,35.0,240.95852422294013,245.0,2.0,10.575957467756231,7.0,25,174.0253404872269,85.00000000000001,6.0,33.231724018452375,48.0,11,51.111020175662745,66.0,0.0,0.0,0.0,11.0,68.89174989702309,77.0,7.0,43.38172398131563,51.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.462777900004696,35.0,0.0,0.0,0.0,6.0,27.73013679694485,42.0,0.0,0.0,0.0,9.0,62.61493579837736,-18.0,2.0,9.530830624544109,-10.0,2.0,11.6624839124839,-4.0,7.0,34.54379988094445,-14.0,15,71.8666138919927,-30.0,0.0,0.0,0.0,8.0,35.485664415456064,-32.0,0.0,0.0,0.0,8.0,47.63759953605474,-35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.328519855595662,-8.0,0.0,0.0,4.0,24.015009380863038,-36.8,1.0,2.95698924731182,-5.0,23,131.4269447008111,-115.0,0.0,0.0,19.0,95.12780524676849,-171.0,1.0,4.461942257217849,-9.0,10.0,45.95699669602635,-90.0,2.0,14.17910447761194,-20.0,1,4.69565217391304,-10.0,0.0,0.0,0.0,3.0,16.5,-30.0
