MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_27,goldstein_27,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_41,tone_count_41,goldstein_41,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_181,tone_count_181,goldstein_181,event_count_182,tone_count_182,goldstein_182,event_count_186,tone_count_186,goldstein_186,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201002,1.9761666666666664,126,789.6240248845909,1.0,1.4354066985645901,-0.1,17,89.39263893979842,-6.800000000000002,32,221.76684434384867,12.800000000000004,5.0,23.771969442864915,16.0,52.140859355344475,1.0,3.4136546184739,-2.0,14.0,90.05253566478815,0.0,0.0,0.0,87,674.9774789393919,261.0,0.0,0.0,0.0,3.0,25.99123474198334,9.6,1.0,8.12379110251451,3.4,5.0,26.29884209069519,-1.5,6.0,41.97940436956985,24.0,0.0,0.0,13,90.39291599544913,52.0,3.0,20.304590144183322,15.6,0.0,0.0,0.0,10.0,98.449042138775,52.00000000000001,1.0,6.7796610169491505,7.0,56,364.7442882031413,224.0,78,544.1357188759816,78.0,0.0,0.0,0.0,123,730.8298391169523,233.7000000000004,114,669.5711075849007,319.20000000000044,2.0,14.126202473660099,5.0,1.0,9.54003407155026,5.0,71,456.11445587477766,497.0,0.0,0.0,0.0,106,867.1821512233992,360.39999999999975,2.0,12.53112972900605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.47765793528506,16.0,17,129.61974263120467,102.0,3.0,22.378716744913906,19.200000000000006,2.0,18.80998080614204,14.8,46,338.25022408814743,322.0,17.0,121.70879110738495,125.8,5.0,17.1939477303989,41.5,4.0,25.057531101197448,29.6,17.0,116.91830904645187,85.0,4.0,18.59499335120418,20.0,1.0,7.54908598510494,5.0,10,53.1433035692669,70.0,1.0,5.454545454545451,9.0,18,74.3364948739398,-36.0,18.0,122.76415015888873,-90.0,25.0,156.355168913951,-50.0,19.0,112.56301658320658,-38.0,33,126.39189621121152,-66.0,6.0,37.840788024059975,-12.0,44,252.23036379819843,-176.0,0.0,0.0,0.0,3.0,24.471692187278,-15.0,0.0,0.0,0.0,6.0,32.67246038683107,-26.4,1.0,6.26703445298247,-7.0,5.0,31.19950123095791,-32.5,0.0,0.0,0.0,2.0,10.30488173456708,-8.0,4.0,15.255411852142082,-16.0,1.0,3.5225048923679103,-9.2,12.0,50.154965488086475,-60.0,71,256.16774582768943,-355.0,6.0,37.699312134256246,-30.0,18.0,30.928357230645304,-162.0,0.0,0.0,0.0,21.0,121.34634219502857,-193.0,0.0,0.0,0.0,14.0,76.57486336830726,-140.0,1.0,5.52763819095477,-9.5,4.0,17.39918798076796,-40.0
201003,1.9783333333333333,69,364.1674739725692,0.0,0.0,0.0,9,52.22276288672482,-3.6,8,30.157627351185013,3.2,4.0,25.30563093641129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,102.72403569948635,45.0,4.0,26.93301816226518,13.6,2.0,12.64822134387352,6.4,3.0,17.26974998003035,10.2,0.0,0.0,0.0,2.0,4.8048048048047995,8.0,0.0,0.0,5,41.33948513752567,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.280373831775698,7.0,15,89.75412588879402,60.0,14,57.45329316757888,14.0,0.0,0.0,0.0,18,134.8499231725863,34.19999999999999,19,140.94735539860952,53.19999999999998,2.0,4.8048048048047995,5.0,1.0,9.968602825745679,5.0,5,26.4087002585792,35.0,2.0,15.085158150851582,7.0,13,117.21668088630928,44.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.121282922684788,12.0,0.0,0.0,0.0,4.0,15.28662420382164,29.6,4,34.543916677867514,28.0,9.0,64.648819621149,66.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.004682818421722,15.0,3.0,9.9337748344371,15.0,0.0,0.0,0.0,6,33.5844688698285,42.0,0.0,0.0,0.0,9,35.28688915479912,-18.0,1.0,6.7460317460317505,-5.0,8.0,34.43827585547328,-16.0,6.0,30.08038422283971,-12.0,20,107.21818896683556,-40.0,5.0,18.043755838387558,-10.0,9,53.43786899373501,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8673835125448,-6.5,2.0,7.64331210191082,-14.4,1.0,2.82306163021869,-4.0,2.0,7.46965376782077,-8.0,0.0,0.0,0.0,3.0,10.53697495337369,-15.0,37,135.65537289709158,-185.0,0.0,0.0,0.0,2.0,5.27859237536656,-18.0,0.0,0.0,0.0,1.0,6.4343163538874,-9.0,2.0,7.46965376782077,-20.0,15.0,44.57971680017664,-150.0,0.0,0.0,0.0,1.0,5.19836814132794,-10.0
201004,1.9805,82,420.0467590605149,0.0,0.0,0.0,11,78.8202281400653,-4.4,3,24.70221784086143,1.2000000000000002,4.0,30.84137044181129,7.0,38.585348656622465,1.0,1.7857142857142903,-2.0,1.0,9.69325153374233,0.0,0.0,0.0,32,219.06143929471224,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.825375170532059,6.8,2.0,14.68531468531468,-0.6,0.0,0.0,0.0,0.0,0.0,14,84.1716527322757,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2808267997149,5.2,4.0,21.319268199225885,28.0,15,94.0471331447971,60.0,34,244.98402242178082,34.0,0.0,0.0,0.0,44,238.0311429872358,83.60000000000002,39,219.41177280870792,109.19999999999992,0.0,0.0,0.0,4.0,36.18798752707818,20.0,11,51.95739042778811,77.0,0.0,0.0,0.0,52,514.6081653752645,176.80000000000013,0.0,0.0,0.0,1.0,6.4343163538874,6.0,0.0,0.0,0.0,4.0,29.71114167812928,32.0,12,52.81684706721371,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19,112.8740247317134,133.0,2.0,20.36808439007966,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.349150849150849,10.0,0.0,0.0,0.0,2.0,16.204879440719072,10.0,2,11.72431550939834,14.0,0.0,0.0,0.0,9,30.595265691406155,-18.0,10.0,50.61251178471024,-50.0,9.0,67.4664037654135,-18.0,4.0,26.43867406113784,-8.0,14,56.57117065478454,-28.0,7.0,35.47327020954519,-14.0,21,94.8494957908128,-84.0,1.0,4.9180327868852505,-4.0,1.0,7.42778541953232,-5.0,3.0,28.11771561771562,-15.0,3.0,20.03590148632153,-13.2,1.0,7.9126875852660294,-7.0,1.0,6.806282722513091,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.60771704180064,-9.2,6.0,38.07072077736398,-30.0,35,152.75486975619424,-175.0,0.0,0.0,0.0,2.0,6.423942051086541,-18.0,0.0,0.0,0.0,4.0,28.347475203451143,-36.0,1.0,5.01138952164009,-10.0,6.0,30.469102152703467,-60.0,2.0,17.564601951269488,-19.0,3.0,10.994725580602319,-30.0
201005,1.9826666666666664,50,256.1171812498277,0.0,0.0,0.0,4,18.745069743477718,-1.6,9,49.90174051158103,3.6,2.0,12.39429175475688,0.0,0.0,0.0,0.0,0.0,2.0,22.053047094195104,0.0,0.0,0.0,24,138.61294605372734,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.078388478716606,6.8,0.0,0.0,0.0,2.0,6.90486458989926,8.0,0.0,0.0,6,53.84384666307331,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,70.49906159956943,40.0,21,139.27272944816406,21.0,2.0,7.60817879220162,2.0,39,222.0015761462841,74.1,39,211.36359924510083,109.19999999999992,0.0,0.0,0.0,0.0,0.0,0.0,28,277.05705196459536,196.0,0.0,0.0,0.0,22,202.89890126741844,74.80000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.476510067114077,32.0,4,15.4509156922571,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5,39.57226818830243,35.0,7.0,83.15330667335719,51.8,0.0,0.0,0.0,2.0,3.90625,14.8,3.0,11.412268188302429,15.0,1.0,3.9344262295082,5.0,2.0,12.806026365348401,10.0,11,72.88932605681603,77.0,0.0,0.0,0.0,6,21.854294066108974,-12.0,7.0,36.99110738631425,-35.0,9.0,45.0583622463047,-18.0,1.0,5.369127516778519,-2.0,32,131.66267736345046,-64.0,1.0,2.47933884297521,-2.0,16,79.87655506867158,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.209039548022602,-15.0,1.0,6.00882028665932,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.51173708920188,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4793388429752,-10.0,4,11.816718050993993,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.86484045755574,-18.5,0.0,0.0,0.0,5.0,22.913686930670966,-50.0,2.0,5.7921635434412195,-19.0,3.0,12.610637585141609,-30.0
201006,1.9848333333333328,57,449.86618009987023,0.0,0.0,0.0,9,55.38628330865383,-3.6,2,14.40138526449282,0.8,3.0,27.86647314949203,5.0,9.14717595275376,7.0,23.11370912967565,-14.0,6.0,67.9942727448028,0.0,0.0,0.0,34,307.07154039230636,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2644178454842203,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,52.38574522055785,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.35007610350076,14.0,4,41.20757291489002,16.0,18,78.21664470388454,18.0,0.0,0.0,0.0,24,150.8111036114718,45.59999999999998,24,150.10974543363469,67.19999999999997,0.0,0.0,0.0,1.0,6.240713224368499,5.0,3,29.7692307692308,21.0,1.0,5.52941176470588,3.5,41,441.13335820177497,139.40000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100.2188600502627,88.0,8,45.01774967704851,48.0,3.0,23.72683387367437,19.200000000000006,0.0,0.0,0.0,19,156.05004811784124,133.0,2.0,8.810006463364472,14.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.594958157486086,20.0,2.0,5.23560209424084,10.0,0.0,0.0,0.0,7,42.73978577448853,49.0,3.0,14.148981907580259,30.0,3,20.49456349070646,-6.0,3.0,31.92974958263773,-15.0,6.0,34.08848162996716,-12.0,2.0,6.97898812924523,-4.0,21,72.0020567595438,-42.0,2.0,6.98239222829386,-4.0,7,23.424963619707945,-28.0,0.0,0.0,0.0,4.0,36.051502145922754,-20.0,0.0,0.0,0.0,8.0,34.720167246834464,-35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.2970297029703,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.73505062370648,-25.0,42,145.50616536710126,-210.0,1.0,3.2644178454842203,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.89398737854666,-54.0,1.0,2.8534370946822296,-10.0,9.0,24.579731788905715,-90.0,0.0,0.0,0.0,1.0,4.1509433962264195,-10.0
201007,1.9869999999999999,159,857.3588443345711,0.0,0.0,0.0,13,51.855512606452436,-5.2,7,23.126107377209483,2.8,1.0,3.45345345345345,9.0,32.535324213061536,4.0,6.429957694506205,-8.0,10.0,90.23788178890044,4.0,27.974025974025977,13.6,58,329.64547804245683,174.0,3.0,9.62103650199669,10.2,0.0,0.0,0.0,2.0,16.93492131880759,6.8,0.0,0.0,0.0,7.0,38.10126582278478,28.0,0.0,0.0,19,102.147426741944,76.0,2.0,20.725632939373398,10.4,0.0,0.0,0.0,6.0,42.34146315411442,31.2,1.0,3.19573901464714,7.0,21,130.91960847169278,84.0,62,401.96108189896216,62.0,2.0,6.39147802929428,2.0,74,445.09377128143706,140.6000000000001,71,413.314458153964,198.80000000000015,1.0,8.35978835978836,2.5,2.0,18.4873949579832,10.0,20,122.49395046632277,140.0,1.0,6.077348066298339,3.5,84,750.4723136594374,285.60000000000014,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.10300429184549,21.0,3.0,23.71437759078209,24.0,10,61.96895905685174,60.0,0.0,0.0,0.0,0.0,0.0,0.0,27,211.7742716569399,189.0,8.0,66.92139388582872,59.2,5.0,42.13235449648396,41.5,3.0,24.19259515106162,22.200000000000006,4.0,26.158919889759396,20.0,3.0,10.916692839195981,15.0,0.0,0.0,0.0,11,84.00395328573961,77.0,1.0,2.6344676180022,10.0,9,47.28030995139742,-18.0,9.0,57.28228343409664,-45.0,6.0,21.393628942733365,-12.0,8.0,59.06312337992304,-16.0,57,224.30863460804628,-114.0,9.0,35.027295088416665,-18.0,22,102.09679718260685,-88.0,0.0,0.0,0.0,1.0,8.122362869198309,-5.0,0.0,0.0,0.0,6.0,33.393940329452995,-26.4,1.0,0.549450549450549,-7.0,5.0,29.049314628400094,-32.5,0.0,0.0,0.0,1.0,1.96979645436638,-4.0,0.0,0.0,0.0,2.0,4.2929292929293,-18.4,4.0,27.262692082687675,-20.0,92,360.1734542715977,-460.0,1.0,7.367668097281831,-5.0,9.0,18.557728932246984,-81.0,0.0,0.0,0.0,2.0,9.31267781459076,-19.5,0.0,0.0,0.0,8.0,32.63958034748754,-80.0,0.0,0.0,0.0,5.0,7.601048721870218,-50.0
201008,1.9891666666666667,242,1481.6047915347324,0.0,0.0,0.0,29,165.22767017681332,-11.600000000000005,20,124.12490696998891,8.000000000000002,12.0,73.60124188508559,7.0,42.87719226898446,4.0,17.76981715488736,-8.0,5.0,27.94442794442796,0.0,0.0,0.0,157,995.5982419054557,471.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,64.87871068479808,30.599999999999994,2.0,18.241042345276878,-0.6,8.0,50.665182412228155,32.0,2.0,8.0,22,135.98066567451627,88.0,5.0,33.938851840389894,26.0,0.0,0.0,0.0,2.0,17.1034943812389,10.4,3.0,25.209447482842716,21.0,52,378.64970154019,208.0,115,929.3971621293103,115.0,1.0,4.8727272727272695,1.0,158,1040.197929142389,300.2000000000002,160,1043.8899872139787,448.00000000000085,0.0,0.0,0.0,15.0,129.36353174361992,75.0,55,386.1982934401664,385.0,27.0,196.58000164069682,94.5,206,1910.7132929726558,700.3999999999986,4.0,20.341964780920698,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,215.05445738495862,256.0,36,263.70854760684404,216.0,1.0,9.241706161137438,6.4,0.0,0.0,0.0,64,529.587897939513,448.0,23.0,168.59367671286566,170.20000000000005,0.0,0.0,0.0,5.0,24.19575271347259,37.0,17.0,114.29944095722513,85.0,3.0,7.485021967780581,15.0,4.0,41.70875051807992,20.0,27,161.34819446333756,189.0,1.0,2.8243601059135,10.0,25,107.68509851428078,-50.0,23.0,143.18278229836716,-115.0,32.0,189.2733034903004,-64.0,18.0,101.67516817852044,-36.0,79,263.00286662185397,-158.0,22.0,107.97809766743944,-44.0,46,238.41342303992928,-184.0,2.0,10.69182389937106,-8.0,0.0,0.0,0.0,2.0,13.82716049382716,-10.0,16.0,57.031043255554025,-70.39999999999998,1.0,5.81818181818182,-7.0,14.0,100.90509435137798,-91.0,0.0,0.0,0.0,10.0,55.97596453582042,-40.0,0.0,0.0,0.0,2.0,23.076923076923,-18.4,4.0,23.137669579022077,-20.0,129,544.2544939566048,-645.0,0.0,0.0,0.0,13.0,39.80419555884282,-117.0,0.0,0.0,0.0,25.0,108.47391748094142,-225.0,1.0,6.87022900763359,-10.0,19.0,91.34985396107815,-190.0,1.0,1.20915189552173,-9.5,5.0,25.08577011749185,-50.0
201009,1.9913333333333332,214,1322.8126388668386,0.0,0.0,0.0,15,86.20440302910387,-6.000000000000001,34,243.33900828388818,13.600000000000007,12.0,69.46855947104868,15.0,75.70272323318169,9.0,42.873997196338074,-18.0,7.0,52.79738638140931,4.0,25.18331215797648,13.6,160,996.6929994778058,480.0,1.0,5.214368482039401,3.4,4.0,44.61283768323306,12.8,7.0,34.16140233587268,23.8,4.0,25.31131208838988,-1.2,3.0,16.31283403498141,12.0,1.0,4.0,21,132.61784922579062,84.0,6.0,43.423373746237885,31.2,4.0,29.287743063141818,18.0,14.0,101.89575153003099,72.80000000000003,0.0,0.0,0.0,38,282.11536303067436,152.0,76,529.8177896493237,76.0,0.0,0.0,0.0,97,628.7276808909639,184.30000000000015,92,591.7120656946814,257.6000000000004,0.0,0.0,0.0,3.0,25.3162487657163,15.0,36,223.50484565525318,252.0,8.0,45.71530884176009,28.0,209,1827.0415043621826,710.5999999999989,1.0,6.711409395973151,3.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,156.19607090324828,152.0,35,277.2714199435424,210.0,6.0,23.821486626274567,38.4,0.0,0.0,0.0,46,428.48040656619315,322.0,18.0,134.65861346101954,133.20000000000002,1.0,8.94220283533261,8.3,4.0,31.077827768568977,29.6,10.0,65.36114557848231,50.0,9.0,52.684298447858154,45.0,1.0,5.23255813953488,5.0,76,401.27059833602516,532.0,1.0,4.38695486143583,10.0,20,110.81375644108414,-40.0,23.0,143.24072054481908,-115.0,33.0,205.4443344311527,-66.0,16.0,110.9421213684406,-32.0,31,159.2267710027284,-62.0,7.0,35.77496585872026,-14.0,46,287.1552266136625,-184.0,0.0,0.0,0.0,1.0,12.915129151291499,-5.0,0.0,0.0,0.0,11.0,68.36876006174573,-48.39999999999999,5.0,31.95462659860344,-35.0,10.0,68.42336675365092,-65.0,0.0,0.0,0.0,11.0,83.35718671352826,-44.0,0.0,0.0,0.0,6.0,33.13439006216176,-55.2,20.0,80.7240488083458,-100.0,104,461.384394466455,-520.0,0.0,0.0,0.0,4.0,4.8469387755102185,-36.0,0.0,0.0,0.0,9.0,27.244733410597966,-81.0,1.0,2.921609238687,-10.0,22.0,106.02514319611116,-220.0,3.0,22.492075501593103,-28.5,3.0,3.237805169239258,-30.0
201010,1.9935,253,1564.5977618509094,1.0,4.6620046620046605,-0.1,17,116.11195174697436,-6.8000000000000025,28,157.09216295312072,11.200000000000005,7.0,41.2845111468744,4.0,23.11455516261012,5.0,15.66838146775395,-10.0,2.0,14.07302282225039,5.0,22.86679808504647,17.0,106,655.6374207525904,318.0,5.0,15.795086844576161,17.0,7.0,61.033159202319816,22.4,6.0,34.56868089255248,20.4,5.0,26.1170491168345,-1.5,3.0,25.438596491228072,12.0,1.0,4.0,20,173.05361432519172,80.0,8.0,100.62893081761038,41.6,3.0,29.04983570646221,13.5,3.0,18.287442099845602,15.6,2.0,11.153664656323368,14.0,29,198.93077148293312,116.0,54,308.8138380438321,54.0,4.0,23.538961038961038,4.0,93,525.3856549197587,176.70000000000022,97,568.9092873884138,271.60000000000025,2.0,15.021361766398918,5.0,7.0,68.14241252391967,35.0,27,215.14246267725918,189.0,2.0,14.634645215314288,7.0,161,1451.2020307343844,547.3999999999992,1.0,4.76190476190476,3.5,5.0,35.86144465002583,30.0,5.0,38.528641571194775,35.0,25.0,179.94041173393467,200.0,17,159.38010315764703,102.0,8.0,34.04777317376378,51.2,0.0,0.0,0.0,34,261.8112808862484,238.0,13.0,106.86098054576195,96.20000000000002,3.0,15.013550135501358,24.9,0.0,0.0,0.0,14.0,57.22626567541904,70.0,7.0,39.129407285395864,35.0,0.0,0.0,0.0,25,119.73827264611305,175.0,5.0,12.472830178564868,50.0,17,46.987844173695365,-34.0,15.0,115.44400850519573,-75.0,44.0,290.0699360147846,-88.0,25.0,182.0579510272284,-50.0,81,306.12643931330894,-162.0,10.0,39.83949707236074,-20.0,57,262.1181347668029,-228.0,0.0,0.0,0.0,1.0,4.47263017356475,-5.0,0.0,0.0,0.0,10.0,42.39613112500349,-43.99999999999999,0.0,0.0,0.0,6.0,33.70558789325396,-39.0,1.0,1.3986013986013999,-7.2,1.0,6.69546436285097,-4.0,0.0,0.0,0.0,4.0,16.99936580535491,-36.8,15.0,97.01622089929327,-75.0,92,352.05173978912694,-460.0,0.0,0.0,0.0,7.0,29.39015567646795,-63.0,2.0,9.70030917848755,-18.0,10.0,41.85004688317153,-90.5,1.0,3.65944638814571,-10.0,25.0,99.30371922259941,-250.0,5.0,22.225979812006827,-47.5,7.0,32.26276797014146,-70.0
201011,1.9956666666666667,297,1858.5934345338064,0.0,0.0,0.0,12,81.30260726349302,-4.8,42,236.61727085376117,16.800000000000004,7.0,35.99292557254111,31.0,248.06542740291843,17.0,87.29175436613055,-34.0,5.0,39.65844676077121,3.0,7.741935483870959,10.2,134,911.4155562278551,402.0,2.0,11.903355842555273,6.8,4.0,23.430600923462237,12.8,3.0,17.34456000657805,10.2,3.0,22.62725185957252,-0.8999999999999999,3.0,33.29766492252552,12.0,0.0,0.0,12,112.3014121749855,48.0,4.0,21.93947040230411,20.8,1.0,6.467661691542291,4.5,9.0,69.25676341788417,46.8,1.0,6.81818181818182,7.0,43,294.48449476726034,172.0,65,405.56345612483324,65.0,2.0,6.4516129032258,2.0,137,877.776458638326,260.3000000000003,125,788.0422719249616,350.0000000000006,0.0,0.0,0.0,6.0,64.99846760413149,30.0,37,290.470462779041,259.0,17.0,121.8984857025181,59.5,254,2332.513350504663,863.5999999999983,13.0,80.05852646605356,45.5,4.0,23.947079248213193,24.0,0.0,0.0,0.0,12.0,114.2766875586243,96.0,32,288.87255202166017,192.0,27.0,93.28897117092943,172.80000000000007,0.0,0.0,0.0,48,509.2043788086101,336.0,28.0,243.18415619972234,207.20000000000007,1.0,4.9504950495049505,8.3,4.0,35.382022460832616,29.6,10.0,55.14509580674578,50.0,5.0,12.834791321438207,25.0,1.0,6.33397312859885,5.0,18,132.55000957134268,126.0,0.0,0.0,0.0,32,134.70081673379977,-64.0,27.0,128.58917645534964,-135.0,23.0,149.16884677619996,-46.0,12.0,80.73785761663723,-24.0,74,262.2055031171268,-148.0,18.0,93.30034166204076,-36.0,40,194.88787173591103,-160.0,0.0,0.0,0.0,3.0,9.09064656790552,-15.0,0.0,0.0,0.0,15.0,63.49251111153461,-66.0,0.0,0.0,0.0,7.0,31.026574658640452,-45.5,0.0,0.0,0.0,1.0,2.36406619385343,-4.0,32.0,111.6951639300143,-128.0,6.0,23.885696957315332,-55.2,4.0,21.40119700246442,-20.0,134,537.3310463183009,-670.0,4.0,9.22019086198192,-20.0,20.0,125.1607131437524,-180.0,0.0,0.0,0.0,18.0,68.04080606366696,-163.0,4.0,22.96427115208616,-40.0,44.0,209.90310885931316,-440.0,7.0,46.8502674688942,-66.5,2.0,4.95867768595042,-20.0
201012,1.9978333333333331,347,2191.837060018928,1.0,5.06224705458721,-0.1,42,228.18590739184606,-16.800000000000004,41,224.70047337153898,16.400000000000006,8.0,55.536933667559,12.0,49.902439487379205,15.0,32.0935654726825,-30.0,14.0,115.58326702253186,10.0,94.19319056034128,33.99999999999999,156,1057.368197322368,468.0,3.0,13.163780869170632,10.2,1.0,6.158357771261,3.2,10.0,91.93978131193992,33.99999999999999,20.0,104.55608330645106,-5.999999999999997,3.0,21.60401002506266,12.0,0.0,0.0,29,187.26293463858383,116.0,6.0,43.00436597324739,31.2,0.0,0.0,0.0,11.0,86.31448303295247,57.20000000000001,1.0,6.688963210702339,7.0,51,258.0376228828543,204.0,86,612.1693553152612,86.0,6.0,38.03158478690787,6.0,136,940.1389638264196,258.40000000000043,129,905.9104351020565,361.20000000000056,1.0,7.12121212121212,2.5,9.0,70.59182775755531,45.0,26,193.5572180648406,182.0,15.0,97.57342465738769,52.5,217,1990.1763027989975,737.7999999999986,0.0,0.0,0.0,3.0,28.97773936888611,18.0,0.0,0.0,0.0,27.0,207.72816883554376,216.0,22,165.7270029467456,132.0,4.0,20.265100832646,25.6,0.0,0.0,0.0,73,539.6533535858661,511.0,30.0,187.32452648554516,222.00000000000009,2.0,22.9885057471264,16.6,3.0,30.25945964253441,22.200000000000006,20.0,101.33313511131304,100.0,20.0,84.84650753330448,100.0,5.0,32.072800586620005,25.0,49,309.49499376614176,343.0,17.0,81.18367620405805,166.0,36,172.2864885118299,-72.0,40.0,226.72199037072065,-200.0,30.0,192.5363460704916,-60.0,21.0,85.49083835919869,-42.0,84,277.77396919181484,-168.0,7.0,37.346777543142025,-14.0,59,284.3033372792295,-236.0,4.0,7.381467619550531,-16.0,0.0,0.0,0.0,7.0,24.9027906702417,-35.0,8.0,33.67589868495371,-35.2,3.0,18.259172473543398,-21.0,1.0,4.558404558404559,-6.5,1.0,4.67625899280576,-7.2,4.0,18.91054420287009,-16.0,16.0,61.47498142329714,-64.0,6.0,30.36828824452188,-55.2,8.0,34.918377498298824,-40.0,148,585.447349205357,-740.0,6.0,13.70151417816207,-30.0,2.0,3.07942462068675,-18.0,3.0,18.17066836730463,-27.0,19.0,119.04894370010186,-171.5,5.0,17.419242293248573,-50.0,63.0,312.250575431361,-630.0,4.0,15.608186957997805,-38.0,15.0,63.4037242467856,-150.0
